Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Jessie Bates III,5,5,0.0,2,2,1,0,0,1,28.3,28.3,68.8%,ATL,1,2023
2,Antoine Winfield Jr.,4,4,1.0,1,0,1,1,0,1,22.5,22.5,70.3%,TB,1,2023
3,Jordan Whitehead,1,1,0.0,3,3,0,0,0,1,21.8,21.8,16.5%,TB,1,2023
4,Jevon Holland,10,4,0.0,0,0,0,0,0,1,20.5,20.5,21.2%,MIA,1,2023
5,Nate Hobbs,8,4,0.0,0,0,0,0,0,1,20.0,20.0,33.1%,LV,1,2023
6,Dax Hill,5,1,0.0,1,1,0,0,0,1,19.8,19.8,16.2%,CIN,1,2023
7,DaRon Bland,3,0,0.0,1,1,0,0,1,1,19.5,19.5,42.4%,DAL,1,2023
8,Tyson Campbell,6,0,0.0,1,1,1,0,0,1,19.5,19.5,17.2%,JAC,1,2023
9,Amani Hooker,2,2,0.0,2,1,0,1,0,1,19.0,19.0,14.4%,TEN,1,2023
10,Darius Slay Jr.,1,2,0.0,3,1,0,0,1,1,18.5,18.5,10.0%,PHI,1,2023
11,Kader Kohou,6,3,1.0,0,0,0,0,0,1,17.8,17.8,2.4%,MIA,1,2023
12,Markquese Bell,6,2,0.0,0,0,1,0,0,1,17.0,17.0,11.0%,DAL,1,2023
13,Christian Gonzalez,5,2,1.0,1,0,0,0,0,1,17.0,17.0,14.4%,NE,1,2023
14,Tavierre Thomas,6,2,0.0,0,0,1,0,0,1,17.0,17.0,1.8%,TB,1,2023
15,Andre Cisco,7,3,0.0,0,0,1,0,0,1,16.8,16.8,4.1%,JAC,1,2023
16,Talanoa Hufanga,5,0,0.0,1,1,0,0,0,1,16.5,16.5,13.7%,SF,1,2023
17,Reed Blankenship,7,4,0.0,2,0,0,0,0,1,16.5,16.5,40.9%,PHI,1,2023
18,Brian Branch,2,1,0.0,1,1,0,0,1,1,16.3,16.3,37.1%,DET,1,2023
19,Kamren Curl,6,4,0.0,1,0,0,0,0,1,16.0,16.0,30.6%,LAR,1,2023
20,Rasul Douglas,6,2,0.0,1,0,0,1,0,1,16.0,16.0,8.7%,BUF,1,2023
21,DeShon Elliott,8,5,0.0,0,0,0,0,0,1,15.8,15.8,7.8%,PIT,1,2023
22,D.J. Reed Jr.,10,1,0.0,0,0,0,0,0,1,15.8,15.8,10.3%,NYJ,1,2023
23,Stephon Gilmore,4,0,0.0,3,1,0,0,0,1,15.5,15.5,1.2%,FA,1,2023
24,Grant Delpit,7,1,0.0,1,0,0,0,0,1,15.3,15.3,21.4%,CLE,1,2023
25,Alohi Gilman,9,2,0.0,0,0,0,0,0,1,15.0,15.0,10.4%,LAC,1,2023
26,Ar'Darius Washington,3,3,1.0,1,0,0,0,0,1,14.8,14.8,0.2%,BAL,1,2023
27,Marcus Maye,5,1,0.0,1,1,0,0,0,1,14.8,14.8,2.1%,MIA,1,2023
28,Derwin James Jr.,6,0,0.0,2,0,0,0,0,1,14.5,14.5,75.7%,LAC,1,2023
29,Trent McDuffie,6,2,0.0,0,0,1,0,0,1,14.5,14.5,32.4%,KC,1,2023
30,Brandon Stephens,8,3,0.0,0,0,0,0,0,1,14.3,14.3,4.5%,BAL,1,2023
31,Marshon Lattimore,2,0,0.0,4,1,0,0,0,1,14.0,14.0,6.0%,NO,1,2023
32,Ronald Darby,6,1,0.0,1,0,0,0,0,1,13.8,13.8,2.2%,JAC,1,2023
33,Julian Love,7,2,0.0,1,0,0,0,0,1,13.5,13.5,33.6%,SEA,1,2023
34,Deommodore Lenoir,8,2,0.0,0,0,0,0,0,1,13.5,13.5,13.9%,SF,1,2023
35,Avonte Maddox,4,2,0.0,2,0,0,0,0,1,13.0,13.0,2.0%,PHI,1,2023
