Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Kendall Fuller,9,0,0.0,2,1,0,0,0,1,21.5,21.5,7.2%,MIA,6,2023
2,Josh Metellus,4,3,1.0,0,0,1,0,0,1,21.3,21.3,41.4%,MIN,6,2023
3,Cam Taylor-Britt,7,0,0.0,3,1,0,0,0,1,20.0,20.0,16.0%,CIN,6,2023
4,Justin Reid,4,1,1.0,1,1,0,0,0,1,19.8,19.8,33.2%,KC,6,2023
5,Ja'Quan McMillian,7,0,0.0,1,0,0,0,0,1,19.5,19.5,1.2%,DEN,6,2023
6,Taron Johnson,9,6,0.0,1,0,0,0,0,1,19.5,19.5,31.2%,BUF,6,2023
7,Tony Adams,5,2,0.0,1,1,0,0,0,1,18.0,18.0,4.2%,NYJ,6,2023
8,Kamren Curl,8,3,0.0,2,0,0,0,0,1,17.3,17.3,30.6%,LAR,6,2023
9,JuJu Brents,5,2,0.0,2,1,0,0,0,1,17.0,17.0,8.7%,IND,6,2023
10,Martin Emerson Jr.,6,0,0.0,2,1,0,0,0,1,17.0,17.0,2.4%,CLE,6,2023
11,Christian Benford,8,1,0.0,1,0,0,0,0,1,16.8,16.8,13.4%,BUF,6,2023
12,C.J. Henderson,8,1,0.0,1,0,0,0,0,1,16.8,16.8,0.8%,HOU,6,2023
13,Byron Murphy Jr.,2,2,0.0,3,1,0,0,0,1,16.5,16.5,7.0%,MIN,6,2023
14,Justin Simmons,5,0,0.0,1,1,0,0,0,1,16.5,16.5,11.3%,FA,6,2023
15,Benjamin St-Juste,5,1,0.0,2,1,0,0,0,1,16.3,16.3,7.0%,WAS,6,2023
16,Troy Hill,2,1,0.0,1,1,0,0,1,1,16.3,16.3,2.4%,CAR,6,2023
17,Kenny Moore II,5,1,0.0,0,0,0,0,0,1,15.8,15.8,29.4%,IND,6,2023
18,Mike Hilton,4,1,0.0,1,1,0,0,0,1,15.8,15.8,11.1%,CIN,6,2023
19,Steven Nelson,5,1,0.0,1,1,0,0,0,1,14.8,14.8,0.0%,FA,6,2023
20,Rayshawn Jenkins,3,5,0.0,1,1,0,0,0,1,14.8,14.8,25.1%,SEA,6,2023
21,Andre Cisco,5,0,0.0,1,1,0,0,0,1,14.0,14.0,4.1%,JAC,6,2023
22,Camryn Bynum,9,0,0.0,0,0,0,0,0,1,13.5,13.5,54.8%,MIN,6,2023
23,Kevin Byard III,8,2,0.0,0,0,0,0,0,1,13.5,13.5,29.0%,CHI,6,2023
24,Jabrill Peppers,7,0,0.0,2,0,0,0,0,1,13.5,13.5,10.3%,NE,6,2023
25,Dax Hill,5,4,0.0,2,0,0,0,0,1,13.5,13.5,16.2%,CIN,6,2023
26,Deommodore Lenoir,4,1,0.0,1,1,0,0,0,1,13.3,13.3,13.9%,SF,6,2023
27,Rodney McLeod Jr.,7,0,0.0,0,0,0,0,0,1,13.0,13.0,0.4%,CLE,6,2023
28,Akayleb Evans,5,2,0.0,0,0,1,0,0,1,13.0,13.0,3.6%,MIN,6,2023
29,Jaquan Brisker,3,3,0.5,0,0,1,0,0,1,12.8,12.8,46.6%,CHI,6,2023
30,Amik Robertson,4,0,1.0,0,0,0,0,0,1,12.5,12.5,0.4%,DET,6,2023
31,Darious Williams,3,0,0.0,2,1,0,0,0,1,12.5,12.5,10.5%,LAR,6,2023
32,Amani Hooker,6,1,0.0,0,0,0,0,0,1,12.3,12.3,14.4%,TEN,6,2023
33,Quandre Diggs,8,0,0.0,0,0,0,0,0,1,12.0,12.0,2.9%,FA,6,2023
34,Marshon Lattimore,6,0,0.0,0,0,0,0,0,1,11.5,11.5,6.0%,NO,6,2023
35,Tre'von Moehrig,3,0,0.0,1,1,0,0,0,1,11.0,11.0,5.3%,LV,6,2023
36,Will Harris,2,2,0.0,1,1,0,0,0,1,11.0,11.0,0.0%,NO,6,2023
37,Sean Murphy-Bunting,3,0,0.0,1,1,0,0,0,1,11.0,11.0,10.5%,ARI,6,2023
38,Bryce Hall,1,2,0.0,2,1,0,0,0,1,11.0,11.0,0.8%,TB,6,2023
39,Stephon Gilmore,3,0,0.0,1,1,0,0,0,1,11.0,11.0,1.2%,FA,6,2023
40,Reed Blankenship,4,1,0.0,1,0,0,0,0,1,10.8,10.8,40.9%,PHI,6,2023
41,Charvarius Ward,4,1,0.0,0,0,1,0,0,1,10.8,10.8,30.5%,SF,6,2023
42,Pat Surtain II,7,0,0.0,0,0,0,0,0,1,10.5,10.5,11.3%,DEN,6,2023
43,Markquese Bell,5,2,0.0,1,0,0,0,0,1,10.5,10.5,11.0%,DAL,6,2023
44,Devon Witherspoon,4,0,0.0,3,0,0,0,0,1,10.5,10.5,43.3%,SEA,6,2023
45,James Bradberry IV,4,1,0.0,2,0,0,0,0,1,9.8,9.8,2.0%,PHI,6,2023
46,Tracy Walker III,5,1,0.0,1,0,0,0,0,1,9.8,9.8,1.7%,FA,6,2023
47,Tre Brown,1,0,0.0,2,1,0,0,0,1,9.5,9.5,0.8%,SEA,6,2023
48,Jayron Kearse,5,2,0.0,0,0,0,0,0,1,9.0,9.0,1.3%,FA,6,2023
49,Kader Kohou,4,0,0.0,2,0,0,0,0,1,9.0,9.0,2.4%,MIA,6,2023
50,Talanoa Hufanga,5,2,0.0,0,0,0,0,0,1,9.0,9.0,13.7%,SF,6,2023
51,Michael Davis,4,0,0.0,2,0,0,0,0,1,9.0,9.0,1.0%,WAS,6,2023
52,Jalen Pitre,6,0,0.0,0,0,0,0,0,1,9.0,9.0,45.9%,HOU,6,2023
53,Eli Apple,4,2,0.0,1,0,0,0,0,1,9.0,9.0,0.0%,FA,6,2023
54,Kerby Joseph,4,0,0.0,2,0,0,0,0,1,9.0,9.0,10.5%,DET,6,2023
55,Adoree' Jackson,6,0,0.0,0,0,0,0,0,1,9.0,9.0,1.2%,FA,6,2023
56,Geno Stone,1,1,0.0,1,1,0,0,0,1,8.8,8.8,3.5%,CIN,6,2023
