Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Antoine Winfield Jr.,6,2,1,3,1,0,0,0,1,29.0,29.0,70.3%,TB,13,2023
2,P.J. Locke,6,2,1,0,0,0,0,0,1,19.5,19.5,6.0%,DEN,13,2023
3,Derwin James Jr.,7,2,1,0,0,0,0,0,1,18.5,18.5,75.7%,LAC,13,2023
4,Derek Stingley Jr.,1,0,0,4,2,0,0,0,1,17.5,17.5,11.2%,HOU,13,2023
5,Jessie Bates III,5,2,0,2,1,0,0,0,1,17.0,17.0,68.8%,ATL,13,2023
6,Jordan Battle,4,3,1,1,0,0,0,0,1,16.3,16.3,10.2%,CIN,13,2023
7,Budda Baker,6,2,0,0,0,0,0,0,1,15.5,15.5,36.4%,ARI,13,2023
8,Jamal Adams,7,3,0,0,0,0,0,0,1,15.3,15.3,3.5%,FA,13,2023
9,Riq Woolen,8,0,0,2,0,0,0,0,1,15.0,15.0,4.2%,SEA,13,2023
10,DaRon Bland,5,1,0,1,1,0,0,0,1,14.8,14.8,42.4%,DAL,13,2023
11,Gregory Junior,5,1,0,1,0,0,0,0,1,14.8,14.8,0.2%,JAC,13,2023
12,Ambry Thomas,6,1,0,3,0,0,0,0,1,14.3,14.3,1.6%,SF,13,2023
13,Justin Reid,9,1,0,0,0,0,0,0,1,14.3,14.3,33.2%,KC,13,2023
14,Brian Branch,3,4,0,1,1,0,0,0,1,14.0,14.0,37.1%,DET,13,2023
15,Julian Blackmon,6,1,0,0,0,0,1,0,1,13.8,13.8,14.2%,IND,13,2023
16,John Johnson III,1,5,0,2,1,0,0,0,1,13.3,13.3,0.0%,FA,13,2023
17,Desmond King II,5,4,0,0,0,0,0,0,1,13.0,13.0,12.8%,HOU,13,2023
18,Charvarius Ward,4,1,0,4,0,0,0,0,1,12.8,12.8,30.5%,SF,13,2023
19,Keisean Nixon,3,2,0,1,1,0,0,0,1,12.5,12.5,22.4%,GB,13,2023
20,Chidobe Awuzie,6,2,0,1,0,0,0,0,1,12.0,12.0,2.2%,TEN,13,2023
21,Paulson Adebo,6,2,0,1,0,0,0,0,1,12.0,12.0,27.7%,NO,13,2023
22,DJ Turner II,8,0,0,0,0,0,0,0,1,12.0,12.0,2.6%,CIN,13,2023
23,Mike Hilton,2,3,0,1,0,0,0,0,1,11.8,11.8,11.1%,CIN,13,2023
24,Jalen Pitre,6,0,0,0,0,0,0,0,1,11.5,11.5,45.9%,HOU,13,2023
25,Dee Alford,4,2,0,0,0,0,1,0,1,11.5,11.5,1.4%,ATL,13,2023
