Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,DaRon Bland,6,1,0.0,2,1,0,0,1,1,23.8,23.8,42.4%,DAL,8,2023
2,Kyle Dugger,6,2,1.0,1,1,0,0,0,1,23.5,23.5,23.2%,NE,8,2023
3,Isaiah Oliver,6,3,0.0,1,0,0,1,0,1,21.8,21.8,0.4%,NYJ,8,2023
4,Ja'Quan McMillian,5,1,0.0,1,1,0,0,0,1,19.8,19.8,1.2%,DEN,8,2023
5,Marcus Peters,3,2,0.0,1,1,0,0,1,1,18.5,18.5,1.2%,FA,8,2023
6,Kyle Hamilton,9,1,0.0,1,0,0,0,0,1,18.3,18.3,48.1%,BAL,8,2023
7,Reed Blankenship,7,1,0.0,1,1,0,0,0,1,17.8,17.8,40.9%,PHI,8,2023
8,Marshon Lattimore,9,0,0.0,1,0,0,0,0,1,17.5,17.5,6.0%,NO,8,2023
9,Ryan Neal,10,3,0.0,0,0,0,0,0,1,17.3,17.3,2.0%,FA,8,2023
10,Tyrique Stevenson,10,2,0.0,0,0,0,0,0,1,16.5,16.5,12.9%,CHI,8,2023
11,Josh Metellus,5,3,0.0,1,1,0,0,0,1,16.3,16.3,41.4%,MIN,8,2023
12,Brandon Stephens,6,1,0.0,1,1,0,0,0,1,16.3,16.3,4.5%,BAL,8,2023
13,Andrew Wingard,5,1,0.0,2,1,0,0,0,1,16.3,16.3,1.6%,JAC,8,2023
14,Marcus Epps,9,0,0.0,0,0,0,0,0,1,16.0,16.0,3.7%,LV,8,2023
15,Jordan Whitehead,4,4,0.0,1,0,0,0,0,1,15.5,15.5,16.5%,TB,8,2023
16,Tony Adams,7,3,0.0,0,0,0,0,0,1,15.3,15.3,4.2%,NYJ,8,2023
17,Jamel Dean,8,0,0.0,2,0,0,0,0,1,15.0,15.0,13.2%,TB,8,2023
18,Camryn Bynum,6,1,0.5,2,0,0,0,0,1,14.8,14.8,54.8%,MIN,8,2023
19,Jordan Fuller,5,1,0.0,1,1,0,0,0,1,14.8,14.8,9.7%,CAR,8,2023
20,Martin Emerson Jr.,5,1,0.0,1,1,0,0,0,1,14.8,14.8,2.4%,CLE,8,2023
21,Kamren Curl,5,2,0.0,1,0,1,0,0,1,14.5,14.5,30.6%,LAR,8,2023
22,Keanu Neal,7,0,0.0,0,0,0,1,0,1,14.5,14.5,0.4%,FA,8,2023
23,Xavier Woods,6,2,0.0,0,0,0,1,0,1,14.5,14.5,11.4%,CAR,8,2023
24,Paulson Adebo,3,0,0.0,3,1,0,0,0,1,14.0,14.0,27.7%,NO,8,2023
