Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Jordan Battle,3,1,1,2,1,0,0,0,1,22.3,22.3,10.2%,CIN,18,2023
2,Eric Rowe,10,2,0,1,0,1,0,0,1,22.0,22.0,0.2%,FA,18,2023
3,Devon Witherspoon,7,4,0,0,0,0,0,0,1,21.0,21.0,43.3%,SEA,18,2023
4,Xavier McKinney,2,4,0,3,2,0,0,0,1,20.5,20.5,35.6%,GB,18,2023
5,Sean Murphy-Bunting,7,1,0,1,1,0,0,0,1,20.3,20.3,10.5%,ARI,18,2023
6,Cameron Sutton,7,2,0,2,1,0,0,0,1,20.0,20.0,0.2%,PIT,18,2023
7,DeShon Elliott,6,4,0,1,1,0,0,0,1,18.5,18.5,7.8%,PIT,18,2023
8,Dane Belton,6,0,1,0,0,0,0,0,1,18.0,18.0,1.2%,NYG,18,2023
9,Duron Harmon,4,3,1,0,0,0,0,0,1,17.3,17.3,0.0%,FA,18,2023
10,Antoine Winfield Jr.,4,1,1,0,0,1,0,0,1,17.3,17.3,70.3%,TB,18,2023
11,Richie Grant,4,6,1,0,0,0,0,0,1,17.0,17.0,13.2%,ATL,18,2023
12,D'Anthony Bell,5,0,0,1,1,0,0,0,1,16.5,16.5,0.2%,CLE,18,2023
13,Eli Apple,5,3,0,1,1,0,0,0,1,16.3,16.3,0.0%,FA,18,2023
14,Tyrique Stevenson,7,0,0,1,0,1,0,0,1,16.0,16.0,12.9%,CHI,18,2023
15,Ashtyn Davis,3,2,0,3,1,0,0,0,1,15.5,15.5,3.4%,NYJ,18,2023
16,Brandon Jones,6,2,0,0,0,0,0,0,1,15.5,15.5,20.5%,DEN,18,2023
17,Rayshawn Jenkins,7,0,0,0,0,0,0,0,1,15.5,15.5,25.1%,SEA,18,2023
18,Jaquan Brisker,4,4,0,0,0,0,1,0,1,15.5,15.5,46.6%,CHI,18,2023
19,Jaylen Watson,8,0,0,2,0,0,0,0,1,15.0,15.0,2.4%,KC,18,2023
20,Reed Blankenship,5,0,0,1,1,0,0,0,1,14.0,14.0,40.9%,PHI,18,2023
21,Budda Baker,8,2,0,0,0,0,0,0,1,13.5,13.5,36.4%,ARI,18,2023
22,Terrell Burgess,8,2,0,0,0,0,0,0,1,13.5,13.5,0.0%,FA,18,2023
23,Isaiah Oliver,9,0,0,0,0,0,0,0,1,13.5,13.5,0.4%,NYJ,18,2023
24,Roger McCreary,6,3,0,1,0,0,0,0,1,12.8,12.8,21.7%,TEN,18,2023
25,Jourdan Lewis,3,0,0,0,0,1,1,0,1,12.5,12.5,1.8%,DAL,18,2023
26,Ronnie Harrison Jr.,3,2,1,0,0,0,0,0,1,12.5,12.5,0.6%,IND,18,2023
27,C.J. Gardner-Johnson,4,0,0,1,1,0,0,0,1,12.5,12.5,16.2%,PHI,18,2023
28,Donovan Wilson,3,2,0,1,1,0,0,0,1,12.5,12.5,20.5%,DAL,18,2023
29,Taron Johnson,4,5,0,0,0,0,0,0,1,12.3,12.3,31.2%,BUF,18,2023
30,Arthur Maulet,5,1,0,0,0,0,1,0,1,12.3,12.3,0.8%,BAL,18,2023
31,Kevin Byard III,7,2,0,0,0,0,0,0,1,12.0,12.0,29.0%,CHI,18,2023
32,Quan Martin,3,1,0,1,1,0,0,0,1,11.8,11.8,2.6%,WAS,18,2023
33,Tayler Hawkins,3,1,0,1,1,0,0,0,1,11.8,11.8,0.2%,SF,18,2023
34,Terrell Edmunds,3,1,0,1,1,0,0,0,1,11.8,11.8,1.1%,JAC,18,2023
35,Logan Ryan,5,2,0,0,0,0,0,0,1,11.5,11.5,1.3%,FA,18,2023
36,Derwin James Jr.,7,1,0,0,0,0,0,0,1,11.3,11.3,75.7%,LAC,18,2023
37,Russ Yeast,4,3,0,2,0,0,0,0,1,11.3,11.3,3.3%,LAR,18,2023
38,Jaycee Horn,4,1,0,3,0,0,0,0,1,11.3,11.3,5.3%,CAR,18,2023
39,Alohi Gilman,1,2,0,2,1,0,0,0,1,11.0,11.0,10.4%,LAC,18,2023
40,Jalen Pitre,4,3,0,0,0,0,0,0,1,10.8,10.8,45.9%,HOU,18,2023
41,Marcus Williams,3,6,0,1,0,0,0,0,1,10.5,10.5,7.4%,BAL,18,2023
42,Stephon Gilmore,6,0,0,1,0,0,0,0,1,10.5,10.5,1.2%,FA,18,2023
43,Christian Benford,2,1,0,1,1,0,0,0,1,10.3,10.3,13.4%,BUF,18,2023
44,DaRon Bland,2,1,0,1,1,0,0,0,1,10.3,10.3,42.4%,DAL,18,2023
45,Cameron Mitchell,5,0,0,0,0,0,0,0,1,10.0,10.0,0.2%,CLE,18,2023
46,Kyu Blu Kelly,5,0,0,0,0,0,0,0,1,10.0,10.0,0.0%,WAS,18,2023
47,Quandre Diggs,4,2,0,0,0,0,0,0,1,10.0,10.0,2.9%,FA,18,2023
48,Mike Edwards,0,0,0,0,0,0,1,1,1,10.0,10.0,4.1%,BUF,18,2023
49,Pat Surtain II,5,1,0,1,0,0,0,0,1,9.8,9.8,11.3%,DEN,18,2023
50,Josh Metellus,5,1,0,1,0,0,0,0,1,9.8,9.8,41.4%,MIN,18,2023
51,Paulson Adebo,4,3,0,1,0,0,0,0,1,9.8,9.8,27.7%,NO,18,2023
52,Donte Jackson,6,1,0,0,0,0,0,0,1,9.8,9.8,3.6%,PIT,18,2023
53,Johnathan Abram,4,5,0,0,0,0,0,0,1,9.8,9.8,2.1%,NO,18,2023
54,Clark Phillips III,5,1,0,1,0,0,0,0,1,9.8,9.8,1.6%,ATL,18,2023
55,Adoree' Jackson,6,1,0,0,0,0,0,0,1,9.8,9.8,1.2%,FA,18,2023
56,Tre'von Moehrig,2,0,0,1,1,0,0,0,1,9.5,9.5,5.3%,LV,18,2023
57,Isaiah Pola-Mao,2,0,1,0,0,0,0,0,1,9.5,9.5,0.2%,LV,18,2023
58,Tony Adams,0,2,0,2,1,0,0,0,1,9.5,9.5,4.2%,NYJ,18,2023
59,Tyrann Mathieu,1,2,0,1,1,0,0,0,1,9.5,9.5,9.9%,NO,18,2023
60,Eddie Jackson,4,2,0,1,0,0,0,0,1,9.0,9.0,3.5%,FA,18,2023
61,Jonathan Jones,5,2,0,0,0,0,0,0,1,9.0,9.0,2.0%,NE,18,2023
62,Fabian Moreau,4,2,0,1,0,0,0,0,1,9.0,9.0,0.0%,FA,18,2023
63,Deon Bush,5,2,0,0,0,0,0,0,1,9.0,9.0,0.0%,KC,18,2023
64,Tyson Campbell,5,2,0,0,0,0,0,0,1,9.0,9.0,17.2%,JAC,18,2023
65,Ifeatu Melifonwu,3,2,0,2,0,0,0,0,1,9.0,9.0,5.7%,DET,18,2023
66,Marcus Epps,4,4,0,0,0,0,0,0,1,9.0,9.0,3.7%,LV,18,2023
67,Taylor Rapp,0,1,0,2,1,0,0,0,1,8.8,8.8,7.9%,BUF,18,2023
68,Andre Cisco,1,1,0,1,1,0,0,0,1,8.8,8.8,4.1%,JAC,18,2023
69,Xavier Woods,3,0,0,1,0,0,0,0,1,8.5,8.5,11.4%,CAR,18,2023
70,Mike Hilton,3,0,0,1,0,0,0,0,1,8.5,8.5,11.1%,CIN,18,2023
71,Ryan Neal,4,0,0,0,0,0,0,0,1,8.5,8.5,2.0%,FA,18,2023
72,Kelee Ringo,3,0,1,0,0,0,0,0,1,8.5,8.5,0.0%,PHI,18,2023
73,Nick McCloud,3,0,0,0,0,1,0,0,1,8.5,8.5,1.2%,NYG,18,2023
74,Jordan Poyer,5,1,0,0,0,0,0,0,1,8.3,8.3,26.5%,MIA,18,2023
75,Vincent Gray,3,1,0,2,0,0,0,0,1,8.3,8.3,0.0%,CLE,18,2023
76,Starling Thomas V,4,1,0,1,0,0,0,0,1,8.3,8.3,1.2%,ARI,18,2023
77,Tre Hawkins III,5,1,0,0,0,0,0,0,1,8.3,8.3,0.6%,NYG,18,2023
78,Elijah Molden,3,3,0,1,0,0,0,0,1,8.3,8.3,3.3%,TEN,18,2023
79,Camryn Bynum,4,3,0,0,0,0,0,0,1,8.3,8.3,54.8%,MIN,18,2023
80,Alontae Taylor,1,0,0,1,1,0,0,0,1,8.0,8.0,3.1%,NO,18,2023
81,Jamel Dean,2,1,0,0,0,0,1,0,1,7.8,7.8,13.2%,TB,18,2023
82,Asante Samuel Jr.,5,0,0,0,0,0,0,0,1,7.5,7.5,4.3%,LAC,18,2023
83,Emmanuel Forbes Jr.,5,0,0,0,0,0,0,0,1,7.5,7.5,3.1%,WAS,18,2023
84,Julian Love,4,2,0,0,0,0,0,0,1,7.5,7.5,33.6%,SEA,18,2023
85,Kerby Joseph,5,0,0,0,0,0,0,0,1,7.5,7.5,10.5%,DET,18,2023
86,Nic Jones,3,0,0,0,0,0,0,0,1,7.0,7.0,0.4%,KC,18,2023
87,James Bradberry IV,3,1,0,1,0,0,0,0,1,6.8,6.8,2.0%,PHI,18,2023
88,Carrington Valentine,3,1,0,1,0,0,0,0,1,6.8,6.8,0.4%,GB,18,2023
89,Michael Carter II,2,1,0,2,0,0,0,0,1,6.8,6.8,0.0%,NYJ,18,2023
90,Sauce Gardner,3,1,0,1,0,0,0,0,1,6.8,6.8,18.5%,NYJ,18,2023
91,Terell Smith,3,1,0,1,0,0,0,0,1,6.8,6.8,0.6%,CHI,18,2023
92,Ugo Amadi,2,5,0,0,0,0,0,0,1,6.8,6.8,0.2%,NO,18,2023
93,Dax Hill,4,1,0,0,0,0,0,0,1,6.8,6.8,16.2%,CIN,18,2023
94,Jayron Kearse,2,1,0,0,0,0,0,0,1,6.3,6.3,1.3%,FA,18,2023
95,Darnell Savage Jr.,3,2,0,0,0,0,0,0,1,6.0,6.0,5.0%,JAC,18,2023
96,Michael Jackson Sr.,3,2,0,0,0,0,0,0,1,6.0,6.0,1.2%,SEA,18,2023
97,Jonathan Owens,3,2,0,0,0,0,0,0,1,6.0,6.0,5.3%,CHI,18,2023
98,DJ Turner II,3,0,0,1,0,0,0,0,1,6.0,6.0,2.6%,CIN,18,2023
99,Joshua Williams,2,0,0,3,0,0,0,0,1,6.0,6.0,1.4%,KC,18,2023
100,Harrison Smith,3,0,0,1,0,0,0,0,1,6.0,6.0,18.5%,MIN,18,2023
101,Dane Jackson,3,0,0,1,0,0,0,0,1,6.0,6.0,4.3%,CAR,18,2023
102,Jessie Bates III,4,0,0,0,0,0,0,0,1,6.0,6.0,68.8%,ATL,18,2023
103,Ahkello Witherspoon,3,2,0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,18,2023
