Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Ifeatu Melifonwu,5,0,2.0,2,1,0,0,0,1,28.5,28.5,5.7%,DET,16,2023
2,Kerby Joseph,6,3,0.0,2,2,0,0,0,1,24.3,24.3,10.5%,DET,16,2023
3,Brian Branch,5,1,1.0,2,1,1,0,0,1,24.3,24.3,37.1%,DET,16,2023
4,Antoine Winfield Jr.,3,0,1.0,1,1,0,1,0,1,21.5,21.5,70.3%,TB,16,2023
5,Kyle Hamilton,3,2,0.0,3,2,0,0,0,1,20.5,20.5,48.1%,BAL,16,2023
6,Adoree' Jackson,4,0,0.0,2,1,0,0,1,1,20.0,20.0,1.2%,FA,16,2023
7,Jack Jones,4,1,0.0,1,1,0,0,1,1,19.3,19.3,3.3%,LV,16,2023
8,Nate Hobbs,9,2,0.0,1,0,0,0,0,1,19.0,19.0,33.1%,LV,16,2023
9,DeAndre Houston-Carson,6,1,0.0,1,1,0,0,0,1,18.8,18.8,0.0%,FA,16,2023
10,Jalen Thompson,4,1,0.0,3,1,0,0,0,1,18.8,18.8,16.8%,ARI,16,2023
11,Camryn Bynum,6,2,0.0,0,0,2,0,0,1,18.5,18.5,54.8%,MIN,16,2023
12,Marcus Williams,5,2,0.0,1,1,0,0,0,1,18.0,18.0,7.4%,BAL,16,2023
13,Kyler Gordon,6,1,1.0,1,0,0,0,0,1,17.8,17.8,11.9%,CHI,16,2023
14,Desmond King II,4,7,0.0,1,0,0,0,0,1,17.8,17.8,12.8%,HOU,16,2023
15,Richie Grant,4,1,1.0,0,0,1,0,0,1,17.3,17.3,13.2%,ATL,16,2023
16,Brandon Jones,7,2,0.0,0,0,0,1,0,1,16.0,16.0,20.5%,DEN,16,2023
17,Josh Metellus,8,2,0.0,0,0,0,0,0,1,16.0,16.0,41.4%,MIN,16,2023
18,Paulson Adebo,9,1,0.0,1,0,0,0,0,1,15.8,15.8,27.7%,NO,16,2023
19,Jessie Bates III,4,2,0.0,2,1,0,0,0,1,15.5,15.5,68.8%,ATL,16,2023
20,Donovan Wilson,8,4,0.0,0,0,0,0,0,1,15.0,15.0,20.5%,DAL,16,2023
21,Xavier McKinney,7,3,0.5,0,0,0,0,0,1,14.8,14.8,35.6%,GB,16,2023
22,D'Anthony Bell,5,0,0.0,2,0,1,0,0,1,14.5,14.5,0.2%,CLE,16,2023
23,Alohi Gilman,2,1,0.0,1,1,1,0,0,1,14.3,14.3,10.4%,LAC,16,2023
24,Kelee Ringo,5,0,0.0,1,1,0,0,0,1,14.0,14.0,0.0%,PHI,16,2023
25,Eric Rowe,3,4,0.0,1,1,0,0,0,1,14.0,14.0,0.2%,FA,16,2023
26,Rasul Douglas,5,0,1.0,0,0,0,0,0,1,14.0,14.0,8.7%,BUF,16,2023
27,Myles Bryant,6,1,0.0,1,0,0,0,0,1,13.8,13.8,2.5%,HOU,16,2023
28,Tony Adams,4,1,0.0,1,1,0,0,0,1,13.3,13.3,4.2%,NYJ,16,2023
29,Quentin Lake,5,2,0.0,1,0,0,0,0,1,13.0,13.0,3.8%,LAR,16,2023
30,Artie Burns,6,2,0.0,0,0,0,0,0,1,13.0,13.0,0.4%,SEA,16,2023
31,Markquese Bell,6,2,0.0,0,0,0,0,0,1,13.0,13.0,11.0%,DAL,16,2023
32,Tyrann Mathieu,6,3,0.0,1,0,0,0,0,1,12.8,12.8,9.9%,NO,16,2023
33,Taron Johnson,6,1,0.0,2,0,0,0,0,1,12.8,12.8,31.2%,BUF,16,2023
34,Budda Baker,7,3,0.0,0,0,0,0,0,1,12.8,12.8,36.4%,ARI,16,2023
35,Tashaun Gipson Sr.,6,1,0.0,0,0,0,0,0,1,12.3,12.3,0.2%,FA,16,2023
36,Jaquan Brisker,4,3,0.0,1,0,0,0,0,1,12.3,12.3,46.6%,CHI,16,2023
37,Jason Pinnock,5,1,0.0,0,0,1,0,0,1,12.3,12.3,15.2%,NYG,16,2023
38,Taylor Rapp,7,2,0.0,0,0,0,0,0,1,12.0,12.0,7.9%,BUF,16,2023
39,Chidobe Awuzie,3,1,0.0,0,0,1,0,0,1,11.8,11.8,2.2%,TEN,16,2023
40,Marlon Humphrey,2,1,0.0,2,1,0,0,0,1,11.8,11.8,5.0%,BAL,16,2023
41,Derek Stingley Jr.,2,1,0.0,2,1,0,0,0,1,11.8,11.8,11.2%,HOU,16,2023
42,DeMarcco Hellams,5,2,0.0,0,0,0,0,0,1,11.5,11.5,3.7%,ATL,16,2023
43,Starling Thomas V,7,1,0.0,0,0,0,0,0,1,11.3,11.3,1.2%,ARI,16,2023
44,Amik Robertson,5,3,0.0,1,0,0,0,0,1,11.3,11.3,0.4%,DET,16,2023
45,Duron Harmon,3,0,0.0,1,1,0,0,0,1,11.0,11.0,0.0%,FA,16,2023
46,Jordan Battle,4,3,0.0,0,0,0,0,0,1,10.8,10.8,10.2%,CIN,16,2023
47,Kyle Dugger,4,1,0.0,1,0,0,0,0,1,10.8,10.8,23.2%,NE,16,2023
48,Anthony Johnson Jr.,6,2,0.0,0,0,0,0,0,1,10.5,10.5,1.0%,GB,16,2023
49,P.J. Locke,5,4,0.0,0,0,0,0,0,1,10.5,10.5,6.0%,DEN,16,2023
50,Christian Benford,5,2,0.0,1,0,0,0,0,1,10.5,10.5,13.4%,BUF,16,2023
51,Nick Cross,4,2,0.0,0,0,0,0,0,1,10.0,10.0,2.9%,IND,16,2023
52,Xavier Woods,4,2,0.0,0,0,0,0,0,1,10.0,10.0,11.4%,CAR,16,2023
53,Zyon McCollum,2,2,0.0,1,0,1,0,0,1,10.0,10.0,6.5%,TB,16,2023
54,Cody Davis,0,0,0.0,0,0,0,1,1,1,10.0,10.0,0.0%,FA,16,2023
55,Terell Smith,3,0,0.0,2,0,0,0,0,1,10.0,10.0,0.6%,CHI,16,2023
56,Keisean Nixon,6,1,0.0,0,0,0,0,0,1,9.8,9.8,22.4%,GB,16,2023
57,Brandon Stephens,4,1,0.0,2,0,0,0,0,1,9.8,9.8,4.5%,BAL,16,2023
58,Kendall Fuller,3,1,0.0,3,0,0,0,0,1,9.8,9.8,7.2%,MIA,16,2023
59,John Johnson III,5,3,0.0,0,0,0,0,0,1,9.8,9.8,0.0%,FA,16,2023
60,Jordan Fuller,2,0,0.0,1,1,0,0,0,1,9.5,9.5,9.7%,CAR,16,2023
61,Mekhi Blackmon,5,0,0.0,1,0,0,0,0,1,9.0,9.0,1.0%,MIN,16,2023
62,Deonte Banks,6,0,0.0,0,0,0,0,0,1,9.0,9.0,13.4%,NYG,16,2023
63,Jonathan Owens,4,2,0.0,1,0,0,0,0,1,9.0,9.0,5.3%,CHI,16,2023
64,Levi Wallace,5,0,0.0,1,0,0,0,0,1,9.0,9.0,2.2%,DEN,16,2023
65,Roger McCreary,5,2,0.0,0,0,0,0,0,1,9.0,9.0,21.7%,TEN,16,2023
66,Patrick Peterson,1,1,0.0,1,1,0,0,0,1,8.8,8.8,0.8%,FA,16,2023
67,Jourdan Lewis,3,2,0.0,0,0,0,0,0,1,8.5,8.5,1.8%,DAL,16,2023
68,Jaire Alexander,3,0,0.0,0,0,1,0,0,1,8.5,8.5,8.6%,GB,16,2023
69,Chandon Sullivan,3,0,0.0,1,0,0,0,0,1,8.5,8.5,0.0%,FA,16,2023
70,Steven Nelson,5,1,0.0,0,0,0,0,0,1,8.3,8.3,0.0%,FA,16,2023
71,Pat Surtain II,5,1,0.0,0,0,0,0,0,1,8.3,8.3,11.3%,DEN,16,2023
72,Jalen Mills,5,1,0.0,0,0,0,0,0,1,8.3,8.3,0.6%,NYG,16,2023
73,Derwin James Jr.,4,3,0.0,0,0,0,0,0,1,8.3,8.3,75.7%,LAC,16,2023
74,Tre Avery,5,1,0.0,0,0,0,0,0,1,8.3,8.3,0.2%,TEN,16,2023
75,Vonn Bell,4,3,0.0,0,0,0,0,0,1,8.3,8.3,5.4%,CIN,16,2023
76,Isaac Yiadom,4,3,0.0,0,0,0,0,0,1,8.3,8.3,0.0%,SF,16,2023
77,Tre Herndon,2,3,0.0,2,0,0,0,0,1,8.3,8.3,0.0%,NYG,16,2023
78,Jaylinn Hawkins,4,1,0.0,1,0,0,0,0,1,8.3,8.3,11.0%,NE,16,2023
79,Alontae Taylor,5,1,0.0,0,0,0,0,0,1,8.3,8.3,3.1%,NO,16,2023
80,JuJu Brents,4,3,0.0,0,0,0,0,0,1,8.3,8.3,8.7%,IND,16,2023
81,Malik Hooker,3,1,0.0,0,0,0,0,0,1,7.8,7.8,3.7%,DAL,16,2023
82,DJ Turner II,2,1,0.0,1,0,0,0,0,1,7.8,7.8,2.6%,CIN,16,2023
83,Christian Izien,4,2,0.0,0,0,0,0,0,1,7.5,7.5,0.8%,TB,16,2023
84,Rayshawn Jenkins,3,4,0.0,0,0,0,0,0,1,7.5,7.5,25.1%,SEA,16,2023
85,Tyson Campbell,4,2,0.0,0,0,0,0,0,1,7.5,7.5,17.2%,JAC,16,2023
86,Michael Carter II,2,0,0.0,3,0,0,0,0,1,7.5,7.5,0.0%,NYJ,16,2023
87,Quan Martin,4,2,0.0,0,0,0,0,0,1,7.5,7.5,2.6%,WAS,16,2023
88,Justin Simmons,5,0,0.0,0,0,0,0,0,1,7.5,7.5,11.3%,FA,16,2023
89,Jordan Howden,2,4,0.0,1,0,0,0,0,1,7.5,7.5,2.4%,NO,16,2023
90,Reed Blankenship,4,2,0.0,0,0,0,0,0,1,7.5,7.5,40.9%,PHI,16,2023
91,Dax Hill,3,4,0.0,0,0,0,0,0,1,7.5,7.5,16.2%,CIN,16,2023
92,Justin Reid,4,2,0.0,0,0,0,0,0,1,7.5,7.5,33.2%,KC,16,2023
93,Riq Woolen,4,0,0.0,1,0,0,0,0,1,7.5,7.5,4.2%,SEA,16,2023
94,Ambry Thomas,4,0,0.0,1,0,0,0,0,1,7.5,7.5,1.6%,SF,16,2023
95,Ashtyn Davis,1,0,0.0,1,0,0,1,0,1,7.0,7.0,3.4%,NYJ,16,2023
96,Cam Lewis,3,0,0.0,0,0,0,0,0,1,7.0,7.0,0.4%,BUF,16,2023
97,Eric Stokes,4,1,0.0,0,0,0,0,0,1,6.8,6.8,1.6%,GB,16,2023
98,A.J. Terrell,4,1,0.0,0,0,0,0,0,1,6.8,6.8,4.2%,ATL,16,2023
99,Elijah Molden,3,3,0.0,0,0,0,0,0,1,6.8,6.8,3.3%,TEN,16,2023
100,Ahkello Witherspoon,4,1,0.0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,16,2023
101,Xavien Howard,3,1,0.0,1,0,0,0,0,1,6.8,6.8,1.3%,FA,16,2023
102,Kamren Curl,3,1,0.0,1,0,0,0,0,1,6.8,6.8,30.6%,LAR,16,2023
103,Ronnie Hickman Jr.,3,3,0.0,0,0,0,0,0,1,6.8,6.8,0.2%,CLE,16,2023
104,Tre'von Moehrig,2,1,0.0,2,0,0,0,0,1,6.8,6.8,5.3%,LV,16,2023
105,Stephon Gilmore,4,1,0.0,0,0,0,0,0,1,6.8,6.8,1.2%,FA,16,2023
106,Trent McDuffie,4,1,0.0,0,0,0,0,0,1,6.8,6.8,32.4%,KC,16,2023
107,Quandre Diggs,2,3,0.0,1,0,0,0,0,1,6.8,6.8,2.9%,FA,16,2023
108,Percy Butler,3,3,0.0,0,0,0,0,0,1,6.8,6.8,1.9%,WAS,16,2023
109,Kenny Moore II,3,3,0.0,0,0,0,0,0,1,6.8,6.8,29.4%,IND,16,2023
110,Jamel Dean,4,0,0.0,0,0,0,0,0,1,6.0,6.0,13.2%,TB,16,2023
111,Ji'Ayir Brown,3,2,0.0,0,0,0,0,0,1,6.0,6.0,6.3%,SF,16,2023
112,Tyrique Stevenson,3,0,0.0,1,0,0,0,0,1,6.0,6.0,12.9%,CHI,16,2023
113,Jalen Ramsey,4,0,0.0,0,0,0,0,0,1,6.0,6.0,18.5%,MIA,16,2023
114,Troy Hill,3,2,0.0,0,0,0,0,0,1,6.0,6.0,2.4%,CAR,16,2023
115,Benjamin St-Juste,2,2,0.0,1,0,0,0,0,1,6.0,6.0,7.0%,WAS,16,2023
116,Martin Emerson Jr.,3,0,0.0,1,0,0,0,0,1,6.0,6.0,2.4%,CLE,16,2023
117,James Bradberry IV,3,0,0.0,1,0,0,0,0,1,6.0,6.0,2.0%,PHI,16,2023
118,Antonio Hamilton Sr.,1,2,0.0,2,0,0,0,0,1,6.0,6.0,0.8%,ATL,16,2023
119,Darious Williams,4,0,0.0,0,0,0,0,0,1,6.0,6.0,10.5%,LAR,16,2023
120,Jordan Poyer,3,2,0.0,0,0,0,0,0,1,6.0,6.0,26.5%,MIA,16,2023
121,Mike Hilton,1,4,0.0,1,0,0,0,0,1,6.0,6.0,11.1%,CIN,16,2023
122,Julian Love,3,0,0.0,1,0,0,0,0,1,6.0,6.0,33.6%,SEA,16,2023
123,Jordan Whitehead,1,3,0.5,0,0,0,0,0,1,5.8,5.8,16.5%,TB,16,2023
124,Dane Belton,2,0,0.0,0,0,0,0,0,1,5.5,5.5,1.2%,NYG,16,2023
125,Andrew Wingard,2,0,0.0,0,0,0,0,0,1,5.5,5.5,1.6%,JAC,16,2023
126,Dee Delaney,2,1,0.0,1,0,0,0,0,1,5.3,5.3,0.0%,BUF,16,2023
127,Charvarius Ward,3,1,0.0,0,0,0,0,0,1,5.3,5.3,30.5%,SF,16,2023
128,Harrison Smith,2,3,0.0,0,0,0,0,0,1,5.3,5.3,18.5%,MIN,16,2023
129,Michael Davis,3,1,0.0,0,0,0,0,0,1,5.3,5.3,1.0%,WAS,16,2023
130,Clark Phillips III,2,1,0.0,1,0,0,0,0,1,5.3,5.3,1.6%,ATL,16,2023
131,Adrian Amos,3,1,0.0,0,0,0,0,0,1,5.3,5.3,0.2%,FA,16,2023
132,Michael Jackson Sr.,3,1,0.0,0,0,0,0,0,1,5.3,5.3,1.2%,SEA,16,2023
133,Mike Brown,3,1,0.0,0,0,0,0,0,1,5.3,5.3,0.6%,TEN,16,2023
134,Eric Garror,2,0,0.0,1,0,0,0,0,1,4.5,4.5,0.0%,TEN,16,2023
135,L'Jarius Sneed,3,0,0.0,0,0,0,0,0,1,4.5,4.5,48.3%,TEN,16,2023
136,Nick McCloud,2,2,0.0,0,0,0,0,0,1,4.5,4.5,1.2%,NYG,16,2023
137,Shaun Wade,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.4%,NE,16,2023
138,Kevin Byard III,3,0,0.0,0,0,0,0,0,1,4.5,4.5,29.0%,CHI,16,2023
139,Coby Bryant,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.2%,SEA,16,2023
140,Jalen Pitre,3,0,0.0,0,0,0,0,0,1,4.5,4.5,45.9%,HOU,16,2023
141,Kindle Vildor,2,0,0.0,1,0,0,0,0,1,4.5,4.5,0.0%,DET,16,2023
142,Eddie Jackson,3,0,0.0,0,0,0,0,0,1,4.5,4.5,3.5%,FA,16,2023
143,Jaylon Johnson,3,0,0.0,0,0,0,0,0,1,4.5,4.5,4.7%,CHI,16,2023
