Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Kyle Hamilton,7,2,3,1,0,1,0,0,1,34.5,34.5,48.1%,BAL,3,2023
2,Brian Branch,11,0,0,2,0,0,0,0,1,27.0,27.0,37.1%,DET,3,2023
3,Alontae Taylor,5,0,1,5,0,0,0,0,1,24.0,24.0,3.1%,NO,3,2023
4,Levi Wallace,4,2,0,4,2,0,0,0,1,23.5,23.5,2.2%,DEN,3,2023
5,Jevon Holland,7,1,0,1,0,2,0,0,1,20.8,20.8,21.2%,MIA,3,2023
6,Dax Hill,7,1,1,0,0,0,0,0,1,20.3,20.3,16.2%,CIN,3,2023
7,Jessie Bates III,6,5,0,1,1,0,0,0,1,19.3,19.3,68.8%,ATL,3,2023
8,Reed Blankenship,6,1,0,1,1,0,0,0,1,18.8,18.8,40.9%,PHI,3,2023
9,Roger McCreary,5,5,1,0,0,0,0,0,1,17.8,17.8,21.7%,TEN,3,2023
10,Akayleb Evans,7,4,0,0,0,1,0,0,1,17.5,17.5,3.6%,MIN,3,2023
11,Devon Witherspoon,8,3,0,2,0,0,0,0,1,17.3,17.3,43.3%,SEA,3,2023
12,Brandon Stephens,8,3,0,2,0,0,0,0,1,17.3,17.3,4.5%,BAL,3,2023
13,Byron Murphy Jr.,9,1,0,2,0,0,0,0,1,17.3,17.3,7.0%,MIN,3,2023
14,Kendall Fuller,2,6,0,3,1,0,0,0,1,17.0,17.0,7.2%,MIA,3,2023
15,Sean Murphy-Bunting,6,0,0,0,0,1,1,0,1,17.0,17.0,10.5%,ARI,3,2023
16,Terell Smith,7,3,0,1,0,0,0,0,1,16.8,16.8,0.6%,CHI,3,2023
17,Kei'Trel Clark,8,2,0,2,0,0,0,0,1,16.5,16.5,0.4%,ARI,3,2023
18,Julian Blackmon,6,6,0,0,0,0,0,0,1,16.0,16.0,14.2%,IND,3,2023
19,Jordan Whitehead,9,1,0,1,0,0,0,0,1,15.8,15.8,16.5%,TB,3,2023
20,Alohi Gilman,3,2,0,1,0,1,1,0,1,15.5,15.5,10.4%,LAC,3,2023
21,Ryan Neal,6,5,0,0,0,0,0,0,1,15.3,15.3,2.0%,FA,3,2023
22,Amani Hooker,9,2,0,0,0,0,0,0,1,15.0,15.0,14.4%,TEN,3,2023
23,Kristian Fulton,7,2,0,0,0,0,0,0,1,14.5,14.5,2.0%,LAC,3,2023
24,Delarrin Turner-Yell,8,3,0,0,0,0,0,0,1,14.3,14.3,0.6%,DEN,3,2023
25,JuJu Brents,4,0,0,0,0,1,1,0,1,14.0,14.0,8.7%,IND,3,2023
26,Minkah Fitzpatrick,7,4,0,0,0,0,0,0,1,13.5,13.5,36.6%,PIT,3,2023
27,Michael Davis,8,0,0,1,0,0,0,0,1,13.5,13.5,1.0%,WAS,3,2023
