Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Younghoe Koo,4,4,100.0,54,0,1,0,1,2,2,2,1,19.0,19.0,61.7%,ATL,9,2023
2,Chase McLaughlin,3,3,100.0,55,0,0,1,1,1,4,4,1,16.0,16.0,6.8%,TB,9,2023
3,Daniel Carlson,3,3,100.0,46,0,1,0,2,0,3,3,1,14.0,14.0,24.2%,LV,9,2023
4,Justin Tucker,3,3,100.0,45,0,0,2,1,0,4,4,1,14.0,14.0,98.7%,BAL,9,2023
5,Matt Gay,2,2,100.0,57,0,1,0,0,1,3,3,1,11.0,11.0,28.9%,IND,9,2023
6,Cameron Dicker,2,2,100.0,55,0,0,1,0,1,3,3,1,11.0,11.0,50.4%,LAC,9,2023
7,Nick Folk,3,3,100.0,48,0,0,2,1,0,1,1,1,11.0,11.0,9.5%,TEN,9,2023
8,Greg Joseph,3,3,100.0,32,1,0,2,0,0,2,2,1,11.0,11.0,3.7%,GB,9,2023
9,Dustin Hopkins,2,3,66.7,45,0,0,1,1,0,3,3,1,10.0,10.0,29.1%,CLE,9,2023
10,Anders Carlson,2,3,66.7,34,0,1,1,0,0,2,2,1,8.0,8.0,2.0%,GB,9,2023
11,Chris Boswell,2,2,100.0,30,0,1,1,0,0,2,2,1,8.0,8.0,17.2%,PIT,9,2023
12,Blake Grupe,1,2,50.0,55,0,0,0,0,1,3,3,1,8.0,8.0,3.9%,NO,9,2023
13,Greg Zuerlein,2,2,100.0,47,0,0,0,2,0,0,0,1,8.0,8.0,43.8%,NYJ,9,2023
14,Eddy Pineiro,2,2,100.0,49,0,0,1,1,0,1,1,1,8.0,8.0,1.5%,CAR,9,2023
15,Joey Slye,2,2,100.0,37,0,0,2,0,0,2,2,1,8.0,8.0,0.6%,NE,9,2023
16,Brandon Aubrey,1,1,100.0,51,0,0,0,0,1,2,2,1,7.0,7.0,96.9%,DAL,9,2023
17,Evan McPherson,1,1,100.0,20,0,1,0,0,0,3,3,1,6.0,6.0,81.8%,CIN,9,2023
18,Chad Ryland,1,1,100.0,43,0,0,0,1,0,2,2,1,6.0,6.0,0.4%,NE,9,2023
19,Ka'imi Fairbairn,1,1,100.0,50,0,0,0,0,1,1,1,1,6.0,6.0,47.4%,HOU,9,2023
20,Lucas Havrisik,1,2,50.0,52,0,0,0,0,1,0,0,1,5.0,5.0,2.1%,FA,9,2023
21,Cairo Santos,1,2,50.0,31,0,0,1,0,0,2,2,1,5.0,5.0,26.6%,CHI,9,2023
22,Jake Elliott,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,93.5%,PHI,9,2023
23,Tyler Bass,1,1,100.0,34,0,0,1,0,0,1,1,1,4.0,4.0,45.5%,BUF,9,2023
24,Jason Myers,1,1,100.0,33,0,0,1,0,0,0,0,1,3.0,3.0,32.1%,SEA,9,2023
25,Harrison Butker,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,96.2%,KC,9,2023
26,Jason Sanders,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,46.2%,MIA,9,2023
27,Ramiz Ahmed,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WAS,9,2023
28,Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.3%,DEN,9,2023
29,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.0%,DET,9,2023
30,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,9,2023
31,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PIT,9,2023
32,Tanner Brown,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.3%,LAR,9,2023
33,John Parker Romo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIN,9,2023
34,Valentino Ambrosio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,9,2023
35,Jude McAtamney,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYG,9,2023
36,Spencer Shrader,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,9,2023
37,Alex McNulty,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,GB,9,2023
38,James Turner,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,GB,9,2023
39,Harrison Mevis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,9,2023
40,Jack Browning,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BUF,9,2023
