Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST,Team,Week,Year
31,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.0%,DET,13,2023
32,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,13,2023
33,Tanner Brown,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.3%,LAR,13,2023
34,Chad Ryland,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.4%,NE,13,2023
35,John Parker Romo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIN,13,2023
36,James Turner,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,GB,13,2023
37,Valentino Ambrosio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,13,2023
38,Jude McAtamney,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYG,13,2023
39,Spencer Shrader,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,13,2023
40,Alex McNulty,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,GB,13,2023
41,Jake Bates,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.4%,DET,13,2023
42,Harrison Mevis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,13,2023
43,Jack Browning,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BUF,13,2023
44,Brayden Narveson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TEN,13,2023
45,Joshua Karty,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.4%,LAR,13,2023
46,Cam Little,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8%,JAC,13,2023
47,Charlie Smyth,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NO,13,2023
48,Will Reichard,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.1%,MIN,13,2023
49,Cade York,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,CLE,13,2023
50,Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,13,2023
51,Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PIT,13,2023
52,Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,13,2023
53,Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SF,13,2023
54,Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,13,2023
55,Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CLE,13,2023
56,Graham Gano,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.3%,NYG,13,2023
57,Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,13,2023
58,Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,13,2023
59,Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,13,2023
60,Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYG,13,2023
61,MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SF,13,2023
62,Cairo Santos,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,26.6%,CHI,13,2023
63,Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,47.4%,HOU,13,2023
64,Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SF,13,2023
65,Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,13,2023
66,Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,13,2023
67,Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0%,LAR,13,2023
68,Justin Tucker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,98.7%,BAL,13,2023
69,Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WAS,13,2023
70,Colton Theaker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,13,2023
