Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Jason Myers,5,5,100.0,45,0,0,1,4,0,2,2,1,21.0,21.0,32.1%,SEA,10,2023
2,Matt Prater,4,4,100.0,56,0,1,0,1,2,1,1,1,18.0,18.0,1.7%,ARI,10,2023
3,Greg Zuerlein,4,4,100.0,53,0,0,1,2,1,0,0,1,16.0,16.0,43.8%,NYJ,10,2023
4,Wil Lutz,4,4,100.0,49,0,0,1,3,0,0,1,1,15.0,15.0,10.3%,DEN,10,2023
5,Daniel Carlson,3,3,100.0,54,0,0,0,2,1,1,1,1,14.0,14.0,24.2%,LV,10,2023
6,Dustin Hopkins,4,4,100.0,40,0,2,1,1,0,1,2,1,14.0,14.0,29.1%,CLE,10,2023
7,Chris Boswell,3,3,100.0,49,0,0,1,2,0,2,2,1,13.0,13.0,17.2%,PIT,10,2023
8,Matt Ammendola,3,3,100.0,45,0,1,1,1,0,3,3,1,13.0,13.0,2.0%,FA,10,2023
9,Cairo Santos,3,3,100.0,54,0,0,2,0,1,1,1,1,12.0,12.0,26.6%,CHI,10,2023
10,Riley Patterson,2,2,100.0,41,0,0,1,1,0,5,5,1,12.0,12.0,13.1%,JAC,10,2023
11,Evan McPherson,2,2,100.0,50,0,0,1,0,1,3,3,1,11.0,11.0,81.8%,CIN,10,2023
12,Joey Slye,2,2,100.0,49,0,0,0,2,0,2,3,1,10.0,10.0,0.6%,NE,10,2023
13,Jake Moody,2,2,100.0,39,0,0,2,0,0,4,4,1,10.0,10.0,72.1%,SF,10,2023
14,Greg Joseph,2,3,66.7,40,0,0,1,1,0,3,3,1,10.0,10.0,3.7%,GB,10,2023
15,Cameron Dicker,1,1,100.0,48,0,0,0,1,0,5,5,1,9.0,9.0,50.4%,LAC,10,2023
16,Chase McLaughlin,2,2,100.0,35,0,1,1,0,0,2,2,1,8.0,8.0,6.8%,TB,10,2023
17,Justin Tucker,1,2,50.0,37,0,0,1,0,0,4,4,1,7.0,7.0,98.7%,BAL,10,2023
18,Anders Carlson,2,2,100.0,31,0,1,1,0,0,1,2,1,7.0,7.0,2.0%,GB,10,2023
19,Brandon Aubrey,0,0,0.0,0,0,0,0,0,0,7,7,1,7.0,7.0,96.9%,DAL,10,2023
20,Eddy Pineiro,2,3,66.7,39,0,0,2,0,0,1,1,1,7.0,7.0,1.5%,CAR,10,2023
21,Randy Bullock,1,1,100.0,40,0,0,0,1,0,2,2,1,6.0,6.0,0.1%,FA,10,2023
22,Matt Gay,1,2,50.0,51,0,0,0,0,1,1,1,1,6.0,6.0,28.9%,IND,10,2023
23,Nick Folk,2,3,66.7,38,0,1,1,0,0,0,0,1,6.0,6.0,9.5%,TEN,10,2023
24,Chad Ryland,2,3,66.7,37,0,1,1,0,0,0,0,1,6.0,6.0,0.4%,NE,10,2023
25,Younghoe Koo,1,1,100.0,36,0,0,1,0,0,2,2,1,5.0,5.0,61.7%,ATL,10,2023
26,Blake Grupe,1,1,100.0,48,0,0,0,1,0,0,0,1,4.0,4.0,3.9%,NO,10,2023
27,Brandon McManus,1,1,100.0,37,0,0,1,0,0,0,0,1,3.0,3.0,18.3%,FA,10,2023
28,Tyler Bass,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,45.5%,BUF,10,2023
29,Ramiz Ahmed,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WAS,10,2023
30,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PIT,10,2023
31,Jake Elliott,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,93.5%,PHI,10,2023
32,Harrison Butker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,96.2%,KC,10,2023
33,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,46.2%,MIA,10,2023
34,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.0%,DET,10,2023
35,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,10,2023
36,Tanner Brown,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.3%,LAR,10,2023
37,Valentino Ambrosio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,10,2023
38,Jude McAtamney,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYG,10,2023
39,Spencer Shrader,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,10,2023
40,Alex McNulty,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,GB,10,2023
41,James Turner,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,GB,10,2023
42,Harrison Mevis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,10,2023
43,Jack Browning,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BUF,10,2023
44,Brayden Narveson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TEN,10,2023
45,Joshua Karty,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.4%,LAR,10,2023
46,Cam Little,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8%,JAC,10,2023
47,Charlie Smyth,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NO,10,2023
48,Will Reichard,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.1%,MIN,10,2023
49,Jake Bates,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.4%,DET,10,2023
50,John Parker Romo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIN,10,2023
51,Cade York,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,CLE,10,2023
52,Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,10,2023
53,Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PIT,10,2023
54,Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,10,2023
55,Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,10,2023
56,Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SF,10,2023
57,Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CLE,10,2023
58,Graham Gano,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.3%,NYG,10,2023
59,Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,10,2023
60,Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,10,2023
61,Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,10,2023
62,Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYG,10,2023
63,MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SF,10,2023
64,Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,47.4%,HOU,10,2023
65,Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SF,10,2023
66,Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,10,2023
67,Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,10,2023
68,Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0%,LAR,10,2023
69,Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WAS,10,2023
70,Colton Theaker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,10,2023
