Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST,Team,Week,Year
25,Cameron Dicker,1,1,100.0,24,0,1,0,0,0,2,2,1,5.0,5.0,50.4%,LAC,6,2023
26,Jake Moody,1,3,33.3,25,0,1,0,0,0,2,2,1,5.0,5.0,72.1%,SF,6,2023
27,Eddy Pineiro,0,1,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,1.5%,CAR,6,2023
28,Jake Elliott,0,1,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,93.5%,PHI,6,2023
29,Tyler Bass,0,2,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,45.5%,BUF,6,2023
30,Ramiz Ahmed,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WAS,6,2023
31,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.0%,DET,6,2023
32,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,6,2023
33,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PIT,6,2023
34,Tanner Brown,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.3%,LAR,6,2023
35,Anders Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0%,GB,6,2023
36,John Parker Romo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIN,6,2023
37,Valentino Ambrosio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,6,2023
38,Jude McAtamney,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYG,6,2023
39,Spencer Shrader,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,6,2023
40,Alex McNulty,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,GB,6,2023
41,James Turner,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,GB,6,2023
42,Harrison Mevis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,6,2023
43,Jack Browning,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BUF,6,2023
44,Brayden Narveson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TEN,6,2023
45,Joshua Karty,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.4%,LAR,6,2023
46,Cam Little,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8%,JAC,6,2023
47,Charlie Smyth,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NO,6,2023
48,Will Reichard,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.1%,MIN,6,2023
49,Jake Bates,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.4%,DET,6,2023
50,Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,10.3%,DEN,6,2023
51,Cade York,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,CLE,6,2023
52,Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,6,2023
53,Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PIT,6,2023
54,Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,6,2023
55,Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SF,6,2023
56,Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,6,2023
57,Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CLE,6,2023
58,Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,6,2023
59,Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,6,2023
60,Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,6,2023
61,Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYG,6,2023
62,MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SF,6,2023
63,Chris Boswell,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,17.2%,PIT,6,2023
64,Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SF,6,2023
65,Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,6,2023
66,Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,6,2023
67,Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0%,LAR,6,2023
68,Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WAS,6,2023
69,Colton Theaker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,6,2023
