Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Kevin Byard III,8,3,0.0,2,1,0,1,1,1,32.3,32.3,29.0%,CHI,5,2021
2,Derwin James Jr.,9,7,1.0,0,0,1,0,0,1,29.3,29.3,75.7%,LAC,5,2021
3,Vonn Bell,8,1,0.0,0,0,0,0,0,1,20.3,20.3,5.4%,CIN,5,2021
4,Darius Slay Jr.,3,0,0.0,2,2,0,0,0,1,20.0,20.0,10.0%,PHI,5,2021
5,Tavon Young,4,0,1.0,1,0,0,0,0,1,19.0,19.0,1.0%,FA,5,2021
6,Chidobe Awuzie,5,1,0.0,2,1,0,0,0,1,18.8,18.8,2.2%,TEN,5,2021
7,Greedy Williams,7,3,0.0,1,0,1,0,0,1,18.3,18.3,0.0%,FA,5,2021
8,Donte Jackson,4,2,0.0,1,1,1,0,0,1,18.0,18.0,3.6%,PIT,5,2021
9,Adrian Amos,6,3,0.0,1,1,0,0,0,1,17.8,17.8,0.2%,FA,5,2021
10,James Pierre,6,0,0.0,2,1,0,0,0,1,17.0,17.0,0.0%,WAS,5,2021
11,Taron Johnson,8,4,0.0,1,0,0,0,0,1,16.5,16.5,31.2%,BUF,5,2021
12,Tracy Walker III,7,2,0.0,1,0,0,0,0,1,16.0,16.0,1.7%,FA,5,2021
13,Jamel Dean,5,0,0.0,2,1,0,0,0,1,15.5,15.5,13.2%,TB,5,2021
14,Anthony Brown,2,0,0.0,1,1,0,0,1,1,15.5,15.5,0.0%,FA,5,2021
15,Micah Hyde,2,0,0.0,1,1,0,0,1,1,15.5,15.5,1.3%,FA,5,2021
16,Terrance Mitchell,6,1,0.0,1,0,1,0,0,1,15.3,15.3,0.0%,FA,5,2021
17,Budda Baker,5,1,0.0,1,1,0,0,0,1,14.8,14.8,36.4%,ARI,5,2021
18,Trevon Diggs,3,2,0.0,2,1,0,0,0,1,14.0,14.0,13.8%,DAL,5,2021
19,Quandre Diggs,5,0,0.0,1,1,0,0,0,1,14.0,14.0,2.9%,FA,5,2021
20,Minkah Fitzpatrick,5,5,0.0,0,0,0,0,0,1,13.8,13.8,36.6%,PIT,5,2021
21,Nasir Adderley,7,1,0.0,0,0,0,0,0,1,13.8,13.8,0.7%,FA,5,2021
22,Brandin Echols,7,2,0.0,1,0,0,0,0,1,13.5,13.5,0.2%,NYJ,5,2021
23,Jessie Bates III,8,1,0.0,0,0,0,0,0,1,12.8,12.8,68.8%,ATL,5,2021
