Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Xavier McKinney,4,3,0.0,2,2,0,0,1,1,27.3,27.3,35.6%,GB,9,2021
2,Troy Hill,7,0,2.0,0,0,0,0,0,1,23.5,23.5,2.4%,CAR,9,2021
3,Camryn Bynum,8,4,0.0,1,1,0,0,0,1,21.5,21.5,54.8%,MIN,9,2021
4,J.C. Jackson,1,1,0.0,2,2,0,0,1,1,21.3,21.3,1.4%,FA,9,2021
5,Jeremy Chinn,5,6,0.0,0,0,1,0,0,1,21.0,21.0,7.0%,WAS,9,2021
6,Ashtyn Davis,7,2,0.0,0,0,2,0,0,1,20.0,20.0,3.4%,NYJ,9,2021
7,Rudy Ford,6,1,0.0,3,1,0,0,0,1,19.3,19.3,3.8%,FA,9,2021
8,Denzel Ward,2,0,0.0,3,1,0,0,1,1,18.5,18.5,5.3%,CLE,9,2021
9,Levi Wallace,6,1,0.0,1,0,0,1,0,1,17.8,17.8,2.2%,DEN,9,2021
10,Eric Murray,5,3,0.0,1,1,0,0,0,1,16.3,16.3,0.2%,HOU,9,2021
11,John Johnson III,3,0,0.0,1,1,1,0,0,1,15.0,15.0,0.0%,FA,9,2021
12,Amani Hooker,8,4,0.0,0,0,0,0,0,1,15.0,15.0,14.4%,TEN,9,2021
13,Cameron Dantzler Sr.,10,0,0.0,0,0,0,0,0,1,15.0,15.0,0.0%,FA,9,2021
14,Tyrann Mathieu,5,1,1.0,0,0,0,0,0,1,14.8,14.8,9.9%,NO,9,2021
15,Kevin Byard III,0,3,0.0,1,1,0,0,1,1,14.8,14.8,29.0%,CHI,9,2021
16,L'Jarius Sneed,3,3,0.0,2,1,0,0,0,1,14.8,14.8,48.3%,TEN,9,2021
17,Kareem Jackson,7,2,0.0,0,0,0,0,0,1,14.5,14.5,0.7%,FA,9,2021
18,DeAndre Houston-Carson,1,4,0.0,0,0,0,1,1,1,14.5,14.5,0.0%,FA,9,2021
19,Kenny Moore II,8,1,0.0,1,0,0,0,0,1,14.3,14.3,29.4%,IND,9,2021
20,DeShon Elliott,6,0,0.0,0,0,0,0,0,1,14.0,14.0,7.8%,PIT,9,2021
21,Nik Needham,4,0,1.0,1,0,0,0,0,1,14.0,14.0,0.2%,MIA,9,2021
22,Jalen Ramsey,3,0,0.0,1,1,0,0,0,1,13.5,13.5,18.5%,MIA,9,2021
23,Jourdan Lewis,5,2,0.5,0,0,0,0,0,1,13.5,13.5,1.8%,DAL,9,2021
24,Budda Baker,2,5,0.0,1,1,0,0,0,1,13.3,13.3,36.4%,ARI,9,2021
25,Xavier Woods,8,1,0.0,0,0,0,0,0,1,12.8,12.8,11.4%,CAR,9,2021
26,George Odum,5,1,0.0,0,0,0,1,0,1,12.3,12.3,0.6%,SF,9,2021
27,Eric Rowe,5,1,0.0,0,0,1,0,0,1,12.3,12.3,0.2%,FA,9,2021
28,Greg Newsome II,5,0,0.0,3,0,0,0,0,1,12.0,12.0,5.7%,CLE,9,2021
29,Jayron Kearse,5,4,0.0,1,0,0,0,0,1,12.0,12.0,1.3%,FA,9,2021
30,Minkah Fitzpatrick,8,0,0.0,0,0,0,0,0,1,12.0,12.0,36.6%,PIT,9,2021
31,Logan Ryan,6,3,0.0,0,0,0,0,0,1,11.3,11.3,1.3%,FA,9,2021
32,A.J. Terrell,4,1,0.0,3,0,0,0,0,1,11.3,11.3,4.2%,ATL,9,2021
33,Keanu Neal,5,1,0.0,0,0,0,0,0,1,10.8,10.8,0.4%,FA,9,2021
34,Brandon Jones,3,3,0.0,0,0,0,1,0,1,10.8,10.8,20.5%,DEN,9,2021
35,Adrian Phillips,3,3,0.0,0,0,1,0,0,1,10.8,10.8,0.6%,FA,9,2021
36,Elijah Molden,6,2,0.0,0,0,0,0,0,1,10.5,10.5,3.3%,TEN,9,2021
37,Johnathan Abram,6,2,0.0,0,0,0,0,0,1,10.5,10.5,2.1%,NO,9,2021
38,Tavon Wilson,5,2,0.0,1,0,0,0,0,1,10.5,10.5,0.0%,FA,9,2021
39,Tavierre Thomas,6,2,0.0,0,0,0,0,0,1,10.5,10.5,1.8%,TB,9,2021
40,Charvarius Ward,5,2,0.0,1,0,0,0,0,1,10.5,10.5,30.5%,SF,9,2021
41,Nate Hobbs,2,1,1.0,0,0,0,0,0,1,10.3,10.3,33.1%,LV,9,2021
42,Kevin King,4,3,0.0,1,0,0,0,0,1,9.8,9.8,0.0%,ATL,9,2021
43,Erik Harris,6,1,0.0,0,0,0,0,0,1,9.8,9.8,0.4%,SF,9,2021
44,Nasir Adderley,5,1,0.0,1,0,0,0,0,1,9.8,9.8,0.7%,FA,9,2021
45,Byron Jones,5,1,0.0,1,0,0,0,0,1,9.8,9.8,0.0%,FA,9,2021
46,Marcus Williams,6,1,0.0,0,0,0,0,0,1,9.8,9.8,7.4%,BAL,9,2021
47,Fabian Moreau,4,1,0.0,2,0,0,0,0,1,9.8,9.8,0.0%,FA,9,2021
48,Caden Sterns,2,0,0.0,1,1,0,0,0,1,9.5,9.5,2.3%,DEN,9,2021
49,Tre'Davious White,2,4,0.5,1,0,0,0,0,1,9.5,9.5,5.3%,LAR,9,2021
50,Stephon Gilmore,2,0,0.0,1,1,0,0,0,1,9.5,9.5,1.2%,FA,9,2021
51,Chandon Sullivan,4,1,0.0,0,0,0,0,0,1,9.3,9.3,0.0%,FA,9,2021
52,Emmanuel Moseley,3,3,0.0,0,0,0,0,0,1,9.3,9.3,1.2%,DET,9,2021
53,Jordan Fuller,3,4,0.0,1,0,0,0,0,1,9.0,9.0,9.7%,CAR,9,2021
