Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Mike Edwards,4,0,0.0,3,2,0,0,2,1,32.5,32.5,4.1%,BUF,2,2021
2,Tyrann Mathieu,6,0,0.0,3,2,0,0,1,1,29.5,29.5,9.9%,NO,2,2021
3,Daniel Sorensen,7,3,1.0,0,0,0,0,0,1,21.8,21.8,0.0%,FA,2,2021
4,Kendall Fuller,7,1,1.0,1,0,0,0,0,1,19.3,19.3,7.2%,MIA,2,2021
5,Taron Johnson,3,1,1.0,2,0,1,0,0,1,18.8,18.8,31.2%,BUF,2,2021
6,Marcus Maye,4,2,1.0,1,0,0,0,0,1,18.0,18.0,2.1%,MIA,2,2021
7,Khari Willis,7,1,0.0,1,1,0,0,0,1,17.8,17.8,0.1%,FA,2,2021
8,Trayvon Mullen Jr.,6,1,0.0,2,1,0,0,0,1,17.8,17.8,0.0%,BAL,2,2021
9,J.C. Jackson,3,0,0.0,2,2,0,0,0,1,17.5,17.5,1.4%,FA,2,2021
10,Grant Delpit,3,3,1.0,0,0,1,0,0,1,17.3,17.3,21.4%,CLE,2,2021
11,Justin Reid,4,0,0.0,1,1,1,0,0,1,16.5,16.5,33.2%,KC,2,2021
12,James Bradberry IV,6,1,0.0,1,1,0,0,0,1,16.3,16.3,2.0%,PHI,2,2021
13,Budda Baker,7,1,0.0,0,0,0,0,0,1,16.3,16.3,36.4%,ARI,2,2021
14,Andrew Wingard,5,3,1.0,0,0,0,0,0,1,16.3,16.3,1.6%,JAC,2,2021
15,Trevon Diggs,6,0,0.0,1,1,0,0,0,1,15.5,15.5,13.8%,DAL,2,2021
16,Devin McCourty,4,1,0.0,2,1,0,0,0,1,14.8,14.8,4.4%,FA,2,2021
17,Micah Hyde,4,3,1.0,0,0,0,0,0,1,14.8,14.8,1.3%,FA,2,2021
18,Nasir Adderley,8,1,0.0,1,0,0,0,0,1,14.3,14.3,0.7%,FA,2,2021
19,Carlton Davis III,8,1,0.0,1,0,0,0,0,1,14.3,14.3,4.3%,DET,2,2021
20,Adrian Amos,9,1,0.0,0,0,0,0,0,1,14.3,14.3,0.2%,FA,2,2021
21,Jaylon Johnson,2,0,0.0,4,1,0,0,0,1,14.0,14.0,4.7%,CHI,2,2021
22,Kareem Jackson,4,2,0.0,1,1,0,0,0,1,14.0,14.0,0.7%,FA,2,2021
23,Derwin James Jr.,5,2,0.5,0,0,0,0,0,1,13.5,13.5,75.7%,LAC,2,2021
24,Taylor Rapp,7,1,0.5,0,0,0,0,0,1,13.3,13.3,7.9%,BUF,2,2021
25,Juston Burris,4,1,0.0,1,1,0,0,0,1,13.3,13.3,0.0%,FA,2,2021
26,Terrell Edmunds,5,1,0.0,0,0,0,0,0,1,13.3,13.3,1.1%,JAC,2,2021
27,Harrison Smith,8,1,0.0,0,0,0,0,0,1,12.8,12.8,18.5%,MIN,2,2021
28,Vonn Bell,5,1,0.0,1,0,0,0,0,1,12.3,12.3,5.4%,CIN,2,2021
29,Jayron Kearse,5,1,0.0,1,0,0,0,0,1,12.3,12.3,1.3%,FA,2,2021
30,Brandon Jones,5,1,0.0,0,0,0,1,0,1,12.3,12.3,20.5%,DEN,2,2021
31,Darious Williams,7,0,0.0,1,0,0,0,0,1,12.0,12.0,10.5%,LAR,2,2021
32,Xavien Howard,1,1,0.0,3,1,0,0,0,1,11.8,11.8,1.3%,FA,2,2021
33,Eddie Jackson,3,1,0.0,0,0,1,0,0,1,11.8,11.8,3.5%,FA,2,2021
34,Xavier Woods,3,1,0.0,1,1,0,0,0,1,11.8,11.8,11.4%,CAR,2,2021
35,Johnathan Abram,5,2,0.0,0,0,0,0,0,1,11.5,11.5,2.1%,NO,2,2021
36,Michael Carter II,4,4,0.0,0,0,0,0,0,1,11.5,11.5,0.0%,NYJ,2,2021
37,Ronnie Harrison Jr.,5,2,0.0,0,0,0,0,0,1,11.5,11.5,0.6%,IND,2,2021
38,Jaquiski Tartt,3,4,0.0,1,0,0,0,0,1,11.5,11.5,0.0%,FA,2,2021
39,D.J. Reed Jr.,6,3,0.0,0,0,0,0,0,1,11.3,11.3,10.3%,NYJ,2,2021
40,Kenny Moore II,7,1,0.0,0,0,0,0,0,1,11.3,11.3,29.4%,IND,2,2021
41,Quandre Diggs,5,5,0.0,0,0,0,0,0,1,11.3,11.3,2.9%,FA,2,2021
42,Jordan Fuller,6,1,0.0,1,0,0,0,0,1,11.3,11.3,9.7%,CAR,2,2021
