Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Xavier Woods,4,4,1,1,1,1,0,0,1,23.5,23.5,11.4%,CAR,8,2021
2,Justin Simmons,7,0,0,2,2,0,0,0,1,23.5,23.5,11.3%,FA,8,2021
3,Jordan Poyer,9,0,0,1,1,0,0,0,1,22.5,22.5,26.5%,MIA,8,2021
4,Adrian Phillips,1,2,0,2,2,0,0,1,1,22.0,22.0,0.6%,FA,8,2021
5,Rasul Douglas,9,0,0,2,1,0,0,0,1,21.5,21.5,8.7%,BUF,8,2021
6,Derwin James Jr.,7,6,0,0,0,1,0,0,1,21.5,21.5,75.7%,LAC,8,2021
7,Josh Norman,7,0,0,1,1,1,0,0,1,21.0,21.0,3.0%,FA,8,2021
8,Kenny Moore II,7,2,0,2,1,0,0,0,1,20.0,20.0,29.4%,IND,8,2021
9,Landon Collins,5,3,1,0,0,0,0,0,1,18.8,18.8,0.0%,FA,8,2021
10,Vonn Bell,5,4,0,0,0,1,1,0,1,18.5,18.5,5.4%,CIN,8,2021
11,Jordan Whitehead,9,0,0,1,0,0,0,0,1,17.5,17.5,16.5%,TB,8,2021
12,Harrison Smith,7,2,0,1,0,1,0,0,1,17.5,17.5,18.5%,MIN,8,2021
13,Elijah Molden,2,0,0,2,1,0,0,1,1,17.0,17.0,3.3%,TEN,8,2021
14,Jessie Bates III,6,2,0,1,1,0,0,0,1,17.0,17.0,68.8%,ATL,8,2021
15,Adoree' Jackson,8,4,0,1,0,0,0,0,1,16.5,16.5,1.2%,FA,8,2021
16,Logan Ryan,7,2,0,0,0,1,0,0,1,16.0,16.0,1.3%,FA,8,2021
17,Kevin Byard III,4,0,0,3,1,0,0,0,1,15.5,15.5,29.0%,CHI,8,2021
18,C.J. Gardner-Johnson,5,1,0,1,1,0,0,0,1,14.8,14.8,16.2%,PHI,8,2021
19,Marcell Harris,5,1,1,0,0,0,0,0,1,14.8,14.8,0.0%,FA,8,2021
20,Nasir Adderley,5,2,0,1,0,0,1,0,1,14.5,14.5,0.7%,FA,8,2021
21,Chidobe Awuzie,7,0,0,1,0,0,0,0,1,14.5,14.5,2.2%,TEN,8,2021
22,Ugo Amadi,8,1,0,1,0,0,0,0,1,14.3,14.3,0.2%,NO,8,2021
23,Andrew Sendejo,6,1,0,0,0,1,0,0,1,13.8,13.8,0.0%,FA,8,2021
24,Cameron Dantzler Sr.,7,0,0,2,0,0,0,0,1,13.5,13.5,0.0%,FA,8,2021
25,Marcus Epps,7,2,0,1,0,0,0,0,1,13.5,13.5,3.7%,LV,8,2021
26,K'Waun Williams,4,3,0,0,0,0,0,0,1,13.3,13.3,0.0%,DEN,8,2021
27,P.J. Williams,0,0,0,1,1,0,0,1,1,12.5,12.5,0.0%,FA,8,2021
28,Ryan Neal,4,0,1,0,0,0,0,0,1,12.5,12.5,2.0%,FA,8,2021
29,Jalen Thompson,4,6,0,1,0,0,0,0,1,12.0,12.0,16.8%,ARI,8,2021
30,Erik Harris,5,2,0,2,0,0,0,0,1,12.0,12.0,0.4%,SF,8,2021
31,Pierre Desir,7,0,0,1,0,0,0,0,1,12.0,12.0,0.0%,FA,8,2021
32,Quandre Diggs,2,1,0,2,1,0,0,0,1,11.8,11.8,2.9%,FA,8,2021
33,Darius Slay Jr.,1,0,0,0,0,0,1,1,1,11.5,11.5,10.0%,PHI,8,2021
34,Dont'e Deayon,6,1,0,1,0,0,0,0,1,11.3,11.3,0.0%,FA,8,2021
35,Jamal Adams,5,5,0,0,0,0,0,0,1,11.3,11.3,3.5%,FA,8,2021
36,Justin Reid,5,5,0,0,0,0,0,0,1,11.3,11.3,33.2%,KC,8,2021
37,Jalen Ramsey,2,0,0,1,0,1,0,0,1,11.0,11.0,18.5%,MIA,8,2021
38,James Bradberry IV,3,1,0,1,0,0,1,0,1,10.8,10.8,2.0%,PHI,8,2021
39,Jayron Kearse,5,1,0,0,0,0,0,0,1,10.8,10.8,1.3%,FA,8,2021
40,Nik Needham,6,2,0,0,0,0,0,0,1,10.5,10.5,0.2%,MIA,8,2021
41,Marcus Maye,5,0,0,0,0,0,0,0,1,10.0,10.0,2.1%,MIA,8,2021
42,DeAndre Houston-Carson,5,1,0,1,0,0,0,0,1,9.8,9.8,0.0%,FA,8,2021
43,Marcus Williams,5,3,0,0,0,0,0,0,1,9.8,9.8,7.4%,BAL,8,2021
44,Vernon Hargreaves III,6,1,0,0,0,0,0,0,1,9.8,9.8,0.0%,FA,8,2021
45,Anthony Brown,4,1,0,2,0,0,0,0,1,9.8,9.8,0.0%,FA,8,2021
46,Kareem Jackson,6,1,0,0,0,0,0,0,1,9.8,9.8,0.7%,FA,8,2021
47,Budda Baker,6,1,0,0,0,0,0,0,1,9.8,9.8,36.4%,ARI,8,2021
48,Henry Black,2,0,0,1,1,0,0,0,1,9.5,9.5,0.0%,FA,8,2021
49,Micah Hyde,3,1,0,0,0,0,1,0,1,9.3,9.3,1.3%,FA,8,2021
50,Benjamin St-Juste,3,3,0,0,0,0,0,0,1,9.3,9.3,7.0%,WAS,8,2021
51,Talanoa Hufanga,4,1,0,0,0,0,0,0,1,9.3,9.3,13.7%,SF,8,2021
52,Avonte Maddox,3,1,0,0,0,1,0,0,1,9.3,9.3,2.0%,PHI,8,2021
53,Brandon Jones,4,1,0,0,0,0,0,0,1,9.3,9.3,20.5%,DEN,8,2021
54,Byron Murphy Jr.,4,2,0,1,0,0,0,0,1,9.0,9.0,7.0%,MIN,8,2021
55,Levi Wallace,5,0,0,1,0,0,0,0,1,9.0,9.0,2.2%,DEN,8,2021
56,L'Jarius Sneed,5,2,0,0,0,0,0,0,1,9.0,9.0,48.3%,TEN,8,2021
57,Chris Harris Jr.,6,0,0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,8,2021
58,Byron Jones,4,2,0,1,0,0,0,0,1,9.0,9.0,0.0%,FA,8,2021
59,Kamren Curl,5,2,0,0,0,0,0,0,1,9.0,9.0,30.6%,LAR,8,2021
60,Ronald Darby,5,2,0,0,0,0,0,0,1,9.0,9.0,2.2%,JAC,8,2021
61,Stephon Gilmore,1,1,0,1,1,0,0,0,1,8.8,8.8,1.2%,FA,8,2021
62,Julian Love,1,1,0,1,1,0,0,0,1,8.8,8.8,33.6%,SEA,8,2021
63,Marco Wilson,3,0,0,0,0,1,0,0,1,8.5,8.5,0.2%,NE,8,2021
64,Michael Carter II,2,2,0,1,0,0,0,0,1,8.5,8.5,0.0%,NYJ,8,2021
65,Bashaud Breeland,4,3,0,0,0,0,0,0,1,8.3,8.3,1.0%,FA,8,2021
66,Tavierre Thomas,2,5,0,1,0,0,0,0,1,8.3,8.3,1.8%,TB,8,2021
67,Ronnie Harrison Jr.,5,1,0,0,0,0,0,0,1,8.3,8.3,0.6%,IND,8,2021
68,Sidney Jones IV,3,1,0,2,0,0,0,0,1,8.3,8.3,0.0%,FA,8,2021
69,Jeremy Chinn,4,1,0,1,0,0,0,0,1,8.3,8.3,7.0%,WAS,8,2021
70,Eric Stokes,5,1,0,0,0,0,0,0,1,8.3,8.3,1.6%,GB,8,2021
71,Greedy Williams,4,1,0,1,0,0,0,0,1,8.3,8.3,0.0%,FA,8,2021
72,Keion Crossen,1,0,1,0,0,0,0,0,1,8.0,8.0,0.2%,FA,8,2021
73,George Odum,5,0,0,0,0,0,0,0,1,7.5,7.5,0.6%,SF,8,2021
74,Tracy Walker III,3,4,0,0,0,0,0,0,1,7.5,7.5,1.7%,FA,8,2021
75,Xavier McKinney,3,4,0,0,0,0,0,0,1,7.5,7.5,35.6%,GB,8,2021
76,Kyle Dugger,4,2,0,0,0,0,0,0,1,7.5,7.5,23.2%,NE,8,2021
77,Dean Marlowe,4,2,0,0,0,0,0,0,1,7.5,7.5,0.2%,FA,8,2021
78,Taron Johnson,5,0,0,0,0,0,0,0,1,7.5,7.5,31.2%,BUF,8,2021
79,Jimmie Ward,5,0,0,0,0,0,0,0,1,7.5,7.5,9.3%,HOU,8,2021
80,Jourdan Lewis,5,0,0,0,0,0,0,0,1,7.5,7.5,1.8%,DAL,8,2021
81,Rayshawn Jenkins,4,2,0,0,0,0,0,0,1,7.5,7.5,25.1%,SEA,8,2021
82,A.J. Terrell,3,0,0,0,0,0,0,0,1,7.0,7.0,4.2%,ATL,8,2021
83,Cameron Sutton,3,0,0,0,0,0,0,0,1,7.0,7.0,0.2%,PIT,8,2021
84,Jevon Holland,4,1,0,0,0,0,0,0,1,6.8,6.8,21.2%,MIA,8,2021
85,Malcolm Jenkins,1,3,0,2,0,0,0,0,1,6.8,6.8,15.0%,FA,8,2021
86,Jaylon Johnson,3,1,0,1,0,0,0,0,1,6.8,6.8,4.7%,CHI,8,2021
87,Terrell Edmunds,4,1,0,0,0,0,0,0,1,6.8,6.8,1.1%,JAC,8,2021
88,Grant Delpit,4,1,0,0,0,0,0,0,1,6.8,6.8,21.4%,CLE,8,2021
89,J.C. Jackson,4,1,0,0,0,0,0,0,1,6.8,6.8,1.4%,FA,8,2021
90,Tashaun Gipson Sr.,2,3,0,1,0,0,0,0,1,6.8,6.8,0.2%,FA,8,2021
91,Minkah Fitzpatrick,3,1,0,1,0,0,0,0,1,6.8,6.8,36.6%,PIT,8,2021
92,Kendall Fuller,2,1,0,2,0,0,0,0,1,6.8,6.8,7.2%,MIA,8,2021
93,Charvarius Ward,4,1,0,0,0,0,0,0,1,6.8,6.8,30.5%,SF,8,2021
94,Terrance Mitchell,2,1,0,2,0,0,0,0,1,6.8,6.8,0.0%,FA,8,2021
95,Lonnie Johnson Jr.,4,1,0,0,0,0,0,0,1,6.8,6.8,0.2%,HOU,8,2021
96,Troy Hill,3,3,0,0,0,0,0,0,1,6.8,6.8,2.4%,CAR,8,2021
97,Greg Mabin,4,1,0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,8,2021
98,Tyson Campbell,3,1,0,1,0,0,0,0,1,6.8,6.8,17.2%,JAC,8,2021
99,Greg Newsome II,3,0,0,1,0,0,0,0,1,6.0,6.0,5.7%,CLE,8,2021
100,Devin McCourty,1,2,0,2,0,0,0,0,1,6.0,6.0,4.4%,FA,8,2021
101,Antoine Winfield Jr.,2,2,0,1,0,0,0,0,1,6.0,6.0,70.3%,TB,8,2021
102,Rudy Ford,3,2,0,0,0,0,0,0,1,6.0,6.0,3.8%,FA,8,2021
103,Tre'Davious White,2,0,0,2,0,0,0,0,1,6.0,6.0,5.3%,LAR,8,2021
104,Amani Hooker,2,2,0,1,0,0,0,0,1,6.0,6.0,14.4%,TEN,8,2021
105,Bryce Hall,2,2,0,1,0,0,0,0,1,6.0,6.0,0.8%,TB,8,2021
106,Adrian Amos,3,2,0,0,0,0,0,0,1,6.0,6.0,0.2%,FA,8,2021
107,Emmanuel Moseley,4,0,0,0,0,0,0,0,1,6.0,6.0,1.2%,DET,8,2021
108,Amani Oruwariye,4,0,0,0,0,0,0,0,1,6.0,6.0,0.2%,JAC,8,2021
109,Mackensie Alexander,2,0,0,0,0,0,0,0,1,5.5,5.5,0.0%,FA,8,2021
110,Jalen Mills,2,1,0,1,0,0,0,0,1,5.3,5.3,0.6%,NYG,8,2021
111,Eli Apple,3,1,0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,8,2021
112,Arthur Maulet,3,1,0,0,0,0,0,0,1,5.3,5.3,0.8%,BAL,8,2021
113,Jamel Dean,3,1,0,0,0,0,0,0,1,5.3,5.3,13.2%,TB,8,2021
114,Paulson Adebo,3,1,0,0,0,0,0,0,1,5.3,5.3,27.7%,NO,8,2021
115,Myles Bryant,2,1,0,1,0,0,0,0,1,5.3,5.3,2.5%,HOU,8,2021
116,Janoris Jenkins,3,1,0,0,0,0,0,0,1,5.3,5.3,1.0%,FA,8,2021
117,JuJu Hughes,3,0,0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,8,2021
118,Donovan Wilson,2,2,0,0,0,0,0,0,1,4.5,4.5,20.5%,DAL,8,2021
119,Darnay Holmes,3,0,0,0,0,0,0,0,1,4.5,4.5,0.2%,NYG,8,2021
120,Joe Haden,2,0,0,1,0,0,0,0,1,4.5,4.5,1.0%,FA,8,2021
121,Donte Jackson,2,0,0,1,0,0,0,0,1,4.5,4.5,3.6%,PIT,8,2021
122,Tyrann Mathieu,1,4,0,0,0,0,0,0,1,4.5,4.5,9.9%,NO,8,2021
123,Jordan Fuller,2,2,0,0,0,0,0,0,1,4.5,4.5,9.7%,CAR,8,2021
124,Bryce Callahan,3,0,0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,8,2021
125,Marshon Lattimore,3,0,0,0,0,0,0,0,1,4.5,4.5,6.0%,NO,8,2021
126,Rock Ya-Sin,2,0,0,1,0,0,0,0,1,4.5,4.5,0.6%,SF,8,2021
127,Xavier Rhodes,2,1,0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,8,2021
128,Xavien Howard,1,1,0,1,0,0,0,0,1,3.8,3.8,1.3%,FA,8,2021
129,Brandin Echols,1,1,0,1,0,0,0,0,1,3.8,3.8,0.2%,NYJ,8,2021
130,Darnell Savage Jr.,2,1,0,0,0,0,0,0,1,3.8,3.8,5.0%,JAC,8,2021
131,Taylor Rapp,2,1,0,0,0,0,0,0,1,3.8,3.8,7.9%,BUF,8,2021
132,Bobby McCain,2,1,0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,8,2021
133,Tre Brown,2,1,0,0,0,0,0,0,1,3.8,3.8,0.8%,SEA,8,2021
134,Pat Surtain II,1,1,0,1,0,0,0,0,1,3.8,3.8,11.3%,DEN,8,2021
135,Rodney McLeod Jr.,1,1,0,1,0,0,0,0,1,3.8,3.8,0.4%,CLE,8,2021
136,Ashtyn Davis,2,1,0,0,0,0,0,0,1,3.8,3.8,3.4%,NYJ,8,2021
137,Justin Coleman,2,1,0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,8,2021
138,John Johnson III,1,3,0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,8,2021
139,Mike Hilton,2,1,0,0,0,0,0,0,1,3.8,3.8,11.1%,CIN,8,2021
140,Kindle Vildor,2,0,0,0,0,0,0,0,1,3.0,3.0,0.0%,DET,8,2021
141,Bradley Roby,2,0,0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,8,2021
142,D.J. Reed Jr.,2,0,0,0,0,0,0,0,1,3.0,3.0,10.3%,NYJ,8,2021
143,Duron Harmon,2,0,0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,8,2021
144,Damontae Kazee,2,0,0,0,0,0,0,0,1,3.0,3.0,1.2%,PIT,8,2021
145,Shaq Griffin,1,2,0,0,0,0,0,0,1,3.0,3.0,1.2%,MIN,8,2021
146,Mike Edwards,2,0,0,0,0,0,0,0,1,3.0,3.0,4.1%,BUF,8,2021
147,Tre Norwood,2,0,0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,8,2021
148,Eric Rowe,2,0,0,0,0,0,0,0,1,3.0,3.0,0.2%,FA,8,2021
149,Alohi Gilman,2,0,0,0,0,0,0,0,1,3.0,3.0,10.4%,LAC,8,2021
150,David Long Jr.,2,0,0,0,0,0,0,0,1,3.0,3.0,0.0%,NYG,8,2021
151,Will Harris,2,0,0,0,0,0,0,0,1,3.0,3.0,0.0%,NO,8,2021
152,Juan Thornhill,1,2,0,0,0,0,0,0,1,3.0,3.0,3.9%,CLE,8,2021
153,Daniel Sorensen,2,0,0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,8,2021
154,Malik Hooker,1,1,0,0,0,0,0,0,1,2.3,2.3,3.7%,DAL,8,2021
155,Javelin Guidry,1,1,0,0,0,0,0,0,1,2.3,2.3,1.0%,NYJ,8,2021
156,Jalen Elliott,1,1,0,0,0,0,0,0,1,2.3,2.3,0.0%,PIT,8,2021
157,Dane Cruikshank,1,1,0,0,0,0,0,0,1,2.3,2.3,0.2%,ATL,8,2021
158,Joejuan Williams,1,1,0,0,0,0,0,0,1,2.3,2.3,1.0%,FA,8,2021
159,Eric Murray,1,1,0,0,0,0,0,0,1,2.3,2.3,0.2%,HOU,8,2021
160,Fabian Moreau,0,1,0,1,0,0,0,0,1,2.3,2.3,0.0%,FA,8,2021
161,Caden Sterns,1,0,0,0,0,0,0,0,1,1.5,1.5,2.3%,DEN,8,2021
162,C.J. Moore,0,2,0,0,0,0,0,0,1,1.5,1.5,5.1%,DET,8,2021
163,A.J. Bouye,0,0,0,1,0,0,0,0,1,1.5,1.5,0.0%,FA,8,2021
164,Steven Nelson,1,0,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,8,2021
165,Andrew Wingard,0,2,0,0,0,0,0,0,1,1.5,1.5,1.6%,JAC,8,2021
166,Jaylinn Hawkins,1,0,0,0,0,0,0,0,1,1.5,1.5,11.0%,NE,8,2021
167,Kenny Robinson Jr.,1,0,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,8,2021
168,Nate Hairston,0,0,0,1,0,0,0,0,1,1.5,1.5,0.0%,FA,8,2021
169,Rashaan Melvin,1,0,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,8,2021
170,Camryn Bynum,1,0,0,0,0,0,0,0,1,1.5,1.5,54.8%,MIN,8,2021
171,Trevon Diggs,1,0,0,0,0,0,0,0,1,1.5,1.5,13.8%,DAL,8,2021
172,Ricardo Allen,1,0,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,8,2021
173,Terrell Burgess,1,0,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,8,2021
174,Ross Cockrell,1,0,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,8,2021
175,Danny Johnson,1,0,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,8,2021
176,Keanu Neal,1,0,0,0,0,0,0,0,1,1.5,1.5,0.4%,FA,8,2021
177,Richie Grant,1,0,0,0,0,0,0,0,1,1.5,1.5,13.2%,ATL,8,2021
178,Aaron Robinson,0,1,0,0,0,0,0,0,1,0.8,0.8,1.0%,NYG,8,2021
179,Josiah Scott,0,1,0,0,0,0,0,0,1,0.8,0.8,1.0%,PIT,8,2021
180,Nick Scott,0,1,0,0,0,0,0,0,1,0.8,0.8,1.8%,CAR,8,2021
181,Tavon Wilson,0,1,0,0,0,0,0,0,1,0.8,0.8,0.0%,FA,8,2021
182,Breon Borders,0,1,0,0,0,0,0,0,1,0.8,0.8,0.0%,FA,8,2021
183,Robert Alford,0,1,0,0,0,0,0,0,1,0.8,0.8,0.0%,FA,8,2021
184,Chandon Sullivan,0,1,0,0,0,0,0,0,1,0.8,0.8,0.0%,FA,8,2021
185,Bobby Price,0,1,0,0,0,0,0,0,1,0.8,0.8,6.0%,ARI,8,2021
186,Chris Jackson,2,1,0,1,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2021
187,Josh Metellus,0,0,0,0,0,0,0,0,1,0.0,0.0,41.4%,MIN,8,2021
188,John Reid,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2021
189,Antoine Brooks Jr.,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2021
190,Tanner Muse,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2021
191,James Pierre,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WAS,8,2021
192,K'Von Wallace,0,0,0,0,0,0,0,0,1,0.0,0.0,2.1%,SEA,8,2021
193,Isaiah Simmons,3,3,0,1,0,0,0,0,1,0.0,0.0,6.1%,NYG,8,2021
194,Kareem Orr,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2021
195,Jerry Jacobs,1,0,0,0,0,0,0,0,1,0.0,0.0,12.4%,FA,8,2021
196,Mark Webb Jr.,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,8,2021
