Rank,Player,SACK,INT,FR,FF,DEF TD,SFTY,SPC TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Minnesota Vikings,5,2,1,2,1,0,0,1,21.0,21.0,10.9%,MIN,6,2023
2,Kansas City Chiefs,4,2,1,1,0,0,0,1,14.0,14.0,77.7%,KC,6,2023
3,Cincinnati Bengals,4,2,0,0,0,0,0,1,12.0,12.0,50.0%,CIN,6,2023
4,Jacksonville Jaguars,3,3,1,1,0,0,0,1,12.0,12.0,50.2%,JAC,6,2023
5,Baltimore Ravens,6,1,1,0,0,0,0,1,11.0,11.0,86.2%,BAL,6,2023
6,New York Jets,2,3,1,1,0,0,0,1,11.0,11.0,82.4%,NYJ,6,2023
7,Washington Commanders,3,3,0,0,0,0,0,1,10.0,10.0,8.1%,WAS,6,2023
8,Houston Texans,2,1,1,0,0,0,0,1,10.0,10.0,31.9%,HOU,6,2023
9,Chicago Bears,2,0,1,2,0,0,0,1,10.0,10.0,33.9%,CHI,6,2023
10,Los Angeles Rams,2,1,1,1,0,0,0,1,10.0,10.0,21.2%,LAR,6,2023
11,Detroit Lions,1,1,0,0,0,0,0,1,10.0,10.0,38.6%,DET,6,2023
12,Las Vegas Raiders,4,1,0,0,0,1,0,1,9.0,9.0,24.5%,LV,6,2023
13,Los Angeles Chargers,5,0,1,0,0,0,0,1,8.0,8.0,13.8%,LAC,6,2023
14,Buffalo Bills,3,0,0,0,0,0,0,1,7.0,7.0,61.3%,BUF,6,2023
15,San Francisco 49ers,2,2,0,1,0,0,0,1,7.0,7.0,97.8%,SF,6,2023
16,Seattle Seahawks,3,1,0,0,0,0,0,1,6.0,6.0,22.4%,SEA,6,2023
17,Cleveland Browns,3,1,0,0,0,0,0,1,6.0,6.0,94.2%,CLE,6,2023
18,Philadelphia Eagles,5,0,0,0,0,0,0,1,6.0,6.0,51.6%,PHI,6,2023
19,Tennessee Titans,1,1,0,0,0,0,0,1,5.0,5.0,3.5%,TEN,6,2023
20,Arizona Cardinals,3,0,1,0,0,0,0,1,5.0,5.0,0.8%,ARI,6,2023
21,New York Giants,0,1,1,1,0,0,0,1,5.0,5.0,2.4%,NYG,6,2023
22,New Orleans Saints,2,1,0,0,0,0,0,1,5.0,5.0,64.0%,NO,6,2023
23,Atlanta Falcons,5,0,0,0,0,0,0,1,5.0,5.0,16.7%,ATL,6,2023
24,Denver Broncos,2,1,0,0,0,0,0,1,5.0,5.0,34.5%,DEN,6,2023
25,Miami Dolphins,4,0,0,1,0,0,0,1,5.0,5.0,69.9%,MIA,6,2023
26,Dallas Cowboys,1,1,0,0,0,0,0,1,4.0,4.0,92.7%,DAL,6,2023
27,Tampa Bay Buccaneers,3,0,0,1,0,0,0,1,4.0,4.0,20.8%,TB,6,2023
28,Carolina Panthers,0,1,0,0,1,0,0,1,4.0,4.0,3.0%,CAR,6,2023
29,New England Patriots,0,1,0,0,0,0,0,1,2.0,2.0,13.6%,NE,6,2023
30,Indianapolis Colts,3,1,0,0,0,0,0,1,1.0,1.0,26.4%,IND,6,2023
31,Pittsburgh Steelers,0,0,0,0,0,0,0,0,0.0,0.0,75.9%,PIT,6,2023
32,Green Bay Packers,0,0,0,0,0,0,0,0,0.0,0.0,26.4%,GB,6,2023
