Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Rashan Gary,5,2,3.0,0,0,2,1,0,1,33.0,33.0,11.1%,GB,12,2023
2,Jeremiah Owusu-Koramoah,7,5,1.0,0,0,1,0,0,1,27.3,27.3,29.4%,CLE,12,2023
3,Jordyn Brooks,7,5,0.0,1,1,0,0,1,1,26.8,26.8,25.7%,MIA,12,2023
4,T.J. Watt,5,0,2.0,0,0,1,0,0,1,22.0,22.0,78.7%,PIT,12,2023
5,C.J. Mosley,9,5,0.0,1,0,0,0,0,1,21.3,21.3,65.6%,NYJ,12,2023
6,Samson Ebukam,3,1,2.0,0,0,1,0,0,1,19.8,19.8,8.6%,IND,12,2023
7,Jerome Baker,6,0,0.0,2,1,0,0,0,1,19.5,19.5,14.2%,SEA,12,2023
8,Khalil Mack,4,2,2.0,1,0,0,0,0,1,19.5,19.5,52.9%,LAC,12,2023
9,Bobby Okereke,7,1,0.0,2,1,0,0,0,1,19.3,19.3,79.2%,NYG,12,2023
10,Ivan Pace Jr.,7,2,1.0,0,0,0,0,0,1,18.5,18.5,15.4%,MIN,12,2023
11,Nicholas Morrow,7,5,0.0,1,0,0,0,0,1,18.3,18.3,4.7%,BUF,12,2023
12,T.J. Edwards,6,0,0.0,1,1,0,0,0,1,18.0,18.0,78.6%,CHI,12,2023
13,Patrick Queen,5,2,0.0,1,0,1,0,0,1,17.0,17.0,43.0%,PIT,12,2023
14,Christian Harris,7,5,0.0,0,0,0,0,0,1,16.8,16.8,11.4%,HOU,12,2023
15,Alex Singleton,4,6,0.0,1,0,0,1,0,1,16.0,16.0,60.2%,DEN,12,2023
16,Tremaine Edmunds,5,2,0.0,0,0,1,0,0,1,15.5,15.5,33.2%,CHI,12,2023
17,Drue Tranquill,6,2,0.0,0,0,0,0,0,1,15.5,15.5,12.1%,KC,12,2023
18,Roquan Smith,5,3,0.0,1,0,1,0,0,1,15.3,15.3,90.5%,BAL,12,2023
19,Devin Lloyd,6,2,0.0,1,0,0,0,0,1,14.5,14.5,24.8%,JAC,12,2023
20,Damone Clark,7,2,0.0,0,0,0,0,0,1,14.5,14.5,8.9%,DAL,12,2023
21,Foyesade Oluokun,8,3,0.0,0,0,0,0,0,1,14.3,14.3,94.0%,JAC,12,2023
22,Kaden Elliss,4,2,0.0,1,0,0,0,0,1,14.0,14.0,15.6%,ATL,12,2023
23,Anfernee Jennings,2,2,1.5,0,0,0,0,0,1,13.0,13.0,4.9%,NE,12,2023
24,Robert Spillane,6,5,0.0,0,0,0,0,0,1,12.8,12.8,33.6%,LV,12,2023
25,Zach Cunningham,7,3,0.0,0,0,0,0,0,1,12.8,12.8,1.7%,FA,12,2023
26,Terrel Bernard,3,2,0.0,1,1,0,0,0,1,12.5,12.5,50.5%,BUF,12,2023
27,Micah Parsons,2,1,1.5,0,0,0,0,0,1,12.3,12.3,77.6%,DAL,12,2023
28,Logan Wilson,6,4,0.0,0,0,0,0,0,1,12.0,12.0,63.3%,CIN,12,2023
29,Isaiah McDuffie,5,6,0.0,0,0,0,0,0,1,12.0,12.0,4.2%,GB,12,2023
30,Josey Jewell,2,1,1.0,0,0,1,0,0,1,11.8,11.8,30.4%,CAR,12,2023
31,Ja'Whaun Bentley,2,1,1.0,0,0,1,0,0,1,11.8,11.8,15.8%,NE,12,2023
32,Pete Werner,7,1,0.0,0,0,0,0,0,1,11.3,11.3,10.3%,NO,12,2023
33,Eric Kendricks,4,3,0.0,0,0,0,0,0,1,10.8,10.8,32.2%,DAL,12,2023
