Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Khalil Mack,5,0,2.0,0,0,1,0,0,1,24.5,24.5,52.9%,LAC,13,2023
2,Bud Dupree,3,4,2.0,0,0,1,0,0,1,24.5,24.5,1.2%,LAC,13,2023
3,Samson Ebukam,5,1,2.0,0,0,1,0,0,1,22.8,22.8,8.6%,IND,13,2023
4,Alex Singleton,8,4,1.0,0,0,0,0,0,1,21.5,21.5,60.2%,DEN,13,2023
5,Eric Kendricks,6,4,1.0,0,0,0,0,0,1,21.0,21.0,32.2%,DAL,13,2023
6,Andrew Van Ginkel,4,1,0.0,2,1,0,0,1,1,20.8,20.8,11.0%,MIN,13,2023
7,Alex Highsmith,5,3,1.5,0,0,0,0,0,1,20.8,20.8,25.8%,PIT,13,2023
8,Azeez Al-Shaair,8,4,1.0,0,0,0,0,0,1,19.0,19.0,42.8%,HOU,13,2023
9,Bobby Wagner,7,7,0.0,0,0,0,0,0,1,18.3,18.3,72.2%,WAS,13,2023
10,E.J. Speed,6,2,0.0,0,0,0,0,0,1,18.0,18.0,39.2%,IND,13,2023
11,Marquis Haynes Sr.,5,2,1.0,0,0,0,0,0,1,18.0,18.0,0.6%,FA,13,2023
12,Jack Gibbens,9,4,0.0,1,0,0,0,0,1,18.0,18.0,6.0%,TEN,13,2023
13,Jamin Davis,5,3,0.0,1,0,0,0,0,1,16.3,16.3,8.8%,WAS,13,2023
14,J.J. Russell,6,1,1.0,0,0,0,0,0,1,16.3,16.3,0.8%,TB,13,2023
15,Foyesade Oluokun,8,5,0.0,0,0,0,0,0,1,15.8,15.8,94.0%,JAC,13,2023
16,Ernest Jones IV,6,9,0.0,0,0,0,0,0,1,15.8,15.8,58.6%,LAR,13,2023
17,Jack Cochrane,7,0,0.0,0,0,0,0,0,1,15.5,15.5,1.5%,KC,13,2023
18,Mykal Walker,7,3,0.0,0,0,0,0,0,1,15.3,15.3,2.1%,WAS,13,2023
19,Josh Woods,5,7,0.0,0,0,0,0,0,1,15.3,15.3,0.6%,FA,13,2023
20,Nephi Sewell,5,3,0.0,0,0,0,0,0,1,14.8,14.8,0.6%,NO,13,2023
21,Germaine Pratt,4,8,0.0,0,0,0,0,0,1,14.5,14.5,17.4%,CIN,13,2023
22,Devin Lloyd,8,3,0.0,0,0,0,0,0,1,14.3,14.3,24.8%,JAC,13,2023
23,Jack Campbell,4,4,0.0,0,0,0,0,0,1,14.0,14.0,17.3%,DET,13,2023
24,Logan Wilson,5,3,0.0,0,0,1,0,0,1,13.8,13.8,63.3%,CIN,13,2023
25,Nate Landman,2,3,0.0,1,0,1,0,0,1,13.3,13.3,7.7%,ATL,13,2023
26,Quay Walker,4,9,0.0,0,0,0,0,0,1,12.8,12.8,37.0%,GB,13,2023
27,T.J. Watt,3,3,0.5,1,0,0,0,0,1,12.8,12.8,78.7%,PIT,13,2023
28,Quincy Williams,4,5,0.0,0,0,0,0,0,1,12.3,12.3,51.1%,NYJ,13,2023
29,Cody Barton,5,6,0.0,0,0,0,0,0,1,12.0,12.0,11.8%,DEN,13,2023
30,Duke Riley,3,4,0.0,0,0,1,0,0,1,11.5,11.5,4.0%,MIA,13,2023
31,Derrick Barnes,3,6,0.0,0,0,0,0,0,1,11.5,11.5,9.4%,DET,13,2023
32,Frankie Luvu,3,4,0.0,1,0,0,0,0,1,11.5,11.5,44.5%,WAS,13,2023
33,Harold Landry III,4,4,0.5,0,0,0,0,0,1,11.0,11.0,24.5%,TEN,13,2023
34,David Long Jr.,4,3,0.0,0,0,0,0,0,1,10.8,10.8,8.1%,MIA,13,2023
35,Jahlani Tavai,3,4,0.0,0,0,0,0,0,1,10.0,10.0,6.2%,NE,13,2023
36,Nicholas Morrow,5,3,0.0,0,0,0,0,0,1,9.8,9.8,4.7%,BUF,13,2023
37,Mack Wilson Sr.,3,1,0.0,1,0,0,0,0,1,9.3,9.3,4.4%,ARI,13,2023
38,Kenneth Murray Jr.,5,2,0.0,0,0,0,0,0,1,9.0,9.0,14.8%,TEN,13,2023
39,Mark Robinson,4,3,0.0,0,0,0,0,0,1,8.3,8.3,0.6%,PIT,13,2023
40,Kaden Elliss,5,1,0.0,0,0,0,0,0,1,8.3,8.3,15.6%,ATL,13,2023
41,Zack Baun,1,0,1.0,0,0,0,0,0,1,8.0,8.0,1.0%,PHI,13,2023
42,Justin Hollins,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,13,2023
43,Jordyn Brooks,1,0,1.0,0,0,0,0,0,1,8.0,8.0,25.7%,MIA,13,2023
44,Christian Harris,4,2,0.0,0,0,0,0,0,1,7.5,7.5,11.4%,HOU,13,2023
45,Dre Greenlaw,2,5,0.0,0,0,0,0,0,1,6.8,6.8,37.6%,SF,13,2023
46,Denzel Perryman,3,3,0.0,0,0,0,0,0,1,6.8,6.8,11.6%,LAC,13,2023
47,Ja'Whaun Bentley,1,7,0.0,0,0,0,0,0,1,6.8,6.8,15.8%,NE,13,2023
48,Bradley Chubb,1,4,0.5,0,0,0,0,0,1,6.5,6.5,18.1%,MIA,13,2023
49,Lorenzo Carter,1,1,0.0,1,0,0,0,0,1,6.3,6.3,1.9%,ATL,13,2023
50,Josey Jewell,2,4,0.0,0,0,0,0,0,1,6.0,6.0,30.4%,CAR,13,2023
51,Willie Gay Jr.,3,2,0.0,0,0,0,0,0,1,6.0,6.0,7.3%,NO,13,2023
52,Grant Stuard,0,0,0.0,0,0,0,0,0,1,6.0,6.0,1.0%,IND,13,2023
53,Devin Bush Jr.,2,0,0.0,0,0,0,0,0,1,5.5,5.5,4.8%,CLE,13,2023
54,Jacob Martin,1,0,1.0,0,0,0,0,0,1,5.5,5.5,0.4%,CHI,13,2023
55,Jeremiah Owusu-Koramoah,1,5,0.0,0,0,0,0,0,1,5.3,5.3,29.4%,CLE,13,2023
56,Demario Davis,3,1,0.0,0,0,0,0,0,1,5.3,5.3,22.0%,NO,13,2023
57,Oren Burks,3,1,0.0,0,0,0,0,0,1,5.3,5.3,3.5%,PHI,13,2023
58,Blake Cashman,1,5,0.0,0,0,0,0,0,1,5.3,5.3,14.4%,MIN,13,2023
59,Anthony Walker Jr.,2,1,0.0,1,0,0,0,0,1,5.3,5.3,4.1%,MIA,13,2023
60,Fred Warner,3,1,0.0,0,0,0,0,0,1,5.3,5.3,90.1%,SF,13,2023
61,Jerome Baker,3,1,0.0,0,0,0,0,0,1,5.3,5.3,14.2%,SEA,13,2023
62,Zaire Franklin,1,5,0.0,0,0,0,0,0,1,5.3,5.3,91.7%,IND,13,2023
63,Khaleke Hudson,3,1,0.0,0,0,0,0,0,1,5.3,5.3,2.4%,NO,13,2023
64,Rashan Gary,0,4,0.5,0,0,0,0,0,1,5.0,5.0,11.1%,GB,13,2023
65,Casey Toohill,1,1,0.0,0,0,0,0,0,1,4.8,4.8,0.8%,BUF,13,2023
66,Damone Clark,2,2,0.0,0,0,0,0,0,1,4.5,4.5,8.9%,DAL,13,2023
67,Dee Winters,2,0,0.0,1,0,0,0,0,1,4.5,4.5,1.9%,SF,13,2023
68,Krys Barnes,2,2,0.0,0,0,0,0,0,1,4.5,4.5,8.5%,ARI,13,2023
69,C.J. Mosley,1,4,0.0,0,0,0,0,0,1,4.5,4.5,65.6%,NYJ,13,2023
70,Sione Takitaki,2,2,0.0,0,0,0,0,0,1,4.5,4.5,4.2%,NE,13,2023
71,Baron Browning,1,1,0.5,0,0,0,0,0,1,4.3,4.3,5.8%,DEN,13,2023
72,Preston Smith,1,1,0.5,0,0,0,0,0,1,4.3,4.3,10.7%,GB,13,2023
73,Andre Smith Jr.,0,0,0.0,0,0,0,1,0,1,4.0,4.0,0.0%,DEN,13,2023
74,Nick Herbig,1,0,0.0,0,0,0,0,0,1,4.0,4.0,3.7%,PIT,13,2023
75,Segun Olubi,0,0,0.0,0,0,0,1,0,1,4.0,4.0,2.1%,IND,13,2023
76,De'Vondre Campbell,1,3,0.0,0,0,0,0,0,1,3.8,3.8,20.5%,SF,13,2023
77,Ogbo Okoronkwo,2,1,0.0,0,0,0,0,0,1,3.8,3.8,2.7%,CLE,13,2023
78,Channing Tindall,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.6%,MIA,13,2023
79,Anfernee Jennings,2,1,0.0,0,0,0,0,0,1,3.8,3.8,4.9%,NE,13,2023
80,Malcolm Rodriguez,1,3,0.0,0,0,0,0,0,1,3.8,3.8,2.5%,DET,13,2023
81,Joe Tryon-Shoyinka,1,3,0.0,0,0,0,0,0,1,3.8,3.8,2.7%,TB,13,2023
82,Drue Tranquill,2,0,0.0,0,0,0,0,0,1,3.0,3.0,12.1%,KC,13,2023
83,Dennis Gardeck,0,0,0.0,2,0,0,0,0,1,3.0,3.0,3.5%,ARI,13,2023
84,Jake Hansen,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,HOU,13,2023
85,Troy Reeder,2,0,0.0,0,0,0,0,0,1,3.0,3.0,1.7%,LAR,13,2023
86,Elandon Roberts,1,2,0.0,0,0,0,0,0,1,3.0,3.0,15.1%,PIT,13,2023
87,Christian Rozeboom,2,0,0.0,0,0,0,0,0,1,3.0,3.0,4.4%,LAR,13,2023
88,Zaven Collins,1,0,0.0,1,0,0,0,0,1,3.0,3.0,6.0%,ARI,13,2023
89,Jalen Reeves-Maybin,0,2,0.0,1,0,0,0,0,1,3.0,3.0,1.2%,DET,13,2023
90,Jamien Sherwood,1,1,0.0,0,0,0,0,0,1,2.3,2.3,2.9%,NYJ,13,2023
91,Micah Parsons,1,1,0.0,0,0,0,0,0,1,2.3,2.3,77.6%,DAL,13,2023
92,Leo Chenal,1,1,0.0,0,0,0,0,0,1,2.3,2.3,6.4%,KC,13,2023
93,Deion Jones,1,1,0.0,0,0,0,0,0,1,2.3,2.3,2.5%,BUF,13,2023
94,Marte Mapu,1,0,0.0,0,0,0,0,0,1,1.5,1.5,1.7%,NE,13,2023
95,K.J. Britt,0,2,0.0,0,0,0,0,0,1,1.5,1.5,8.9%,TB,13,2023
96,Akeem Davis-Gaither,1,0,0.0,0,0,0,0,0,1,1.5,1.5,2.3%,CIN,13,2023
97,Demetrius Flannigan-Fowles,1,0,0.0,0,0,0,0,0,1,1.5,1.5,1.7%,SF,13,2023
98,Jesse Luketa,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.0%,ARI,13,2023
99,Owen Pappoe,0,1,0.0,0,0,0,0,0,1,0.8,0.8,2.5%,ARI,13,2023
100,Nick Bellore,0,1,0.0,0,0,0,0,0,1,0.8,0.8,7.0%,FA,13,2023
101,Shaquil Barrett,0,1,0.0,0,0,0,0,0,1,0.8,0.8,8.3%,MIA,13,2023
102,Monty Rice,0,1,0.0,0,0,0,0,0,1,0.8,0.8,1.0%,NO,13,2023
103,Za'Darius Smith,0,1,0.0,0,0,0,0,0,1,0.8,0.8,5.3%,CLE,13,2023
104,Jeremiah Trotter Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.0%,PHI,13,2023
105,LaCale London,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,ATL,13,2023
106,Sam Franklin Jr.,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.4%,CAR,13,2023
107,Jonas Griffith,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.1%,DEN,13,2023
108,Ross Matiscik,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,JAC,13,2023
109,Liam McCullough,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,13,2023
110,Michael Hoecht,0,0,0.0,0,0,0,0,0,1,0.0,0.0,16.3%,LAR,13,2023
111,L.J. Collier,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%,ARI,13,2023
112,Ty Summers,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,JAC,13,2023
113,Tyrel Dodson,0,0,0.0,0,0,0,0,0,0,0.0,0.0,8.8%,SEA,13,2023
114,David Long Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,NYG,13,2023
115,Jacob Bobenmoyer,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,LV,13,2023
116,Del'Shawn Phillips,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.2%,HOU,13,2023
117,Joe Giles-Harris,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,NE,13,2023
118,Anthony Nelson,2,1,0.0,0,0,0,0,0,1,0.0,0.0,0.4%,TB,13,2023
119,Bobby Okereke,0,0,0.0,0,0,0,0,0,0,0.0,0.0,79.2%,NYG,13,2023
120,Quinton Bell,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,MIA,13,2023
121,Cole Holcomb,0,0,0.0,0,0,0,0,0,0,0.0,0.0,9.1%,PIT,13,2023
122,Tae Davis,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%,CAR,13,2023
123,Ezekiel Turner,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.2%,SF,13,2023
124,Robert Spillane,0,0,0.0,0,0,0,0,0,0,0.0,0.0,33.6%,LV,13,2023
125,T.J. Edwards,0,0,0.0,0,0,0,0,0,0,0.0,0.0,78.6%,CHI,13,2023
126,Brian Burns,1,0,0.0,0,0,0,0,0,1,0.0,0.0,41.8%,NYG,13,2023
127,Oshane Ximines,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,NE,13,2023
128,Jachai Polite,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,LAR,13,2023
129,Devin White,0,0,0.0,0,0,0,0,0,0,0.0,0.0,22.4%,PHI,13,2023
130,Sam Eguavoen,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,13,2023
131,Josh Allen,3,4,1.5,1,1,0,0,0,1,0.0,0.0,44.0%,JAC,13,2023
132,Nick Moore,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,BAL,13,2023
133,Carlo Kemp,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,GB,13,2023
134,Patrick Queen,0,0,0.0,0,0,0,0,0,0,0.0,0.0,43.0%,PIT,13,2023
135,Justin Strnad,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%,DEN,13,2023
136,Tomon Fox,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,NYG,13,2023
137,Janarius Robinson,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%,LV,13,2023
138,Markus Bailey,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,ARI,13,2023
139,Blake Ferguson,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,MIA,13,2023
140,Blake Lynch,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2023
141,Cole Christiansen,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,KC,13,2023
142,Kristian Welch,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,GB,13,2023
143,Cam Gill,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,CAR,13,2023
144,Willie Harvey Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,13,2023
145,Anthony Pittman,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,WAS,13,2023
146,Jordan Kunaszyk,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2023
147,Mitchell Fraboni,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,DEN,13,2023
148,Matt Orzech,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,GB,13,2023
149,Luke Gifford,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,TEN,13,2023
150,Joe Bachie,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.8%,CIN,13,2023
151,Shaquille Quarterman,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2023
152,Cam Brown,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,MIA,13,2023
153,Keandre Jones,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,WAS,13,2023
154,D.J. Wonnum,0,0,0.0,0,0,0,0,0,0,0.0,0.0,13.8%,CAR,13,2023
155,Carter Coughlin,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,NYG,13,2023
156,Terrell Lewis,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.0%,PHI,13,2023
157,Isaiah Simmons,0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.1%,NYG,13,2023
158,Yetur Gross-Matos,2,2,0.0,0,0,0,0,0,1,0.0,0.0,1.1%,SF,13,2023
159,Julian Okwara,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,PHI,13,2023
160,K'Lavon Chaisson,2,0,0.0,0,0,0,0,0,1,0.0,0.0,1.2%,CAR,13,2023
161,Joshua Uche,0,2,0.0,0,0,0,0,0,1,0.0,0.0,1.0%,NE,13,2023
162,Trevis Gipson,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.1%,JAC,13,2023
163,Troy Dye,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%,LAC,13,2023
164,Darrell Taylor,2,0,1.0,0,0,0,0,0,1,0.0,0.0,1.1%,SEA,13,2023
165,Malik Harrison,0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.7%,BAL,13,2023
166,Jacob Phillips,0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%,HOU,13,2023
167,Markquese Bell,4,4,0.0,0,0,0,0,0,1,0.0,0.0,11.0%,DAL,13,2023
168,Benton Whitley,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,NYG,13,2023
169,Jacob Hummel,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%,LAR,13,2023
170,Keir Thomas,1,1,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,LAR,13,2023
171,Kana'i Mauga,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,LV,13,2023
172,William Kwenkeu,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.6%,MIN,13,2023
173,Zaire Barnes,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%,NYJ,13,2023
174,David Perales,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,PIT,13,2023
175,Andrew Farmer II,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.2%,LAC,13,2023
176,Jalen Graham,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,SF,13,2023
177,Jose Ramirez,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%,TB,13,2023
178,Thomas Rush,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,TEN,13,2023
179,Caleb Murphy,0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.0%,TEN,13,2023
