Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Blake Cashman,13,6,1.0,1,0,0,0,0,1,32.0,32.0,14.4%,MIN,11,2023
2,Khalil Mack,8,0,2.0,1,0,1,0,0,1,30.5,30.5,52.9%,LAC,11,2023
3,Elandon Roberts,11,4,0.0,0,0,0,0,0,1,24.5,24.5,15.1%,PIT,11,2023
4,David Mayo,5,1,2.0,0,0,0,0,0,1,23.8,23.8,0.0%,FA,11,2023
5,Alex Anzalone,11,4,0.0,0,0,0,1,0,1,23.5,23.5,31.4%,DET,11,2023
6,Bobby Okereke,6,8,0.0,0,0,2,0,0,1,23.0,23.0,79.2%,NYG,11,2023
7,Fred Warner,10,1,0.0,2,0,1,0,0,1,22.8,22.8,90.1%,SF,11,2023
8,Lavonte David,7,0,1.0,0,0,0,0,0,1,22.0,22.0,52.1%,TB,11,2023
9,Micah Parsons,2,4,2.5,0,0,0,0,0,1,21.0,21.0,77.6%,DAL,11,2023
10,Ogbo Okoronkwo,4,1,1.0,0,0,0,0,0,1,20.8,20.8,2.7%,CLE,11,2023
11,Alex Singleton,11,5,0.0,0,0,0,0,0,1,20.3,20.3,60.2%,DEN,11,2023
12,Tyrel Dodson,6,1,1.0,0,0,1,0,0,1,20.3,20.3,8.8%,SEA,11,2023
13,Leonard Floyd,3,1,2.5,0,0,0,0,0,1,20.3,20.3,5.1%,SF,11,2023
14,Robert Spillane,6,7,0.0,1,0,0,0,0,1,18.3,18.3,33.6%,LV,11,2023
15,Jamin Davis,5,2,1.0,0,0,0,0,0,1,18.0,18.0,8.8%,WAS,11,2023
16,Micah McFadden,5,3,0.0,1,0,0,1,0,1,17.8,17.8,7.6%,NYG,11,2023
17,T.J. Edwards,5,4,0.0,1,1,0,0,0,1,17.0,17.0,78.6%,CHI,11,2023
18,Isaiah Simmons,3,0,0.0,1,1,0,0,1,1,17.0,17.0,6.1%,NYG,11,2023
19,T.J. Watt,4,2,1.0,0,0,0,0,0,1,16.5,16.5,78.7%,PIT,11,2023
20,Logan Wilson,6,3,0.0,0,0,1,0,0,1,15.3,15.3,63.3%,CIN,11,2023
21,Ivan Pace Jr.,6,3,0.0,0,0,1,0,0,1,15.3,15.3,15.4%,MIN,11,2023
22,Patrick Queen,9,2,0.0,0,0,0,0,0,1,15.0,15.0,43.0%,PIT,11,2023
23,Ernest Jones IV,5,7,0.5,0,0,0,0,0,1,14.8,14.8,58.6%,LAR,11,2023
24,Tremaine Edmunds,4,3,0.0,1,1,0,0,0,1,14.8,14.8,33.2%,CHI,11,2023
25,Bobby Wagner,6,4,0.0,0,0,0,0,0,1,14.5,14.5,72.2%,WAS,11,2023
26,Quincy Williams,6,4,0.0,0,0,0,0,0,1,14.5,14.5,51.1%,NYJ,11,2023
27,Dre Greenlaw,4,4,0.5,2,0,0,0,0,1,14.0,14.0,37.6%,SF,11,2023
28,Eric Kendricks,6,3,0.0,0,0,0,0,0,1,13.8,13.8,32.2%,DAL,11,2023
29,Frankie Luvu,6,2,0.0,2,0,0,0,0,1,13.5,13.5,44.5%,WAS,11,2023
30,Derrick Barnes,6,2,0.0,0,0,0,0,0,1,13.0,13.0,9.4%,DET,11,2023
31,Christian Harris,5,0,0.0,2,0,0,0,0,1,13.0,13.0,11.4%,HOU,11,2023
32,Rashan Gary,1,1,1.0,0,0,0,1,0,1,12.8,12.8,11.1%,GB,11,2023
33,Baron Browning,3,0,1.0,0,0,1,0,0,1,12.5,12.5,5.8%,DEN,11,2023
34,De'Vondre Campbell,6,1,0.0,0,0,0,0,0,1,12.3,12.3,20.5%,SF,11,2023
35,Josey Jewell,5,1,0.0,0,0,0,1,0,1,12.3,12.3,30.4%,CAR,11,2023
36,Monty Rice,5,3,0.0,0,0,0,0,0,1,12.3,12.3,1.0%,NO,11,2023
37,Kenneth Murray Jr.,6,4,0.0,0,0,0,0,0,1,12.0,12.0,14.8%,TEN,11,2023
38,Devin Lloyd,5,6,0.0,0,0,0,0,0,1,12.0,12.0,24.8%,JAC,11,2023
39,Krys Barnes,2,1,0.0,2,1,0,0,0,1,11.8,11.8,8.5%,ARI,11,2023
40,Divine Deablo,3,4,0.0,0,0,0,1,0,1,11.5,11.5,13.2%,LV,11,2023
41,Drue Tranquill,5,2,0.0,0,0,0,0,0,1,11.5,11.5,12.1%,KC,11,2023
42,Zach Cunningham,6,1,0.0,1,0,0,0,0,1,11.3,11.3,1.7%,FA,11,2023
43,Foyesade Oluokun,1,5,0.5,0,0,0,1,0,1,11.3,11.3,94.0%,JAC,11,2023
44,Jack Sanborn,2,2,1.0,0,0,0,0,0,1,11.0,11.0,3.7%,CHI,11,2023
45,Nicholas Morrow,4,1,0.0,0,0,0,1,0,1,10.8,10.8,4.7%,BUF,11,2023
46,Roquan Smith,4,6,0.0,0,0,0,0,0,1,10.5,10.5,90.5%,BAL,11,2023
47,Jack Campbell,5,4,0.0,0,0,0,0,0,1,10.5,10.5,17.3%,DET,11,2023
48,Shaquil Barrett,4,2,0.0,0,0,0,0,0,1,10.0,10.0,8.3%,MIA,11,2023
49,Damone Clark,2,4,0.0,1,0,0,0,0,1,10.0,10.0,8.9%,DAL,11,2023
50,Jeremiah Owusu-Koramoah,6,1,0.0,0,0,0,0,0,1,9.8,9.8,29.4%,CLE,11,2023
51,Jerome Baker,6,1,0.0,0,0,0,0,0,1,9.8,9.8,14.2%,SEA,11,2023
52,Josh Woods,6,1,0.0,0,0,0,0,0,1,9.8,9.8,0.6%,FA,11,2023
53,Kyle Van Noy,2,0,1.0,0,0,0,0,0,1,9.5,9.5,8.7%,BAL,11,2023
54,Luke Masterson,3,1,0.0,0,0,1,0,0,1,9.3,9.3,1.7%,LV,11,2023
55,Andrew Van Ginkel,3,2,0.0,2,0,0,0,0,1,9.0,9.0,11.0%,MIN,11,2023
56,Casey Toohill,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.8%,BUF,11,2023
57,Terrel Bernard,2,4,0.5,0,0,0,0,0,1,8.0,8.0,50.5%,BUF,11,2023
58,Azeez Al-Shaair,3,2,0.0,1,0,0,0,0,1,7.5,7.5,42.8%,HOU,11,2023
59,Harold Landry III,4,2,0.0,0,0,0,0,0,1,7.5,7.5,24.5%,TEN,11,2023
60,Sione Takitaki,3,2,0.0,1,0,0,0,0,1,7.5,7.5,4.2%,NE,11,2023
61,Willie Gay Jr.,3,0,0.0,0,0,0,0,0,1,7.0,7.0,7.3%,NO,11,2023
62,Quay Walker,2,5,0.0,0,0,0,0,0,1,6.8,6.8,37.0%,GB,11,2023
63,Bradley Chubb,3,2,0.0,0,0,0,0,0,1,6.0,6.0,18.1%,MIA,11,2023
64,Alex Highsmith,2,4,0.0,0,0,0,0,0,1,6.0,6.0,25.8%,PIT,11,2023
65,Kamu Grugier-Hill,2,2,0.0,1,0,0,0,0,1,6.0,6.0,7.0%,MIN,11,2023
66,Za'Darius Smith,2,0,0.0,0,0,0,0,0,1,5.5,5.5,5.3%,CLE,11,2023
67,Kyzir White,2,1,0.0,1,0,0,0,0,1,5.3,5.3,22.2%,ARI,11,2023
68,Jack Gibbens,2,2,0.0,0,0,0,0,0,1,4.5,4.5,6.0%,TEN,11,2023
69,Dorian Williams,2,2,0.0,0,0,0,0,0,1,4.5,4.5,5.0%,BUF,11,2023
70,Dennis Gardeck,3,0,0.0,0,0,0,0,0,1,4.5,4.5,3.5%,ARI,11,2023
71,DeMarquis Gates,0,0,0.0,0,0,0,1,0,1,4.0,4.0,0.0%,FA,11,2023
72,Ross Matiscik,0,0,0.0,0,0,0,1,0,1,4.0,4.0,0.0%,JAC,11,2023
73,Devin White,2,1,0.0,0,0,0,0,0,1,3.8,3.8,22.4%,PHI,11,2023
74,C.J. Mosley,1,3,0.0,0,0,0,0,0,1,3.8,3.8,65.6%,NYJ,11,2023
75,Germaine Pratt,2,1,0.0,0,0,0,0,0,1,3.8,3.8,17.4%,CIN,11,2023
76,Malik Harrison,2,0,0.0,0,0,0,0,0,1,3.0,3.0,6.7%,BAL,11,2023
77,Deion Jones,1,0,0.0,1,0,0,0,0,1,3.0,3.0,2.5%,BUF,11,2023
78,Jordyn Brooks,1,2,0.0,0,0,0,0,0,1,3.0,3.0,25.7%,MIA,11,2023
79,Leo Chenal,2,0,0.0,0,0,0,0,0,1,3.0,3.0,6.4%,KC,11,2023
80,David Long Jr.,1,2,0.0,0,0,0,0,0,1,3.0,3.0,8.1%,MIA,11,2023
81,SirVocea Dennis,1,1,0.0,0,0,0,0,0,1,2.3,2.3,5.2%,TB,11,2023
82,Preston Smith,1,1,0.0,0,0,0,0,0,1,2.3,2.3,10.7%,GB,11,2023
83,Tyler Matakevich,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,11,2023
84,Zaven Collins,1,1,0.0,0,0,0,0,0,1,2.3,2.3,6.0%,ARI,11,2023
85,Christian Rozeboom,0,1,0.0,1,0,0,0,0,1,2.3,2.3,4.4%,LAR,11,2023
86,Troy Dye,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.2%,LAC,11,2023
87,Oren Burks,1,0,0.0,0,0,0,0,0,1,1.5,1.5,3.5%,PHI,11,2023
88,Anthony Barr,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,11,2023
89,Malik Reed,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,11,2023
90,Mykal Walker,0,2,0.0,0,0,0,0,0,1,1.5,1.5,2.1%,WAS,11,2023
91,Nick Herbig,0,1,0.0,0,0,0,0,0,1,0.8,0.8,3.7%,PIT,11,2023
92,Troy Reeder,0,1,0.0,0,0,0,0,0,1,0.8,0.8,1.7%,LAR,11,2023
93,Akeem Davis-Gaither,0,1,0.0,0,0,0,0,0,1,0.8,0.8,2.3%,CIN,11,2023
94,Eku Leota,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.0%,CAR,11,2023
95,Jamien Sherwood,0,1,0.0,0,0,0,0,0,1,0.8,0.8,2.9%,NYJ,11,2023
96,Jeremiah Trotter Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.0%,PHI,11,2023
97,Sam Franklin Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,CAR,11,2023
98,Jonas Griffith,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.1%,DEN,11,2023
99,Liam McCullough,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,11,2023
100,Michael Hoecht,5,1,0.0,0,0,0,0,0,1,0.0,0.0,16.3%,LAR,11,2023
101,LaCale London,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%,ATL,11,2023
