Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Terrel Bernard,5,2,2.0,1,1,0,1,0,1,32.5,32.5,50.5%,BUF,3,2023
2,Zaire Franklin,11,4,1.0,0,0,0,0,0,1,26.0,26.0,91.7%,IND,3,2023
3,Kyzir White,8,6,0.0,1,1,0,0,0,1,25.5,25.5,22.2%,ARI,3,2023
4,Micah McFadden,9,1,0.0,0,0,0,0,0,1,24.3,24.3,7.6%,NYG,3,2023
5,Rashan Gary,3,0,3.0,0,0,0,0,0,1,24.0,24.0,11.1%,GB,3,2023
6,Lavonte David,9,4,1.0,0,0,0,0,0,1,23.0,23.0,52.1%,TB,3,2023
7,Kenneth Murray Jr.,8,1,0.0,1,1,0,0,0,1,21.8,21.8,14.8%,TEN,3,2023
8,T.J. Edwards,6,10,0.0,0,0,0,0,0,1,21.5,21.5,78.6%,CHI,3,2023
9,Samson Ebukam,4,1,1.0,0,0,1,0,0,1,19.8,19.8,8.6%,IND,3,2023
10,Logan Wilson,3,1,0.0,2,2,0,0,0,1,18.3,18.3,63.3%,CIN,3,2023
11,Matthew Judon,2,3,2.0,0,0,0,0,0,1,18.3,18.3,17.4%,NE,3,2023
12,Blake Cashman,3,2,0.0,2,1,0,1,0,1,18.0,18.0,14.4%,MIN,3,2023
13,Azeez Al-Shaair,3,6,1.0,0,0,0,0,0,1,18.0,18.0,42.8%,HOU,3,2023
14,Leonard Floyd,2,1,2.0,0,0,0,0,0,1,16.8,16.8,5.1%,SF,3,2023
15,Foyesade Oluokun,8,6,0.0,0,0,0,0,0,1,16.5,16.5,94.0%,JAC,3,2023
16,Jordan Hicks,5,1,0.0,0,0,1,1,0,1,16.3,16.3,29.8%,CLE,3,2023
17,T.J. Watt,2,0,2.0,0,0,0,0,0,1,16.0,16.0,78.7%,PIT,3,2023
18,Ernest Jones IV,7,2,0.0,1,0,0,0,0,1,16.0,16.0,58.6%,LAR,3,2023
19,Devin White,5,2,0.0,1,1,0,0,0,1,15.5,15.5,22.4%,PHI,3,2023
20,Roquan Smith,4,8,0.5,1,0,0,0,0,1,15.5,15.5,90.5%,BAL,3,2023
21,Alex Singleton,7,3,0.0,0,0,0,0,0,1,15.3,15.3,60.2%,DEN,3,2023
22,Cody Barton,7,6,0.0,0,0,0,0,0,1,15.0,15.0,11.8%,DEN,3,2023
23,Quincy Williams,7,2,0.0,0,0,0,0,0,1,14.5,14.5,51.1%,NYJ,3,2023
24,Jamin Davis,6,5,0.0,1,0,0,0,0,1,14.3,14.3,8.8%,WAS,3,2023
25,Patrick Queen,7,5,0.0,0,0,0,0,0,1,14.3,14.3,43.0%,PIT,3,2023
26,Kaden Elliss,5,5,0.0,0,0,0,0,0,1,13.8,13.8,15.6%,ATL,3,2023
27,Henry To'oTo'o,6,4,0.0,1,0,0,0,0,1,13.5,13.5,7.7%,HOU,3,2023
28,Pete Werner,7,4,0.0,0,0,0,0,0,1,13.5,13.5,10.3%,NO,3,2023
29,Krys Barnes,6,1,0.0,2,0,0,0,0,1,12.8,12.8,8.5%,ARI,3,2023
30,C.J. Mosley,7,3,0.0,0,0,0,0,0,1,12.8,12.8,65.6%,NYJ,3,2023
31,Kamu Grugier-Hill,7,3,0.0,0,0,0,0,0,1,12.8,12.8,7.0%,MIN,3,2023
32,Jordyn Brooks,5,3,0.0,0,0,0,0,0,1,12.3,12.3,25.7%,MIA,3,2023
33,Deion Jones,3,1,0.0,1,1,0,0,0,1,11.8,11.8,2.5%,BUF,3,2023
