Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Bradley Chubb,5,2,3.0,0,0,2,1,0,1,38.0,38.0,18.1%,MIA,15,2023
2,Jeremiah Owusu-Koramoah,6,0,1.0,2,1,0,0,0,1,26.0,26.0,29.4%,CLE,15,2023
3,Eric Kendricks,9,3,1.0,1,0,0,0,0,1,23.8,23.8,32.2%,DAL,15,2023
4,Tremaine Edmunds,5,4,0.0,1,1,0,0,1,1,23.0,23.0,33.2%,CHI,15,2023
5,Demario Davis,8,2,1.0,0,0,0,0,0,1,22.5,22.5,22.0%,NO,15,2023
6,Lavonte David,7,2,0.5,1,0,0,0,0,1,20.5,20.5,52.1%,TB,15,2023
7,Azeez Al-Shaair,7,6,0.0,0,0,0,0,0,1,20.0,20.0,42.8%,HOU,15,2023
8,Fred Warner,8,1,0.5,0,0,1,0,0,1,18.8,18.8,90.1%,SF,15,2023
9,Alex Anzalone,7,5,0.0,1,0,0,0,0,1,18.3,18.3,31.4%,DET,15,2023
10,Khaleke Hudson,8,5,0.0,0,0,0,0,0,1,18.3,18.3,2.4%,NO,15,2023
11,E.J. Speed,9,1,0.0,0,0,1,0,0,1,18.3,18.3,39.2%,IND,15,2023
12,Ernest Jones IV,2,5,1.0,1,0,0,0,0,1,17.3,17.3,58.6%,LAR,15,2023
13,T.J. Watt,2,1,2.0,0,0,0,0,0,1,16.8,16.8,78.7%,PIT,15,2023
14,Christian Harris,7,1,0.0,0,0,0,0,0,1,16.3,16.3,11.4%,HOU,15,2023
15,Denzel Perryman,7,3,0.0,0,0,0,0,0,1,15.3,15.3,11.6%,LAC,15,2023
16,Divine Deablo,7,5,0.0,0,0,0,0,0,1,14.3,14.3,13.2%,LV,15,2023
17,Devin Lloyd,8,3,0.0,0,0,0,0,0,1,14.3,14.3,24.8%,JAC,15,2023
18,Bobby Wagner,8,3,0.0,0,0,0,0,0,1,14.3,14.3,72.2%,WAS,15,2023
19,Germaine Pratt,5,6,0.5,0,0,0,0,0,1,14.0,14.0,17.4%,CIN,15,2023
20,Nicholas Morrow,5,3,0.0,1,0,0,0,0,1,13.8,13.8,4.7%,BUF,15,2023
21,Foyesade Oluokun,8,2,0.0,0,0,0,0,0,1,13.5,13.5,94.0%,JAC,15,2023
