Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Dee Ford,4,1,3.0,0,0,2,0,0,1,26.8,26.8,0.0%,FA,8,2018
2,Carlos Dunlap II,4,1,2.0,0,0,0,0,0,1,22.3,22.3,3.0%,FA,8,2018
3,Matt Ioannidis,4,1,2.5,0,0,0,0,0,1,21.8,21.8,0.0%,FA,8,2018
4,Damon Harrison Sr.,7,0,1.0,0,0,0,0,0,1,19.5,19.5,0.0%,FA,8,2018
5,Kenny Clark,3,2,2.0,0,0,0,0,0,1,19.0,19.0,9.2%,GB,8,2018
6,Sheldon Rankins,3,0,2.0,0,0,0,0,0,1,17.5,17.5,2.0%,CIN,8,2018
7,Aaron Donald,2,1,2.0,0,0,0,0,0,1,16.8,16.8,11.6%,FA,8,2018
8,Jason Pierre-Paul,2,1,2.0,0,0,0,0,0,1,16.8,16.8,0.0%,FA,8,2018
9,Calais Campbell,4,2,1.0,0,0,0,0,0,1,16.5,16.5,2.9%,MIA,8,2018
10,Marcus Davenport,2,0,2.0,0,0,0,0,0,1,16.0,16.0,2.1%,DET,8,2018
11,J.J. Watt,3,1,1.0,1,0,0,0,0,1,15.8,15.8,4.2%,FA,8,2018
12,Breeland Speaks,3,1,1.0,0,0,0,1,0,1,15.8,15.8,0.0%,FA,8,2018
13,Trey Flowers,6,0,0.0,1,0,0,0,0,1,15.5,15.5,0.2%,FA,8,2018
14,Marcell Dareus,3,2,1.0,0,0,1,0,0,1,14.0,14.0,0.0%,FA,8,2018
15,Sam Hubbard,3,2,1.0,1,0,0,0,0,1,14.0,14.0,21.9%,CIN,8,2018
16,Stephon Tuitt,3,4,1.0,0,0,0,0,0,1,14.0,14.0,0.1%,FA,8,2018
17,Chris Long,2,0,2.0,0,0,0,0,0,1,13.5,13.5,0.0%,FA,8,2018
18,Ryan Kerrigan,2,2,1.5,0,0,0,0,0,1,13.0,13.0,0.0%,FA,8,2018
19,Linval Joseph,4,2,0.0,0,0,0,0,0,1,12.5,12.5,0.0%,FA,8,2018
20,Frank Clark,1,0,1.0,0,0,0,1,0,1,12.0,12.0,0.0%,FA,8,2018
21,Daron Payne,3,1,1.0,0,0,0,0,0,1,11.8,11.8,15.4%,WAS,8,2018
22,Romeo Okwara,3,1,1.0,0,0,0,0,0,1,11.8,11.8,0.0%,FA,8,2018
23,Ronald Blair III,3,0,1.0,0,0,0,0,0,1,11.0,11.0,0.0%,FA,8,2018
24,Rodney Gunter,3,2,0.5,0,0,0,0,0,1,10.5,10.5,0.1%,FA,8,2018
25,Johnathan Hankins,5,4,0.0,0,0,0,0,0,1,10.5,10.5,0.0%,SEA,8,2018
26,Arik Armstead,2,1,1.0,0,0,0,0,0,1,10.3,10.3,3.7%,JAC,8,2018
27,B.J. Hill,5,1,0.0,1,0,0,0,0,1,9.8,9.8,5.8%,CIN,8,2018
28,Adolphus Washington,1,2,1.0,0,0,0,0,0,1,9.5,9.5,0.0%,FA,8,2018
29,Adrian Clayborn,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.0%,FA,8,2018
30,Yannick Ngakoue,2,0,1.0,0,0,0,0,0,1,9.5,9.5,1.8%,FA,8,2018
31,Jonathan Allen,1,2,1.0,0,0,0,0,0,1,9.5,9.5,14.9%,WAS,8,2018
32,Michael Johnson,2,3,0.5,1,0,0,0,0,1,8.8,8.8,0.0%,FA,8,2018
33,Shamar Stephen,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.0%,FA,8,2018
34,Cassius Marsh,2,1,0.0,0,0,0,0,0,1,8.8,8.8,1.0%,FA,8,2018
35,Cameron Jordan,3,0,0.0,1,0,0,0,0,1,8.5,8.5,5.8%,NO,8,2018
36,Roy Robertson-Harris,4,0,0.0,0,0,0,0,0,1,8.5,8.5,1.2%,JAC,8,2018
37,Dion Jordan,4,0,0.0,0,0,0,0,0,1,8.5,8.5,0.0%,FA,8,2018
38,A'Shawn Robinson,5,1,0.0,0,0,0,0,0,1,8.3,8.3,4.4%,CAR,8,2018
39,Zach Moore,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,8,2018
40,Chris Jones,1,0,1.0,0,0,0,0,0,1,8.0,8.0,25.6%,KC,8,2018
41,Myles Garrett,1,0,1.0,0,0,0,0,0,1,8.0,8.0,63.8%,CLE,8,2018
42,Haason Reddick,2,0,0.0,1,0,0,0,0,1,7.0,7.0,17.4%,NYJ,8,2018
43,Olivier Vernon,1,2,0.0,0,0,0,1,0,1,7.0,7.0,6.0%,FA,8,2018
44,Fletcher Cox,2,0,0.0,1,0,0,0,0,1,7.0,7.0,1.1%,FA,8,2018
45,Benson Mayowa,4,1,0.0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,8,2018
46,Abry Jones,2,1,0.0,0,0,0,0,0,1,6.3,6.3,0.0%,FA,8,2018
47,Akeem Spence,2,1,0.0,0,0,0,0,0,1,6.3,6.3,0.0%,FA,8,2018
48,Carl Nassib,2,1,0.0,0,0,0,0,0,1,6.3,6.3,0.0%,FA,8,2018
49,Kyle Love,1,1,0.0,0,0,1,0,0,1,6.3,6.3,0.0%,FA,8,2018
50,Brandon Dunn,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.0%,FA,8,2018
51,Andrew Billings,2,0,0.0,0,0,0,0,0,1,5.5,5.5,1.7%,CHI,8,2018
52,Emmanuel Ogbah,2,0,0.0,0,0,0,0,0,1,5.5,5.5,2.0%,FA,8,2018
53,Vernon Butler,0,2,0.0,0,0,0,1,0,1,5.5,5.5,0.0%,FA,8,2018
54,Keionta Davis,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.0%,FA,8,2018
55,Michael Brockers,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.0%,FA,8,2018
56,Tom Johnson,3,1,0.0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,8,2018
57,Harrison Phillips,3,1,0.0,0,0,0,0,0,1,5.3,5.3,23.6%,MIN,8,2018
58,Leonard Williams,1,1,0.0,0,0,0,0,0,1,4.8,4.8,11.1%,SEA,8,2018
59,Danielle Hunter,1,1,0.0,0,0,0,0,0,1,4.8,4.8,52.9%,HOU,8,2018
60,Michael Pierce,1,1,0.0,0,0,0,0,0,1,4.8,4.8,1.9%,BAL,8,2018
61,Shelby Harris,1,1,0.0,0,0,0,0,0,1,4.8,4.8,1.0%,CLE,8,2018
62,Mike Pennel Jr.,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.4%,KC,8,2018
63,Eddie Goldman,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.2%,ATL,8,2018
64,Sheldon Richardson,1,4,0.0,0,0,0,0,0,1,4.5,4.5,1.0%,FA,8,2018
65,Bilal Nichols,3,0,0.0,0,0,0,0,0,1,4.5,4.5,1.3%,ARI,8,2018
66,Derek Wolfe,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,8,2018
67,Earl Mitchell,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,8,2018
68,Fadol Brown,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,8,2018
69,Tyson Alualu,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,8,2018
70,Tanoh Kpassagnon,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.0%,NO,8,2018
71,Anthony Zettel,1,0,0.0,0,0,0,0,0,1,4.0,4.0,1.0%,FA,8,2018
72,Stephen Weatherly,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,8,2018
73,Frostee Rucker,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,8,2018
74,Javon Hargrave,2,1,0.0,0,0,0,0,0,1,3.8,3.8,14.8%,SF,8,2018
75,Shaq Lawson,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,8,2018
76,Robert Nkemdiche,1,1,0.0,1,0,0,0,0,1,3.8,3.8,0.0%,FA,8,2018
