Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Myles Garrett,5,1,2.0,1,0,2,0,0,1,28.3,28.3,63.8%,CLE,1,2018
2,DeMarcus Lawrence,6,1,1.0,0,0,0,1,0,1,25.3,25.3,12.8%,DAL,1,2018
3,DeForest Buckner,3,4,2.5,0,0,0,0,0,1,25.0,25.0,47.6%,IND,1,2018
4,Margus Hunt,3,0,2.0,0,0,0,0,0,1,20.0,20.0,0.0%,FA,1,2018
5,DJ Reader,4,0,2.0,0,0,0,0,0,1,19.0,19.0,2.1%,DET,1,2018
6,Kawann Short,2,0,2.0,0,0,0,0,0,1,16.0,16.0,0.0%,FA,1,2018
7,Cameron Heyward,5,2,1.0,0,0,0,0,0,1,15.5,15.5,23.1%,PIT,1,2018
8,Akiem Hicks,3,0,1.0,0,0,1,0,0,1,15.0,15.0,0.0%,FA,1,2018
9,Danielle Hunter,4,0,1.0,0,0,0,0,0,1,15.0,15.0,52.9%,HOU,1,2018
10,Geno Atkins,3,1,1.0,0,0,0,0,0,1,14.3,14.3,0.0%,FA,1,2018
11,Larry Ogunjobi,3,4,1.0,0,0,0,0,0,1,14.0,14.0,2.3%,PIT,1,2018
12,Trey Flowers,2,3,1.5,0,0,0,0,0,1,13.8,13.8,0.2%,FA,1,2018
13,Calais Campbell,3,0,1.0,0,0,0,0,0,1,13.5,13.5,2.9%,MIA,1,2018
14,Matt Ioannidis,1,0,1.0,0,0,1,1,0,1,13.5,13.5,0.0%,FA,1,2018
15,Michael Brockers,4,1,1.0,0,0,0,0,0,1,13.3,13.3,0.0%,FA,1,2018
16,Mario Addison,1,2,1.5,0,0,1,0,0,1,13.0,13.0,4.0%,FA,1,2018
17,Dee Ford,4,0,1.0,0,0,0,0,0,1,12.5,12.5,0.0%,FA,1,2018
18,Fletcher Cox,2,1,1.5,0,0,0,0,0,1,12.3,12.3,1.1%,FA,1,2018
19,Kyle Williams,3,1,0.5,0,0,0,0,0,1,12.3,12.3,3.7%,FA,1,2018
20,Deatrich Wise Jr.,2,1,1.5,0,0,0,0,0,1,12.3,12.3,3.0%,NE,1,2018
21,Ezekiel Ansah,3,1,1.0,0,0,0,0,0,1,11.8,11.8,0.0%,FA,1,2018
22,Wes Horton,1,2,1.5,0,0,0,0,0,1,11.5,11.5,0.0%,FA,1,2018
23,Chris Long,0,4,1.0,0,0,1,0,0,1,11.0,11.0,0.0%,FA,1,2018
24,Jurrell Casey,2,4,0.0,0,0,0,0,0,1,11.0,11.0,0.1%,FA,1,2018
25,Harrison Phillips,4,0,0.0,0,0,0,0,0,1,11.0,11.0,23.6%,MIN,1,2018
26,Carlos Dunlap II,2,0,1.0,1,0,0,0,0,1,11.0,11.0,3.0%,FA,1,2018
27,Robert Nkemdiche,3,0,1.0,0,0,0,0,0,1,11.0,11.0,0.0%,FA,1,2018
28,Linval Joseph,4,0,0.0,0,0,1,0,0,1,10.0,10.0,0.0%,FA,1,2018
29,Sheldon Richardson,4,2,0.5,0,0,0,0,0,1,9.5,9.5,1.0%,FA,1,2018
30,Bruce Irvin,1,0,1.0,0,0,1,0,0,1,9.5,9.5,0.2%,FA,1,2018
31,Corey Peters,4,1,0.0,0,0,0,0,0,1,9.3,9.3,2.0%,FA,1,2018
32,Javon Hargrave,3,1,1.0,0,0,0,0,0,1,9.3,9.3,14.8%,SF,1,2018
33,Damon Harrison Sr.,3,3,0.0,0,0,0,0,0,1,9.3,9.3,0.0%,FA,1,2018
34,Everson Griffen,3,1,0.5,1,0,0,0,0,1,8.8,8.8,2.0%,FA,1,2018
35,Mike Daniels,3,0,1.0,0,0,0,0,0,1,8.5,8.5,0.0%,FA,1,2018
36,Arik Armstead,3,2,0.0,0,0,0,0,0,1,8.5,8.5,3.7%,JAC,1,2018
37,Ryan Glasgow,3,2,0.0,0,0,0,0,0,1,8.5,8.5,0.0%,FA,1,2018
38,Cameron Jordan,3,3,0.0,1,0,0,0,0,1,8.3,8.3,5.8%,NO,1,2018
39,Vinny Curry,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,1,2018
40,Roy Robertson-Harris,1,0,1.0,0,0,0,0,0,1,8.0,8.0,1.2%,JAC,1,2018
41,Brandon Graham,2,0,0.0,0,0,0,0,0,1,8.0,8.0,2.3%,PHI,1,2018
42,Frank Clark,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,1,2018
43,Maliek Collins,1,0,1.0,0,0,0,0,0,1,8.0,8.0,2.3%,SF,1,2018
44,Haason Reddick,3,1,0.0,0,0,0,0,0,1,7.8,7.8,17.4%,NYJ,1,2018
45,Abry Jones,1,1,0.0,2,0,0,0,0,1,7.8,7.8,0.0%,FA,1,2018
46,Kenny Clark,2,1,0.0,0,0,0,1,0,1,7.8,7.8,9.2%,GB,1,2018
47,Jarran Reed,5,0,0.0,0,0,0,0,0,1,7.5,7.5,5.8%,SEA,1,2018
48,Chris Jones,3,0,0.0,0,0,0,0,0,1,7.0,7.0,25.6%,KC,1,2018
49,Tyeler Davison,1,3,0.0,0,0,0,0,0,1,6.3,6.3,0.0%,FA,1,2018
50,Daniel Ross,1,1,0.0,0,0,1,0,0,1,6.3,6.3,0.0%,FA,1,2018
51,P.J. Hall,2,1,0.0,0,0,0,0,0,1,6.3,6.3,0.0%,FA,1,2018
52,Malik Jackson,1,3,0.0,0,0,0,0,0,1,6.3,6.3,0.0%,FA,1,2018
53,Grady Jarrett,3,2,0.0,0,0,0,0,0,1,6.0,6.0,5.7%,ATL,1,2018
54,Dalvin Tomlinson,3,2,0.0,0,0,0,0,0,1,6.0,6.0,2.1%,CLE,1,2018
55,Stephon Tuitt,4,0,0.0,0,0,0,0,0,1,6.0,6.0,0.1%,FA,1,2018
56,Marcell Dareus,3,2,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,1,2018
57,Kerry Wynn,2,1,0.5,0,0,0,0,0,1,5.8,5.8,0.0%,FA,1,2018
58,Gerald McCoy,1,2,0.0,0,0,0,0,0,1,5.5,5.5,0.0%,FA,1,2018
59,Benson Mayowa,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.0%,FA,1,2018
60,Da'Shawn Hand,3,1,0.0,0,0,0,0,0,1,5.3,5.3,0.6%,MIA,1,2018
61,Angelo Blackson,2,1,0.0,1,0,0,0,0,1,5.3,5.3,0.2%,DEN,1,2018
62,Ricky Jean-Francois,3,1,0.0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,1,2018
63,Vincent Taylor,3,1,0.0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,1,2018
64,Michael Bennett,1,1,0.0,0,0,0,0,0,1,4.8,4.8,0.0%,FA,1,2018
65,Adam Butler,1,4,0.0,0,0,0,0,0,1,4.5,4.5,0.8%,LV,1,2018
66,Akeem Spence,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,1,2018
67,Maurice Hurst II Jr.,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.2%,CLE,1,2018
68,Kerry Hyder Jr.,3,0,0.0,0,0,0,0,0,1,4.5,4.5,2.0%,FA,1,2018
69,Chris Wormley,1,0,0.0,2,0,0,0,0,1,4.5,4.5,0.0%,FA,1,2018
70,Isaac Rochell,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,1,2018
71,Lawrence Guy Sr.,1,4,0.0,0,0,0,0,0,1,4.5,4.5,4.0%,FA,1,2018
72,Ndamukong Suh,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,1,2018
73,Eddie Yarbrough,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,1,2018
74,Taco Charlton,1,2,0.0,1,0,0,0,0,1,4.5,4.5,0.0%,FA,1,2018
75,Ronald Blair III,1,1,0.5,0,0,0,0,0,1,4.3,4.3,0.0%,FA,1,2018
76,Derek Wolfe,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,1,2018
77,Shelby Harris,1,0,0.0,0,0,0,0,0,1,4.0,4.0,1.0%,CLE,1,2018
78,Garrison Smith,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,1,2018
79,Al-Quadin Muhammad,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,1,2018
80,Justin Lawler,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,1,2018
81,Dean Lowry,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.6%,PIT,1,2018
82,Xavier Williams,1,3,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,1,2018
83,Quinton Jefferson,2,1,0.0,0,0,0,0,0,1,3.8,3.8,3.4%,CLE,1,2018
84,Brandon Dunn,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,1,2018
85,Davon Godchaux,2,1,0.0,0,0,0,0,0,1,3.8,3.8,4.4%,NE,1,2018
86,B.J. Hill,1,3,0.0,0,0,0,0,0,1,3.8,3.8,5.8%,CIN,1,2018
87,Earl Mitchell,1,3,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,1,2018
88,Tyrone Crawford,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,1,2018
89,Daron Payne,2,1,0.0,0,0,0,0,0,1,3.8,3.8,15.4%,WAS,1,2018
90,Deadrin Senat,2,1,0.0,0,0,0,0,0,1,3.8,3.8,1.0%,BAL,1,2018
91,Danny Shelton,0,4,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,1,2018
92,Justin Jones,1,2,0.0,0,0,0,0,0,1,3.0,3.0,2.7%,ARI,1,2018
93,Adam Gotsis,0,0,0.0,2,0,0,0,0,1,3.0,3.0,1.2%,JAC,1,2018
94,Sheldon Rankins,1,2,0.0,0,0,0,0,0,1,3.0,3.0,2.0%,CIN,1,2018
95,Jerry Hughes,2,0,0.0,0,0,0,0,0,1,3.0,3.0,1.0%,FA,1,2018
96,Arden Key,1,2,0.0,0,0,0,0,0,1,3.0,3.0,2.5%,TEN,1,2018
97,D.J. Jones,2,0,0.0,0,0,0,0,0,1,3.0,3.0,4.4%,DEN,1,2018
98,Alex Okafor,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,1,2018
99,Steve McLendon,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,1,2018
100,Dion Jordan,1,0,0.0,1,0,0,0,0,1,3.0,3.0,0.0%,FA,1,2018
101,Shaq Lawson,1,0,0.0,1,0,0,0,0,1,3.0,3.0,0.0%,FA,1,2018
102,Damion Square,1,0,0.0,1,0,0,0,0,1,3.0,3.0,0.0%,FA,1,2018
103,Derrick Shelby,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,1,2018
104,Jabaal Sheard,1,0,0.0,1,0,0,0,0,1,3.0,3.0,0.0%,FA,1,2018
105,Cassius Marsh,2,0,0.0,0,0,0,0,0,1,3.0,3.0,1.0%,FA,1,2018
106,Adolphus Washington,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,1,2018
107,Mario Edwards Jr.,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,HOU,1,2018
108,Muhammad Wilkerson,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,1,2018
109,Brandon Williams,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.2%,FA,1,2018
110,J.J. Watt,2,0,0.0,0,0,0,0,0,1,3.0,3.0,4.2%,FA,1,2018
111,Frostee Rucker,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,1,2018
112,Chris Smith,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,1,2018
113,Trent Murphy,0,1,0.5,0,0,0,0,0,1,2.8,2.8,0.0%,FA,1,2018
114,Marcus Davenport,0,1,0.0,1,0,0,0,0,1,2.3,2.3,2.1%,DET,1,2018
115,Bryan Cox Jr.,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,1,2018
116,Al Woods,0,3,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,1,2018
117,Derek Barnett,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.4%,HOU,1,2018
118,Jadeveon Clowney,1,1,0.0,0,0,0,0,0,1,2.3,2.3,22.5%,CAR,1,2018
119,Antwaun Woods,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,1,2018
120,Malcom Brown,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,1,2018
121,Tanoh Kpassagnon,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,NO,1,2018
122,Vernon Butler,0,3,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,1,2018
123,DaQuan Jones,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.8%,BUF,1,2018
124,Sylvester Williams,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,1,2018
125,Emmanuel Ogbah,0,1,0.0,1,0,0,0,0,1,2.3,2.3,2.0%,FA,1,2018
126,John Franklin-Myers,1,1,0.0,0,0,0,0,0,1,2.3,2.3,1.0%,DEN,1,2018
127,Kyle Love,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,1,2018
128,Shamar Stephen,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,1,2018
129,Domata Peko Sr.,0,2,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,1,2018
130,Aaron Donald,1,0,0.0,0,0,0,0,0,1,1.5,1.5,11.6%,FA,1,2018
131,Michael Johnson,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,1,2018
132,Denico Autry,1,0,0.0,0,0,0,0,0,1,1.5,1.5,10.5%,HOU,1,2018
133,Brent Urban,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.4%,BAL,1,2018
134,Tom Johnson,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,1,2018
135,Rasheem Green,1,0,0.0,0,0,0,0,0,1,1.5,1.5,6.0%,FA,1,2018
136,Montravius Adams,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.4%,PIT,1,2018
