Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
73,Kyren Williams,2,7,3.5,5,0,0,0,0,0,0.0,0,0,1,0.7,0.7,96.2%,LAR,15,2022
74,Ronald Jones II,1,6,6.0,6,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.0%,FA,15,2022
75,Zamir White,1,4,4.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,74.1%,LV,15,2022
76,Snoop Conner,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.1%,DAL,15,2022
77,Derek Watt,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,15,2022
78,Caleb Huntley,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,15,2022
79,Devine Ozigbo,2,2,1.0,4,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,15,2022
80,Alexander Mattison,2,1,0.5,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,41.3%,LV,15,2022
81,Ke'Shawn Vaughn,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,15,2022
82,D'Ernest Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,2.7%,JAC,15,2022
83,Jacob Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2022
84,Trayveon Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.3%,CIN,15,2022
85,Khari Blasingame,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,CHI,15,2022
86,Andrew Beck,1,1,1.0,1,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.1%,HOU,15,2022
87,Raheem Blackshear,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,CAR,15,2022
88,Troy Hairston II,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,HOU,15,2022
89,Julius Chestnut,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,TEN,15,2022
90,Jerome Ford,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,79.9%,CLE,15,2022
91,Chris Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,CIN,15,2022
92,Trestan Ebner,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2022
93,Keaontay Ingram,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.2%,KC,15,2022
94,Gary Brightwell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,15,2022
95,Kene Nwangwu,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,MIN,15,2022
96,Taiwan Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2022
97,Brandon Bolden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2022
98,Giovani Bernard,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2022
99,J.D. McKissic,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2022
100,Patrick Ricard,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,BAL,15,2022
101,Godwin Igwebuike,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2022
102,Jason Cabinda,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2022
103,Boston Scott,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,LAR,15,2022
104,Tevin Coleman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2022
105,Malcolm Brown,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2022
106,Michael Burton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,DEN,15,2022
107,David Johnson,4,12,3.0,5,0,0,0,0,0,0.0,0,1,1,-0.8,-0.8,0.0%,FA,15,2022
