Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
16,Ezekiel Elliott,15,73,4.9,27,1,1,1,1,2,2.0,0,0,1,14.5,14.5,78.1%,DAL,3,2022
17,Samaje Perine,9,47,5.2,7,0,0,2,2,14,7.0,1,0,1,14.1,14.1,12.7%,DEN,3,2022
18,Dalvin Cook,17,96,5.6,13,0,1,0,0,0,0.0,0,1,1,13.6,13.6,9.5%,FA,3,2022
19,Christian McCaffrey,25,108,4.3,18,0,0,2,4,7,3.5,0,0,1,13.5,13.5,100.0%,SF,3,2022
20,Austin Ekeler,4,5,1.3,3,0,0,8,8,48,6.0,0,0,1,13.3,13.3,93.1%,WAS,3,2022
21,Najee Harris,15,56,3.7,10,0,1,3,3,5,1.7,0,1,1,13.1,13.1,91.4%,PIT,3,2022
22,Damien Harris,11,41,3.7,10,0,1,2,3,5,2.5,0,0,1,12.6,12.6,4.6%,FA,3,2022
23,Jonathan Taylor,21,71,3.4,13,0,0,3,5,20,6.7,0,0,1,12.1,12.1,98.8%,IND,3,2022
24,Leonard Fournette,12,35,2.9,6,0,0,5,6,35,7.0,0,0,1,12.0,12.0,2.1%,FA,3,2022
25,Jeff Wilson Jr.,12,75,6.3,37,2,0,3,3,31,10.3,0,1,1,11.6,11.6,6.8%,MIA,3,2022
26,Alexander Mattison,7,28,4.0,9,0,1,1,1,16,16.0,0,0,1,11.4,11.4,41.3%,LV,3,2022
27,Antonio Gibson,12,38,3.2,11,0,1,1,1,2,2.0,0,0,1,11.0,11.0,53.3%,NE,3,2022
28,Travis Etienne Jr.,13,45,3.5,9,0,0,3,3,30,10.0,0,0,1,10.5,10.5,99.7%,JAC,3,2022
29,Tony Pollard,13,105,8.1,46,3,0,0,1,0,0.0,0,0,1,10.5,10.5,93.4%,TEN,3,2022
30,Cam Akers,12,61,5.1,14,0,1,0,0,0,0.0,0,1,1,10.1,10.1,9.2%,FA,3,2022
31,J.D. McKissic,3,8,2.7,6,0,0,6,9,32,5.3,0,0,1,10.0,10.0,0.0%,FA,3,2022
32,Kareem Hunt,12,47,3.9,11,0,0,3,4,14,4.7,0,0,1,9.1,9.1,27.3%,FA,3,2022
33,Javonte Williams,15,58,3.9,16,0,0,3,5,2,0.7,0,0,1,9.0,9.0,89.1%,DEN,3,2022
34,James Conner,13,39,3.0,10,0,0,3,5,18,6.0,0,0,1,8.7,8.7,91.7%,ARI,3,2022
35,Nyheim Hines,3,7,2.3,7,0,0,5,6,23,4.6,0,0,1,8.0,8.0,0.5%,CLE,3,2022
36,James Cook,1,3,3.0,3,0,0,4,5,37,9.3,0,0,1,8.0,8.0,97.8%,BUF,3,2022
37,Rashaad Penny,14,66,4.7,14,0,0,1,1,3,3.0,0,0,1,7.9,7.9,4.1%,CAR,3,2022
38,Mark Ingram II,5,18,3.6,7,0,1,0,0,0,0.0,0,0,1,7.8,7.8,0.1%,FA,3,2022
39,D'Andre Swift,7,31,4.4,9,0,0,3,4,15,5.0,0,0,1,7.6,7.6,93.8%,CHI,3,2022
40,Alvin Kamara,15,61,4.1,27,1,0,2,7,12,6.0,0,1,1,7.3,7.3,98.2%,NO,3,2022
41,Rex Burkhead,3,9,3.0,4,0,0,4,5,21,5.3,0,0,1,7.0,7.0,10.0%,FA,3,2022
42,Joe Mixon,12,24,2.0,9,0,0,3,7,14,4.7,0,0,1,6.8,6.8,99.1%,HOU,3,2022
43,Kenneth Walker III,3,19,6.3,21,1,0,3,3,14,4.7,0,0,1,6.3,6.3,97.1%,SEA,3,2022
44,Zack Moss,4,46,11.5,43,3,0,1,1,6,6.0,0,0,1,6.2,6.2,75.1%,CIN,3,2022
45,J.K. Dobbins,7,23,3.3,5,0,0,2,2,17,8.5,0,0,1,6.0,6.0,43.4%,LAC,3,2022
46,Justice Hill,6,60,10.0,34,2,0,0,0,0,0.0,0,0,1,6.0,6.0,10.1%,BAL,3,2022
47,DeeJay Dallas,3,21,7.0,16,0,0,2,2,17,8.5,0,0,1,5.8,5.8,0.6%,ARI,3,2022
48,AJ Dillon,12,32,2.7,7,0,0,2,3,6,3.0,0,0,1,5.8,5.8,35.2%,GB,3,2022
49,Aaron Jones,12,36,3.0,10,0,0,3,4,11,3.7,0,1,1,5.7,5.7,93.3%,MIN,3,2022
50,Michael Carter,11,39,3.5,9,0,0,1,2,7,7.0,0,0,1,5.6,5.6,1.3%,ARI,3,2022
51,Miles Sanders,15,46,3.1,13,0,0,1,1,-2,-2.0,0,0,1,5.4,5.4,23.3%,CAR,3,2022
52,Dontrell Hilliard,2,14,7.0,10,0,0,1,1,30,30.0,0,0,1,5.4,5.4,0.0%,FA,3,2022
53,Jaylen Warren,4,30,7.5,10,0,0,1,1,3,3.0,0,0,1,4.3,4.3,84.7%,PIT,3,2022
54,Eno Benjamin,5,16,3.2,9,0,0,2,4,7,3.5,0,0,1,4.3,4.3,0.0%,FA,3,2022
55,Reggie Gilliam,0,0,0.0,0,0,0,2,3,22,11.0,0,0,1,4.2,4.2,0.0%,BUF,3,2022
56,Brandon Bolden,3,17,5.7,12,0,0,2,2,4,2.0,0,0,1,4.1,4.1,0.0%,FA,3,2022
57,Sony Michel,5,22,4.4,8,0,0,1,2,9,9.0,0,0,1,4.1,4.1,0.0%,FA,3,2022
58,Tyler Allgeier,6,25,4.2,7,0,0,1,1,5,5.0,0,0,1,4.0,4.0,48.6%,ATL,3,2022
59,C.J. Ham,0,0,0.0,0,0,0,2,3,15,7.5,0,0,1,3.5,3.5,0.1%,MIN,3,2022
60,Kyle Juszczyk,0,0,0.0,0,0,0,1,1,24,24.0,0,0,1,3.4,3.4,1.0%,SF,3,2022
61,Craig Reynolds,6,13,2.2,5,0,0,1,1,5,5.0,0,0,1,2.8,2.8,0.8%,DET,3,2022
62,Chuba Hubbard,3,25,8.3,14,0,0,0,0,0,0.0,0,0,1,2.5,2.5,51.0%,CAR,3,2022
63,Joshua Kelley,1,-3,-3.0,0,0,0,2,2,6,3.0,0,0,1,2.3,2.3,6.6%,FA,3,2022
64,Trestan Ebner,7,23,3.3,7,0,0,0,1,0,0.0,0,0,1,2.3,2.3,0.0%,FA,3,2022
65,Patrick Ricard,0,0,0.0,0,0,0,1,1,12,12.0,0,0,1,2.2,2.2,0.1%,BAL,3,2022
66,Jerick McKinnon,7,20,2.9,6,0,0,0,1,0,0.0,0,0,1,2.0,2.0,16.2%,FA,3,2022
67,Darrell Henderson Jr.,4,17,4.3,7,0,0,0,1,0,0.0,0,0,1,1.7,1.7,5.0%,FA,3,2022
68,Chris Evans,0,0,0.0,0,0,0,1,1,4,4.0,0,0,1,1.4,1.4,0.2%,CIN,3,2022
69,David Montgomery,3,11,3.7,5,0,0,0,0,0,0.0,0,0,1,1.1,1.1,93.2%,DET,3,2022
70,Raheem Mostert,8,11,1.4,9,0,0,0,2,0,0.0,0,0,1,1.1,1.1,91.5%,MIA,3,2022
71,Isiah Pacheco,3,9,3.0,5,0,0,0,0,0,0.0,0,0,1,0.9,0.9,97.8%,KC,3,2022
72,Avery Williams,1,9,9.0,9,0,0,0,0,0,0.0,0,0,1,0.9,0.9,0.1%,ATL,3,2022
73,Travis Homer,1,7,7.0,7,0,0,0,0,0,0.0,0,0,1,0.7,0.7,0.1%,CHI,3,2022
74,Darrel Williams,1,7,7.0,7,0,0,0,1,0,0.0,0,0,1,0.7,0.7,0.0%,FA,3,2022
75,Jordan Mason,1,7,7.0,7,0,0,0,0,0,0.0,0,0,1,0.7,0.7,2.3%,SF,3,2022
76,Jonathan Williams,1,6,6.0,6,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.0%,FA,3,2022
77,Kenneth Gainwell,3,6,2.0,3,0,0,0,0,0,0.0,0,0,1,0.6,0.6,14.8%,PHI,3,2022
78,Matt Breida,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,1.1%,FA,3,2022
79,Michael Burton,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.1%,DEN,3,2022
80,JaMycal Hasty,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.1%,NE,3,2022
81,Jacob Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2022
82,Alec Ingold,1,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.2%,MIA,3,2022
83,Chris Myarick,0,0,0.0,0,0,0,1,1,6,6.0,0,0,1,0.0,0.0,0.0%,FA,3,2022
84,Khari Blasingame,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,CHI,3,2022
85,Jerome Ford,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,79.9%,CLE,3,2022
86,Zander Horvath,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,NO,3,2022
87,Rachaad White,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,97.5%,TB,3,2022
88,Hassan Haskins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,TEN,3,2022
89,Kene Nwangwu,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,MIN,3,2022
90,Mike Boone,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,CAR,3,2022
91,Justin Jackson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2022
92,Jason Cabinda,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2022
93,Boston Scott,2,0,0.0,1,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,LAR,3,2022
94,Ameer Abdullah,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.7%,LV,3,2022
95,Dwayne Washington,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,DEN,3,2022
