Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,George Kittle,6,8,70,11.7,22,1,1,1,18,0,0,1,20.8,20.8,97.3%,SF,5,2019
2,Gerald Everett,7,11,136,19.4,32,6,0,0,0,0,0,1,20.6,20.6,23.5%,CHI,5,2019
3,Zach Ertz,5,7,57,11.4,21,1,1,0,0,0,0,1,16.7,16.7,3.7%,WAS,5,2019
4,Darren Fells,2,2,20,10.0,12,0,2,0,0,0,0,1,16.0,16.0,0.0%,FA,5,2019
5,Jared Cook,4,6,41,10.3,16,0,1,0,0,0,0,1,14.1,14.1,0.0%,FA,5,2019
6,Austin Hooper,6,9,56,9.3,18,0,0,0,0,0,0,1,13.6,13.6,0.4%,NE,5,2019
7,Will Dissly,4,4,81,20.3,38,3,0,1,7,0,0,1,12.8,12.8,0.3%,LAC,5,2019
8,Ryan Izzo,2,2,39,19.5,29,1,1,0,0,0,0,1,11.9,11.9,0.0%,FA,5,2019
9,Travis Kelce,4,10,70,17.5,24,1,0,0,0,0,0,1,11.0,11.0,99.9%,KC,5,2019
10,Evan Engram,6,11,42,7.0,14,0,0,2,5,0,0,1,10.7,10.7,97.0%,JAC,5,2019
11,Mark Andrews,5,7,45,9.0,24,1,0,0,0,0,0,1,9.5,9.5,73.3%,BAL,5,2019
12,James O'Shaughnessy,3,4,57,19.0,35,2,0,0,0,0,0,1,8.7,8.7,0.0%,FA,5,2019
13,Foster Moreau,4,4,46,11.5,23,1,0,0,0,0,0,1,8.6,8.6,0.1%,NO,5,2019
14,Darren Waller,4,5,39,9.8,13,0,0,0,0,0,0,1,7.9,7.9,56.5%,FA,5,2019
15,Lee Smith,1,1,8,8.0,8,0,1,0,0,0,0,1,7.8,7.8,0.0%,FA,5,2019
16,Tyler Higbee,3,3,47,15.7,20,1,0,0,0,0,0,1,7.7,7.7,19.7%,LAR,5,2019
17,Hayden Hurst,4,4,32,8.0,13,0,0,0,0,0,0,1,7.2,7.2,2.3%,LAC,5,2019
18,Jimmy Graham,3,3,41,13.7,23,1,0,0,0,0,0,1,7.1,7.1,0.0%,FA,5,2019
19,Josh Hill,3,4,39,13.0,26,1,0,0,0,0,0,1,6.9,6.9,0.0%,FA,5,2019
20,Jonnu Smith,1,2,57,57.0,57,4,0,0,0,0,0,1,6.7,6.7,8.1%,MIA,5,2019
