Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Evan Engram,11,14,116,10.5,22,1,1,0,0,0,0,1,28.6,28.6,97.0%,JAC,1,2019
2,T.J. Hockenson,6,9,131,21.8,39,5,1,0,0,0,0,1,25.1,25.1,81.3%,MIN,1,2019
3,Mark Andrews,8,8,108,13.5,39,4,1,0,0,0,0,1,24.8,24.8,73.3%,BAL,1,2019
4,Delanie Walker,5,6,55,11.0,16,0,2,0,0,0,0,1,22.5,22.5,0.1%,FA,1,2019
5,Austin Hooper,9,9,77,8.6,16,0,0,0,0,0,0,1,16.7,16.7,0.4%,NE,1,2019
6,Vernon Davis,4,7,59,14.8,48,3,1,0,0,0,0,1,15.9,15.9,1.6%,FA,1,2019
7,Darren Waller,7,8,70,10.0,25,1,0,0,0,0,0,1,14.0,14.0,56.5%,FA,1,2019
8,David Njoku,4,6,37,9.3,18,0,1,0,0,0,0,1,13.7,13.7,94.0%,CLE,1,2019
9,George Kittle,8,10,54,6.8,19,0,0,0,0,0,0,1,13.4,13.4,97.3%,SF,1,2019
10,Blake Jarwin,3,3,39,13.0,28,1,1,0,0,0,0,1,12.9,12.9,4.0%,FA,1,2019
11,Jimmy Graham,3,5,30,10.0,16,0,1,0,0,0,0,1,12.0,12.0,0.0%,FA,1,2019
12,Tyler Higbee,4,5,20,5.0,6,0,1,0,0,0,0,1,12.0,12.0,19.7%,LAR,1,2019
13,Travis Kelce,3,8,88,29.3,42,6,0,0,0,0,0,1,11.8,11.8,99.9%,KC,1,2019
14,C.J. Uzomah,4,5,66,16.5,36,2,0,0,0,0,0,1,10.6,10.6,0.1%,PHI,1,2019
15,Jason Witten,3,4,15,5.0,6,0,1,0,0,0,0,1,10.5,10.5,0.0%,FA,1,2019
16,Zach Ertz,5,7,54,10.8,26,1,0,0,0,0,0,1,10.4,10.4,3.7%,WAS,1,2019
17,Hunter Henry,4,5,60,15.0,22,1,0,0,0,0,0,1,10.0,10.0,15.3%,NE,1,2019
18,Tyler Eifert,5,5,27,5.4,7,0,0,0,0,0,0,1,7.7,7.7,0.0%,FA,1,2019
19,Greg Olsen,4,9,36,9.0,14,0,0,0,0,0,0,1,7.6,7.6,7.0%,FA,1,2019
20,James O'Shaughnessy,4,5,32,8.0,9,0,0,0,0,0,0,1,7.2,7.2,0.0%,FA,1,2019
21,Hayden Hurst,3,3,41,13.7,23,1,0,0,0,0,0,1,7.1,7.1,2.3%,LAC,1,2019
22,Vance McDonald,2,4,40,20.0,21,1,0,0,0,0,0,1,6.0,6.0,0.0%,FA,1,2019
23,Geoff Swaim,4,4,17,4.3,5,0,0,0,0,0,0,1,5.7,5.7,0.0%,FA,1,2019
24,Jared Cook,2,3,37,18.5,31,2,0,0,0,0,0,1,5.7,5.7,0.0%,FA,1,2019
25,Nick Boyle,3,3,26,8.7,12,0,0,0,0,0,0,1,5.6,5.6,0.0%,FA,1,2019
26,Tommy Sweeney,2,2,35,17.5,29,1,0,0,0,0,0,1,5.5,5.5,0.0%,CHI,1,2019
27,O.J. Howard,4,5,32,8.0,15,0,0,0,0,0,1,1,5.2,5.2,0.0%,FA,1,2019
28,Mike Gesicki,2,6,31,15.5,26,1,0,0,0,0,0,1,5.1,5.1,2.3%,CIN,1,2019
29,Noah Fant,2,4,29,14.5,20,1,0,1,-5,0,0,1,4.4,4.4,2.0%,SEA,1,2019
30,Ryan Griffin,3,4,10,3.3,11,0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,1,2019
31,Foster Moreau,2,2,20,10.0,11,0,0,0,0,0,0,1,4.0,4.0,0.1%,NO,1,2019
32,Robert Tonyan,1,1,28,28.0,28,1,0,0,0,0,0,1,3.8,3.8,0.1%,MIN,1,2019
33,Dallas Goedert,2,3,16,8.0,9,0,0,0,0,0,0,1,3.6,3.6,89.7%,PHI,1,2019
34,Nick Vannett,2,2,16,8.0,11,0,0,0,0,0,0,1,3.6,3.6,0.0%,TEN,1,2019
35,Marcedes Lewis,2,3,14,7.0,9,0,0,0,0,0,0,1,3.4,3.4,0.1%,CHI,1,2019
