Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Darren Waller,7,8,126,18.0,48,3,2,0,0,0,0,1,31.6,31.6,56.5%,FA,7,2019
2,Eric Ebron,4,5,70,17.5,33,2,1,0,0,0,0,1,17.0,17.0,0.0%,FA,7,2019
3,Kyle Rudolph,5,6,58,11.6,15,0,1,0,0,0,0,1,16.8,16.8,0.0%,FA,7,2019
4,Jimmy Graham,4,4,65,16.3,29,2,1,0,0,0,0,1,16.5,16.5,0.0%,FA,7,2019
5,Hunter Henry,6,8,97,16.2,23,3,0,0,0,0,0,1,15.7,15.7,15.3%,NE,7,2019
6,Gerald Everett,4,10,50,12.5,33,2,1,0,0,0,0,1,15.0,15.0,23.5%,CHI,7,2019
7,Dallas Goedert,4,4,69,17.3,28,2,1,0,0,0,1,1,14.9,14.9,89.7%,PHI,7,2019
8,Austin Hooper,4,5,46,11.5,19,0,1,0,0,0,0,1,14.6,14.6,0.4%,NE,7,2019
9,Josh Hill,3,3,43,14.3,27,1,1,0,0,0,0,1,13.3,13.3,0.0%,FA,7,2019
10,Rhett Ellison,2,2,33,16.5,28,1,1,0,0,0,0,1,11.3,11.3,0.0%,FA,7,2019
11,Irv Smith Jr.,5,6,60,12.0,28,1,0,0,0,0,0,1,11.0,11.0,1.7%,KC,7,2019
12,Foster Moreau,2,3,24,12.0,14,0,1,0,0,0,0,1,10.4,10.4,0.1%,NO,7,2019
13,Travis Kelce,6,8,44,7.3,13,0,0,0,0,0,0,1,10.4,10.4,99.9%,KC,7,2019
14,Jonnu Smith,3,3,64,21.3,35,3,0,0,0,0,0,1,9.4,9.4,8.1%,MIA,7,2019
15,Mike Gesicki,4,4,41,10.3,17,0,0,0,0,0,0,1,8.1,8.1,2.3%,CIN,7,2019
16,Jason Witten,4,4,33,8.3,10,0,0,0,0,0,0,1,7.3,7.3,0.0%,FA,7,2019
17,Blake Jarwin,1,1,1,1.0,1,0,1,0,0,0,0,1,7.1,7.1,4.0%,FA,7,2019
18,George Kittle,3,5,38,12.7,16,0,0,2,0,0,0,1,6.8,6.8,97.3%,SF,7,2019
19,Adam Shaheen,2,2,24,12.0,18,0,0,0,0,0,0,1,6.4,6.4,0.0%,FA,7,2019
20,T.J. Hockenson,3,5,32,10.7,14,0,0,0,0,0,0,1,6.2,6.2,81.3%,MIN,7,2019
21,Mark Andrews,2,8,39,19.5,33,2,0,0,0,0,0,1,5.9,5.9,73.3%,BAL,7,2019
22,Zach Ertz,2,6,38,19.0,24,1,0,0,0,0,0,1,5.8,5.8,3.7%,WAS,7,2019
23,Jack Doyle,3,5,21,7.0,19,0,0,0,0,0,0,1,5.1,5.1,2.0%,FA,7,2019
24,Jacob Hollister,3,6,20,6.7,9,0,0,0,0,0,0,1,5.0,5.0,0.0%,FA,7,2019
25,Benjamin Watson,3,5,18,6.0,10,0,0,0,0,0,0,1,4.8,4.8,2.8%,FA,7,2019
26,Darren Fells,2,2,27,13.5,19,0,0,0,0,0,0,1,4.7,4.7,0.0%,FA,7,2019
27,Dawson Knox,2,5,22,11.0,20,1,0,0,0,0,0,1,4.2,4.2,4.7%,BUF,7,2019
28,Derek Carrier,2,4,22,11.0,17,0,0,0,0,0,0,1,4.2,4.2,0.0%,FA,7,2019
29,Anthony Firkser,1,1,27,27.0,27,1,0,0,0,0,0,1,3.7,3.7,0.0%,FA,7,2019
30,Jordan Akins,2,2,17,8.5,11,0,0,0,0,0,0,1,3.7,3.7,0.1%,CLE,7,2019
31,Jeremy Sprinkle,2,2,13,6.5,13,0,0,0,0,0,0,1,3.3,3.3,0.0%,FA,7,2019
32,Trey Burton,2,4,11,5.5,8,0,0,0,0,0,0,1,3.1,3.1,0.0%,FA,7,2019
33,Nick Boyle,1,1,20,20.0,20,1,0,0,0,0,0,1,3.0,3.0,0.0%,FA,7,2019
34,Tyler Eifert,2,2,10,5.0,6,0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,7,2019
35,Charles Clay,1,2,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,FA,7,2019
36,Hayden Hurst,1,2,10,10.0,10,0,0,0,0,0,0,1,2.0,2.0,2.3%,LAC,7,2019
37,Virgil Green,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,7,2019
38,Lee Smith,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,7,2019
39,Tyler Higbee,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,19.7%,LAR,7,2019
40,Noah Fant,1,5,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,2.0%,SEA,7,2019
41,Jesse James,1,4,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,FA,7,2019
42,Evan Engram,1,5,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,97.0%,JAC,7,2019
43,Maxx Williams,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,7,2019
44,Drew Sample,1,1,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,0.1%,CIN,7,2019
45,Ross Dwelley,1,3,2,2.0,2,0,0,0,0,0,0,1,1.2,1.2,0.0%,ATL,7,2019
46,Levine Toilolo,1,1,2,2.0,2,0,0,0,0,0,0,1,1.2,1.2,0.0%,FA,7,2019
47,Eric Tomlinson,1,1,1,1.0,1,0,0,0,0,0,0,1,1.1,1.1,0.0%,IND,7,2019
48,Ryan Griffin,1,2,1,1.0,1,0,0,0,0,0,0,1,1.1,1.1,0.0%,FA,7,2019
49,Matt Orzech,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,GB,7,2019
50,Trevon Wesco,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2019
51,Josh Oliver,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,MIN,7,2019
52,Andrew Beck,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,HOU,7,2019
53,Hale Hentges,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2019
54,Lance Kendricks,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2019
55,Luke Stocker,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2019
56,Luke Willson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2019
57,Jordan Matthews,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CAR,7,2019
58,Logan Thomas,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,19.3%,SF,7,2019
59,Delanie Walker,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,FA,7,2019
60,Clark Harris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2019
61,Marcedes Lewis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,CHI,7,2019
62,Cethan Carter,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2019
63,Mo Alie-Cox,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,IND,7,2019
64,Darrell Daniels,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2019
65,Johnny Mundt,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.5%,MIN,7,2019
66,Evan Baylis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2019
67,Zach Wood,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NO,7,2019
68,Taysom Hill,1,2,4,4.0,4,0,1,2,21,0,0,1,0.0,0.0,36.8%,NO,7,2019
69,Deon Yelder,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2019
70,Jaeden Graham,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2019
71,Tyler Conklin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,18.4%,NYJ,7,2019
72,Dan Arnold,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2019
73,Durham Smythe,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,MIA,7,2019
74,Dalton Schultz,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,77.7%,HOU,7,2019
75,J.P. Holtz,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2019
76,MyCole Pruitt,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,PIT,7,2019
77,Nick O'Leary,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2019
78,Ben Koyack,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2019
79,Tyler Kroft,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2019
80,Jeff Heuerman,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2019
81,C.J. Uzomah,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,PHI,7,2019
82,Blake Bell,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2019
83,James Winchester,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,KC,7,2019
84,Tyler Ott,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WAS,7,2019
85,Patrick Scales,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,7,2019
86,Seth DeValve,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2019
87,Ben Braunecker,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2019
88,Beau Brinkley,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,FA,7,2019
89,Daniel Brown,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2019
