Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Evan Engram,10,13,79,7.9,17,0,1,0,0,0,0,1,23.9,23.9,97.0%,JAC,18,2023
2,Dalton Kincaid,7,8,84,12.0,29,2,0,0,0,0,0,1,15.4,15.4,85.6%,BUF,18,2023
3,Sam LaPorta,5,7,29,5.8,9,0,1,0,0,0,0,1,13.9,13.9,98.9%,DET,18,2023
4,Will Dissly,3,3,46,15.3,21,1,1,0,0,0,0,1,13.6,13.6,0.3%,LAC,18,2023
5,Donald Parham Jr.,5,6,83,16.6,24,1,0,0,0,0,0,1,13.3,13.3,1.1%,LAC,18,2023
6,Jake Ferguson,6,6,69,11.5,16,0,0,0,0,0,0,1,12.9,12.9,89.8%,DAL,18,2023
7,Trey McBride,3,6,34,11.3,25,1,1,0,0,0,0,1,12.4,12.4,90.5%,ARI,18,2023
8,Jonnu Smith,3,3,29,9.7,15,0,1,0,0,0,0,1,11.9,11.9,8.1%,MIA,18,2023
9,Taysom Hill,4,4,28,7.0,11,0,0,6,51,0,0,1,11.9,11.9,36.8%,NO,18,2023
10,Isaiah Likely,2,2,31,15.5,27,1,1,0,0,0,0,1,11.1,11.1,37.2%,BAL,18,2023
11,Johnny Mundt,5,6,58,11.6,32,2,0,0,0,0,0,1,10.8,10.8,1.5%,MIN,18,2023
12,Dawson Knox,2,3,22,11.0,17,0,1,0,0,0,0,1,10.2,10.2,4.7%,BUF,18,2023
13,Darren Waller,5,6,45,9.0,23,1,0,0,0,0,0,1,9.5,9.5,56.5%,FA,18,2023
14,Dalton Schultz,5,7,42,8.4,17,0,0,0,0,0,0,1,9.2,9.2,77.7%,HOU,18,2023
15,Andrew Beck,2,2,9,4.5,8,0,1,0,0,0,0,1,8.9,8.9,0.1%,HOU,18,2023
