Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
97,Travis Vokolek,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ARI,15,2023
98,E.J. Jenkins,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PHI,15,2023
99,Brady Russell,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,SEA,15,2023
100,Patrick Murtagh,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,JAC,15,2023
101,Henry Pearson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,GB,15,2023
102,Blake Whiteheart,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ARI,15,2023
103,Cade Stover,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.5%,HOU,15,2023
104,Dalton Kincaid,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,85.6%,BUF,15,2023
105,Jake Tonges,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SF,15,2023
106,Rodney Williams,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,PIT,15,2023
107,Kehinde Oginni Hassan,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,15,2023
108,Jaheim Bell,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,NE,15,2023
109,Dallin Holker,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NO,15,2023
110,Leroy Watson IV,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TEN,15,2023
111,Zaire Mitchell-Paden,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CLE,15,2023
112,Thomas Odukoya,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TEN,15,2023
113,Cole Fotheringham,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LV,15,2023
114,Julian Hill,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,MIA,15,2023
115,Brenden Bates,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CHI,15,2023
116,Steven Stilianos,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TEN,15,2023
117,Colson Yankoff,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WAS,15,2023
118,Luke Benson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LAC,15,2023
119,Devin Culp,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,15,2023
120,Messiah Swinson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,GB,15,2023
121,Jack Westover,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SEA,15,2023
122,Mason Pline,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SF,15,2023
123,Jacob Warren,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NE,15,2023
124,Tip Reiman,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,ARI,15,2023
125,Mason Fairchild,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BUF,15,2023
126,Treyton Welch,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CLE,15,2023
127,Alec Holler,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,15,2023
128,Zach Heins,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LAC,15,2023
129,Mike Rigerman,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BAL,15,2023
130,David Martin-Robinson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TEN,15,2023
131,Easton Dean,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TEN,15,2023
132,Alex Larson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SEA,15,2023
133,Treyton Pickering,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYG,15,2023
134,Joshua Lingenfelter,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,JAC,15,2023
135,Riley Sharp,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BAL,15,2023
136,Lincoln Sefcik,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,15,2023
137,Jjay Mcafee,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYG,15,2023
138,Shawn Bowman,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,JAC,15,2023
139,Kevin Foelsch,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,15,2023
140,Trent Pennix,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,15,2023
141,Neal Johnson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LAR,15,2023
142,Thomas Yassmin,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DEN,15,2023
143,Cam Grandy,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CIN,15,2023
144,McCallan Castles,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PHI,15,2023
145,Tanner Taula,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,15,2023
146,Brevyn Spann-Ford,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,15,2023
147,John Stephens Jr.,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,15,2023
148,Princeton Fant,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,15,2023
149,Jordan Murray,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,15,2023
150,John Samuel Shenker,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LV,15,2023
151,Nate Adkins,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DEN,15,2023
152,Tanner McLachlan,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CIN,15,2023
153,Jared Wiley,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3%,KC,15,2023
154,AJ Barner,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,SEA,15,2023
155,Ben Sinnott,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.9%,WAS,15,2023
156,La'Michael Pettway,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NE,15,2023
157,Malcolm Epps,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,15,2023
158,Austin Stogner,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,15,2023
159,Theo Johnson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.8%,NYG,15,2023
160,Sammis Reyes,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIN,15,2023
161,Ben Mason,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LAC,15,2023
162,Josh Pederson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,JAC,15,2023
163,Jacob Harris,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PHI,15,2023
164,Jack Stoll,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,15,2023
165,Baylor Cupp,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,KC,15,2023
166,James Mitchell,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,DET,15,2023
167,Greg Dulcich,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,4.0%,DEN,15,2023
168,Darnell Washington,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.4%,PIT,15,2023
169,Brock Bowers,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,82.3%,LV,15,2023
170,Brock Wright,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,DET,15,2023
171,Hunter Long,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,LAR,15,2023
172,Kenny Yeboah,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYJ,15,2023
173,Tre' McKitty,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BUF,15,2023
174,Quintin Morris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,BUF,15,2023
175,Josh Whyle,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TEN,15,2023
176,Trey Knox,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIN,15,2023
177,John Bates,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,WAS,15,2023
178,Miller Forristall,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LAR,15,2023
179,Gerrit Prince,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,KC,15,2023
180,Ja'Tavion Sanders,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.2%,CAR,15,2023
181,Cameron Latu,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,SF,15,2023
182,Armani Rogers,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WAS,15,2023
183,Nick Muse,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIN,15,2023
184,Tanner Conner,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIA,15,2023
185,Teagan Quitoriano,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,HOU,15,2023
186,John FitzPatrick,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,15,2023
187,Grant Calcaterra,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,PHI,15,2023
188,Nikola Kalinic,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LAR,15,2023
189,Connor Heyward,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,PIT,15,2023
190,Drew Ogletree,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,IND,15,2023
191,Bernhard Seikovits,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ARI,15,2023
192,Shane Zylstra,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DET,15,2023
193,Zach Davidson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BUF,15,2023
194,Hunter Kampmoyer,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,15,2023
195,Cole Turner,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WAS,15,2023
196,Erick All Jr.,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4%,CIN,15,2023
197,Jelani Woods,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.2%,IND,15,2023
198,Will Mallory,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,IND,15,2023
199,Michael Jacobson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NO,15,2023
200,Dominique Curry,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DET,15,2023
201,Drake Dunsmore,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,15,2023
202,Jordan Matthews,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,15,2023
203,Zach Ertz,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.7%,WAS,15,2023
204,Derek Fine,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,HOU,15,2023
205,Darnell Dinkins,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NO,15,2023
206,J.P. Foschi,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CIN,15,2023
207,Joey Haynos,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIA,15,2023
208,Brad Cottam,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,KC,15,2023
209,James Dearth,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,15,2023
210,Marquez Branson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,15,2023
211,Marcedes Lewis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,CHI,15,2023
212,Keith Zinger,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,15,2023
213,Justin Snow,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,15,2023
214,Robert Tonyan,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,MIN,15,2023
215,Eric Saubert,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SF,15,2023
216,Zach Wood,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NO,15,2023
217,Kevin Rader,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2023
218,Ross Dwelley,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,15,2023
219,David Wells,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,15,2023
220,Ian Thomas,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,CAR,15,2023
221,Hayden Hurst,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.3%,LAC,15,2023
222,Mark Andrews,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,73.3%,BAL,15,2023
223,Tyler Kroft,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2023
224,Blake Bell,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2023
225,MyCole Pruitt,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,PIT,15,2023
226,James Winchester,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,KC,15,2023
227,Patrick Scales,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CHI,15,2023
228,Tyler Ott,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WAS,15,2023
229,Stephen Anderson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,15,2023
230,Andrew DePaola,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIN,15,2023
231,Nick Vannett,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TEN,15,2023
232,Austin Hooper,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.4%,NE,15,2023
233,C.J. Uzomah,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,PHI,15,2023
234,Chris Manhertz,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,15,2023
235,Eric Tomlinson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,15,2023
236,Hayden Rucci,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIA,15,2023
