Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Cole Kmet,7,9,85,12.1,22,2,2,1,1,0,0,1,27.6,27.6,72.3%,CHI,4,2023
2,Mark Andrews,5,5,80,16.0,36,2,2,0,0,0,0,1,25.0,25.0,73.3%,BAL,4,2023
3,Jonnu Smith,6,6,95,15.8,33,2,0,0,0,0,0,1,15.5,15.5,8.1%,MIA,4,2023
4,Jake Ferguson,7,7,77,11.0,21,1,0,0,0,0,0,1,14.7,14.7,89.8%,DAL,4,2023
5,Drew Ogletree,3,4,48,16.0,22,2,1,0,0,0,0,1,13.8,13.8,0.1%,IND,4,2023
6,Dalton Schultz,3,3,42,14.0,29,1,1,0,0,0,0,1,13.2,13.2,77.7%,HOU,4,2023
7,Evan Engram,7,8,59,8.4,19,0,0,0,0,0,0,1,12.9,12.9,97.0%,JAC,4,2023
8,Travis Kelce,6,9,60,10.0,16,0,0,0,0,0,0,1,12.0,12.0,99.9%,KC,4,2023
9,Tyler Higbee,5,11,64,12.8,33,2,0,0,0,0,0,1,11.4,11.4,19.7%,LAR,4,2023
10,Zach Ertz,6,10,53,8.8,15,0,0,0,0,0,0,1,11.3,11.3,3.7%,WAS,4,2023
11,David Njoku,6,7,46,7.7,15,0,0,0,0,0,0,1,10.6,10.6,94.0%,CLE,4,2023
12,Josh Whyle,2,2,26,13.0,24,1,1,0,0,0,0,1,10.6,10.6,0.1%,TEN,4,2023
13,Mo Alie-Cox,1,1,35,35.0,35,2,1,0,0,0,0,1,10.5,10.5,0.1%,IND,4,2023
14,Noah Gray,1,3,34,34.0,34,2,1,0,0,0,0,1,10.4,10.4,0.9%,KC,4,2023
15,Cade Otton,3,4,13,4.3,6,0,1,0,0,0,0,1,10.3,10.3,16.7%,TB,4,2023
16,Tyler Conklin,4,6,58,14.5,25,1,0,0,0,0,0,1,9.8,9.8,18.4%,NYJ,4,2023
17,Sam LaPorta,4,5,56,14.0,35,2,0,0,0,0,0,1,9.6,9.6,98.9%,DET,4,2023
18,Hunter Henry,4,5,51,12.8,21,1,0,0,0,0,0,1,9.1,9.1,15.3%,NE,4,2023
19,Noah Fant,2,2,63,31.5,51,4,0,0,0,0,0,1,8.3,8.3,2.0%,SEA,4,2023
20,Durham Smythe,4,4,41,10.3,22,1,0,0,0,0,0,1,8.1,8.1,0.7%,MIA,4,2023
21,Josiah Deguara,4,4,34,8.5,13,0,0,0,0,0,0,1,7.4,7.4,0.0%,JAC,4,2023
22,Logan Thomas,3,3,41,13.7,27,1,0,1,2,0,0,1,7.3,7.3,19.3%,SF,4,2023
23,C.J. Uzomah,1,1,1,1.0,1,0,1,0,0,0,0,1,7.1,7.1,0.1%,PHI,4,2023
24,Dalton Kincaid,4,5,27,6.8,9,0,0,0,0,0,0,1,6.7,6.7,85.6%,BUF,4,2023
25,Chigoziem Okonkwo,3,3,29,9.7,13,0,0,0,0,0,0,1,5.9,5.9,23.7%,TEN,4,2023
26,Darren Waller,3,3,21,7.0,8,0,0,0,0,0,0,1,5.1,5.1,56.5%,FA,4,2023
27,Jeremy Ruckert,2,2,26,13.0,23,1,0,0,0,0,0,1,4.6,4.6,0.3%,NYJ,4,2023
28,Dallas Goedert,2,4,25,12.5,17,0,0,0,0,0,0,1,4.5,4.5,89.7%,PHI,4,2023
29,Kylen Granson,2,5,24,12.0,17,0,0,0,0,0,0,1,4.4,4.4,0.7%,IND,4,2023
30,T.J. Hockenson,2,3,24,12.0,16,0,0,0,0,0,0,1,4.4,4.4,81.3%,MIN,4,2023
31,Kyle Pitts,2,4,21,10.5,13,0,0,0,0,0,0,1,4.1,4.1,87.8%,ATL,4,2023
32,Tanner Hudson,2,2,18,9.0,12,0,0,0,0,0,0,1,3.8,3.8,2.7%,CIN,4,2023
