Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
23,Jake Ferguson,4,6,33,8.3,9,0,0,0,0,0,0,1,7.3,7.3,89.8%,DAL,17,2023
24,Robert Tonyan,3,4,40,13.3,24,1,0,0,0,0,0,1,7.0,7.0,0.1%,MIN,17,2023
25,Tanner Hudson,3,7,38,12.7,15,0,0,0,0,0,0,1,6.8,6.8,2.7%,CIN,17,2023
26,Chigoziem Okonkwo,3,4,34,11.3,21,1,0,0,0,0,0,1,6.4,6.4,23.7%,TEN,17,2023
27,George Kittle,3,4,29,9.7,18,0,0,0,0,0,0,1,5.9,5.9,97.3%,SF,17,2023
28,Austin Hooper,3,3,28,9.3,13,0,0,0,0,0,0,1,5.8,5.8,0.4%,NE,17,2023
29,Colby Parkinson,2,3,38,19.0,20,1,0,0,0,0,0,1,5.8,5.8,0.6%,LAR,17,2023
30,Drew Sample,3,4,21,7.0,11,0,0,0,0,0,0,1,5.1,5.1,0.1%,CIN,17,2023
31,Logan Thomas,3,4,20,6.7,8,0,0,0,0,0,0,1,5.0,5.0,19.3%,SF,17,2023
32,Kenny Yeboah,2,3,28,14.0,20,1,0,0,0,0,0,1,4.8,4.8,0.0%,NYJ,17,2023
33,Noah Gray,3,4,17,5.7,16,0,0,0,0,0,0,1,4.7,4.7,0.9%,KC,17,2023
34,Travis Kelce,3,4,16,5.3,10,0,0,0,0,0,0,1,4.6,4.6,99.9%,KC,17,2023
35,Stone Smartt,2,2,23,11.5,18,0,0,0,0,0,0,1,4.3,4.3,0.1%,LAC,17,2023
36,Elijah Higgins,2,2,21,10.5,14,0,0,0,0,0,0,1,4.1,4.1,0.2%,ARI,17,2023
37,Dalton Schultz,2,4,19,9.5,12,0,0,0,0,0,0,1,3.9,3.9,77.7%,HOU,17,2023
38,Jordan Akins,1,1,28,28.0,28,1,0,0,0,0,0,1,3.8,3.8,0.1%,CLE,17,2023
39,Mo Alie-Cox,2,3,18,9.0,14,0,0,0,0,0,0,1,3.8,3.8,0.1%,IND,17,2023
40,Lucas Krull,2,2,14,7.0,11,0,0,0,0,0,0,1,3.4,3.4,0.1%,DEN,17,2023
41,Harrison Bryant,2,3,14,7.0,9,0,0,0,0,0,0,1,3.4,3.4,0.1%,LV,17,2023
42,Cade Otton,2,6,10,5.0,6,0,0,0,0,0,0,1,3.0,3.0,16.7%,TB,17,2023
43,Will Mallory,1,1,19,19.0,19,0,0,0,0,0,0,1,2.9,2.9,0.1%,IND,17,2023
44,Josh Oliver,1,2,17,17.0,17,0,0,0,0,0,0,1,2.7,2.7,0.6%,MIN,17,2023
45,MyCole Pruitt,1,1,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,0.0%,PIT,17,2023
46,Kylen Granson,1,3,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.7%,IND,17,2023
47,Foster Moreau,1,1,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.1%,NO,17,2023
48,Adam Trautman,1,2,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.2%,DEN,17,2023
49,Julian Hill,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,MIA,17,2023
50,Luke Farrell,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.1%,JAC,17,2023
51,Kevin Rader,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,17,2023
52,Peyton Hendershot,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.1%,DAL,17,2023
53,Tommy Tremble,1,3,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.4%,CAR,17,2023
54,John Bates,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.1%,WAS,17,2023
55,Ben Sims,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.1%,GB,17,2023
56,Kyle Pitts,1,5,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,87.8%,ATL,17,2023
57,James Mitchell,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.1%,DET,17,2023
58,Eric Saubert,1,1,2,2.0,2,0,0,0,0,0,0,1,1.2,1.2,0.0%,SF,17,2023
59,Brenton Strange,1,2,1,1.0,1,0,0,0,0,0,0,1,1.1,1.1,0.1%,JAC,17,2023
60,Matt Sokol,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2023
61,Jody Fortson Jr.,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,MIA,17,2023
62,Donald Parham Jr.,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.1%,LAC,17,2023
63,Mitchell Fraboni,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,DEN,17,2023
64,Matt Orzech,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,GB,17,2023
65,Parker Hesse,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DET,17,2023
66,Cole Kmet,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,72.3%,CHI,17,2023
67,Jesper Horsted,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NO,17,2023
68,N'Keal Harry,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,MIN,17,2023
69,Albert Okwuegbunam Jr.,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,PHI,17,2023
70,T.J. Hockenson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,81.3%,MIN,17,2023
71,Tommy Sweeney,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CHI,17,2023
72,Tyree Jackson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYG,17,2023
73,Irv Smith Jr.,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.7%,KC,17,2023
74,Dawson Knox,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,4.7%,BUF,17,2023
75,Zach Gentry,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LV,17,2023
76,Andrew Beck,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,HOU,17,2023
77,Stephen Carlson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,CHI,17,2023
78,Brycen Hopkins,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2023
79,Josiah Deguara,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,JAC,17,2023
80,Mitchell Wilcox,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NE,17,2023
81,Dalton Keene,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,HOU,17,2023
82,Stephen Sullivan,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,CAR,17,2023
83,Charlie Woerner,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,ATL,17,2023
84,Tommy Hudson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NO,17,2023
85,Lawrence Cager,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYG,17,2023
86,Tyler Mabry,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SEA,17,2023
87,Sean McKeon,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DET,17,2023
88,Giovanni Ricci,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,CLE,17,2023
89,Tyler Davis,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,GB,17,2023
90,Scotty Washington,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BAL,17,2023
91,Luke Schoonmaker,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.5%,DAL,17,2023
92,Cade Stover,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.5%,HOU,17,2023
93,Luke Musgrave,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,8.2%,GB,17,2023
94,Payne Durham,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,TB,17,2023
95,Zack Kuntz,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,17,2023
96,Brayden Willis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,SF,17,2023
97,Joel Wilson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,GB,17,2023
98,Thomas Odukoya,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TEN,17,2023
99,Travis Vokolek,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,ARI,17,2023
100,E.J. Jenkins,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PHI,17,2023
101,Brady Russell,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SEA,17,2023
102,Patrick Murtagh,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,JAC,17,2023
103,Henry Pearson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,GB,17,2023
104,Blake Whiteheart,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ARI,17,2023
105,Rodney Williams,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,PIT,17,2023
106,Jake Tonges,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SF,17,2023
107,Kehinde Oginni Hassan,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,17,2023
108,Jaheim Bell,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,NE,17,2023
109,Dallin Holker,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NO,17,2023
110,Leroy Watson IV,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TEN,17,2023
111,Tucker Fisk,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,FA,17,2023
112,Cole Fotheringham,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,LV,17,2023
113,Zaire Mitchell-Paden,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CLE,17,2023
114,Tanner Taula,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,17,2023
115,Mason Pline,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SF,17,2023
116,Mason Fairchild,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BUF,17,2023
117,Tip Reiman,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,ARI,17,2023
118,Jacob Warren,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NE,17,2023
119,Jack Westover,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SEA,17,2023
120,Brenden Bates,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CHI,17,2023
121,Messiah Swinson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,GB,17,2023
122,Devin Culp,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,17,2023
123,Luke Benson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LAC,17,2023
124,Colson Yankoff,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WAS,17,2023
125,Steven Stilianos,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TEN,17,2023
126,Treyton Welch,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CLE,17,2023
127,Alec Holler,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,17,2023
128,Cam Grandy,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CIN,17,2023
129,Mike Rigerman,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BAL,17,2023
130,David Martin-Robinson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TEN,17,2023
131,Easton Dean,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TEN,17,2023
132,Alex Larson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SEA,17,2023
133,Treyton Pickering,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYG,17,2023
134,Joshua Lingenfelter,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,JAC,17,2023
135,Riley Sharp,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BAL,17,2023
136,Lincoln Sefcik,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,17,2023
137,Jjay Mcafee,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYG,17,2023
138,Shawn Bowman,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,JAC,17,2023
139,Kevin Foelsch,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,17,2023
140,Trent Pennix,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,17,2023
141,Neal Johnson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LAR,17,2023
142,Thomas Yassmin,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DEN,17,2023
143,Zach Heins,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LAC,17,2023
144,Nate Adkins,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,DEN,17,2023
145,Brevyn Spann-Ford,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,17,2023
146,John Stephens Jr.,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,17,2023
147,Princeton Fant,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,17,2023
148,Jordan Murray,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,17,2023
149,John Samuel Shenker,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LV,17,2023
150,McCallan Castles,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PHI,17,2023
151,Tanner McLachlan,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CIN,17,2023
152,Jared Wiley,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3%,KC,17,2023
153,AJ Barner,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,SEA,17,2023
154,Ben Sinnott,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.9%,WAS,17,2023
155,La'Michael Pettway,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NE,17,2023
156,Malcolm Epps,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,17,2023
157,Michael Mayer,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,4.7%,LV,17,2023
158,Austin Stogner,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,17,2023
159,Theo Johnson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.8%,NYG,17,2023
160,Darnell Washington,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.4%,PIT,17,2023
161,Ben Mason,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LAC,17,2023
162,Josh Pederson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,JAC,17,2023
163,Jacob Harris,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PHI,17,2023
164,Sammis Reyes,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIN,17,2023
165,Baylor Cupp,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,KC,17,2023
166,Jack Stoll,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,17,2023
167,Greg Dulcich,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,4.0%,DEN,17,2023
168,Tre' McKitty,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BUF,17,2023
169,Hunter Long,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,LAR,17,2023
170,Quintin Morris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,BUF,17,2023
171,Brock Bowers,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,82.3%,LV,17,2023
172,Josh Whyle,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TEN,17,2023
173,Trey Knox,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIN,17,2023
174,Miller Forristall,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LAR,17,2023
175,Brock Wright,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,DET,17,2023
176,Nikola Kalinic,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LAR,17,2023
177,Grant Calcaterra,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,PHI,17,2023
178,John FitzPatrick,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,17,2023
179,Teagan Quitoriano,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,HOU,17,2023
180,Tanner Conner,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIA,17,2023
181,Gerrit Prince,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,KC,17,2023
182,Nick Muse,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIN,17,2023
183,Armani Rogers,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WAS,17,2023
184,Cameron Latu,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,SF,17,2023
185,Ja'Tavion Sanders,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.2%,CAR,17,2023
186,Ko Kieft,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TB,17,2023
187,Connor Heyward,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,PIT,17,2023
188,Drew Ogletree,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,IND,17,2023
189,Shane Zylstra,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DET,17,2023
190,Bernhard Seikovits,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ARI,17,2023
191,Zach Davidson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BUF,17,2023
192,Hunter Kampmoyer,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,17,2023
193,Michael Jacobson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NO,17,2023
194,Jeremy Ruckert,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3%,NYJ,17,2023
195,Erick All Jr.,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4%,CIN,17,2023
196,Jelani Woods,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.2%,IND,17,2023
197,Davis Allen,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,LAR,17,2023
198,Cole Turner,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WAS,17,2023
199,Dominique Curry,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DET,17,2023
200,Drake Dunsmore,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,17,2023
201,Jordan Matthews,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,17,2023
202,Zach Ertz,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.7%,WAS,17,2023
203,Derek Fine,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,HOU,17,2023
204,Darnell Dinkins,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NO,17,2023
205,J.P. Foschi,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CIN,17,2023
206,Joey Haynos,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIA,17,2023
207,Brad Cottam,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,KC,17,2023
208,Jimmy Graham,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2023
209,James Dearth,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,17,2023
210,Marquez Branson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,17,2023
211,Marcedes Lewis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,CHI,17,2023
212,Keith Zinger,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,17,2023
213,Justin Snow,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,17,2023
214,Jonnu Smith,0,4,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,8.1%,MIA,17,2023
215,Zach Wood,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NO,17,2023
216,Will Dissly,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.3%,LAC,17,2023
217,Ross Dwelley,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,17,2023
218,David Wells,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TB,17,2023
219,Ian Thomas,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,CAR,17,2023
220,Hayden Hurst,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.3%,LAC,17,2023
221,Mark Andrews,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,73.3%,BAL,17,2023
222,Blake Bell,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2023
223,Tyler Ott,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WAS,17,2023
224,James Winchester,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,KC,17,2023
225,Patrick Scales,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CHI,17,2023
226,Nick Vannett,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TEN,17,2023
227,Hunter Henry,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,15.3%,NE,17,2023
228,Andrew DePaola,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIN,17,2023
229,Chris Manhertz,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,17,2023
230,C.J. Uzomah,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,PHI,17,2023
231,Eric Tomlinson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,17,2023
232,Hayden Rucci,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIA,17,2023
233,Pharaoh Brown,1,1,5,5.0,5,0,0,0,0,0,1,1,-0.5,-0.5,0.1%,SEA,17,2023
