Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Dalton Schultz,10,11,130,13.0,26,2,1,0,0,0,1,1,27.0,27.0,77.7%,HOU,9,2023
2,Cole Kmet,6,8,55,9.2,18,0,2,0,0,0,0,1,23.5,23.5,72.3%,CHI,9,2023
3,Cade Otton,6,9,70,11.7,24,1,2,0,0,0,1,1,23.0,23.0,16.7%,TB,9,2023
4,Jake Ferguson,7,10,91,13.0,40,3,1,0,0,0,0,1,22.1,22.1,89.8%,DAL,9,2023
5,Jonnu Smith,5,6,100,20.0,60,4,1,1,0,0,0,1,21.0,21.0,8.1%,MIA,9,2023
6,Taysom Hill,4,5,13,3.3,6,0,1,11,52,0,0,1,20.6,20.6,36.8%,NO,9,2023
7,Mark Andrews,9,10,80,8.9,16,0,0,0,0,0,0,1,17.0,17.0,73.3%,BAL,9,2023
8,Dalton Kincaid,10,11,81,8.1,13,0,0,0,0,0,1,1,16.1,16.1,85.6%,BUF,9,2023
9,Luke Musgrave,3,4,51,17.0,25,2,1,0,0,0,0,1,14.1,14.1,8.2%,GB,9,2023
10,Juwan Johnson,5,5,29,5.8,14,0,1,0,0,0,0,1,13.9,13.9,9.8%,NO,9,2023
11,Hunter Henry,4,6,39,9.8,14,0,1,0,0,0,0,1,13.9,13.9,15.3%,NE,9,2023
12,T.J. Hockenson,7,12,69,9.9,29,1,0,0,0,0,0,1,13.9,13.9,81.3%,MIN,9,2023
13,Tyler Conklin,6,6,66,11.0,33,2,0,0,0,0,0,1,12.6,12.6,18.4%,NYJ,9,2023
14,David Njoku,4,6,26,6.5,15,0,1,0,0,0,0,1,12.6,12.6,94.0%,CLE,9,2023
15,Drew Sample,3,4,30,10.0,22,1,1,0,0,0,0,1,12.0,12.0,0.1%,CIN,9,2023
16,Irv Smith Jr.,3,4,26,8.7,11,0,1,0,0,0,0,1,11.6,11.6,1.7%,KC,9,2023
17,Kyle Pitts,4,5,56,14.0,27,1,0,0,0,0,0,1,9.6,9.6,87.8%,ATL,9,2023
18,Tanner Hudson,4,5,45,11.3,17,0,0,0,0,0,0,1,8.5,8.5,2.7%,CIN,9,2023
19,Isaiah Likely,4,4,42,10.5,17,0,0,0,0,0,0,1,8.2,8.2,37.2%,BAL,9,2023
20,Dallas Goedert,3,4,50,16.7,28,1,0,0,0,0,0,1,8.0,8.0,89.7%,PHI,9,2023
21,Hayden Hurst,2,4,54,27.0,48,3,0,0,0,0,0,1,7.4,7.4,2.3%,LAC,9,2023
22,Daniel Bellinger,3,3,43,14.3,23,1,0,0,0,0,0,1,7.3,7.3,0.8%,NYG,9,2023
23,Logan Thomas,4,5,31,7.8,11,0,0,0,0,0,0,1,7.1,7.1,19.3%,SF,9,2023
24,Stephen Sullivan,4,5,28,7.0,9,0,0,0,0,0,0,1,6.8,6.8,0.1%,CAR,9,2023
25,Noah Gray,3,3,34,11.3,25,1,0,0,0,0,0,1,6.4,6.4,0.9%,KC,9,2023
26,Chigoziem Okonkwo,3,4,28,9.3,12,0,0,0,0,0,0,1,5.8,5.8,23.7%,TEN,9,2023
27,Trey McBride,3,5,22,7.3,12,0,0,0,0,0,0,1,5.2,5.2,90.5%,ARI,9,2023
28,Durham Smythe,3,3,17,5.7,8,0,0,0,0,0,0,1,4.7,4.7,0.7%,MIA,9,2023
29,Travis Kelce,3,4,14,4.7,7,0,0,0,0,0,0,1,4.4,4.4,99.9%,KC,9,2023
30,Gerald Everett,2,2,18,9.0,17,0,0,0,0,0,0,1,3.8,3.8,23.5%,CHI,9,2023
31,Connor Heyward,2,3,16,8.0,11,0,0,0,0,0,0,1,3.6,3.6,0.2%,PIT,9,2023
32,Foster Moreau,1,1,23,23.0,23,1,0,0,0,0,0,1,3.3,3.3,0.1%,NO,9,2023
33,Tommy Tremble,2,2,12,6.0,11,0,0,0,0,0,0,1,3.2,3.2,0.4%,CAR,9,2023
34,Michael Mayer,2,2,11,5.5,7,0,0,0,0,0,0,1,3.1,3.1,4.7%,LV,9,2023
35,C.J. Uzomah,2,5,11,5.5,8,0,0,0,0,0,0,1,3.1,3.1,0.1%,PHI,9,2023
36,Drew Ogletree,1,3,19,19.0,19,0,0,0,0,0,0,1,2.9,2.9,0.1%,IND,9,2023
37,Johnny Mundt,1,1,18,18.0,18,0,0,0,0,0,0,1,2.8,2.8,1.5%,MIN,9,2023
38,Andrew Beck,2,2,5,2.5,6,0,0,0,0,0,0,1,2.5,2.5,0.1%,HOU,9,2023
39,Josh Oliver,2,2,1,0.5,2,0,0,0,0,0,0,1,2.1,2.1,0.6%,MIN,9,2023
