Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,George Kittle,8,9,89,11.1,24,2,1,0,0,0,0,1,22.9,22.9,97.3%,SF,11,2023
2,Travis Kelce,7,9,44,6.3,13,0,1,0,0,0,1,1,15.4,15.4,99.9%,KC,11,2023
3,Josh Oliver,4,4,47,11.8,29,1,1,0,0,0,0,1,14.7,14.7,0.6%,MIN,11,2023
4,David Njoku,7,15,56,8.0,18,0,0,0,0,0,0,1,12.6,12.6,94.0%,CLE,11,2023
5,Stone Smartt,1,3,51,51.0,51,4,1,0,0,0,0,1,12.1,12.1,0.1%,LAC,11,2023
6,Dalton Schultz,2,3,32,16.0,20,1,1,0,0,0,0,1,11.2,11.2,77.7%,HOU,11,2023
7,Dalton Kincaid,6,7,46,7.7,16,0,0,0,0,0,0,1,10.6,10.6,85.6%,BUF,11,2023
8,Luke Schoonmaker,2,2,23,11.5,18,0,1,0,0,0,0,1,10.3,10.3,0.5%,DAL,11,2023
9,Donald Parham Jr.,4,6,57,14.3,21,1,0,0,0,0,0,1,9.7,9.7,1.1%,LAC,11,2023
10,T.J. Hockenson,4,7,55,13.8,29,1,0,0,0,0,0,1,9.5,9.5,81.3%,MIN,11,2023
11,Trey McBride,5,7,43,8.6,13,0,0,0,0,0,0,1,9.3,9.3,90.5%,ARI,11,2023
12,Tanner Hudson,4,4,49,12.3,21,1,0,0,0,0,0,1,8.9,8.9,2.7%,CIN,11,2023
13,Cade Otton,4,5,49,12.3,27,1,0,0,0,0,0,1,8.9,8.9,16.7%,TB,11,2023
14,Logan Thomas,5,8,58,11.6,29,1,0,0,0,0,1,1,8.8,8.8,19.3%,SF,11,2023
15,Michael Mayer,4,5,46,11.5,17,0,0,0,0,0,0,1,8.6,8.6,4.7%,LV,11,2023
16,Tommy Tremble,1,3,4,4.0,4,0,1,0,0,0,0,1,7.4,7.4,0.4%,CAR,11,2023
17,Evan Engram,4,6,29,7.3,13,0,0,0,0,0,0,1,6.9,6.9,97.0%,JAC,11,2023
18,Sam LaPorta,3,5,18,6.0,8,0,0,0,0,0,0,1,6.8,6.8,98.9%,DET,11,2023
19,Daniel Bellinger,3,3,38,12.7,26,1,0,0,0,0,0,1,6.8,6.8,0.8%,NYG,11,2023
20,Luke Musgrave,4,6,28,7.0,11,0,0,0,0,0,0,1,6.8,6.8,8.2%,GB,11,2023
21,Jake Ferguson,3,5,32,10.7,24,1,0,0,0,0,0,1,6.2,6.2,89.8%,DAL,11,2023
22,Jeremy Ruckert,3,4,25,8.3,18,0,0,0,0,0,0,1,5.5,5.5,0.3%,NYJ,11,2023
23,Adam Trautman,2,2,33,16.5,19,0,0,0,0,0,0,1,5.3,5.3,0.2%,DEN,11,2023
24,Tucker Kraft,2,2,32,16.0,27,1,0,0,0,0,0,1,5.2,5.2,11.5%,GB,11,2023
25,Cole Kmet,3,4,20,6.7,11,0,0,0,0,0,0,1,5.0,5.0,72.3%,CHI,11,2023
26,Mark Andrews,2,2,23,11.5,14,0,0,0,0,0,0,1,4.3,4.3,73.3%,BAL,11,2023
27,Luke Farrell,2,2,21,10.5,14,0,0,0,0,0,0,1,4.1,4.1,0.1%,JAC,11,2023
28,Drew Sample,2,2,19,9.5,13,0,0,0,0,0,0,1,3.9,3.9,0.1%,CIN,11,2023
29,Tyler Conklin,2,3,18,9.0,13,0,0,0,0,0,0,1,3.8,3.8,18.4%,NYJ,11,2023
30,John Bates,2,2,15,7.5,8,0,0,0,0,0,0,1,3.5,3.5,0.1%,WAS,11,2023
31,Geoff Swaim,2,2,15,7.5,8,0,0,0,0,0,0,1,3.5,3.5,0.0%,FA,11,2023
