Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Travis Kelce,9,9,124,13.8,40,3,0,0,0,0,0,1,21.4,21.4,99.9%,KC,6,2023
2,Dalton Schultz,4,7,61,15.3,31,2,1,0,0,0,0,1,16.1,16.1,77.7%,HOU,6,2023
3,Kyle Pitts,4,6,43,10.8,19,0,1,0,0,0,0,1,14.3,14.3,87.8%,ATL,6,2023
4,Jonnu Smith,4,5,36,9.0,17,0,1,0,0,0,0,1,13.6,13.6,8.1%,MIA,6,2023
5,Michael Mayer,5,6,75,15.0,32,2,0,0,0,0,0,1,12.5,12.5,4.7%,LV,6,2023
6,Taysom Hill,7,8,49,7.0,11,0,0,1,2,0,0,1,12.3,12.3,36.8%,NO,6,2023
7,Evan Engram,7,7,41,5.9,19,0,0,0,0,0,0,1,11.1,11.1,97.0%,JAC,6,2023
8,T.J. Hockenson,6,8,50,8.3,21,1,0,0,0,0,0,1,11.0,11.0,81.3%,MIN,6,2023
9,Mark Andrews,4,6,69,17.3,38,3,0,1,0,0,0,1,10.9,10.9,73.3%,BAL,6,2023
10,Gerald Everett,3,5,16,5.3,15,0,1,1,2,0,0,1,10.8,10.8,23.5%,CHI,6,2023
11,Brenton Strange,2,3,27,13.5,17,0,1,0,0,0,0,1,10.7,10.7,0.1%,JAC,6,2023
12,Trey McBride,4,5,62,15.5,27,1,0,0,0,0,0,1,10.2,10.2,90.5%,ARI,6,2023
13,Kylen Granson,3,4,67,22.3,45,4,0,0,0,0,0,1,9.7,9.7,0.7%,IND,6,2023
14,Darren Waller,5,7,43,8.6,20,1,0,0,0,0,0,1,9.3,9.3,56.5%,FA,6,2023
15,Dallas Goedert,5,8,42,8.4,13,0,0,0,0,0,0,1,9.2,9.2,89.7%,PHI,6,2023
16,Quintin Morris,1,1,15,15.0,15,0,1,0,0,0,0,1,8.5,8.5,0.1%,BUF,6,2023
17,Sam LaPorta,4,11,36,9.0,19,0,0,0,0,0,0,1,7.6,7.6,98.9%,DET,6,2023
18,Foster Moreau,4,4,33,8.3,17,0,0,0,0,0,0,1,7.3,7.3,0.1%,NO,6,2023
19,Mike Gesicki,3,3,28,9.3,15,0,0,0,0,0,0,1,5.8,5.8,2.3%,CIN,6,2023
20,David Njoku,3,4,24,8.0,10,0,0,0,0,0,0,1,5.4,5.4,94.0%,CLE,6,2023
21,Tyler Conklin,3,4,24,8.0,14,0,0,0,0,0,0,1,5.4,5.4,18.4%,NYJ,6,2023
22,Colby Parkinson,3,5,19,6.3,8,0,0,0,0,0,0,1,4.9,4.9,0.6%,LAR,6,2023
23,Dawson Knox,3,6,17,5.7,10,0,0,0,0,0,0,1,4.7,4.7,4.7%,BUF,6,2023
24,Tommy Tremble,2,2,25,12.5,21,1,0,0,0,0,0,1,4.5,4.5,0.4%,CAR,6,2023
25,Zach Ertz,2,5,22,11.0,12,0,0,0,0,0,0,1,4.2,4.2,3.7%,WAS,6,2023
26,Donald Parham Jr.,2,3,19,9.5,13,0,0,0,0,0,0,1,3.9,3.9,1.1%,LAC,6,2023
27,Austin Hooper,2,2,19,9.5,12,0,0,0,0,0,0,1,3.9,3.9,0.4%,NE,6,2023
28,Chigoziem Okonkwo,2,4,18,9.0,11,0,0,0,0,0,0,1,3.8,3.8,23.7%,TEN,6,2023
29,Tyler Higbee,2,3,18,9.0,9,0,0,0,0,0,0,1,3.8,3.8,19.7%,LAR,6,2023
30,Noah Gray,2,2,14,7.0,6,0,0,1,1,0,0,1,3.5,3.5,0.9%,KC,6,2023
31,Cole Kmet,2,3,9,4.5,7,0,0,0,0,0,0,1,2.9,2.9,72.3%,CHI,6,2023
32,Hayden Hurst,1,3,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,2.3%,LAC,6,2023
33,Pharaoh Brown,1,1,15,15.0,15,0,0,0,0,0,0,1,2.5,2.5,0.1%,SEA,6,2023
34,Jake Ferguson,1,1,15,15.0,15,0,0,0,0,0,0,1,2.5,2.5,89.8%,DAL,6,2023
35,Cade Otton,1,2,15,15.0,15,0,0,0,0,0,0,1,2.5,2.5,16.7%,TB,6,2023
