Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Shaquille Leonard,15,4,1.0,1,0,1,0,0,1,37.5,37.5,21.8%,FA,2,2018
2,Kiko Alonso,13,0,0.0,0,0,2,0,0,1,27.5,27.5,0.0%,FA,2,2018
3,Kwon Alexander,6,1,1.0,0,0,1,0,0,1,25.3,25.3,1.0%,FA,2,2018
4,Danny Trevathan,6,2,2.0,0,0,1,0,0,1,25.0,25.0,0.0%,FA,2,2018
5,Jarrad Davis,5,1,2.0,0,0,0,0,0,1,21.3,21.3,0.0%,FA,2,2018
6,Lorenzo Alexander,5,2,1.0,1,0,0,0,0,1,19.5,19.5,3.0%,FA,2,2018
7,Mason Foster,8,4,0.0,1,0,0,0,0,1,19.0,19.0,0.0%,FA,2,2018
8,Devon Kennard,3,1,2.0,0,0,0,0,0,1,18.3,18.3,0.0%,FA,2,2018
9,Khalil Mack,4,1,1.0,0,0,1,0,0,1,17.3,17.3,52.9%,LAC,2,2018
10,Luke Kuechly,8,0,0.0,0,0,0,0,0,1,17.0,17.0,92.3%,FA,2,2018
11,Anthony Hitchens,7,5,0.0,0,0,0,0,0,1,16.8,16.8,1.0%,FA,2,2018
12,Lavonte David,6,3,0.0,1,0,0,1,0,1,16.8,16.8,52.1%,TB,2,2018
13,Demario Davis,3,6,0.0,0,0,1,0,0,1,15.5,15.5,22.0%,NO,2,2018
14,Austin Calitro,6,3,0.0,1,0,0,0,0,1,15.3,15.3,0.0%,FA,2,2018
15,Jaylon Smith,7,3,0.0,0,0,0,0,0,1,15.3,15.3,0.2%,FA,2,2018
16,Jordan Hicks,6,3,0.0,0,0,0,1,0,1,15.3,15.3,29.8%,CLE,2,2018
17,Kamalei Correa,3,2,1.0,0,0,0,0,0,1,15.0,15.0,0.0%,FA,2,2018
18,Nigel Bradham,3,5,1.0,0,0,0,0,0,1,14.8,14.8,0.0%,FA,2,2018
19,Christian Jones,5,1,1.0,0,0,0,0,0,1,14.8,14.8,0.0%,FA,2,2018
20,Kyle Van Noy,5,1,0.0,1,1,0,0,0,1,14.8,14.8,8.7%,BAL,2,2018
21,Kyzir White,4,0,0.0,2,1,0,0,0,1,14.0,14.0,22.2%,ARI,2,2018
22,Fred Warner,8,2,0.0,0,0,0,0,0,1,13.5,13.5,90.1%,SF,2,2018
23,Jordan Jenkins,1,0,1.0,0,0,1,1,0,1,13.5,13.5,0.0%,FA,2,2018
24,De'Vondre Campbell,8,1,0.0,0,0,0,0,0,1,12.8,12.8,20.5%,SF,2,2018
25,Nick Vigil,6,3,0.0,1,0,0,0,0,1,12.8,12.8,0.0%,FA,2,2018
26,Damien Wilson,3,0,1.0,0,0,1,0,0,1,12.5,12.5,0.0%,DAL,2,2018
27,Mychal Kendricks,3,0,1.0,1,0,0,0,0,1,12.5,12.5,0.0%,FA,2,2018
28,Von Miller,3,2,1.0,0,0,0,0,0,1,12.5,12.5,2.7%,BUF,2,2018
