Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Lavonte David,10,2,2.0,0,0,0,1,0,1,31.0,31.0,52.1%,TB,15,2018
2,Luke Kuechly,11,2,0.0,1,0,0,0,0,1,24.5,24.5,92.3%,FA,15,2018
3,Khalil Mack,5,1,2.5,0,0,0,0,0,1,23.3,23.3,52.9%,LAC,15,2018
4,Leonard Floyd,6,0,2.0,0,0,0,0,0,1,22.0,22.0,5.1%,SF,15,2018
5,Anthony Barr,5,2,2.0,0,0,0,0,0,1,22.0,22.0,0.0%,FA,15,2018
6,Shaquille Leonard,9,2,0.0,2,0,0,0,0,1,20.5,20.5,21.8%,FA,15,2018
7,Deion Jones,3,1,0.0,2,1,0,0,1,1,19.3,19.3,2.5%,BUF,15,2018
8,Demario Davis,4,4,1.0,2,0,0,0,0,1,18.5,18.5,22.0%,NO,15,2018
9,Jamie Collins Sr.,6,0,1.0,0,0,0,0,0,1,18.0,18.0,0.0%,FA,15,2018
10,B.J. Goodson,9,0,0.0,1,0,0,0,0,1,17.5,17.5,0.1%,FA,15,2018
11,Thomas Davis Sr.,9,3,0.0,1,0,0,0,0,1,17.3,17.3,0.0%,FA,15,2018
12,Vic Beasley Jr.,3,0,1.0,2,0,0,0,0,1,16.5,16.5,0.0%,FA,15,2018
13,Roquan Smith,7,3,0.0,2,0,0,0,0,1,15.8,15.8,90.5%,BAL,15,2018
14,Lorenzo Alexander,5,1,0.0,1,0,0,0,0,1,14.8,14.8,3.0%,FA,15,2018
15,Eric Kendricks,3,3,1.0,1,0,0,0,0,1,14.8,14.8,32.2%,DAL,15,2018
16,Anthony Hitchens,5,6,0.0,0,0,0,0,0,1,14.5,14.5,1.0%,FA,15,2018
17,Benardrick McKinney,3,6,0.0,2,0,0,0,0,1,14.5,14.5,0.0%,FA,15,2018
18,Jaylon Smith,9,1,0.0,0,0,0,0,0,1,14.3,14.3,0.2%,FA,15,2018
19,Jarrad Davis,6,3,0.0,0,0,0,0,0,1,13.8,13.8,0.0%,FA,15,2018
20,Kamu Grugier-Hill,3,1,1.0,0,0,1,0,0,1,13.3,13.3,7.0%,MIN,15,2018
21,Riley Bullough,4,4,0.0,1,0,0,0,0,1,13.0,13.0,0.0%,FA,15,2018
22,Cory Littleton,7,3,0.0,0,0,0,0,0,1,12.8,12.8,0.0%,FA,15,2018
23,C.J. Mosley,6,2,0.5,0,0,0,0,0,1,12.5,12.5,65.6%,NYJ,15,2018
24,Mark Nzeocha,3,0,1.0,0,0,1,0,0,1,12.5,12.5,0.0%,FA,15,2018
25,Nick DeLuca,3,0,1.0,0,0,1,0,0,1,12.5,12.5,0.0%,FA,15,2018
26,Nigel Bradham,6,1,0.0,0,0,0,0,0,1,12.3,12.3,0.0%,FA,15,2018
27,Alec Ogletree,6,1,0.0,0,0,0,0,0,1,12.3,12.3,2.0%,FA,15,2018
28,Leighton Vander Esch,7,1,0.0,0,0,0,0,0,1,11.3,11.3,2.0%,FA,15,2018
29,T.J. Watt,3,0,1.0,0,0,0,0,0,1,11.0,11.0,78.7%,PIT,15,2018
30,Kyle Van Noy,3,0,1.0,0,0,0,0,0,1,11.0,11.0,8.7%,BAL,15,2018
31,Devon Kennard,2,2,1.0,0,0,0,0,0,1,11.0,11.0,0.0%,FA,15,2018
32,Joe Schobert,4,3,0.0,0,0,0,0,0,1,10.8,10.8,0.0%,FA,15,2018
33,Nicholas Morrow,5,1,0.0,0,0,0,0,0,1,10.8,10.8,4.7%,BUF,15,2018
34,Austin Calitro,6,2,0.0,0,0,0,0,0,1,10.5,10.5,0.0%,FA,15,2018
35,Telvin Smith Sr.,7,0,0.0,0,0,0,0,0,1,10.5,10.5,0.1%,FA,15,2018
36,Zach Brown,2,1,1.0,0,0,0,0,0,1,10.3,10.3,0.0%,FA,15,2018
37,Marquel Lee,4,2,0.0,0,0,0,0,0,1,10.0,10.0,0.0%,FA,15,2018
38,Fred Warner,4,5,0.0,0,0,0,0,0,1,9.8,9.8,90.1%,SF,15,2018
39,Tremaine Edmunds,5,3,0.0,0,0,0,0,0,1,9.8,9.8,33.2%,CHI,15,2018
40,Bobby Wagner,6,1,0.0,0,0,0,0,0,1,9.8,9.8,72.2%,WAS,15,2018
41,Kareem Martin,4,5,0.0,0,0,0,0,0,1,9.8,9.8,0.0%,FA,15,2018
42,Brandon Copeland,1,2,1.0,0,0,0,0,0,1,9.5,9.5,0.0%,FA,15,2018
43,Markus Golden,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.6%,FA,15,2018
44,Kamalei Correa,1,0,1.0,0,0,1,0,0,1,9.5,9.5,0.0%,FA,15,2018
45,Robert Quinn,2,0,1.0,0,0,0,0,0,1,9.5,9.5,1.2%,FA,15,2018
46,Christian Jones,4,4,0.0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,15,2018
47,Jatavis Brown,4,4,0.0,0,0,0,0,0,1,9.0,9.0,0.1%,FA,15,2018
48,Shaq Thompson,2,5,0.5,0,0,0,0,0,1,8.8,8.8,14.7%,CAR,15,2018
49,Von Miller,1,1,1.0,0,0,0,0,0,1,8.8,8.8,2.7%,BUF,15,2018
50,Rashaan Evans,4,0,0.0,0,0,0,0,0,1,8.5,8.5,0.2%,FA,15,2018
51,Damien Wilson,4,0,0.0,0,0,0,0,0,1,8.5,8.5,0.0%,DAL,15,2018
52,Myles Jack,5,1,0.0,0,0,0,0,0,1,8.3,8.3,0.2%,FA,15,2018
53,Raekwon McMillan,3,3,0.0,1,0,0,0,0,1,8.3,8.3,0.6%,NE,15,2018
54,Blake Martinez,4,3,0.0,0,0,0,0,0,1,8.3,8.3,0.0%,FA,15,2018
55,Jordan Jenkins,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,15,2018
56,A.J. Klein,1,3,0.0,0,0,0,1,0,1,7.8,7.8,0.0%,FA,15,2018
57,Alex Anzalone,3,1,0.0,0,0,0,0,0,1,7.8,7.8,31.4%,DET,15,2018
58,Wesley Woodyard,4,0,0.0,1,0,0,0,0,1,7.5,7.5,0.0%,FA,15,2018
59,Brandon Williams,3,0,0.0,2,0,0,0,0,1,7.5,7.5,0.0%,FA,15,2018
60,Jerome Baker,4,2,0.0,0,0,0,0,0,1,7.5,7.5,14.2%,SEA,15,2018
61,Gerald Hodges,5,0,0.0,0,0,0,0,0,1,7.5,7.5,0.0%,FA,15,2018
62,Mark Barron,4,2,0.0,0,0,0,0,0,1,7.5,7.5,0.0%,FA,15,2018
63,Patrick Onwuasor,2,1,0.5,1,0,0,0,0,1,7.3,7.3,0.0%,FA,15,2018
64,Vince Williams,3,0,0.0,0,0,0,0,0,1,7.0,7.0,0.1%,FA,15,2018
65,Foyesade Oluokun,4,1,0.0,0,0,0,0,0,1,6.8,6.8,94.0%,JAC,15,2018
66,Nick Vigil,4,1,0.0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,15,2018
67,Mason Foster,3,3,0.0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,15,2018
