Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Jordan Evans,7,4,1.5,1,1,0,0,0,1,26.0,26.0,0.0%,FA,8,2018
2,Kyle Van Noy,7,1,2.0,0,0,1,0,0,1,25.8,25.8,8.7%,BAL,8,2018
3,Jordan Hicks,9,4,1.5,0,0,0,0,0,1,25.0,25.0,29.8%,CLE,8,2018
4,Blake Martinez,7,5,1.0,0,0,0,0,0,1,23.3,23.3,0.0%,FA,8,2018
5,Lorenzo Alexander,5,1,2.0,0,0,1,0,0,1,22.8,22.8,3.0%,FA,8,2018
6,Markus Golden,7,0,1.0,1,0,0,0,0,1,21.0,21.0,0.6%,FA,8,2018
7,Mason Foster,9,4,0.0,0,0,0,0,0,1,19.0,19.0,0.0%,FA,8,2018
8,T.J. Watt,5,2,1.0,0,0,0,0,0,1,18.0,18.0,78.7%,PIT,8,2018
9,Cory Littleton,7,1,1.0,0,0,0,0,0,1,17.8,17.8,0.0%,FA,8,2018
10,Jamie Collins Sr.,4,7,0.0,0,0,1,0,0,1,17.8,17.8,0.0%,FA,8,2018
11,Preston Brown,5,2,0.0,1,1,0,0,0,1,15.5,15.5,0.0%,FA,8,2018
12,Tahir Whitehead,6,1,0.0,0,0,0,0,0,1,14.8,14.8,0.0%,FA,8,2018
13,Matt Milano,5,2,0.0,2,0,0,0,0,1,14.5,14.5,22.9%,BUF,8,2018
14,Telvin Smith Sr.,6,2,0.0,0,0,0,1,0,1,14.5,14.5,0.1%,FA,8,2018
15,Clay Matthews,7,0,1.0,0,0,0,0,0,1,14.5,14.5,0.0%,FA,8,2018
16,Tremaine Edmunds,6,2,0.0,1,0,0,0,0,1,14.5,14.5,33.2%,CHI,8,2018
17,Shaq Thompson,6,7,0.0,0,0,0,0,0,1,14.3,14.3,14.7%,CAR,8,2018
18,B.J. Goodson,7,1,0.0,0,0,0,0,0,1,13.8,13.8,0.1%,FA,8,2018
19,Fred Warner,6,1,0.0,0,0,0,1,0,1,13.8,13.8,90.1%,SF,8,2018
20,Marquel Lee,7,4,0.0,0,0,0,0,0,1,13.5,13.5,0.0%,FA,8,2018
21,Lavonte David,3,5,0.0,0,0,0,0,0,1,13.3,13.3,52.1%,TB,8,2018
22,Matthew Judon,4,6,0.0,0,0,0,0,0,1,13.0,13.0,17.4%,NE,8,2018
23,Benardrick McKinney,6,1,0.0,2,0,0,0,0,1,12.8,12.8,0.0%,FA,8,2018
24,Anthony Hitchens,5,3,0.0,0,0,0,0,0,1,12.3,12.3,1.0%,FA,8,2018
25,Raekwon McMillan,7,2,0.0,0,0,0,0,0,1,12.0,12.0,0.6%,NE,8,2018
26,Bobby Wagner,6,2,0.0,1,0,0,0,0,1,12.0,12.0,72.2%,WAS,8,2018
27,Myles Jack,2,3,1.0,0,0,0,0,0,1,11.8,11.8,0.2%,FA,8,2018
28,C.J. Mosley,4,7,0.0,0,0,0,0,0,1,11.3,11.3,65.6%,NYJ,8,2018
29,Avery Williamson,7,1,0.0,0,0,0,0,0,1,11.3,11.3,0.0%,FA,8,2018
30,Nigel Bradham,6,1,0.0,1,0,0,0,0,1,11.3,11.3,0.0%,FA,8,2018
31,Reggie Gilbert,4,0,0.0,0,0,0,0,0,1,11.0,11.0,0.1%,FA,8,2018
32,Mark Barron,5,1,0.0,0,0,0,0,0,1,10.8,10.8,0.0%,FA,8,2018
33,Josh Bynes,4,1,0.0,1,0,0,0,0,1,10.8,10.8,0.0%,FA,8,2018
34,Reggie Ragland,4,3,0.0,0,0,0,0,0,1,10.8,10.8,0.0%,FA,8,2018
35,Alex Anzalone,4,1,0.0,0,0,1,0,0,1,10.8,10.8,31.4%,DET,8,2018
36,Danny Trevathan,5,2,0.0,1,0,0,0,0,1,10.5,10.5,0.0%,FA,8,2018
37,Christian Kirksey,5,2,0.0,1,0,0,0,0,1,10.5,10.5,0.1%,FA,8,2018
38,Kiko Alonso,4,5,0.0,0,0,0,0,0,1,9.8,9.8,0.0%,FA,8,2018
39,Tae Davis,5,1,0.0,1,0,0,0,0,1,9.8,9.8,0.2%,CAR,8,2018
40,Brandon Copeland,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.0%,FA,8,2018
41,Roquan Smith,4,1,0.0,0,0,0,0,0,1,9.3,9.3,90.5%,BAL,8,2018
42,K.J. Wright,5,0,0.0,1,0,0,0,0,1,9.0,9.0,0.0%,FA,8,2018
