Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Samson Ebukam,2,1,1.0,1,1,0,1,2,1,32.8,32.8,8.6%,IND,11,2018
2,Kyler Fackrell,5,1,3.0,0,0,0,0,0,1,30.3,30.3,0.0%,FA,11,2018
3,T.J. Watt,6,0,2.0,0,0,2,0,0,1,27.5,27.5,78.7%,PIT,11,2018
4,Mason Foster,9,1,0.0,1,1,0,1,0,1,24.8,24.8,0.0%,FA,11,2018
5,Alec Ogletree,7,2,0.0,1,1,0,0,1,1,24.5,24.5,2.0%,FA,11,2018
6,Shaquille Leonard,5,2,1.0,1,1,1,0,0,1,23.5,23.5,21.8%,FA,11,2018
7,Vince Williams,6,4,1.0,1,0,0,0,0,1,20.0,20.0,0.1%,FA,11,2018
8,Khalil Mack,2,0,1.0,1,0,1,1,0,1,19.0,19.0,52.9%,LAC,11,2018
9,Luke Kuechly,7,4,0.0,0,0,0,0,0,1,18.5,18.5,92.3%,FA,11,2018
10,Leighton Vander Esch,4,4,0.0,3,1,0,0,0,1,18.5,18.5,2.0%,FA,11,2018
11,Eric Kendricks,12,0,0.0,0,0,0,0,0,1,18.0,18.0,32.2%,DAL,11,2018
12,Vic Beasley Jr.,3,0,2.0,0,0,0,0,0,1,17.5,17.5,0.0%,FA,11,2018
13,Preston Smith,2,2,1.0,1,1,0,0,0,1,17.5,17.5,10.7%,GB,11,2018
14,Bradley Chubb,4,3,1.0,0,0,0,0,0,1,17.3,17.3,18.1%,MIA,11,2018
15,Kareem Martin,4,3,1.0,0,0,0,0,0,1,17.3,17.3,0.0%,FA,11,2018
16,Eric Wilson,5,2,1.0,0,0,0,0,0,1,15.5,15.5,0.6%,GB,11,2018
17,Jarrad Davis,6,0,1.0,0,0,0,0,0,1,15.5,15.5,0.0%,FA,11,2018
18,Chandler Jones,3,0,2.0,0,0,0,0,0,1,15.0,15.0,0.6%,FA,11,2018
19,Josh Bynes,6,2,0.0,1,0,0,0,0,1,14.5,14.5,0.0%,FA,11,2018
20,Von Miller,1,0,1.0,1,1,0,0,0,1,14.5,14.5,2.7%,BUF,11,2018
21,Hardy Nickerson Jr.,8,3,0.0,0,0,0,0,0,1,14.3,14.3,0.0%,FA,11,2018
22,Bobby Wagner,6,3,0.0,0,0,0,0,0,1,13.8,13.8,72.2%,WAS,11,2018
23,Tahir Whitehead,6,2,0.0,0,0,0,0,0,1,13.0,13.0,0.0%,FA,11,2018
24,Jatavis Brown,7,1,0.0,1,0,0,0,0,1,12.8,12.8,0.1%,FA,11,2018
25,Leonard Floyd,5,0,0.0,0,0,0,0,0,1,12.5,12.5,5.1%,SF,11,2018
26,Clay Matthews,3,2,0.0,0,0,1,0,0,1,12.5,12.5,0.0%,FA,11,2018
27,Foyesade Oluokun,6,4,0.0,0,0,0,0,0,1,12.0,12.0,94.0%,JAC,11,2018
28,Brennan Scarlett,2,1,0.0,2,1,0,0,0,1,11.8,11.8,0.0%,FA,11,2018
29,Devon Kennard,3,1,1.0,0,0,0,0,0,1,11.8,11.8,0.0%,FA,11,2018
