Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Leighton Vander Esch,13,0,0.0,1,1,0,0,0,1,28.5,28.5,2.0%,FA,10,2018
2,Vince Williams,3,1,1.0,1,1,0,0,1,1,24.3,24.3,0.1%,FA,10,2018
3,B.J. Goodson,4,2,0.0,2,2,0,0,0,1,23.0,23.0,0.1%,FA,10,2018
4,Roquan Smith,9,1,1.0,1,0,0,0,0,1,22.3,22.3,90.5%,BAL,10,2018
5,Wesley Woodyard,7,3,1.5,0,0,0,0,0,1,21.3,21.3,0.0%,FA,10,2018
6,Zach Brown,7,2,0.0,0,0,1,0,0,1,21.0,21.0,0.0%,FA,10,2018
7,Avery Williamson,7,4,0.0,0,0,1,0,0,1,20.0,20.0,0.0%,FA,10,2018
8,Khalil Mack,4,1,2.0,0,0,0,0,0,1,19.8,19.8,52.9%,LAC,10,2018
9,Jamie Collins Sr.,8,1,0.0,0,0,0,1,0,1,19.3,19.3,0.0%,FA,10,2018
10,Chandler Jones,3,0,2.0,0,0,0,0,0,1,17.5,17.5,0.6%,FA,10,2018
11,Lorenzo Carter,6,1,0.0,0,0,0,0,0,1,17.3,17.3,1.9%,ATL,10,2018
12,Bobby Wagner,10,3,0.0,0,0,0,0,0,1,17.3,17.3,72.2%,WAS,10,2018
13,Telvin Smith Sr.,6,2,0.0,1,1,0,0,0,1,17.0,17.0,0.1%,FA,10,2018
14,Elandon Roberts,4,2,1.0,0,0,0,0,0,1,16.5,16.5,15.1%,PIT,10,2018
15,Anthony Walker Jr.,7,3,0.0,0,0,0,0,0,1,15.3,15.3,4.1%,MIA,10,2018
16,Cory Littleton,6,2,0.0,1,0,0,0,0,1,14.5,14.5,0.0%,FA,10,2018
17,Nigel Bradham,8,2,0.0,0,0,0,0,0,1,13.5,13.5,0.0%,FA,10,2018
18,Reggie Gilbert,1,2,1.0,0,0,0,1,0,1,13.5,13.5,0.1%,FA,10,2018
19,Mason Foster,8,2,0.0,0,0,0,0,0,1,13.5,13.5,0.0%,FA,10,2018
20,Matt Milano,3,3,0.0,1,1,0,0,0,1,13.3,13.3,22.9%,BUF,10,2018
21,Alex Anzalone,4,1,1.0,0,0,0,0,0,1,13.3,13.3,31.4%,DET,10,2018
22,Shaquille Leonard,5,4,0.0,0,0,0,0,0,1,13.0,13.0,21.8%,FA,10,2018
23,Jatavis Brown,6,5,0.0,0,0,0,0,0,1,12.8,12.8,0.1%,FA,10,2018
24,Kyle Van Noy,5,7,0.0,0,0,0,0,0,1,12.8,12.8,8.7%,BAL,10,2018
25,Kyler Fackrell,4,0,1.0,0,0,0,0,0,1,12.5,12.5,0.0%,FA,10,2018
26,Luke Kuechly,5,3,0.0,0,0,0,0,0,1,12.3,12.3,92.3%,FA,10,2018
27,Robert Quinn,2,1,1.5,0,0,0,0,0,1,12.3,12.3,1.2%,FA,10,2018
28,Blake Martinez,8,0,0.0,0,0,0,0,0,1,12.0,12.0,0.0%,FA,10,2018
29,Bud Dupree,2,0,1.0,0,0,0,0,0,1,12.0,12.0,1.2%,LAC,10,2018
30,Darron Lee,5,6,0.0,0,0,0,0,0,1,12.0,12.0,0.0%,FA,10,2018
31,Jon Bostic,6,4,0.0,0,0,0,0,0,1,12.0,12.0,0.0%,FA,10,2018
32,Preston Brown,5,4,0.0,1,0,0,0,0,1,12.0,12.0,0.0%,FA,10,2018
33,Josh Bynes,2,1,1.0,1,0,0,0,0,1,11.8,11.8,0.0%,FA,10,2018
34,Jarrad Davis,6,0,0.0,0,0,0,0,0,1,11.5,11.5,0.0%,FA,10,2018
35,Malcolm Smith,4,2,0.0,1,0,0,0,0,1,11.5,11.5,0.0%,FA,10,2018
36,Lavonte David,7,0,0.0,0,0,0,0,0,1,10.5,10.5,52.1%,TB,10,2018
37,Adarius Taylor,3,1,0.0,0,0,0,0,0,1,10.3,10.3,0.0%,FA,10,2018
38,Christian Jones,5,0,0.0,0,0,0,0,0,1,10.0,10.0,0.0%,FA,10,2018
39,Jordan Evans,5,3,0.0,0,0,0,0,0,1,9.8,9.8,0.0%,FA,10,2018
40,De'Vondre Campbell,5,3,0.0,0,0,0,0,0,1,9.8,9.8,20.5%,SF,10,2018
41,Raekwon McMillan,5,3,0.0,0,0,0,0,0,1,9.8,9.8,0.6%,NE,10,2018
42,T.J. Watt,1,0,1.0,0,0,1,0,0,1,9.5,9.5,78.7%,PIT,10,2018
43,Reggie Ragland,5,2,0.0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,10,2018
44,Tahir Whitehead,5,2,0.0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,10,2018
45,Tremaine Edmunds,4,4,0.0,0,0,0,0,0,1,9.0,9.0,33.2%,CHI,10,2018
46,Joe Schobert,4,3,0.0,0,0,0,0,0,1,8.3,8.3,0.0%,FA,10,2018
47,Alec Ogletree,4,3,0.0,0,0,0,0,0,1,8.3,8.3,2.0%,FA,10,2018
48,Ben Niemann,5,1,0.0,0,0,0,0,0,1,8.3,8.3,0.4%,DET,10,2018
49,Leonard Floyd,1,0,1.0,0,0,0,0,0,1,8.0,8.0,5.1%,SF,10,2018
50,Preston Smith,2,1,1.0,0,0,0,0,0,1,7.8,7.8,10.7%,GB,10,2018
51,Dont'a Hightower,3,1,0.0,0,0,0,0,0,1,7.8,7.8,1.0%,FA,10,2018
52,Mark Barron,4,2,0.0,0,0,0,0,0,1,7.5,7.5,0.0%,FA,10,2018
53,Fred Warner,2,2,0.0,2,0,0,0,0,1,7.5,7.5,90.1%,SF,10,2018
54,Tanner Vallejo,4,2,0.0,0,0,0,0,0,1,7.5,7.5,0.0%,FA,10,2018
55,Jordan Hicks,3,4,0.0,0,0,0,0,0,1,7.5,7.5,29.8%,CLE,10,2018
56,Brian Orakpo,3,0,0.0,0,0,0,0,0,1,7.0,7.0,0.0%,FA,10,2018
57,Shilique Calhoun,2,2,0.0,0,0,0,0,0,1,7.0,7.0,0.0%,FA,10,2018
58,Hayes Pullard III,3,0,0.0,0,0,0,0,0,1,7.0,7.0,0.0%,FA,10,2018
59,Thomas Davis Sr.,3,3,0.0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,10,2018
60,Jaylon Smith,3,1,0.0,1,0,0,0,0,1,6.8,6.8,0.2%,FA,10,2018
61,Markus Golden,2,1,0.0,0,0,0,0,0,1,6.3,6.3,0.6%,FA,10,2018
62,Demario Davis,3,2,0.0,0,0,0,0,0,1,6.0,6.0,22.0%,NO,10,2018
63,Dorian O'Daniel,2,4,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,10,2018
64,Matt Longacre,4,0,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,10,2018
65,Kiko Alonso,2,4,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,10,2018
66,Danny Trevathan,4,0,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,10,2018
67,Jayon Brown,1,3,0.5,0,0,0,0,0,1,5.8,5.8,2.0%,FA,10,2018
68,Sharif Finch,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.0%,FA,10,2018
69,L.J. Fort,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.0%,FA,10,2018
70,Kyle Emanuel,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.0%,FA,10,2018
71,Nicholas Morrow,2,1,0.0,1,0,0,0,0,1,5.3,5.3,4.7%,BUF,10,2018
72,Jordan Jenkins,1,2,0.5,0,0,0,0,0,1,5.0,5.0,0.0%,FA,10,2018
73,Cameron Wake,1,2,0.5,0,0,0,0,0,1,5.0,5.0,0.0%,FA,10,2018
74,Anthony Chickillo,0,1,0.0,0,0,0,1,0,1,4.8,4.8,0.0%,FA,10,2018
75,Myles Jack,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.2%,FA,10,2018
76,Mark Nzeocha,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,10,2018
77,Devon Kennard,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,10,2018
78,Duke Riley,2,2,0.0,0,0,0,0,0,1,4.5,4.5,4.0%,MIA,10,2018
79,Uchenna Nwosu,1,1,0.5,0,0,0,0,0,1,4.3,4.3,17.7%,SEA,10,2018
80,Dekoda Watson,1,1,0.5,0,0,0,0,0,1,4.3,4.3,0.0%,FA,10,2018
81,Cassanova McKinzy,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,10,2018
82,Kamu Grugier-Hill,1,1,0.0,1,0,0,0,0,1,3.8,3.8,7.0%,MIN,10,2018
83,Shaq Thompson,2,1,0.0,0,0,0,0,0,1,3.8,3.8,14.7%,CAR,10,2018
84,Foyesade Oluokun,2,1,0.0,0,0,0,0,0,1,3.8,3.8,94.0%,JAC,10,2018
85,Daren Bates,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,10,2018
86,Genard Avery,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,IND,10,2018
87,Marquel Lee,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,10,2018
88,Malik Jefferson,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,10,2018
89,Jason Cabinda,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,10,2018
90,Leon Jacobs,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,10,2018
91,Deon Lacey,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,10,2018
92,Jeremiah Attaochu,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,10,2018
93,Brandon Copeland,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,10,2018
94,Lorenzo Alexander,1,1,0.0,0,0,0,0,0,1,2.3,2.3,3.0%,FA,10,2018
95,Rashaan Evans,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.2%,FA,10,2018
96,Tyler Matakevich,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,10,2018
97,K.J. Wright,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,10,2018
98,Matthew Adams,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.2%,NYG,10,2018
99,Frankie Luvu,1,0,0.0,0,0,0,0,0,1,1.5,1.5,44.5%,WAS,10,2018
100,Carroll Phillips,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,10,2018
101,Mike Hull,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,10,2018
102,Craig Robertson,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,10,2018
103,Isaiah Irving,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,10,2018
104,Jerome Baker,1,0,0.0,0,0,0,0,0,1,1.5,1.5,14.2%,SEA,10,2018
105,Aaron Lynch,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,10,2018
106,Vincent Rey,0,2,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,10,2018
107,Harold Landry III,1,0,0.0,0,0,0,0,0,1,1.5,1.5,24.5%,TEN,10,2018
108,Jermaine Carter Jr.,0,2,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,10,2018
109,Damien Wilson,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,DAL,10,2018
110,Bruce Carter,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,10,2018
111,Barkevious Mingo,0,1,0.0,0,0,0,0,0,1,0.8,0.8,6.0%,FA,10,2018
112,Kareem Martin,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.0%,FA,10,2018
113,A.J. Klein,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.0%,FA,10,2018
114,Antonio Morrison,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.0%,FA,10,2018
115,Jordan Willis,0,1,0.0,0,0,0,0,0,1,0.8,0.8,1.0%,FA,10,2018
116,John Simon,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.0%,FA,10,2018
117,Hardy Nickerson Jr.,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,10,2018
118,Gerald Hodges,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,10,2018
119,Albert McClellan,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,10,2018
120,Julian Stanford,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,10,2018
121,Kemal Ishmael,1,1,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,10,2018
122,LaRoy Reynolds,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,10,2018
123,Ray-Ray Armstrong,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,10,2018
124,Benson Mayowa,2,0,1.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,10,2018
125,Nick Bellore,0,0,0.0,0,0,0,0,0,1,0.0,0.0,7.0%,FA,10,2018
126,Nate Stupar,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,10,2018
127,Kyle Wilber,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,10,2018
128,Najee Goode,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,10,2018
129,Korey Toomer,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,10,2018
130,Nick Perry,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,10,2018
131,Melvin Ingram III,3,1,1.0,0,0,1,0,0,1,0.0,0.0,0.0%,FA,10,2018
132,Andre Branch,1,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,10,2018
133,Bruce Irvin,2,0,0.0,0,0,0,0,0,1,0.0,0.0,0.2%,FA,10,2018
134,Will Compton,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,10,2018
