Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,George Kittle,9,12,181,20.1,48,6,2,1,5,0,0,1,39.6,39.6,97.3%,SF,13,2021
2,Dallas Goedert,6,6,105,17.5,36,3,2,0,0,0,0,1,28.5,28.5,89.7%,PHI,13,2021
3,Rob Gronkowski,4,8,58,14.5,27,1,2,0,0,0,0,1,21.8,21.8,1.5%,FA,13,2021
4,T.J. Hockenson,4,8,49,12.3,25,1,1,0,0,0,0,1,14.9,14.9,81.3%,MIN,13,2021
5,Logan Thomas,3,5,48,16.0,35,2,1,0,0,0,0,1,13.8,13.8,19.3%,SF,13,2021
6,Tyler Conklin,7,9,56,8.0,19,0,0,0,0,0,0,1,12.6,12.6,18.4%,NYJ,13,2021
7,Mike Gesicki,7,11,46,6.6,17,0,0,0,0,0,0,1,11.6,11.6,2.3%,CIN,13,2021
8,Brock Wright,2,3,28,14.0,23,1,1,0,0,0,0,1,10.8,10.8,0.2%,DET,13,2021
9,Evan Engram,4,5,61,15.3,18,0,0,0,0,0,0,1,10.1,10.1,97.0%,JAC,13,2021
10,Tyler Higbee,5,6,48,9.6,22,1,0,0,0,0,0,1,9.8,9.8,19.7%,LAR,13,2021
11,Ryan Griffin,2,2,15,7.5,14,0,1,0,0,0,0,1,9.5,9.5,0.0%,FA,13,2021
12,Dalton Schultz,5,5,43,8.6,12,0,0,0,0,0,0,1,9.3,9.3,77.7%,HOU,13,2021
13,Jimmy Graham,1,1,1,1.0,1,0,1,0,0,0,0,1,9.1,9.1,0.0%,FA,13,2021
14,Mark Andrews,4,9,50,12.5,29,1,0,0,0,0,0,1,9.0,9.0,73.3%,BAL,13,2021
15,Kyle Pitts,4,7,48,12.0,29,1,0,0,0,0,0,1,8.8,8.8,87.8%,ATL,13,2021
16,Nick Vannett,3,4,48,16.0,30,2,0,0,0,0,0,1,7.8,7.8,0.0%,TEN,13,2021
