Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Mark Andrews,8,10,125,15.6,28,2,1,0,0,0,0,1,26.5,26.5,73.3%,BAL,16,2021
2,Dalton Schultz,8,9,82,10.3,16,0,1,0,0,0,0,1,22.2,22.2,77.7%,HOU,16,2021
3,Gerald Everett,4,5,68,17.0,26,2,1,0,0,0,0,1,16.8,16.8,23.5%,CHI,16,2021
4,Kyle Pitts,6,6,102,17.0,35,2,0,0,0,0,0,1,16.2,16.2,87.8%,ATL,16,2021
5,Zach Ertz,8,13,54,6.8,11,0,0,0,0,0,0,1,13.4,13.4,3.7%,WAS,16,2021
6,John Bates,2,3,45,22.5,32,2,1,0,0,0,0,1,12.5,12.5,0.1%,WAS,16,2021
7,Evan Engram,4,5,17,4.3,9,0,1,0,0,0,0,1,11.7,11.7,97.0%,JAC,16,2021
8,Jimmy Graham,2,2,30,15.0,15,0,1,0,0,0,0,1,11.0,11.0,0.0%,FA,16,2021
9,Foster Moreau,4,4,67,16.8,28,2,0,0,0,0,0,1,10.7,10.7,0.1%,NO,16,2021
10,Hayden Hurst,2,2,21,10.5,12,0,1,0,0,0,0,1,10.1,10.1,2.3%,LAC,16,2021
11,Brevin Jordan,4,4,56,14.0,27,1,0,0,0,0,0,1,9.6,9.6,5.2%,HOU,16,2021
12,Jared Cook,3,5,44,14.7,18,0,0,0,0,0,0,1,9.4,9.4,0.0%,FA,16,2021
13,Tyler Higbee,5,6,41,8.2,12,0,0,0,0,0,0,1,9.1,9.1,19.7%,LAR,16,2021
14,Dawson Knox,2,3,11,5.5,9,0,1,0,0,0,0,1,9.1,9.1,4.7%,BUF,16,2021
15,Cameron Brate,2,4,11,5.5,7,0,1,0,0,0,0,1,9.1,9.1,2.0%,FA,16,2021
16,Cole Kmet,4,5,49,12.3,16,0,0,0,0,0,0,1,8.9,8.9,72.3%,CHI,16,2021
17,James O'Shaughnessy,4,4,49,12.3,22,1,0,0,0,0,0,1,8.9,8.9,0.0%,FA,16,2021
18,C.J. Uzomah,5,7,36,7.2,16,0,0,0,0,0,0,1,8.6,8.6,0.1%,PHI,16,2021
19,Tyler Conklin,4,5,44,11.0,19,0,0,0,0,0,0,1,8.4,8.4,18.4%,NYJ,16,2021
20,Harrison Bryant,1,1,1,1.0,1,0,1,0,0,0,0,1,7.1,7.1,0.1%,LV,16,2021
21,Zach Gentry,4,4,31,7.8,12,0,0,0,0,0,0,1,7.1,7.1,0.0%,LV,16,2021
22,Mo Alie-Cox,2,4,42,21.0,37,2,0,0,0,0,0,1,6.2,6.2,0.1%,IND,16,2021
23,Durham Smythe,3,3,31,10.3,13,0,0,0,0,0,0,1,6.1,6.1,0.7%,MIA,16,2021
24,Noah Fant,3,4,30,10.0,20,1,0,0,0,0,0,1,6.0,6.0,2.0%,SEA,16,2021
25,Tyler Kroft,3,5,29,9.7,22,1,0,0,0,0,0,1,5.9,5.9,0.0%,FA,16,2021
26,Austin Hooper,3,5,26,8.7,11,0,0,0,0,0,0,1,5.6,5.6,0.4%,NE,16,2021
27,Stephen Anderson,2,2,34,17.0,27,1,0,0,0,0,0,1,5.4,5.4,0.0%,FA,16,2021
28,Mike Gesicki,3,4,22,7.3,12,0,0,0,0,0,0,1,5.2,5.2,2.3%,CIN,16,2021
29,Dallas Goedert,2,4,28,14.0,16,0,0,0,0,0,0,1,4.8,4.8,89.7%,PHI,16,2021
30,Tommy Tremble,2,2,22,11.0,14,0,0,0,0,0,0,1,4.2,4.2,0.4%,CAR,16,2021
31,George Kittle,2,3,21,10.5,16,0,0,0,0,0,0,1,4.1,4.1,97.3%,SF,16,2021
32,Jacob Hollister,2,2,20,10.0,11,0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,16,2021
33,Geoff Swaim,3,3,10,3.3,6,0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,16,2021
