Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Zach Ertz,8,9,88,11.0,25,2,2,0,0,0,0,1,28.8,28.8,3.7%,WAS,11,2021
2,Travis Kelce,5,8,74,14.8,24,2,0,1,4,1,0,1,18.8,18.8,99.9%,KC,11,2021
3,Darren Waller,7,8,116,16.6,31,5,0,0,0,0,0,1,18.6,18.6,56.5%,FA,11,2021
4,Adam Trautman,5,8,58,11.6,19,0,1,0,0,0,0,1,16.8,16.8,0.2%,DEN,11,2021
5,Mark Andrews,8,10,73,9.1,16,0,0,0,0,0,0,1,15.3,15.3,73.3%,BAL,11,2021
6,Dawson Knox,6,10,80,13.3,31,2,0,0,0,0,0,1,14.0,14.0,4.7%,BUF,11,2021
7,George Kittle,4,4,34,8.5,13,0,1,0,0,0,0,1,13.4,13.4,97.3%,SF,11,2021
8,Rob Gronkowski,6,8,71,11.8,35,2,0,0,0,0,0,1,13.1,13.1,1.5%,FA,11,2021
9,Josiah Deguara,2,2,37,18.5,25,1,1,0,0,0,0,1,11.7,11.7,0.0%,JAC,11,2021
10,Eric Ebron,3,3,24,8.0,18,0,1,0,0,0,0,1,11.4,11.4,0.0%,FA,11,2021
11,Dalton Schultz,6,8,53,8.8,19,0,0,0,0,0,0,1,11.3,11.3,77.7%,HOU,11,2021
12,Dallas Goedert,5,8,62,12.4,16,0,0,0,0,0,0,1,11.2,11.2,89.7%,PHI,11,2021
13,Pat Freiermuth,4,7,11,2.8,5,0,1,0,0,0,0,1,11.1,11.1,60.5%,PIT,11,2021
14,T.J. Hockenson,6,8,51,8.5,24,1,0,0,0,0,0,1,11.1,11.1,81.3%,MIN,11,2021
15,Mike Gesicki,5,6,50,10.0,26,1,0,0,0,0,0,1,10.0,10.0,2.3%,CIN,11,2021
16,Austin Hooper,4,7,53,13.3,20,2,0,0,0,0,0,1,9.3,9.3,0.4%,NE,11,2021
17,Foster Moreau,1,2,19,19.0,19,0,1,0,0,0,0,1,8.9,8.9,0.1%,NO,11,2021
18,Donald Parham Jr.,4,5,38,9.5,12,0,0,0,0,0,0,1,7.8,7.8,1.1%,LAC,11,2021
19,Durham Smythe,4,5,37,9.3,18,0,0,0,0,0,0,1,7.7,7.7,0.7%,MIA,11,2021
20,Anthony Firkser,5,7,26,5.2,7,0,0,0,0,0,0,1,7.6,7.6,0.0%,FA,11,2021
21,Ryan Griffin,3,4,39,13.0,29,1,0,0,0,0,0,1,6.9,6.9,0.0%,FA,11,2021
22,Gerald Everett,3,4,37,12.3,16,0,0,0,0,0,0,1,6.7,6.7,23.5%,CHI,11,2021
23,Tyler Conklin,3,3,35,11.7,15,0,0,0,0,0,0,1,6.5,6.5,18.4%,NYJ,11,2021
24,Jack Doyle,3,5,30,10.0,18,0,0,0,0,0,0,1,6.0,6.0,2.0%,FA,11,2021
25,Kyle Pitts,3,5,29,9.7,16,0,0,0,0,0,0,1,5.9,5.9,87.8%,ATL,11,2021
26,Jared Cook,3,5,28,9.3,13,0,0,0,0,0,0,1,5.8,5.8,0.0%,FA,11,2021
27,Tommy Tremble,2,2,35,17.5,19,0,0,0,0,0,0,1,5.5,5.5,0.4%,CAR,11,2021
28,John Bates,3,3,23,7.7,10,0,0,0,0,0,0,1,5.3,5.3,0.1%,WAS,11,2021
29,Cameron Brate,2,6,27,13.5,15,0,0,0,0,0,0,1,4.7,4.7,2.0%,FA,11,2021
30,Hunter Henry,2,3,25,12.5,15,0,0,0,0,0,0,1,4.5,4.5,15.3%,NE,11,2021
31,Jimmy Graham,2,3,25,12.5,23,1,0,0,0,0,0,1,4.5,4.5,0.0%,FA,11,2021
32,David Njoku,2,4,20,10.0,21,1,0,1,1,0,0,1,4.1,4.1,94.0%,CLE,11,2021
33,Kyle Rudolph,1,1,28,28.0,28,1,0,0,0,0,0,1,3.8,3.8,0.0%,FA,11,2021
34,Evan Engram,2,5,12,6.0,9,0,0,0,0,0,0,1,3.2,3.2,97.0%,JAC,11,2021
35,Pharaoh Brown,2,4,10,5.0,8,0,0,0,0,0,0,1,3.0,3.0,0.1%,SEA,11,2021
36,Nick Vannett,1,1,20,20.0,20,1,0,0,0,0,0,1,3.0,3.0,0.0%,TEN,11,2021
37,C.J. Uzomah,2,3,9,4.5,7,0,0,0,0,0,0,1,2.9,2.9,0.1%,PHI,11,2021
38,Adam Shaheen,1,1,19,19.0,19,0,0,0,0,0,0,1,2.9,2.9,0.0%,FA,11,2021
39,Jonnu Smith,1,2,17,17.0,17,0,0,0,0,0,0,1,2.7,2.7,8.1%,MIA,11,2021
40,Will Dissly,1,3,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,0.3%,LAC,11,2021
41,Cole Kmet,1,2,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,72.3%,CHI,11,2021
42,Brock Wright,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.2%,DET,11,2021
43,O.J. Howard,1,1,10,10.0,10,0,0,0,0,0,0,1,2.0,2.0,0.0%,FA,11,2021
44,Noah Gray,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.9%,KC,11,2021
45,Blake Bell,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,FA,11,2021
46,Dominique Dafney,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,FA,11,2021
47,Kylen Granson,1,2,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.7%,IND,11,2021
48,Brevin Jordan,1,3,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,5.2%,HOU,11,2021
49,Tre' McKitty,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,BUF,11,2021
50,Ian Thomas,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.1%,CAR,11,2021
51,Colby Parkinson,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.6%,LAR,11,2021
52,Parker Hesse,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,DET,11,2021
53,Drew Sample,1,2,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,0.1%,CIN,11,2021
54,Sean McKeon,1,1,2,2.0,2,0,0,0,0,0,0,1,1.2,1.2,0.0%,DET,11,2021
55,Chris Myarick,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2021
56,Harrison Bryant,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,LV,11,2021
57,N'Keal Harry,2,2,14,7.0,9,0,0,0,0,0,0,1,0.0,0.0,0.1%,MIN,11,2021
58,Tommy Sweeney,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,11,2021
59,Tyree Jackson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,11,2021
60,Feleipe Franks,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2021
61,Tommy Hudson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NO,11,2021
62,Jack Stoll,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,11,2021
63,Lee Smith,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2021
64,Clark Harris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2021
65,Jeremy Sprinkle,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2021
66,Cethan Carter,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2021
67,Mo Alie-Cox,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,IND,11,2021
68,Darrell Daniels,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2021
69,Garrett Griffin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2021
70,Dan Arnold,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2021
71,Nick Boyle,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2021
72,Eric Tomlinson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,IND,11,2021
