Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
29,Will Dissly,2,4,29,14.5,21,1,0,0,0,0,0,1,4.9,4.9,0.3%,LAC,5,2021
30,Dallas Goedert,2,3,28,14.0,20,1,0,0,0,0,0,1,4.8,4.8,89.7%,PHI,5,2021
31,Ross Dwelley,2,2,25,12.5,13,0,0,0,0,0,0,1,4.5,4.5,0.0%,ATL,5,2021
32,Tyler Conklin,2,3,25,12.5,16,0,0,0,0,0,0,1,4.5,4.5,18.4%,NYJ,5,2021
33,Durham Smythe,2,3,23,11.5,21,1,0,0,0,0,0,1,4.3,4.3,0.7%,MIA,5,2021
34,T.J. Hockenson,2,3,22,11.0,14,0,0,0,0,0,0,1,4.2,4.2,81.3%,MIN,5,2021
35,Cole Kmet,2,4,22,11.0,14,0,0,0,0,0,0,1,4.2,4.2,72.3%,CHI,5,2021
36,Pharaoh Brown,2,4,22,11.0,15,0,0,0,0,0,0,1,4.2,4.2,0.1%,SEA,5,2021
37,Jared Cook,1,3,29,29.0,29,1,0,0,0,0,0,1,3.9,3.9,0.0%,FA,5,2021
38,O.J. Howard,2,3,19,9.5,10,0,0,0,0,0,0,1,3.9,3.9,0.0%,FA,5,2021
39,Kylen Granson,2,2,19,9.5,15,0,0,0,0,0,0,1,3.9,3.9,0.7%,IND,5,2021
40,Jordan Akins,2,2,17,8.5,9,0,0,0,0,0,0,1,3.7,3.7,0.1%,CLE,5,2021
41,C.J. Uzomah,2,2,16,8.0,9,0,0,0,0,0,0,1,3.6,3.6,0.1%,PHI,5,2021
42,Adam Shaheen,2,2,15,7.5,10,0,0,0,0,0,0,1,3.5,3.5,0.0%,FA,5,2021
43,Josh Oliver,2,2,13,6.5,7,0,0,0,0,0,0,1,3.3,3.3,0.6%,MIN,5,2021
44,Eric Ebron,2,2,10,5.0,5,0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,5,2021
45,Drew Sample,2,4,9,4.5,6,0,0,0,0,0,0,1,2.9,2.9,0.1%,CIN,5,2021
46,Pat Freiermuth,2,2,7,3.5,4,0,0,0,0,0,0,1,2.7,2.7,60.5%,PIT,5,2021
47,Kyle Rudolph,1,1,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,0.0%,FA,5,2021
48,Maxx Williams,1,1,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,0.0%,FA,5,2021
49,Luke Farrell,1,1,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.1%,JAC,5,2021
50,Zach Gentry,1,2,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.0%,LV,5,2021
51,Cameron Brate,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,2.0%,FA,5,2021
52,Austin Hooper,0,0,0,0.0,0,0,0,0,0,0,0,1,2.0,2.0,0.4%,NE,5,2021
53,Robert Tonyan,1,2,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.1%,MIN,5,2021
54,Zach Ertz,1,6,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,3.7%,WAS,5,2021
55,Jack Doyle,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,2.0%,FA,5,2021
56,Charlie Woerner,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.1%,ATL,5,2021
57,Ryan Griffin,1,2,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,FA,5,2021
58,Blake Bell,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,FA,5,2021
59,Colby Parkinson,1,2,1,1.0,1,0,0,0,0,0,0,1,1.1,1.1,0.6%,LAR,5,2021
60,Tommy Sweeney,1,1,1,1.0,1,0,0,0,0,0,0,1,1.1,1.1,0.0%,CHI,5,2021
61,Matt Orzech,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,GB,5,2021
62,Harrison Bryant,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,LV,5,2021
63,Foster Moreau,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,NO,5,2021
64,Trevon Wesco,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2021
65,Juwan Johnson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,9.8%,NO,5,2021
66,Ben Ellefson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2021
67,Giovanni Ricci,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,CLE,5,2021
68,Tyler Davis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,GB,5,2021
69,Kaden Smith,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2021
70,Blake Jarwin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,FA,5,2021
71,Garrett Griffin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2021
72,N'Keal Harry,1,2,9,9.0,9,0,0,0,0,0,0,1,0.0,0.0,0.1%,MIN,5,2021
73,Codey McElroy,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2021
74,Taysom Hill,1,2,11,11.0,11,0,0,0,0,0,0,1,0.0,0.0,36.8%,NO,5,2021
75,Chris Herndon IV,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2021
76,Patrick Scales,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,5,2021
77,Andrew DePaola,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,MIN,5,2021
78,Stephen Anderson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2021
79,Geoff Swaim,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2021
