Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Cooper Kupp,9,11,163,18.1,44,6,2,1,-5,0,0,1,36.8,36.8,97.9%,LAR,2,2021
2,Tyler Lockett,8,11,178,22.3,63,9,1,0,0,0,0,1,31.8,31.8,88.8%,SEA,2,2021
3,Terry McLaurin,11,14,107,9.7,18,0,1,0,0,0,0,1,27.7,27.7,90.2%,WAS,2,2021
4,Courtland Sutton,9,12,159,17.7,55,6,0,0,0,0,0,1,24.9,24.9,83.4%,DEN,2,2021
5,Mike Evans,5,9,75,15.0,26,3,2,0,0,0,0,1,24.5,24.5,98.1%,TB,2,2021
6,Rondale Moore,7,8,114,16.3,77,4,1,0,0,0,0,1,24.4,24.4,5.3%,ATL,2,2021
7,Hollywood Brown,6,10,113,18.8,42,5,1,0,0,0,0,1,23.3,23.3,79.0%,KC,2,2021
8,Brandin Cooks,9,14,78,8.7,22,1,1,0,0,0,0,1,22.8,22.8,43.9%,DAL,2,2021
9,Henry Ruggs III,5,7,113,22.6,61,6,1,1,2,0,0,1,22.5,22.5,10.9%,FA,2,2021
10,Mike Williams,7,10,91,13.0,27,1,1,0,0,0,0,1,22.1,22.1,48.1%,NYJ,2,2021
11,DJ Moore,8,11,79,9.9,20,1,1,0,0,0,0,1,21.9,21.9,97.7%,CHI,2,2021
12,Freddie Swain,5,5,95,19.0,68,4,1,1,5,0,0,1,21.0,21.0,0.0%,CHI,2,2021
13,Michael Pittman Jr.,8,12,123,15.4,42,4,0,0,0,0,0,1,20.3,20.3,97.2%,IND,2,2021
14,Davante Adams,8,9,121,15.1,50,5,0,0,0,0,0,1,20.1,20.1,99.9%,LV,2,2021
15,K.J. Osborn,5,6,91,18.2,64,4,1,0,0,0,0,1,20.1,20.1,15.4%,NE,2,2021
16,Diontae Johnson,9,12,105,11.7,41,3,0,0,0,0,0,1,19.5,19.5,83.3%,CAR,2,2021
17,Calvin Ridley,7,10,63,9.0,22,1,1,0,0,0,0,1,19.3,19.3,95.3%,TEN,2,2021
18,Julio Jones,6,8,128,21.3,51,4,0,0,0,0,0,1,18.8,18.8,0.6%,FA,2,2021
19,Justin Jefferson,6,10,65,10.8,14,0,1,0,0,0,0,1,18.5,18.5,100.0%,MIN,2,2021
20,Marvin Jones Jr.,6,11,55,9.2,25,1,1,0,0,0,0,1,17.5,17.5,0.1%,FA,2,2021
21,Sterling Shepard,9,10,94,10.4,21,1,0,1,-9,0,0,1,17.5,17.5,0.1%,TB,2,2021
22,CeeDee Lamb,8,9,81,10.1,34,2,0,1,13,0,0,1,17.4,17.4,100.0%,DAL,2,2021
23,JuJu Smith-Schuster,6,7,41,6.8,17,0,0,1,3,1,0,1,16.4,16.4,7.0%,NE,2,2021
24,Quintez Cephus,4,7,63,15.8,46,3,1,0,0,0,0,1,16.3,16.3,0.0%,FA,2,2021
25,Chris Godwin,4,5,62,15.5,26,1,1,0,0,0,0,1,16.2,16.2,90.4%,TB,2,2021
26,Deebo Samuel Sr.,6,8,93,15.5,40,3,0,2,8,0,0,1,16.1,16.1,98.8%,SF,2,2021
27,Stefon Diggs,4,8,60,15.0,41,3,1,0,0,0,0,1,16.0,16.0,99.7%,HOU,2,2021
28,Tee Higgins,6,10,60,10.0,14,0,1,0,0,0,1,1,16.0,16.0,94.5%,CIN,2,2021
29,Adam Thielen,6,7,39,6.5,15,0,1,0,0,0,0,1,15.9,15.9,76.1%,CAR,2,2021
30,DeAndre Hopkins,4,4,54,13.5,16,0,1,0,0,0,0,1,15.4,15.4,92.5%,TEN,2,2021
31,Zach Pascal,5,6,38,7.6,9,0,1,0,0,0,0,1,14.8,14.8,0.1%,ARI,2,2021
32,Keenan Allen,4,8,108,27.0,42,6,0,0,0,0,0,1,14.8,14.8,91.1%,CHI,2,2021
33,Darius Slayton,3,6,54,18.0,33,2,1,0,0,0,0,1,14.4,14.4,2.7%,NYG,2,2021
34,Braxton Berrios,7,11,73,10.4,27,1,0,0,0,0,0,1,14.3,14.3,1.3%,MIA,2,2021
35,Tyler Boyd,7,9,73,10.4,22,1,0,0,0,0,0,1,14.3,14.3,28.0%,TEN,2,2021
36,Byron Pringle,2,2,63,31.5,40,4,1,0,0,0,0,1,14.3,14.3,0.0%,FA,2,2021
37,Quez Watkins,2,2,117,58.5,91,5,0,0,0,0,0,1,13.7,13.7,0.2%,PIT,2,2021
38,Demarcus Robinson,3,4,46,15.3,33,2,1,0,0,0,0,1,13.6,13.6,15.2%,LAR,2,2021
39,Brandon Zylstra,3,3,44,14.7,20,1,1,0,0,0,0,1,13.4,13.4,0.0%,FA,2,2021
40,A.J. Green,3,6,44,14.7,29,1,1,0,0,0,0,1,13.4,13.4,0.6%,FA,2,2021
41,Ja'Marr Chase,2,4,54,27.0,42,3,1,0,0,0,0,1,13.4,13.4,99.4%,CIN,2,2021
42,Tim Patrick,3,4,37,12.3,14,0,1,0,0,0,0,1,12.7,12.7,0.6%,DEN,2,2021
43,Darnell Mooney,6,8,66,11.0,21,1,0,0,0,0,0,1,12.6,12.6,39.2%,ATL,2,2021
44,Robert Woods,5,9,64,12.8,16,0,0,2,6,0,0,1,12.0,12.0,2.7%,HOU,2,2021
45,Adam Humphries,7,8,44,6.3,12,0,0,0,0,0,0,1,11.4,11.4,0.0%,FA,2,2021
46,DK Metcalf,6,11,53,8.8,16,0,0,0,0,0,0,1,11.3,11.3,98.5%,SEA,2,2021
47,Hunter Renfrow,5,7,57,11.4,23,1,0,0,0,0,0,1,10.7,10.7,0.7%,FA,2,2021
48,Mecole Hardman Jr.,5,8,55,11.0,19,0,0,0,0,0,0,1,10.5,10.5,1.2%,KC,2,2021
49,Allen Robinson II,2,4,24,12.0,13,0,1,0,0,0,0,1,10.4,10.4,0.6%,NYG,2,2021
50,Jauan Jennings,2,2,17,8.5,11,0,1,0,0,0,0,1,9.7,9.7,0.8%,SF,2,2021
51,Chase Claypool,3,9,70,23.3,52,4,0,1,-3,0,0,1,9.7,9.7,0.8%,BUF,2,2021
52,Christian Kirk,3,4,65,21.7,35,2,0,0,0,0,0,1,9.5,9.5,70.5%,JAC,2,2021
53,DeVante Parker,5,9,42,8.4,16,0,0,0,0,0,0,1,9.2,9.2,1.7%,FA,2,2021
54,Jaylen Waddle,6,8,48,8.0,14,0,0,0,0,0,1,1,8.8,8.8,96.3%,MIA,2,2021
55,Elijah Moore,4,8,47,11.8,27,1,0,0,0,0,0,1,8.7,8.7,23.3%,CLE,2,2021
56,Sammy Watkins,4,7,44,11.0,19,0,0,0,0,0,0,1,8.4,8.4,0.0%,FA,2,2021
57,Jakobi Meyers,4,6,38,9.5,24,1,0,0,0,0,0,1,7.8,7.8,75.5%,LV,2,2021
58,Russell Gage,5,7,28,5.6,8,0,0,0,0,0,0,1,7.8,7.8,0.0%,FA,2,2021
59,Cole Beasley,4,4,36,9.0,22,1,0,0,0,0,0,1,7.6,7.6,0.0%,FA,2,2021
60,A.J. Brown,3,9,43,14.3,15,0,0,0,0,0,0,1,7.3,7.3,99.9%,PHI,2,2021
61,Bryan Edwards,3,3,40,13.3,18,0,0,0,0,0,0,1,7.0,7.0,0.0%,FA,2,2021
62,Emmanuel Sanders,2,6,48,24.0,35,2,0,0,0,0,0,1,6.8,6.8,0.0%,FA,2,2021
63,Kenny Golladay,3,8,38,12.7,16,0,0,0,0,0,0,1,6.8,6.8,4.0%,FA,2,2021
64,Robbie Chosen,3,6,38,12.7,18,0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,2,2021
65,Dyami Brown,3,6,34,11.3,22,1,0,0,0,0,0,1,6.4,6.4,0.2%,WAS,2,2021
66,Albert Wilson,4,6,20,5.0,6,0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,2,2021
67,Jamal Agnew,0,0,0,0.0,0,0,0,0,0,0,0,1,6.0,6.0,1.0%,FA,2,2021
68,Tyreek Hill,3,4,14,4.7,7,0,0,1,15,0,0,1,5.9,5.9,100.0%,MIA,2,2021
69,Randall Cobb,3,3,26,8.7,14,0,0,0,0,0,0,1,5.6,5.6,0.0%,FA,2,2021
70,Amari Cooper,3,5,24,8.0,12,0,0,0,0,0,0,1,5.4,5.4,91.4%,CLE,2,2021
71,Nelson Agholor,3,3,21,7.0,10,0,0,0,0,0,0,1,5.1,5.1,0.9%,BAL,2,2021
72,Amon-Ra St. Brown,3,5,18,6.0,7,0,0,0,0,0,0,1,4.8,4.8,100.0%,DET,2,2021
73,Rashard Higgins,2,2,27,13.5,14,0,0,0,0,0,0,1,4.7,4.7,0.0%,FA,2,2021
74,Terrace Marshall Jr.,3,3,17,5.7,11,0,0,0,0,0,0,1,4.7,4.7,0.2%,CAR,2,2021
75,Kendrick Bourne,2,3,10,5.0,7,0,0,1,16,0,0,1,4.6,4.6,4.7%,NE,2,2021
76,Jeff Smith,1,2,35,35.0,35,2,0,0,0,0,0,1,4.5,4.5,0.0%,ARI,2,2021
77,Cedrick Wilson Jr.,2,2,20,10.0,16,0,0,1,5,0,0,1,4.5,4.5,1.1%,NO,2,2021
78,Jalen Guyton,2,2,13,6.5,9,0,0,1,9,0,0,1,4.2,4.2,1.1%,LV,2,2021
79,Nico Collins,1,1,32,32.0,32,2,0,0,0,0,0,1,4.2,4.2,95.6%,HOU,2,2021
80,Chester Rogers,2,5,22,11.0,12,0,0,0,0,0,0,1,4.2,4.2,0.0%,FA,2,2021
81,Olamide Zaccheaus,2,4,22,11.0,12,0,0,0,0,0,0,1,4.2,4.2,0.1%,WAS,2,2021
82,Joshua Palmer,2,2,21,10.5,16,0,0,0,0,0,0,1,4.1,4.1,26.4%,LAC,2,2021
83,Kalif Raymond,2,2,18,9.0,10,0,0,0,0,0,0,1,3.8,3.8,1.3%,DET,2,2021
84,Lil'Jordan Humphrey,1,2,27,27.0,27,1,0,0,0,0,0,1,3.7,3.7,0.1%,DEN,2,2021
85,DeVonta Smith,2,7,16,8.0,11,0,0,0,0,0,0,1,3.6,3.6,98.0%,PHI,2,2021
86,Trinity Benson,1,3,24,24.0,24,1,0,0,0,0,0,1,3.4,3.4,0.0%,FA,2,2021
87,DJ Chark Jr.,1,4,19,19.0,19,0,0,0,0,0,0,1,2.9,2.9,4.6%,LAC,2,2021
88,Marquez Callaway,2,4,8,4.0,4,0,0,0,0,0,0,1,2.8,2.8,0.1%,PIT,2,2021
89,Corey Davis,2,5,8,4.0,5,0,0,0,0,0,0,1,2.8,2.8,0.0%,FA,2,2021
90,Antonio Brown,1,3,17,17.0,17,0,0,0,0,0,0,1,2.7,2.7,0.8%,FA,2,2021
