Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
27,Robert Woods,4,6,48,12.0,18,0,1,0,0,0,0,1,14.8,14.8,2.7%,HOU,4,2021
28,Mike Evans,7,12,75,10.7,28,1,0,0,0,0,0,1,14.5,14.5,98.1%,TB,4,2021
29,Kadarius Toney,6,9,78,13.0,21,1,0,1,1,0,0,1,13.9,13.9,6.0%,KC,4,2021
30,Ja'Marr Chase,6,9,77,12.8,44,3,0,0,0,0,0,1,13.7,13.7,99.4%,CIN,4,2021
31,Antonio Brown,7,11,63,9.0,27,1,0,0,0,0,0,1,13.3,13.3,0.8%,FA,4,2021
32,Emmanuel Sanders,5,6,74,14.8,21,2,0,1,7,0,0,1,13.1,13.1,0.0%,FA,4,2021
33,Amon-Ra St. Brown,6,8,70,11.7,24,1,0,0,0,0,0,1,13.0,13.0,100.0%,DET,4,2021
34,Davante Adams,6,11,64,10.7,21,1,0,0,0,0,0,1,12.4,12.4,99.9%,LV,4,2021
35,James Proche II,5,6,74,14.8,32,2,0,0,0,0,0,1,12.4,12.4,0.0%,CLE,4,2021
36,Quintez Cephus,4,5,83,20.8,33,4,0,0,0,0,0,1,12.3,12.3,0.0%,FA,4,2021
37,Keelan Cole Sr.,3,4,92,30.7,54,5,0,0,0,0,0,1,12.2,12.2,0.0%,FA,4,2021
38,Michael Pittman Jr.,6,8,59,9.8,20,1,0,0,0,0,0,1,11.9,11.9,97.2%,IND,4,2021
39,Josh Reynolds,6,9,59,9.8,12,0,0,0,0,0,0,1,11.9,11.9,7.4%,DEN,4,2021
40,Cooper Kupp,5,13,64,12.8,35,2,0,0,0,0,0,1,11.4,11.4,97.9%,LAR,4,2021
41,Chester Rogers,5,6,63,12.6,20,1,0,0,0,0,0,1,11.3,11.3,0.0%,FA,4,2021
42,Cedrick Wilson Jr.,2,2,30,15.0,23,1,1,0,0,0,0,1,11.0,11.0,1.1%,NO,4,2021
43,Freddie Swain,3,4,20,6.7,13,0,1,0,0,0,0,1,11.0,11.0,0.0%,CHI,4,2021
44,James Washington,4,5,69,17.3,30,2,0,0,0,0,0,1,10.9,10.9,0.0%,FA,4,2021
45,Kendrick Bourne,5,5,58,11.6,17,0,0,0,0,0,0,1,10.8,10.8,4.7%,NE,4,2021
46,DeAndre Hopkins,4,7,67,16.8,25,1,0,0,0,0,0,1,10.7,10.7,92.5%,TEN,4,2021
47,Keenan Allen,7,11,36,5.1,9,0,0,0,0,0,0,1,10.6,10.6,91.1%,CHI,4,2021
48,Rashard Higgins,4,7,63,15.8,21,1,0,0,0,0,0,1,10.3,10.3,0.0%,FA,4,2021
49,Deonte Harty,5,8,52,10.4,18,0,0,0,0,0,0,1,10.2,10.2,0.1%,BAL,4,2021
50,Robbie Chosen,5,11,46,9.2,13,0,0,1,3,0,0,1,9.9,9.9,0.0%,FA,4,2021
51,Brandin Cooks,5,7,47,9.4,16,0,0,0,0,0,0,1,9.7,9.7,43.9%,DAL,4,2021
52,DeAndre Carter,1,1,24,24.0,24,1,0,0,0,0,0,1,9.4,9.4,0.0%,CHI,4,2021
53,Marquez Callaway,2,2,74,37.0,58,4,0,0,0,0,0,1,9.4,9.4,0.1%,PIT,4,2021
54,Allen Robinson II,3,3,63,21.0,28,2,0,0,0,0,0,1,9.3,9.3,0.6%,NYG,4,2021
55,Henry Ruggs III,3,6,60,20.0,51,4,0,0,0,0,0,1,9.0,9.0,10.9%,FA,4,2021
56,Sammy Watkins,4,7,49,12.3,20,1,0,0,0,0,0,1,8.9,8.9,0.0%,FA,4,2021
57,Nelson Agholor,3,5,55,18.3,30,2,0,1,4,0,0,1,8.9,8.9,0.9%,BAL,4,2021
58,Chris Godwin,3,5,55,18.3,28,2,0,0,0,0,0,1,8.5,8.5,90.4%,TB,4,2021
59,Greg Ward,1,2,15,15.0,15,0,1,0,0,0,0,1,8.5,8.5,0.0%,FA,4,2021
60,Zach Pascal,4,5,44,11.0,41,3,0,0,0,0,0,1,8.4,8.4,0.1%,ARI,4,2021
61,Brandon Zylstra,2,2,63,31.5,55,4,0,0,0,0,0,1,8.3,8.3,0.0%,FA,4,2021
62,Courtland Sutton,3,8,47,15.7,32,2,0,0,0,0,0,1,7.7,7.7,83.4%,DEN,4,2021
63,Adam Thielen,3,8,46,15.3,22,1,0,0,0,0,0,1,7.6,7.6,76.1%,CAR,4,2021
64,Mohamed Sanu Sr.,4,5,35,8.8,12,0,0,0,0,0,0,1,7.5,7.5,0.0%,FA,4,2021
65,Cameron Batson,1,4,2,2.0,2,0,1,0,0,0,0,1,7.2,7.2,0.0%,FA,4,2021
66,Tim Patrick,3,6,39,13.0,19,0,0,0,0,0,0,1,6.9,6.9,0.6%,DEN,4,2021
67,Rondale Moore,3,3,28,9.3,16,0,0,2,9,0,0,1,6.7,6.7,5.3%,ATL,4,2021
68,K.J. Osborn,3,7,26,8.7,20,1,0,1,10,0,0,1,6.6,6.6,15.4%,NE,4,2021
69,Tyler Lockett,4,5,24,6.0,19,0,0,0,0,0,0,1,6.4,6.4,88.8%,SEA,4,2021
70,Quez Watkins,3,7,33,11.0,18,0,0,0,0,0,0,1,6.3,6.3,0.2%,PIT,4,2021
71,Jaylen Waddle,3,4,33,11.0,18,0,0,0,0,0,0,1,6.3,6.3,96.3%,MIA,4,2021
72,Devin Duvernay,3,6,31,10.3,17,0,0,0,0,0,0,1,6.1,6.1,0.2%,JAC,4,2021
73,Mecole Hardman Jr.,2,3,16,8.0,9,0,0,2,25,0,0,1,6.1,6.1,1.2%,KC,4,2021
74,Nick Westbrook-Ikhine,3,8,29,9.7,18,0,0,0,0,0,0,1,5.9,5.9,0.2%,TEN,4,2021
75,Curtis Samuel,4,4,19,4.8,10,0,0,0,0,0,0,1,5.9,5.9,48.9%,BUF,4,2021
76,Marvin Jones Jr.,3,3,24,8.0,10,0,0,0,0,0,0,1,5.4,5.4,0.1%,FA,4,2021
77,Allen Lazard,2,3,33,16.5,28,1,0,0,0,0,0,1,5.3,5.3,4.8%,NYJ,4,2021
78,Odell Beckham Jr.,2,7,27,13.5,24,1,0,1,4,0,0,1,5.1,5.1,33.2%,MIA,4,2021
79,Jamal Agnew,1,1,27,27.0,27,1,0,1,11,0,0,1,4.8,4.8,1.0%,FA,4,2021
80,Byron Pringle,2,2,23,11.5,19,0,0,0,0,0,0,1,4.3,4.3,0.0%,FA,4,2021
81,Parris Campbell,2,3,22,11.0,12,0,0,0,0,0,0,1,4.2,4.2,0.7%,PHI,4,2021
82,Jalen Guyton,1,2,9,9.0,9,0,0,2,20,0,0,1,3.9,3.9,1.1%,LV,4,2021
83,Cole Beasley,2,2,16,8.0,9,0,0,0,0,0,0,1,3.6,3.6,0.0%,FA,4,2021
84,Trenton Irwin,1,1,25,25.0,25,1,0,0,0,0,0,1,3.5,3.5,0.6%,CIN,4,2021
85,Chris Hogan,2,2,15,7.5,9,0,0,0,0,0,0,1,3.5,3.5,0.0%,FA,4,2021
86,Tajae Sharpe,2,2,15,7.5,8,0,0,0,0,0,0,1,3.5,3.5,0.0%,FA,4,2021
87,CeeDee Lamb,2,5,13,6.5,7,0,0,0,0,0,0,1,3.3,3.3,100.0%,DAL,4,2021
88,Trinity Benson,2,3,12,6.0,9,0,0,0,0,0,0,1,3.2,3.2,0.0%,FA,4,2021
89,JuJu Smith-Schuster,2,8,11,5.5,9,0,0,0,0,0,0,1,3.1,3.1,7.0%,NE,4,2021
90,Jalen Reagor,1,1,9,9.0,9,0,0,1,12,0,0,1,3.1,3.1,0.1%,NE,4,2021
91,Adam Humphries,1,1,19,19.0,19,0,0,0,0,0,0,1,2.9,2.9,0.0%,FA,4,2021
92,Dyami Brown,1,2,19,19.0,19,0,0,0,0,0,0,1,2.9,2.9,0.2%,WAS,4,2021
93,Auden Tate,1,1,18,18.0,18,0,0,0,0,0,0,1,2.8,2.8,0.0%,FA,4,2021
94,Dede Westbrook,1,1,17,17.0,17,0,0,0,0,0,0,1,2.7,2.7,0.0%,FA,4,2021
95,Ashton Dulin,1,1,17,17.0,17,0,0,0,0,0,0,1,2.7,2.7,0.1%,IND,4,2021
96,Brandon Aiyuk,1,3,15,15.0,15,0,0,0,0,0,0,1,2.5,2.5,98.2%,SF,4,2021
97,Olamide Zaccheaus,1,3,15,15.0,15,0,0,0,0,0,0,1,2.5,2.5,0.1%,WAS,4,2021
98,Willie Snead IV,1,1,15,15.0,15,0,0,0,0,0,0,1,2.5,2.5,0.0%,FA,4,2021
99,Braxton Berrios,1,1,0,0.0,0,0,0,2,15,0,0,1,2.5,2.5,1.3%,MIA,4,2021
100,Jauan Jennings,1,1,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,0.8%,SF,4,2021
101,KhaDarel Hodge,1,1,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.1%,ATL,4,2021
102,Kendall Hinton,1,3,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,4,2021
103,Albert Wilson,1,2,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,FA,4,2021
104,Mike Williams,1,4,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,48.1%,NYJ,4,2021
105,N'Keal Harry,1,1,10,10.0,10,0,0,0,0,0,0,1,2.0,2.0,0.1%,MIN,4,2021
106,Tavon Austin,1,3,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.1%,FA,4,2021
107,DeSean Jackson,1,3,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.6%,FA,4,2021
108,William Fuller V,1,2,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,4,2021
109,Christian Kirk,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,70.5%,JAC,4,2021
110,Zay Jones,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,17.3%,ARI,4,2021
111,Bryan Edwards,1,4,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,FA,4,2021
112,Anthony Miller,1,5,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,0.0%,FA,4,2021
113,Terrace Marshall Jr.,1,3,2,2.0,2,0,0,0,0,0,0,1,1.2,1.2,0.2%,CAR,4,2021
114,Ray-Ray McCloud III,1,1,2,2.0,2,0,0,0,0,0,0,1,1.2,1.2,0.6%,ATL,4,2021
115,Mike Thomas,1,1,0,0.0,0,0,0,0,0,0,0,1,1.0,1.0,0.0%,FA,4,2021
116,Marquise Goodwin,0,2,0,0.0,0,0,0,1,1,0,0,1,0.1,0.1,0.0%,FA,4,2021
117,Gunner Olszewski,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,4,2021
118,Donovan Peoples-Jones,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.8%,DET,4,2021
119,KJ Hill Jr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021
120,Gabe Davis,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,54.7%,JAC,4,2021
121,Nsimba Webster,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,4,2021
122,Tyler Johnson,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,LAR,4,2021
123,Tyron Billy-Johnson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,DAL,4,2021
124,Amari Rodgers,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021
125,Tutu Atwell,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,9.4%,LAR,4,2021
126,Anthony Schwartz,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,MIA,4,2021
127,Tylan Wallace,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,BAL,4,2021
128,Brandon Smith,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021
129,Kenny Stills,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021
130,Matthew Slater,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021
131,Andre Roberts,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021
132,Marcus Kemp,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021
133,Justin Hardee Sr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CLE,4,2021
134,C.J. Board,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021
135,Noah Brown,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,23.5%,HOU,4,2021
136,Isaiah McKenzie,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,NYG,4,2021
137,Cam Sims,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CAR,4,2021
138,Trent Sherfield Sr.,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,MIN,4,2021
139,J.J. Arcega-Whiteside,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021
140,Collin Johnson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,4,2021
141,Equanimeous St. Brown,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,NO,4,2021
142,Christian Blake,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021
143,Chris Conley,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,SF,4,2021
144,Jake Kumerow,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021
145,Diontae Spencer,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021
146,Ty Montgomery II,3,3,42,14.0,21,1,0,2,7,0,0,1,0.0,0.0,0.0%,FA,4,2021
147,Jaydon Mickens,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021
148,Alex Erickson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,4,2021
149,Jakeem Grant Sr.,1,1,-7,-7.0,0,0,0,0,0,0,1,1,-1.7,-1.7,0.0%,FA,4,2021
