Rank,Player,SACK,INT,FR,FF,DEF TD,SFTY,SPC TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Tampa Bay Buccaneers,4,3,2,3,0,0,0,1,21.0,21.0,20.8%,TB,7,2021
2,Tennessee Titans,4,1,2,3,0,0,0,1,17.0,17.0,3.5%,TEN,7,2021
3,New York Giants,6,1,0,0,0,1,0,1,17.0,17.0,2.4%,NYG,7,2021
4,Green Bay Packers,4,1,1,4,0,0,0,1,14.0,14.0,26.4%,GB,7,2021
5,New England Patriots,2,2,1,1,0,0,0,1,12.0,12.0,13.6%,NE,7,2021
6,Arizona Cardinals,2,0,1,1,0,0,0,1,11.0,11.0,0.8%,ARI,7,2021
7,Indianapolis Colts,2,2,2,2,0,0,0,1,11.0,11.0,26.4%,IND,7,2021
8,New Orleans Saints,5,0,0,0,0,0,0,1,9.0,9.0,64.0%,NO,7,2021
9,Seattle Seahawks,2,0,1,1,0,0,0,1,8.0,8.0,22.4%,SEA,7,2021
10,Los Angeles Rams,2,2,0,0,0,0,0,1,7.0,7.0,21.2%,LAR,7,2021
11,Houston Texans,4,1,0,0,0,1,0,1,7.0,7.0,31.9%,HOU,7,2021
12,Washington Commanders,3,0,1,2,0,0,0,1,7.0,7.0,8.1%,WAS,7,2021
13,Las Vegas Raiders,2,0,2,1,0,0,0,1,6.0,6.0,24.5%,LV,7,2021
14,Atlanta Falcons,1,2,0,0,0,0,0,1,6.0,6.0,16.7%,ATL,7,2021
15,Cincinnati Bengals,5,0,0,1,0,0,0,1,6.0,6.0,50.0%,CIN,7,2021
16,Cleveland Browns,2,1,0,0,0,0,0,1,5.0,5.0,94.2%,CLE,7,2021
17,San Francisco 49ers,1,0,2,3,0,0,0,1,4.0,4.0,97.8%,SF,7,2021
18,Denver Broncos,1,0,0,0,0,0,0,1,4.0,4.0,34.5%,DEN,7,2021
19,Miami Dolphins,1,1,1,1,0,0,0,1,4.0,4.0,69.9%,MIA,7,2021
20,Kansas City Chiefs,1,1,0,0,0,0,0,1,3.0,3.0,77.7%,KC,7,2021
21,Carolina Panthers,2,0,0,0,0,0,0,1,2.0,2.0,3.0%,CAR,7,2021
22,Philadelphia Eagles,0,1,0,0,0,0,0,1,1.0,1.0,51.6%,PHI,7,2021
23,Detroit Lions,1,0,0,0,0,0,0,1,0.0,0.0,38.6%,DET,7,2021
24,Baltimore Ravens,1,1,0,1,0,0,0,1,-1.0,-1.0,86.2%,BAL,7,2021
25,Chicago Bears,0,0,1,1,0,0,0,1,-2.0,-2.0,33.9%,CHI,7,2021
26,New York Jets,1,0,0,0,0,0,0,1,-3.0,-3.0,82.4%,NYJ,7,2021
