Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Robert Spillane,10,1,0.0,2,1,0,1,1,1,36.3,36.3,33.6%,LV,8,2020
2,Bobby Wagner,6,5,2.0,0,0,0,0,0,1,28.3,28.3,72.2%,WAS,8,2020
3,T.J. Edwards,6,6,1.0,0,0,1,0,0,1,24.0,24.0,78.6%,CHI,8,2020
4,Shaquille Leonard,7,2,1.0,0,0,1,0,0,1,22.5,22.5,21.8%,FA,8,2020
5,Roquan Smith,9,2,0.0,1,0,0,0,0,1,21.5,21.5,90.5%,BAL,8,2020
6,Jamie Collins Sr.,7,4,0.0,0,0,0,0,0,1,18.5,18.5,0.0%,FA,8,2020
7,Blake Martinez,6,3,0.0,0,0,1,0,0,1,17.8,17.8,0.0%,FA,8,2020
8,Kyle Van Noy,5,4,0.0,2,0,0,1,0,1,17.5,17.5,8.7%,BAL,8,2020
9,Deion Jones,5,1,1.0,0,0,0,0,0,1,17.3,17.3,2.5%,BUF,8,2020
10,Khalil Mack,2,3,1.0,0,0,1,0,0,1,15.8,15.8,52.9%,LAC,8,2020
11,Jerome Baker,5,7,0.0,2,0,0,0,0,1,15.8,15.8,14.2%,SEA,8,2020
12,Devin White,5,2,1.0,0,0,0,0,0,1,15.5,15.5,22.4%,PHI,8,2020
13,Alexander Johnson,5,5,0.0,1,0,0,0,0,1,15.3,15.3,1.0%,FA,8,2020
14,Eric Kendricks,8,4,0.0,0,0,0,0,0,1,15.0,15.0,32.2%,DAL,8,2020
15,Bobby Okereke,6,1,0.0,0,0,0,0,0,1,14.8,14.8,79.2%,NYG,8,2020
16,Jayon Brown,7,5,0.0,0,0,0,0,0,1,14.3,14.3,2.0%,FA,8,2020
17,Bud Dupree,4,0,1.0,0,0,1,0,0,1,14.0,14.0,1.2%,LAC,8,2020
18,Danny Trevathan,6,3,0.0,0,0,0,0,0,1,13.8,13.8,0.0%,FA,8,2020
