Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Leonard Floyd,5,0,3.0,0,0,0,1,0,1,28.5,28.5,5.1%,SF,10,2020
2,Jamie Collins Sr.,9,4,0.0,0,0,2,1,0,1,28.5,28.5,0.0%,FA,10,2020
3,Demario Davis,8,4,1.0,1,0,0,0,0,1,28.0,28.0,22.0%,NO,10,2020
4,Roquan Smith,8,6,1.0,0,0,0,0,0,1,28.0,28.0,90.5%,BAL,10,2020
5,A.J. Klein,10,1,1.0,0,0,0,0,0,1,22.3,22.3,0.0%,FA,10,2020
6,Alex Singleton,8,7,0.0,0,0,0,0,0,1,19.8,19.8,60.2%,DEN,10,2020
7,T.J. Watt,4,0,2.0,0,0,0,0,0,1,19.0,19.0,78.7%,PIT,10,2020
8,Nick Kwiatkoski,6,2,0.0,2,1,0,0,0,1,18.5,18.5,0.0%,FA,10,2020
9,Shaq Thompson,5,2,0.0,0,0,1,0,0,1,18.0,18.0,14.7%,CAR,10,2020
10,Nicholas Morrow,4,1,1.0,2,0,1,0,0,1,17.8,17.8,4.7%,BUF,10,2020
11,Alexander Johnson,9,5,0.0,0,0,0,0,0,1,17.3,17.3,1.0%,FA,10,2020
12,Micah Kiser,10,2,0.0,0,0,0,0,0,1,16.5,16.5,0.0%,FA,10,2020
13,Zach Cunningham,8,5,0.0,0,0,0,0,0,1,15.8,15.8,1.7%,FA,10,2020
14,Preston Smith,4,1,1.0,0,0,0,0,0,1,15.8,15.8,10.7%,GB,10,2020
15,Danny Trevathan,7,1,0.0,0,0,1,0,0,1,15.3,15.3,0.0%,FA,10,2020
16,Bobby Wagner,7,0,0.0,1,0,0,0,0,1,14.5,14.5,72.2%,WAS,10,2020
17,Eric Wilson,4,3,0.5,1,0,0,0,0,1,14.3,14.3,0.6%,GB,10,2020
18,Za'Darius Smith,4,2,1.0,0,0,0,0,0,1,14.0,14.0,5.3%,CLE,10,2020
19,Terez Hall,8,2,0.0,0,0,0,0,0,1,13.5,13.5,0.0%,FA,10,2020
20,Shaquil Barrett,3,0,1.0,0,0,0,0,0,1,13.5,13.5,8.3%,MIA,10,2020
21,Dre Greenlaw,7,4,0.0,0,0,0,0,0,1,13.5,13.5,37.6%,SF,10,2020
22,Matthew Judon,3,0,1.0,0,0,0,0,0,1,13.5,13.5,17.4%,NE,10,2020
23,Robert Spillane,4,1,1.0,0,0,0,0,0,1,13.3,13.3,33.6%,LV,10,2020
24,Patrick Queen,5,4,0.0,0,0,0,0,0,1,13.0,13.0,43.0%,PIT,10,2020
25,Tremaine Edmunds,7,3,0.0,0,0,0,0,0,1,12.8,12.8,33.2%,CHI,10,2020
26,Myles Jack,3,5,0.0,0,0,0,1,0,1,12.3,12.3,0.2%,FA,10,2020
27,T.J. Edwards,4,8,0.0,0,0,0,0,0,1,12.0,12.0,78.6%,CHI,10,2020
28,John Simon,3,2,1.0,1,0,0,0,0,1,11.5,11.5,0.0%,FA,10,2020
29,Josey Jewell,5,5,0.0,0,0,0,0,0,1,11.3,11.3,30.4%,CAR,10,2020
