Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Patrick Queen,6,3,1.0,0,0,1,2,1,1,33.3,33.3,43.0%,PIT,5,2020
2,Troy Reeder,7,3,3.0,0,0,0,0,0,1,29.8,29.8,1.7%,LAR,5,2020
3,Jaylon Smith,7,7,0.5,0,0,0,0,0,1,25.3,25.3,0.2%,FA,5,2020
4,Eric Wilson,4,2,1.0,1,1,0,0,0,1,23.0,23.0,0.6%,GB,5,2020
5,Foyesade Oluokun,12,2,0.0,0,0,0,0,0,1,22.0,22.0,94.0%,JAC,5,2020
6,Zach Cunningham,7,3,1.0,0,0,0,0,0,1,21.8,21.8,1.7%,FA,5,2020
7,Kyzir White,10,5,0.0,0,0,0,0,0,1,21.3,21.3,22.2%,ARI,5,2020
8,Duke Riley,7,5,0.0,0,0,1,0,0,1,20.8,20.8,4.0%,MIA,5,2020
9,Bobby Okereke,8,2,0.0,1,1,0,0,0,1,20.0,20.0,79.2%,NYG,5,2020
10,Anthony Walker Jr.,5,2,0.0,2,1,0,0,0,1,19.5,19.5,4.1%,MIA,5,2020
11,Kyler Fackrell,2,1,0.0,1,1,0,0,1,1,18.8,18.8,0.0%,FA,5,2020
12,Avery Williamson,6,2,0.0,2,1,0,0,0,1,18.5,18.5,0.0%,FA,5,2020
13,Khalil Mack,2,1,2.0,1,0,0,0,0,1,18.3,18.3,52.9%,LAC,5,2020
14,Cody Barton,9,5,0.0,0,0,0,0,0,1,17.3,17.3,11.8%,DEN,5,2020
15,Jerome Baker,6,1,1.0,0,0,0,0,0,1,16.3,16.3,14.2%,SEA,5,2020
16,Tyrell Adams,6,6,0.0,0,0,0,0,0,1,16.0,16.0,0.0%,FA,5,2020
17,Dennis Gardeck,2,0,2.0,0,0,0,0,0,1,16.0,16.0,3.5%,ARI,5,2020
18,T.J. Watt,3,0,1.0,0,0,0,0,0,1,16.0,16.0,78.7%,PIT,5,2020
19,K.J. Wright,2,1,0.0,2,1,0,1,0,1,15.8,15.8,0.0%,FA,5,2020
20,Pernell McPhee,5,0,1.0,1,0,0,0,0,1,15.5,15.5,0.0%,FA,5,2020
21,Andrew Van Ginkel,4,2,1.0,0,0,1,0,0,1,15.5,15.5,11.0%,MIN,5,2020
22,Fred Warner,7,3,0.0,0,0,0,0,0,1,15.3,15.3,90.1%,SF,5,2020
23,Roquan Smith,6,1,0.0,2,0,0,0,0,1,15.3,15.3,90.5%,BAL,5,2020
24,Willie Gay Jr.,5,1,1.0,0,0,0,0,0,1,14.8,14.8,7.3%,NO,5,2020
25,Bobby Wagner,5,9,0.0,0,0,0,0,0,1,14.3,14.3,72.2%,WAS,5,2020
26,Jordan Hicks,7,2,0.0,1,0,0,0,0,1,13.5,13.5,29.8%,CLE,5,2020
27,Kwon Alexander,4,1,1.0,0,0,0,0,0,1,13.3,13.3,1.0%,FA,5,2020
28,Joe Thomas,5,2,0.0,1,0,0,0,0,1,13.0,13.0,1.0%,FA,5,2020
29,Danny Trevathan,7,1,0.0,1,0,0,0,0,1,12.8,12.8,0.0%,FA,5,2020
30,De'Vondre Campbell,8,1,0.0,0,0,0,0,0,1,12.8,12.8,20.5%,SF,5,2020
31,Blake Martinez,4,3,0.0,0,0,0,1,0,1,12.3,12.3,0.0%,FA,5,2020
32,Neville Hewitt,4,6,0.0,1,0,0,0,0,1,12.0,12.0,0.0%,HOU,5,2020
