Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Tyler Lockett,13,18,152,11.7,30,2,2,0,0,0,0,1,40.2,40.2,88.8%,SEA,9,2019
2,Mike Evans,12,16,180,15.0,25,3,1,0,0,0,0,1,36.0,36.0,98.1%,TB,9,2019
3,DK Metcalf,6,9,123,20.5,53,5,1,1,7,0,0,1,27.0,27.0,98.5%,SEA,9,2019
4,Marvin Jones Jr.,8,10,126,15.8,47,4,1,0,0,0,0,1,26.6,26.6,0.1%,FA,9,2019
5,Tyreek Hill,6,9,140,23.3,41,8,1,1,5,0,0,1,26.5,26.5,100.0%,MIA,9,2019
6,Emmanuel Sanders,7,9,112,16.0,32,4,1,0,0,0,0,1,24.2,24.2,0.0%,FA,9,2019
7,Preston Williams,5,9,72,14.4,26,1,2,0,0,0,0,1,24.2,24.2,0.0%,FA,9,2019
8,Mohamed Sanu Sr.,10,14,81,8.1,15,0,1,0,0,0,0,1,24.1,24.1,0.0%,FA,9,2019
9,Kenny Golladay,4,7,132,33.0,59,7,1,0,0,0,0,1,23.2,23.2,4.0%,FA,9,2019
10,Jamison Crowder,8,9,83,10.4,20,1,1,0,0,0,0,1,22.3,22.3,0.3%,WAS,9,2019
11,DeAndre Hopkins,8,11,48,6.0,21,1,1,1,6,0,0,1,19.4,19.4,92.5%,TEN,9,2019
12,Zach Pascal,5,6,76,15.2,19,0,1,0,0,0,0,1,18.6,18.6,0.1%,ARI,9,2019
13,Amari Cooper,4,7,80,20.0,45,4,1,0,0,0,0,1,18.0,18.0,91.4%,CLE,9,2019
14,Hunter Renfrow,6,7,54,9.0,17,0,1,0,0,0,0,1,17.4,17.4,0.7%,FA,9,2019
15,Courtland Sutton,5,8,56,11.2,21,1,1,1,7,0,0,1,17.3,17.3,83.4%,DEN,9,2019
16,DJ Moore,7,10,101,14.4,32,2,0,0,0,0,0,1,17.1,17.1,97.7%,CHI,9,2019
17,Jarvis Landry,6,13,51,8.5,19,0,1,0,0,0,0,1,17.1,17.1,14.0%,FA,9,2019
18,Julian Edelman,10,11,89,8.9,25,1,0,0,0,0,1,1,16.9,16.9,12.1%,FA,9,2019
19,Curtis Samuel,3,6,64,21.3,32,3,1,1,10,0,0,1,16.4,16.4,48.9%,BUF,9,2019
20,Andy Isabella,1,1,88,88.0,88,4,1,0,0,0,0,1,15.8,15.8,0.0%,BUF,9,2019
21,DeVante Parker,4,6,57,14.3,17,0,1,0,0,0,0,1,15.7,15.7,1.7%,FA,9,2019
22,Mike Williams,3,3,111,37.0,56,7,0,1,2,0,0,1,14.3,14.3,48.1%,NYJ,9,2019
23,Breshad Perriman,4,8,42,10.5,18,0,1,0,0,0,0,1,14.2,14.2,0.0%,FA,9,2019
24,Chris Godwin,7,9,61,8.7,18,0,0,1,8,0,0,1,13.9,13.9,90.4%,TB,9,2019
25,Sammy Watkins,7,10,63,9.0,17,0,0,0,0,0,0,1,13.3,13.3,0.0%,FA,9,2019
26,Odell Beckham Jr.,5,6,87,17.4,39,3,0,1,-5,0,0,1,13.2,13.2,33.2%,MIA,9,2019
27,Keelan Cole Sr.,5,6,80,16.0,31,2,0,0,0,0,0,1,13.0,13.0,0.0%,FA,9,2019
28,Parris Campbell,5,5,53,10.6,27,1,0,3,27,0,0,1,13.0,13.0,0.7%,PHI,9,2019
29,A.J. Brown,4,7,81,20.3,35,3,0,0,0,0,0,1,12.1,12.1,99.9%,PHI,9,2019
30,Golden Tate,6,6,42,7.0,17,0,0,1,16,0,0,1,11.8,11.8,0.0%,FA,9,2019
31,John Brown,4,7,76,19.0,25,2,0,0,0,0,0,1,11.6,11.6,0.0%,FA,9,2019
32,Michael Gallup,2,6,33,16.5,18,0,1,0,0,0,0,1,11.3,11.3,6.4%,LV,9,2019
33,Davante Adams,7,11,41,5.9,9,0,0,0,0,0,0,1,11.1,11.1,99.9%,LV,9,2019
34,James Washington,4,4,69,17.3,40,3,0,0,0,0,0,1,10.9,10.9,0.0%,FA,9,2019
35,Adam Humphries,4,4,65,16.3,25,1,0,0,0,0,0,1,10.5,10.5,0.0%,FA,9,2019
36,KeeSean Johnson,2,3,22,11.0,13,0,1,0,0,0,0,1,10.2,10.2,0.0%,FA,9,2019
37,Taylor Gabriel,3,3,69,23.0,53,4,0,0,0,0,0,1,9.9,9.9,0.1%,FA,9,2019
38,Antonio Callaway,4,5,56,14.0,41,3,0,0,0,0,0,1,9.6,9.6,0.0%,FA,9,2019
39,Cole Beasley,2,2,13,6.5,7,0,1,0,0,0,0,1,9.3,9.3,0.0%,FA,9,2019
40,Chester Rogers,3,5,22,7.3,14,0,1,0,0,0,1,1,9.2,9.2,0.0%,FA,9,2019
41,Kenny Stills,4,4,52,13.0,18,0,0,0,0,0,0,1,9.2,9.2,0.0%,FA,9,2019
42,Dante Pettis,1,1,21,21.0,21,1,1,0,0,0,0,1,9.1,9.1,0.1%,CHI,9,2019
43,Cody Latimer,2,3,8,4.0,7,0,1,0,0,0,0,1,8.8,8.8,0.0%,FA,9,2019
44,Laquon Treadwell,3,5,58,19.3,26,1,0,0,0,0,0,1,8.8,8.8,0.0%,FA,9,2019
45,Corey Davis,4,5,48,12.0,18,0,0,0,0,0,0,1,8.8,8.8,0.0%,FA,9,2019
46,Paul Richardson Jr.,4,5,42,10.5,13,0,0,0,0,0,0,1,8.2,8.2,0.0%,FA,9,2019
47,Deebo Samuel Sr.,4,7,40,10.0,17,0,0,0,0,0,0,1,8.0,8.0,98.8%,SF,9,2019
48,Terry McLaurin,4,6,39,9.8,13,0,0,0,0,0,0,1,7.9,7.9,90.2%,WAS,9,2019
49,Tyrell Williams,3,4,48,16.0,22,1,0,0,0,0,0,1,7.8,7.8,0.0%,FA,9,2019
50,Hollywood Brown,3,4,48,16.0,26,1,0,0,0,0,0,1,7.8,7.8,79.0%,KC,9,2019
51,Larry Fitzgerald,4,4,38,9.5,20,1,0,0,0,0,0,1,7.8,7.8,0.2%,FA,9,2019
52,Kendrick Bourne,1,1,7,7.0,7,0,1,0,0,0,0,1,7.7,7.7,4.7%,NE,9,2019
53,Alshon Jeffery,4,8,36,9.0,13,0,0,0,0,0,0,1,7.6,7.6,0.0%,FA,9,2019
54,Randall Cobb,6,8,35,5.8,10,0,0,1,0,0,1,1,7.5,7.5,0.0%,FA,9,2019
55,Bisi Johnson,1,2,4,4.0,4,0,1,0,0,0,0,1,7.4,7.4,0.0%,FA,9,2019
56,Allen Lazard,3,4,44,14.7,17,0,0,0,0,0,0,1,7.4,7.4,4.8%,NYJ,9,2019
57,DJ Chark Jr.,4,9,32,8.0,16,0,0,0,0,0,0,1,7.2,7.2,4.6%,LAC,9,2019
58,Keenan Allen,3,4,40,13.3,20,1,0,0,0,0,0,1,7.0,7.0,91.1%,CHI,9,2019
59,Jakeem Grant Sr.,3,5,33,11.0,18,0,0,0,0,0,0,1,6.3,6.3,0.0%,FA,9,2019
60,Danny Amendola,3,5,29,9.7,17,0,0,0,0,0,0,1,5.9,5.9,0.0%,FA,9,2019
61,Zay Jones,3,4,21,7.0,9,0,0,1,3,0,0,1,5.4,5.4,17.3%,ARI,9,2019
62,Robbie Chosen,2,4,33,16.5,22,1,0,0,0,0,0,1,5.3,5.3,0.0%,FA,9,2019
63,Bennie Fowler III,3,6,22,7.3,11,0,0,0,0,0,0,1,5.2,5.2,0.0%,FA,9,2019
64,Chris Conley,2,7,32,16.0,20,1,0,0,0,0,0,1,5.2,5.2,0.1%,SF,9,2019
65,Nelson Agholor,3,8,21,7.0,12,0,0,0,0,0,0,1,5.1,5.1,0.9%,BAL,9,2019
66,Tajae Sharpe,2,4,31,15.5,16,0,0,0,0,0,0,1,5.1,5.1,0.0%,FA,9,2019
67,JuJu Smith-Schuster,3,5,16,5.3,12,0,0,0,0,0,0,1,4.6,4.6,7.0%,NE,9,2019
68,Marcell Ateman,1,1,34,34.0,34,2,0,0,0,0,0,1,4.4,4.4,0.0%,FA,9,2019
69,Isaiah McKenzie,3,3,12,4.0,11,0,0,0,0,0,0,1,4.2,4.2,0.2%,NYG,9,2019
70,Geronimo Allison,2,2,21,10.5,13,0,0,0,0,0,0,1,4.1,4.1,0.0%,FA,9,2019
71,Demaryius Thomas,2,3,19,9.5,15,0,0,0,0,0,0,1,3.9,3.9,0.1%,FA,9,2019
72,Kalif Raymond,2,3,19,9.5,14,0,0,0,0,0,0,1,3.9,3.9,1.3%,DET,9,2019
73,David Moore,2,4,18,9.0,12,0,0,0,0,0,0,1,3.8,3.8,0.1%,CAR,9,2019
74,Allen Hurns,2,3,16,8.0,8,0,0,0,0,0,0,1,3.6,3.6,0.0%,FA,9,2019
75,Christian Kirk,2,5,8,4.0,5,0,0,1,8,0,0,1,3.6,3.6,70.5%,JAC,9,2019
76,Pharoh Cooper,2,2,15,7.5,9,0,0,0,0,0,0,1,3.5,3.5,0.0%,FA,9,2019
77,Willie Snead IV,2,2,15,7.5,8,0,0,0,0,0,0,1,3.5,3.5,0.0%,FA,9,2019
78,C.J. Board,1,3,23,23.0,23,1,0,0,0,0,0,1,3.3,3.3,0.0%,FA,9,2019
79,Phillip Dorsett II,2,4,13,6.5,7,0,0,0,0,0,0,1,3.3,3.3,0.0%,DEN,9,2019
80,Vyncint Smith,1,3,20,20.0,20,1,0,0,0,0,0,1,3.0,3.0,0.0%,FA,9,2019
81,Stefon Diggs,1,5,4,4.0,4,0,0,1,12,0,0,1,2.6,2.6,99.7%,HOU,9,2019
82,Steven Sims Jr.,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,HOU,9,2019
83,KhaDarel Hodge,1,1,10,10.0,10,0,0,0,0,0,0,1,2.0,2.0,0.1%,ATL,9,2019
84,Trey Quinn,1,3,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,9,2019
85,DeAndre Carter,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,CHI,9,2019
86,Darius Slayton,1,4,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,2.7%,NYG,9,2019
87,Kelvin Harmon,1,2,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,9,2019
88,Allen Robinson II,1,5,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.6%,NYG,9,2019
89,Diontae Johnson,1,2,3,3.0,3,0,0,1,2,0,0,1,1.5,1.5,83.3%,CAR,9,2019
90,Demarcus Robinson,1,2,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,15.2%,LAR,9,2019
91,DeSean Jackson,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.6%,FA,9,2019
92,Albert Wilson,1,2,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,0.0%,FA,9,2019
93,Marvin Hall,0,1,0,0.0,0,0,0,1,7,0,0,1,0.7,0.7,0.0%,FA,9,2019
94,Ventell Bryant,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2019
95,Jason Moore Jr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2019
96,Jakobi Meyers,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,75.5%,LV,9,2019
97,Miles Boykin,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,9,2019
98,Ashton Dulin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,IND,9,2019
99,Greg Dortch,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,4.4%,ARI,9,2019
100,Juwann Winfree,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,IND,9,2019
101,Scotty Miller,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,PIT,9,2019
102,Michael Walker,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2019
103,Jaron Brown,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2019
104,Tavon Austin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,FA,9,2019
105,Adam Thielen,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,76.1%,CAR,9,2019
106,Matthew Slater,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2019
107,Andre Roberts,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2019
108,Andre Patton,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2019
109,Fred Brown,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2019
110,Mack Hollins,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.3%,BUF,9,2019
111,Jamal Agnew,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,FA,9,2019
112,Ryan Switzer,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2019
113,Brandon Zylstra,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2019
114,Steven Mitchell Jr.,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2019
115,J.J. Arcega-Whiteside,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2019
116,Malik Turner,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2019
117,Anthony Miller,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2019
118,Javon Wims,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2019
119,Robert Foster,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2019
120,DaeSean Hamilton,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2019
121,Marquez Valdes-Scantling,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.3%,BUF,9,2019
122,Richie James Jr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2019
123,Deon Cain,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2019
124,Braxton Berrios,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.3%,MIA,9,2019
