Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
34,Chase Edmonds,4,24,6.0,9,0,0,4,4,24,6.0,0,0,1,8.8,8.8,0.8%,TB,1,2018
35,Leonard Fournette,9,41,4.6,12,0,0,3,3,14,4.7,0,0,1,8.5,8.5,2.1%,FA,1,2018
36,Theo Riddick,4,20,5.0,6,0,0,5,7,15,3.0,0,0,1,8.5,8.5,0.0%,FA,1,2018
37,Rashaad Penny,7,8,1.1,5,0,0,4,5,35,8.8,0,0,1,8.3,8.3,4.1%,CAR,1,2018
38,Devonta Freeman,6,36,6.0,20,1,0,3,5,14,4.7,0,0,1,8.0,8.0,0.0%,FA,1,2018
39,Rex Burkhead,18,64,3.6,12,0,0,1,3,5,5.0,0,0,1,7.9,7.9,10.0%,FA,1,2018
40,Bilal Powell,12,60,5.0,14,0,0,1,2,5,5.0,0,0,1,7.5,7.5,0.0%,FA,1,2018
41,Darren Sproles,5,10,2.0,5,0,0,4,7,22,5.5,0,0,1,7.2,7.2,0.1%,FA,1,2018
42,Tarik Cohen,5,25,5.0,11,0,0,3,4,16,5.3,0,0,1,7.1,7.1,0.0%,NYJ,1,2018
43,Royce Freeman,15,71,4.7,17,0,0,0,0,0,0.0,0,0,1,7.1,7.1,3.2%,DAL,1,2018
44,Peyton Barber,19,69,3.6,23,1,0,0,0,0,0.0,0,0,1,6.9,6.9,1.0%,FA,1,2018
45,Alex Collins,7,13,1.9,8,0,1,1,1,6,6.0,0,1,1,6.9,6.9,19.0%,FA,1,2018
46,Kerryon Johnson,5,17,3.4,9,0,0,3,3,20,6.7,0,0,1,6.7,6.7,0.0%,FA,1,2018
47,Kyle Juszczyk,0,0,0.0,0,0,0,1,2,56,56.0,0,0,1,6.6,6.6,1.0%,SF,1,2018
48,James Develin,0,0,0.0,0,0,0,4,4,22,5.5,0,0,1,6.2,6.2,0.0%,FA,1,2018
49,Matt Breida,11,46,4.2,11,0,0,1,2,5,5.0,0,0,1,6.1,6.1,1.1%,FA,1,2018
50,Alex Armah Jr.,1,1,1.0,1,0,1,0,0,0,0.0,0,0,1,6.1,6.1,0.0%,FA,1,2018
51,Frank Gore,9,61,6.8,21,1,0,0,0,0,0.0,0,0,1,6.1,6.1,12.1%,FA,1,2018
52,Spencer Ware,3,32,10.7,27,1,0,1,1,8,8.0,0,0,1,5.0,5.0,0.0%,FA,1,2018
53,Kareem Hunt,16,49,3.1,13,0,0,0,1,0,0.0,0,0,1,4.9,4.9,27.3%,FA,1,2018
54,Ty Montgomery II,2,7,3.5,6,0,0,2,3,21,10.5,0,0,1,4.8,4.8,0.0%,FA,1,2018
55,Jamaal Williams,15,46,3.1,11,0,0,0,2,0,0.0,0,0,1,4.6,4.6,10.3%,NO,1,2018
56,Malcolm Brown,1,5,5.0,5,0,0,2,2,18,9.0,0,0,1,4.3,4.3,0.0%,FA,1,2018
57,Latavius Murray,11,42,3.8,9,0,0,0,0,0,0.0,0,0,1,4.2,4.2,7.6%,FA,1,2018
58,Derrick Henry,10,26,2.6,5,0,0,1,1,5,5.0,0,0,1,4.1,4.1,99.3%,BAL,1,2018
59,Jeremy Hill,4,25,6.3,11,0,0,1,1,6,6.0,0,0,1,4.1,4.1,0.0%,FA,1,2018
60,Doug Martin,4,20,5.0,13,0,0,2,2,-3,-1.5,0,0,1,3.7,3.7,0.0%,FA,1,2018
61,C.J. Anderson,7,35,5.0,9,0,0,0,0,0,0.0,0,0,1,3.5,3.5,1.0%,FA,1,2018
62,Devontae Booker,2,4,2.0,2,0,0,2,2,11,5.5,0,0,1,3.5,3.5,0.0%,FA,1,2018
63,Duke Johnson Jr.,5,17,3.4,13,0,0,1,6,8,8.0,0,0,1,3.5,3.5,0.0%,FA,1,2018
64,Marcus Murphy,6,31,5.2,9,0,0,0,2,0,0.0,0,0,1,3.1,3.1,0.0%,FA,1,2018
65,LeSean McCoy,7,22,3.1,12,0,0,1,3,-1,-1.0,0,0,1,3.1,3.1,2.0%,FA,1,2018
66,Trenton Cannon,6,15,2.5,5,0,0,1,1,6,6.0,0,0,1,3.1,3.1,0.0%,FA,1,2018
67,Wayne Gallman Jr.,1,-1,-1.0,0,0,0,2,2,9,4.5,0,0,1,2.8,2.8,0.0%,FA,1,2018
68,Corey Clement,5,26,5.2,21,1,0,0,0,0,0.0,0,0,1,2.6,2.6,0.0%,FA,1,2018
69,Tyler Ervin,0,0,0.0,0,0,0,1,1,12,12.0,0,0,1,2.2,2.2,0.0%,FA,1,2018
70,Nick Chubb,3,21,7.0,17,0,0,0,0,0,0.0,0,0,1,2.1,2.1,55.6%,CLE,1,2018
71,Giovani Bernard,1,-2,-2.0,0,0,0,1,1,11,11.0,0,0,1,1.9,1.9,0.0%,FA,1,2018
72,Alfred Morris,12,38,3.2,14,0,0,0,0,0,0.0,0,1,1,1.8,1.8,0.0%,FA,1,2018
73,Tre Madden,0,0,0.0,0,0,0,1,1,7,7.0,0,0,1,1.7,1.7,0.1%,FA,1,2018
74,Michael Burton,0,0,0.0,0,0,0,1,1,6,6.0,0,0,1,1.6,1.6,0.1%,DEN,1,2018
75,Jacquizz Rodgers,2,1,0.5,3,0,0,1,1,2,2.0,0,0,1,1.3,1.3,0.0%,FA,1,2018
76,Christine Michael,2,9,4.5,8,0,0,0,0,0,0.0,0,0,1,0.9,0.9,0.0%,FA,1,2018
77,Jonathan Stewart,2,8,4.0,4,0,0,0,0,0,0.0,0,0,1,0.8,0.8,0.0%,FA,1,2018
78,Robert Kelley,3,7,2.3,6,0,0,0,0,0,0.0,0,0,1,0.7,0.7,0.0%,FA,1,2018
79,Shaun Wilson,1,6,6.0,6,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.0%,FA,1,2018
80,Rod Smith,1,5,5.0,5,0,0,0,1,0,0.0,0,0,1,0.5,0.5,0.0%,FA,1,2018
81,Chris Ivory,3,3,1.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.0%,FA,1,2018
82,Corey Grant,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.0%,FA,1,2018
83,Derek Watt,1,1,1.0,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.0%,FA,1,2018
84,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,FA,1,2018
85,Stevan Ridley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2018
86,Taiwan Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2018
87,Brandon Bolden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2018
88,Benny Cunningham Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2018
89,Derrick Coleman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,1,2018
90,Zach Line,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2018
91,Patrick DiMarco,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2018
92,Tommy Bohanon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2018
93,Jamize Olawale,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2018
94,Cordarrelle Patterson,3,13,4.3,10,0,0,1,1,6,6.0,0,0,1,0.0,0.0,1.4%,PIT,1,2018
95,Shane Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,1,2018
96,Patrick Ricard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,BAL,1,2018
97,Ito Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2018
98,Josh Adams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2018
99,Joe Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2018
100,C.J. Ham,0,0,0.0,0,0,0,0,2,0,0.0,0,0,1,0.0,0.0,0.1%,MIN,1,2018
101,Ricky Ortiz,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2018
102,Detrez Newsome,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2018
103,Roosevelt Nix,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2018
104,Senorise Perry,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2018
105,David Fluellen,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2018
106,Damien Williams,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2018
107,Keith Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2018
108,Andy Janovich,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2018
109,Darius Jackson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2018
110,Wendell Smallwood,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2018
111,C.J. Prosise,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2018
112,Jonathan Williams,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2018
113,Tra Carson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2018
114,Raheem Mostert,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,91.5%,MIA,1,2018
115,LeGarrette Blount,4,-3,-0.8,3,0,0,0,0,0,0.0,0,0,1,-0.3,-0.3,0.1%,FA,1,2018
116,Mike Gillislee,3,9,3.0,5,0,0,0,0,0,0.0,0,1,1,-1.1,-1.1,0.0%,FA,1,2018
