Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
36,Josh Adams,15,28,1.9,8,0,1,0,1,0,0.0,0,0,1,8.8,8.8,0.0%,FA,15,2018
37,James White,2,12,6.0,6,0,0,5,7,25,5.0,0,0,1,8.7,8.7,0.1%,FA,15,2018
38,Phillip Lindsay,14,24,1.7,11,0,0,4,6,20,5.0,0,0,1,8.4,8.4,0.0%,FA,15,2018
39,Theo Riddick,8,47,5.9,19,0,0,2,3,9,4.5,0,0,1,7.6,7.6,0.0%,FA,15,2018
40,Darren Sproles,3,30,10.0,17,0,0,3,4,16,5.3,0,0,1,7.6,7.6,0.1%,FA,15,2018
41,Dion Lewis,7,35,5.0,17,0,0,3,3,9,3.0,0,0,1,7.4,7.4,2.0%,FA,15,2018
42,Rex Burkhead,4,25,6.3,10,0,0,3,3,18,6.0,0,0,1,7.3,7.3,10.0%,FA,15,2018
43,Detrez Newsome,6,34,5.7,16,0,0,2,2,19,9.5,0,0,1,7.3,7.3,0.0%,FA,15,2018
44,Trenton Cannon,7,13,1.9,8,0,0,3,4,24,8.0,0,0,1,6.7,6.7,0.0%,FA,15,2018
45,Kenyan Drake,1,6,6.0,6,0,0,3,3,28,9.3,0,0,1,6.4,6.4,0.0%,FA,15,2018
46,Chase Edmonds,8,22,2.8,13,0,0,2,2,22,11.0,0,0,1,6.4,6.4,0.8%,TB,15,2018
47,Keith Ford,14,46,3.3,9,0,0,1,1,7,7.0,0,0,1,6.3,6.3,0.1%,FA,15,2018
48,Kenneth Dixon,11,48,4.4,17,0,0,1,1,2,2.0,0,0,1,6.0,6.0,0.1%,FA,15,2018
49,Sony Michel,13,59,4.5,13,0,0,0,0,0,0.0,0,0,1,5.9,5.9,0.0%,FA,15,2018
50,Ito Smith,9,34,3.8,16,0,0,2,3,5,2.5,0,0,1,5.9,5.9,0.0%,FA,15,2018
51,T.J. Logan,1,-3,-3.0,0,0,0,4,4,18,4.5,0,0,1,5.5,5.5,0.0%,FA,15,2018
52,Giovani Bernard,6,7,1.2,6,0,0,2,2,25,12.5,0,0,1,5.2,5.2,0.0%,FA,15,2018
53,Doug Martin,9,39,4.3,9,0,0,0,1,0,0.0,0,0,1,3.9,3.9,0.0%,FA,15,2018
54,James Develin,0,0,0.0,0,0,0,2,2,18,9.0,0,0,1,3.8,3.8,0.0%,FA,15,2018
55,Devontae Booker,0,0,0.0,0,0,0,2,3,17,8.5,0,0,1,3.7,3.7,0.0%,FA,15,2018
56,Alfred Blue,9,6,0.7,5,0,0,2,2,9,4.5,0,0,1,3.5,3.5,0.0%,FA,15,2018
57,Marcus Murphy,11,35,3.2,9,0,0,0,0,0,0.0,0,0,1,3.5,3.5,0.0%,FA,15,2018
58,David Williams,5,32,6.4,15,0,0,0,0,0,0.0,0,0,1,3.2,3.2,0.0%,FA,15,2018
59,Byron Marshall,0,0,0.0,0,0,0,1,1,17,17.0,0,0,1,2.7,2.7,0.1%,FA,15,2018
60,Jeff Wilson Jr.,7,46,6.6,16,0,0,0,1,0,0.0,0,1,1,2.6,2.6,6.8%,MIA,15,2018
61,Chris Thompson,5,9,1.8,4,0,0,1,2,4,4.0,0,0,1,2.3,2.3,0.0%,FA,15,2018
62,T.J. Yeldon,3,6,2.0,5,0,0,1,2,5,5.0,0,0,1,2.1,2.1,0.0%,FA,15,2018
63,Taquan Mizzell,1,1,1.0,1,0,0,1,1,9,9.0,0,0,1,2.0,2.0,0.0%,NYG,15,2018
64,Royce Freeman,4,7,1.8,6,0,0,1,1,1,1.0,0,0,1,1.8,1.8,3.2%,DAL,15,2018
65,Stevan Ridley,3,16,5.3,12,0,0,0,0,0,0.0,0,0,1,1.6,1.6,0.0%,FA,15,2018
66,Jordan Wilkins,0,0,0.0,0,0,0,1,1,6,6.0,0,0,1,1.6,1.6,0.0%,FA,15,2018
67,Frank Gore,5,14,2.8,10,0,0,0,0,0,0.0,0,0,1,1.4,1.4,12.1%,FA,15,2018
68,Rod Smith,3,14,4.7,10,0,0,0,0,0,0.0,0,0,1,1.4,1.4,0.0%,FA,15,2018
69,Kyle Juszczyk,0,0,0.0,0,0,0,1,1,3,3.0,0,0,1,1.3,1.3,1.0%,SF,15,2018
70,Brandon Bolden,1,12,12.0,12,0,0,0,0,0,0.0,0,0,1,1.2,1.2,0.0%,FA,15,2018
71,Jacquizz Rodgers,0,0,0.0,0,0,0,1,1,1,1.0,0,0,1,1.1,1.1,0.0%,FA,15,2018
72,LeGarrette Blount,7,9,1.3,6,0,0,0,1,0,0.0,0,0,1,0.9,0.9,0.1%,FA,15,2018
73,Ronald Jones II,0,0,0.0,0,0,0,1,2,-1,-1.0,0,0,1,0.9,0.9,0.0%,FA,15,2018
74,Patrick DiMarco,1,9,9.0,9,0,0,0,0,0,0.0,0,0,1,0.9,0.9,0.0%,FA,15,2018
75,Aaron Jones,4,8,2.0,3,0,0,0,0,0,0.0,0,0,1,0.8,0.8,93.3%,MIN,15,2018
76,Lamar Miller,3,8,2.7,5,0,0,0,0,0,0.0,0,0,1,0.8,0.8,0.0%,FA,15,2018
77,Brian Hill,3,7,2.3,5,0,0,0,0,0,0.0,0,0,1,0.7,0.7,0.0%,FA,15,2018
78,Zach Line,2,6,3.0,5,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.0%,FA,15,2018
79,John Kelly Jr.,2,4,2.0,5,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.0%,CLE,15,2018
80,J.D. McKissic,2,2,1.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,15,2018
81,Elijhaa Penny,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,15,2018
82,DeAndre Washington,1,1,1.0,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,11.0%,FA,15,2018
83,Anthony Sherman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2018
84,Tommy Bohanon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2018
85,Kenjon Barner,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2018
86,Derrick Coleman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,15,2018
87,Jamize Olawale,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2018
88,Cordarrelle Patterson,0,0,0.0,0,0,0,3,3,20,6.7,0,0,1,0.0,0.0,1.4%,PIT,15,2018
89,Justin Davis,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2018
90,Trey Edmunds,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2018
91,Alex Armah Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2018
92,Tre Madden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,15,2018
93,C.J. Ham,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,MIN,15,2018
94,Matt Dayes,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2018
95,Mark Walton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,2.0%,FA,15,2018
96,Buddy Howell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2018
97,Jason Cabinda,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2018
98,Godwin Igwebuike,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2018
99,Dontrell Hilliard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2018
100,Roosevelt Nix,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2018
101,Senorise Perry,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2018
102,Keith Smith,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2018
103,Ameer Abdullah,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.7%,LV,15,2018
104,Charcandrick West,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2018
105,Ryan Hewitt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2018
106,Cameron Artis-Payne,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2018
107,Javorius Allen,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,15,2018
108,Andy Janovich,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2018
109,Danny Vitale,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2018
110,Dwayne Washington,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,DEN,15,2018
111,Derek Watt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2018
112,Benny Cunningham Jr.,1,-1,-1.0,0,0,0,0,0,0,0.0,0,0,1,-0.1,-0.1,0.0%,FA,15,2018
