Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
19,Phillip Lindsay,4,18,4.5,8,0,0,6,7,48,8.0,0,0,1,12.6,12.6,0.0%,FA,6,2018
20,LeSean McCoy,16,73,4.6,14,0,0,3,5,21,7.0,0,0,1,12.4,12.4,2.0%,FA,6,2018
21,Matt Breida,14,61,4.4,13,0,1,0,0,0,0.0,0,0,1,12.1,12.1,1.1%,FA,6,2018
22,Jalen Richard,2,3,1.5,2,0,0,7,8,48,6.9,0,0,1,12.1,12.1,1.0%,FA,6,2018
23,Tevin Coleman,10,35,3.5,15,0,0,1,2,6,6.0,1,0,1,11.1,11.1,0.0%,FA,6,2018
24,Marlon Mack,12,89,7.4,25,1,0,1,2,4,4.0,0,0,1,10.3,10.3,0.0%,FA,6,2018
25,Ty Montgomery II,4,12,3.0,14,0,1,2,3,10,5.0,0,0,1,10.2,10.2,0.0%,FA,6,2018
26,Ito Smith,11,22,2.0,14,0,1,2,2,-1,-0.5,0,0,1,10.1,10.1,0.0%,FA,6,2018
27,T.J. Yeldon,8,41,5.1,9,0,0,3,5,29,9.7,0,0,1,10.0,10.0,0.0%,FA,6,2018
28,Kenyan Drake,13,57,4.4,12,0,0,4,6,21,5.3,0,1,1,9.8,9.8,0.0%,FA,6,2018
29,Adrian Peterson,17,97,5.7,19,0,0,0,1,0,0.0,0,0,1,9.7,9.7,2.4%,FA,6,2018
30,Lamar Miller,15,46,3.1,11,0,0,2,3,25,12.5,0,0,1,9.1,9.1,0.0%,FA,6,2018
31,Rashaad Penny,9,43,4.8,13,0,0,2,2,27,13.5,0,0,1,9.0,9.0,4.1%,CAR,6,2018
32,Marshawn Lynch,13,45,3.5,13,0,0,3,5,14,4.7,0,0,1,8.9,8.9,0.3%,FA,6,2018
33,Raheem Mostert,12,87,7.3,26,1,0,0,0,0,0.0,0,0,1,8.7,8.7,91.5%,MIA,6,2018
34,Isaiah Crowell,13,40,3.1,21,1,0,2,2,12,6.0,0,0,1,7.2,7.2,0.1%,FA,6,2018
35,Alfred Blue,7,26,3.7,17,0,0,2,3,17,8.5,0,0,1,6.3,6.3,0.0%,FA,6,2018
36,Wayne Gallman Jr.,4,17,4.3,9,0,0,2,5,25,12.5,0,0,1,6.2,6.2,0.0%,FA,6,2018
37,Wendell Smallwood,18,51,2.8,8,0,0,1,2,0,0.0,0,0,1,6.1,6.1,0.0%,FA,6,2018
38,Austin Ekeler,7,60,8.6,20,1,0,0,0,0,0.0,0,0,1,6.0,6.0,93.1%,WAS,6,2018
39,Bilal Powell,16,59,3.7,16,0,0,0,1,0,0.0,0,0,1,5.9,5.9,0.0%,FA,6,2018
40,Chris Carson,14,59,4.2,21,1,0,0,0,0,0.0,0,0,1,5.9,5.9,0.3%,FA,6,2018
41,Nyheim Hines,3,14,4.7,8,0,0,2,3,21,10.5,0,0,1,5.5,5.5,0.5%,CLE,6,2018
42,Devontae Booker,2,15,7.5,9,0,0,2,3,14,7.0,0,0,1,4.9,4.9,0.0%,FA,6,2018
43,Ronald Jones II,1,3,3.0,3,0,0,3,3,16,5.3,0,0,1,4.9,4.9,0.0%,FA,6,2018
44,Javorius Allen,1,1,1.0,1,0,0,3,3,18,6.0,0,0,1,4.9,4.9,0.1%,FA,6,2018
45,Jamaal Williams,6,29,4.8,9,0,0,1,3,10,10.0,0,0,1,4.9,4.9,10.3%,NO,6,2018
46,Jordan Howard,14,69,4.9,19,0,0,0,1,0,0.0,0,1,1,4.9,4.9,0.0%,FA,6,2018
47,Gus Edwards,10,42,4.2,11,0,0,0,0,0,0.0,0,0,1,4.2,4.2,80.8%,LAC,6,2018
48,Aaron Jones,8,41,5.1,16,0,0,0,1,0,0.0,0,0,1,4.1,4.1,93.3%,MIN,6,2018
49,Kyle Juszczyk,0,0,0.0,0,0,0,3,3,30,10.0,0,1,1,4.0,4.0,1.0%,SF,6,2018
50,Mike Davis,6,21,3.5,8,0,0,1,3,5,5.0,0,0,1,3.6,3.6,1.0%,FA,6,2018
51,Derrick Henry,7,21,3.0,6,0,0,1,1,5,5.0,0,0,1,3.6,3.6,99.3%,BAL,6,2018
52,Carlos Hyde,14,34,2.4,9,0,0,0,0,0,0.0,0,0,1,3.4,3.4,0.0%,FA,6,2018
53,Spencer Ware,2,5,2.5,4,0,0,2,3,9,4.5,0,0,1,3.4,3.4,0.0%,FA,6,2018
54,Dion Lewis,5,9,1.8,7,0,0,2,2,5,2.5,0,0,1,3.4,3.4,2.0%,FA,6,2018
55,Kapri Bibbs,2,11,5.5,8,0,0,1,2,6,6.0,0,0,1,2.7,2.7,0.1%,FA,6,2018
56,Nick Chubb,3,25,8.3,19,0,0,0,0,0,0.0,0,0,1,2.5,2.5,55.6%,CLE,6,2018
57,Malcolm Brown,5,24,4.8,9,0,0,0,0,0,0.0,0,0,1,2.4,2.4,0.0%,FA,6,2018
58,James Develin,0,0,0.0,0,0,0,2,2,3,1.5,0,0,1,2.3,2.3,0.0%,FA,6,2018
59,Justin Jackson,3,4,1.3,4,0,0,1,1,8,8.0,0,0,1,2.2,2.2,0.0%,FA,6,2018
60,Royce Freeman,9,22,2.4,7,0,0,0,0,0,0.0,0,0,1,2.2,2.2,3.2%,DAL,6,2018
61,Jamaal Charles,5,5,1.0,5,0,0,1,2,5,5.0,0,0,1,2.0,2.0,0.1%,FA,6,2018
62,Mike Boone,1,20,20.0,20,1,0,0,0,0,0.0,0,0,1,2.0,2.0,0.0%,CAR,6,2018
63,Chris Ivory,6,5,0.8,6,0,0,1,1,4,4.0,0,0,1,1.9,1.9,0.0%,FA,6,2018
64,Doug Martin,0,0,0.0,0,0,0,1,1,8,8.0,0,0,1,1.8,1.8,0.0%,FA,6,2018
65,Kenjon Barner,3,16,5.3,10,0,0,0,0,0,0.0,0,0,1,1.6,1.6,0.0%,FA,6,2018
66,Jamize Olawale,0,0,0.0,0,0,0,1,1,3,3.0,0,0,1,1.3,1.3,0.0%,FA,6,2018
67,Samaje Perine,1,3,3.0,3,0,0,1,1,-3,-3.0,0,0,1,1.0,1.0,12.7%,DEN,6,2018
68,Anthony Sherman,0,0,0.0,0,0,0,1,1,-2,-2.0,0,0,1,0.8,0.8,0.0%,FA,6,2018
69,Benny Cunningham Jr.,3,8,2.7,4,0,0,0,0,0,0.0,0,0,1,0.8,0.8,0.0%,FA,6,2018
70,Chase Edmonds,1,4,4.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.8%,TB,6,2018
71,Rod Smith,5,4,0.8,5,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.0%,FA,6,2018
72,Robert Turbin,4,10,2.5,5,0,0,1,1,3,3.0,0,1,1,0.3,0.3,0.0%,FA,6,2018
73,Stevan Ridley,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,6,2018
74,Derrick Coleman,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.1%,FA,6,2018
75,C.J. Ham,1,1,1.0,1,0,0,0,1,0,0.0,0,0,1,0.1,0.1,0.1%,MIN,6,2018
76,Damien Williams,1,1,1.0,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.0%,FA,6,2018
77,Alfred Morris,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2018
78,Jacquizz Rodgers,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2018
79,Taiwan Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2018
80,Brandon Bolden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2018
81,C.J. Anderson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.0%,FA,6,2018
82,Tommy Bohanon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2018
83,Patrick DiMarco,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2018
84,Cordarrelle Patterson,1,3,3.0,3,0,0,1,1,13,13.0,0,0,1,0.0,0.0,1.4%,PIT,6,2018
85,Ricky Ortiz,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2018
86,Jaylen Samuels,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2018
87,Josh Adams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2018
88,Elijhaa Penny,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2018
89,Tre Madden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,6,2018
90,Justin Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2018
91,Alex Armah Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2018
92,Buddy Howell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2018
93,Trenton Cannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2018
94,Jordan Wilkins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2018
95,Dontrell Hilliard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2018
96,Roosevelt Nix,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2018
97,Senorise Perry,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2018
98,Keith Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2018
99,David Fluellen,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2018
100,Ryan Hewitt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2018
101,Tyler Ervin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2018
102,Derek Watt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2018
103,Andy Janovich,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,6,2018
104,Mark Walton,2,-2,-1.0,0,0,0,0,0,0,0.0,0,0,1,-0.2,-0.2,2.0%,FA,6,2018
105,Roc Thomas,1,-4,-4.0,0,0,0,0,0,0,0.0,0,0,1,-0.4,-0.4,0.0%,FA,6,2018
