Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
71,Latavius Murray,4,19,4.8,9,0,0,0,0,0,0.0,0,0,1,1.9,1.9,7.6%,FA,2,2018
72,Mike Gillislee,8,18,2.3,4,0,0,0,0,0,0.0,0,0,1,1.8,1.8,0.0%,FA,2,2018
73,Devontae Booker,3,17,5.7,11,0,0,0,0,0,0.0,0,0,1,1.7,1.7,0.0%,FA,2,2018
74,Stevan Ridley,1,2,2.0,2,0,0,1,1,5,5.0,0,0,1,1.7,1.7,0.0%,FA,2,2018
75,Zach Line,0,0,0.0,0,0,0,1,1,4,4.0,0,0,1,1.4,1.4,0.0%,FA,2,2018
76,Nick Chubb,2,14,7.0,8,0,0,0,0,0,0.0,0,0,1,1.4,1.4,55.6%,CLE,2,2018
77,Damien Williams,0,0,0.0,0,0,0,1,1,2,2.0,0,0,1,1.2,1.2,0.0%,FA,2,2018
78,Mike Davis,3,3,1.0,3,0,0,1,1,-1,-1.0,0,0,1,1.2,1.2,1.0%,FA,2,2018
79,Shaun Wilson,1,9,9.0,9,0,0,0,0,0,0.0,0,0,1,0.9,0.9,0.0%,FA,2,2018
80,C.J. Ham,1,5,5.0,5,0,0,0,0,0,0.0,0,0,1,0.5,0.5,0.1%,MIN,2,2018
81,Alex Armah Jr.,1,4,4.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.0%,FA,2,2018
82,Brandon Wilds,3,4,1.3,2,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.0%,FA,2,2018
83,Spencer Ware,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.0%,FA,2,2018
84,Jalen Richard,2,3,1.5,2,0,0,0,0,0,0.0,0,0,1,0.3,0.3,1.0%,FA,2,2018
85,Derrick Coleman,1,1,1.0,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.1%,FA,2,2018
86,Jonathan Stewart,2,1,0.5,2,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.0%,FA,2,2018
87,Robert Kelley,1,1,1.0,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.0%,FA,2,2018
88,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,FA,2,2018
89,Brandon Bolden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2018
90,Taiwan Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2018
91,Anthony Sherman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2018
92,Benny Cunningham Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2018
93,Tommy Bohanon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2018
94,James Develin,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2018
95,Jamize Olawale,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2018
96,Cordarrelle Patterson,1,5,5.0,5,0,0,3,5,18,6.0,0,0,1,0.0,0.0,1.4%,PIT,2,2018
97,Shane Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,2,2018
98,Patrick Ricard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,BAL,2,2018
99,Josh Adams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2018
100,T.J. Logan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2018
101,Joe Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2018
102,Brian Hill,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2018
103,Tre Madden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,2,2018
104,Justin Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2018
105,Ricky Ortiz,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2018
106,Detrez Newsome,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2018
107,Buddy Howell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2018
108,Trenton Cannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2018
109,De'Lance Turner,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,2,2018
110,Senorise Perry,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2018
111,Cameron Artis-Payne,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2018
112,David Fluellen,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2018
113,Ryan Hewitt,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2018
114,Darius Jackson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2018
115,Derek Watt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2018
116,Tyler Ervin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2018
117,Tra Carson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2018
118,Raheem Mostert,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,91.5%,MIA,2,2018
119,Rod Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2018
120,Jonathan Williams,1,-1,-1.0,0,0,0,0,0,0,0.0,0,0,1,-0.1,-0.1,0.0%,FA,2,2018
