Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
19,Chris Carson,22,90,4.1,11,0,1,0,0,0,0.0,0,0,1,15.0,15.0,0.3%,FA,14,2018
20,Kenyan Drake,6,24,4.0,11,0,0,1,1,55,55.0,1,0,1,14.9,14.9,0.0%,FA,14,2018
21,David Johnson,15,49,3.3,10,0,0,8,10,12,1.5,0,0,1,14.1,14.1,0.0%,FA,14,2018
22,Tarik Cohen,9,69,7.7,32,3,0,4,4,20,5.0,0,0,1,12.9,12.9,0.0%,NYJ,14,2018
23,Darren Sproles,1,2,2.0,2,0,0,3,3,34,11.3,1,0,1,12.6,12.6,0.1%,FA,14,2018
24,Frank Gore,12,92,7.7,36,2,0,1,1,24,24.0,0,0,1,12.6,12.6,12.1%,FA,14,2018
25,Mark Ingram II,13,52,4.0,17,0,1,1,3,1,1.0,0,0,1,12.3,12.3,0.1%,FA,14,2018
26,Zach Zenner,12,54,4.5,14,0,1,0,0,0,0.0,0,0,1,11.4,11.4,0.0%,FA,14,2018
27,Jordan Howard,19,101,5.3,21,1,0,1,1,2,2.0,0,0,1,11.3,11.3,0.0%,FA,14,2018
28,Jeff Wilson Jr.,23,90,3.9,11,0,0,1,2,6,6.0,0,0,1,10.6,10.6,6.8%,MIA,14,2018
29,Ito Smith,11,60,5.5,17,0,0,3,4,14,4.7,0,0,1,10.4,10.4,0.0%,FA,14,2018
30,Dion Lewis,10,13,1.3,5,0,0,5,5,39,7.8,0,0,1,10.2,10.2,2.0%,FA,14,2018
31,Theo Riddick,6,28,4.7,9,0,0,4,4,30,7.5,0,0,1,9.8,9.8,0.0%,FA,14,2018
32,Jacquizz Rodgers,4,16,4.0,9,0,0,4,5,38,9.5,0,0,1,9.4,9.4,0.0%,FA,14,2018
33,Marlon Mack,14,33,2.4,7,0,1,0,1,0,0.0,0,0,1,9.3,9.3,0.0%,FA,14,2018
34,Doug Martin,16,32,2.0,9,0,1,0,0,0,0.0,0,0,1,9.2,9.2,0.0%,FA,14,2018
35,Todd Gurley II,11,28,2.5,12,0,0,3,7,30,10.0,0,0,1,8.8,8.8,0.1%,FA,14,2018
36,Alfred Blue,6,21,3.5,11,0,1,0,1,0,0.0,0,0,1,8.1,8.1,0.0%,FA,14,2018
37,Trenton Cannon,5,3,0.6,4,0,1,1,1,4,4.0,0,0,1,7.7,7.7,0.0%,FA,14,2018
38,Zach Line,1,4,4.0,4,0,0,1,1,1,1.0,1,0,1,7.5,7.5,0.0%,FA,14,2018
39,Chris Thompson,3,23,7.7,12,0,0,3,5,15,5.0,0,0,1,6.8,6.8,0.0%,FA,14,2018
40,Gus Edwards,16,67,4.2,11,0,0,0,0,0,0.0,0,0,1,6.7,6.7,80.8%,LAC,14,2018
41,Stevan Ridley,5,4,0.8,2,0,1,0,0,0,0.0,0,0,1,6.4,6.4,0.0%,FA,14,2018
42,Rod Smith,4,27,6.8,14,0,0,2,2,16,8.0,0,0,1,6.3,6.3,0.0%,FA,14,2018
43,James Develin,1,2,2.0,2,0,1,0,0,0,0.0,0,0,1,6.2,6.2,0.0%,FA,14,2018
44,Leonard Fournette,14,36,2.6,7,0,0,2,3,5,2.5,0,0,1,6.1,6.1,2.1%,FA,14,2018
45,Sony Michel,20,57,2.9,9,0,0,0,0,0,0.0,0,0,1,5.7,5.7,0.0%,FA,14,2018
46,Justin Jackson,7,12,1.7,3,0,0,2,2,23,11.5,0,0,1,5.5,5.5,0.0%,FA,14,2018
47,Peyton Barber,14,42,3.0,13,0,0,1,2,2,2.0,0,0,1,5.4,5.4,1.0%,FA,14,2018
48,LeGarrette Blount,12,33,2.8,14,0,0,2,3,18,9.0,0,1,1,5.1,5.1,0.1%,FA,14,2018
49,Tevin Coleman,10,45,4.5,13,0,0,1,1,-4,-4.0,0,0,1,5.1,5.1,0.0%,FA,14,2018
50,James White,4,13,3.3,11,0,0,2,4,15,7.5,0,0,1,4.8,4.8,0.1%,FA,14,2018
51,Nyheim Hines,3,1,0.3,2,0,0,3,5,16,5.3,0,0,1,4.7,4.7,0.5%,CLE,14,2018
52,Elijhaa Penny,5,21,4.2,8,0,0,1,1,16,16.0,0,0,1,4.7,4.7,0.0%,FA,14,2018
53,Byron Marshall,1,4,4.0,4,0,0,3,3,13,4.3,0,0,1,4.7,4.7,0.1%,FA,14,2018
54,Rashaad Penny,8,44,5.5,17,0,0,0,0,0,0.0,0,0,1,4.4,4.4,4.1%,CAR,14,2018
55,Chris Ivory,12,42,3.5,15,0,0,0,1,0,0.0,0,0,1,4.2,4.2,0.0%,FA,14,2018
56,Kyle Juszczyk,0,0,0.0,0,0,0,2,3,21,10.5,0,0,1,4.1,4.1,1.0%,SF,14,2018
57,Giovani Bernard,3,7,2.3,6,0,0,2,2,13,6.5,0,0,1,4.0,4.0,0.0%,FA,14,2018
58,Dontrell Hilliard,0,0,0.0,0,0,0,2,2,20,10.0,0,0,1,4.0,4.0,0.0%,FA,14,2018
59,Jalen Richard,8,24,3.0,8,0,0,1,1,5,5.0,0,0,1,3.9,3.9,1.0%,FA,14,2018
60,Wayne Gallman Jr.,14,38,2.7,6,0,0,0,2,0,0.0,0,0,1,3.8,3.8,0.0%,FA,14,2018
61,Mike Davis,3,22,7.3,13,0,0,1,1,5,5.0,0,0,1,3.7,3.7,1.0%,FA,14,2018
62,Royce Freeman,6,36,6.0,23,1,0,0,1,0,0.0,0,0,1,3.6,3.6,3.2%,DAL,14,2018
63,Josh Adams,7,36,5.1,24,1,0,0,0,0,0.0,0,0,1,3.6,3.6,0.0%,FA,14,2018
64,Devontae Booker,0,0,0.0,0,0,0,2,2,11,5.5,0,0,1,3.1,3.1,0.0%,FA,14,2018
65,Adrian Peterson,10,16,1.6,12,0,0,1,1,3,3.0,0,0,1,2.9,2.9,2.4%,FA,14,2018
66,Marcus Murphy,4,10,2.5,6,0,0,1,1,8,8.0,0,0,1,2.8,2.8,0.0%,FA,14,2018
67,T.J. Yeldon,1,7,7.0,7,0,0,1,1,10,10.0,0,0,1,2.7,2.7,0.0%,FA,14,2018
68,Justin Davis,1,19,19.0,19,0,0,0,0,0,0.0,0,0,1,1.9,1.9,0.0%,FA,14,2018
69,Darrel Williams,0,0,0.0,0,0,0,1,1,8,8.0,0,0,1,1.8,1.8,0.0%,FA,14,2018
70,Jamaal Williams,4,17,4.3,9,0,0,0,1,0,0.0,0,0,1,1.7,1.7,10.3%,NO,14,2018
71,Alfred Morris,2,4,2.0,4,0,0,1,1,3,3.0,0,0,1,1.7,1.7,0.0%,FA,14,2018
72,Isaiah Crowell,2,5,2.5,5,0,0,1,1,2,2.0,0,0,1,1.7,1.7,0.1%,FA,14,2018
73,Rex Burkhead,4,2,0.5,3,0,0,1,2,3,3.0,0,0,1,1.5,1.5,10.0%,FA,14,2018
74,Chase Edmonds,3,14,4.7,8,0,0,0,0,0,0.0,0,0,1,1.4,1.4,0.8%,TB,14,2018
75,Ty Montgomery II,2,1,0.5,1,0,0,1,3,1,1.0,0,0,1,1.2,1.2,0.0%,FA,14,2018
76,Derek Watt,0,0,0.0,0,0,0,1,1,2,2.0,0,0,1,1.2,1.2,0.0%,FA,14,2018
77,Carlos Hyde,0,0,0.0,0,0,0,1,1,-3,-3.0,0,0,1,0.7,0.7,0.0%,FA,14,2018
78,Brian Hill,1,5,5.0,5,0,0,0,0,0,0.0,0,0,1,0.5,0.5,0.0%,FA,14,2018
79,Cameron Artis-Payne,1,5,5.0,5,0,0,0,0,0,0.0,0,0,1,0.5,0.5,0.0%,FA,14,2018
80,Latavius Murray,3,4,1.3,2,0,0,0,0,0,0.0,0,0,1,0.4,0.4,7.6%,FA,14,2018
81,Andy Janovich,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.0%,FA,14,2018
82,Wendell Smallwood,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.0%,FA,14,2018
83,Anthony Sherman,1,2,2.0,2,0,0,0,1,0,0.0,0,0,1,0.2,0.2,0.0%,FA,14,2018
84,LeSean McCoy,2,1,0.5,1,0,0,0,1,0,0.0,0,0,1,0.1,0.1,2.0%,FA,14,2018
85,Taquan Mizzell,1,1,1.0,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.0%,NYG,14,2018
86,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,FA,14,2018
87,Benny Cunningham Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2018
88,Tommy Bohanon,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2018
89,Kenjon Barner,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2018
90,Derrick Coleman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,14,2018
91,Patrick DiMarco,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2018
92,Jamize Olawale,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2018
93,Cordarrelle Patterson,0,0,0.0,0,0,0,2,3,51,25.5,1,0,1,0.0,0.0,1.4%,PIT,14,2018
94,Godwin Igwebuike,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2018
95,Mark Walton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,2.0%,FA,14,2018
96,John Kelly Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CLE,14,2018
97,Kalen Ballage,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2018
98,Ronald Jones II,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2018
99,Trey Edmunds,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2018
100,Jason Cabinda,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2018
101,J.D. McKissic,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2018
102,C.J. Ham,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,MIN,14,2018
103,Alex Armah Jr.,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2018
104,Matt Dayes,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2018
105,T.J. Logan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2018
106,Detrez Newsome,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2018
107,Buddy Howell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2018
108,Jordan Wilkins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2018
109,Roosevelt Nix,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2018
110,Senorise Perry,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2018
111,Keith Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2018
112,Javorius Allen,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,14,2018
113,Ameer Abdullah,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.7%,LV,14,2018
114,Ryan Hewitt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2018
115,DeAndre Washington,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,11.0%,FA,14,2018
116,Dwayne Washington,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,DEN,14,2018
117,Danny Vitale,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2018
118,Michael Burton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,DEN,14,2018
119,Corey Clement,1,-4,-4.0,0,0,0,0,0,0,0.0,0,0,1,-0.4,-0.4,0.0%,FA,14,2018
120,Duke Johnson Jr.,2,-6,-3.0,0,0,0,0,0,0,0.0,0,0,1,-0.6,-0.6,0.0%,FA,14,2018
