Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
23,Joe Mixon,13,105,8.1,51,5,0,1,1,2,2.0,0,0,1,11.7,11.7,99.1%,HOU,17,2018
24,Derrick Henry,16,93,5.8,33,2,0,1,1,13,13.0,0,0,1,11.6,11.6,99.3%,BAL,17,2018
25,Josh Adams,11,50,4.5,13,0,0,3,3,33,11.0,0,0,1,11.3,11.3,0.0%,FA,17,2018
26,Tarik Cohen,5,24,4.8,8,0,1,2,3,8,4.0,0,0,1,11.2,11.2,0.0%,NYJ,17,2018
27,Jaylen Samuels,2,2,1.0,4,0,0,7,8,40,5.7,0,0,1,11.2,11.2,0.0%,FA,17,2018
28,Andy Janovich,0,0,0.0,0,0,0,2,2,30,15.0,1,0,1,11.0,11.0,0.0%,FA,17,2018
29,Dwayne Washington,11,108,9.8,28,2,0,0,0,0,0.0,0,0,1,10.8,10.8,0.0%,DEN,17,2018
30,Rex Burkhead,5,14,2.8,8,0,0,1,2,18,18.0,1,0,1,10.2,10.2,10.0%,FA,17,2018
31,Chris Ivory,14,45,3.2,10,0,0,1,1,46,46.0,0,0,1,10.1,10.1,0.0%,FA,17,2018
32,Wayne Gallman Jr.,6,23,3.8,9,0,1,1,1,7,7.0,0,0,1,10.0,10.0,0.0%,FA,17,2018
33,Dalvin Cook,11,39,3.5,10,0,0,4,5,21,5.3,0,0,1,10.0,10.0,9.5%,FA,17,2018
34,Melvin Gordon III,10,42,4.2,9,0,0,3,3,24,8.0,0,0,1,9.6,9.6,0.0%,FA,17,2018
35,Doug Martin,21,100,4.8,15,0,0,1,2,1,1.0,0,1,1,9.1,9.1,0.0%,FA,17,2018
36,Devontae Booker,5,14,2.8,6,0,0,5,7,20,4.0,0,0,1,8.4,8.4,0.0%,FA,17,2018
37,Peyton Barber,15,66,4.4,9,0,0,1,1,2,2.0,0,0,1,7.8,7.8,1.0%,FA,17,2018
38,Gus Edwards,12,76,6.3,24,1,0,0,0,0,0.0,0,0,1,7.6,7.6,80.8%,LAC,17,2018
39,Chris Thompson,2,10,5.0,9,0,0,5,8,14,2.8,0,0,1,7.4,7.4,0.0%,FA,17,2018
40,Ryan Hewitt,0,0,0.0,0,0,0,1,1,1,1.0,1,0,1,7.1,7.1,0.0%,FA,17,2018
41,Elijah McGuire,18,41,2.3,17,0,0,2,2,24,12.0,0,1,1,6.5,6.5,0.0%,FA,17,2018
42,Mark Ingram II,5,28,5.6,16,0,0,2,2,15,7.5,0,0,1,6.3,6.3,0.1%,FA,17,2018
43,Nyheim Hines,1,4,4.0,4,0,0,3,5,25,8.3,0,0,1,5.9,5.9,0.5%,CLE,17,2018
44,John Kelly Jr.,15,30,2.0,7,0,0,1,2,18,18.0,0,0,1,5.8,5.8,0.0%,CLE,17,2018
45,Darren Sproles,7,24,3.4,11,0,0,2,3,12,6.0,0,0,1,5.6,5.6,0.1%,FA,17,2018
46,Dion Lewis,0,0,0.0,0,0,0,3,4,23,7.7,0,0,1,5.3,5.3,2.0%,FA,17,2018
47,Sony Michel,14,50,3.6,14,0,0,0,0,0,0.0,0,0,1,5.0,5.0,0.0%,FA,17,2018
48,Jamaal Williams,8,4,0.5,5,0,0,3,3,16,5.3,0,0,1,5.0,5.0,10.3%,NO,17,2018
49,Christian McCaffrey,4,18,4.5,7,0,0,1,1,22,22.0,0,0,1,5.0,5.0,100.0%,SF,17,2018
50,Brian Hill,8,30,3.8,12,0,0,1,1,9,9.0,0,0,1,4.9,4.9,0.0%,FA,17,2018
51,Kapri Bibbs,1,2,2.0,2,0,0,3,5,13,4.3,0,0,1,4.5,4.5,0.1%,FA,17,2018
52,Alfred Blue,3,12,4.0,6,0,0,2,3,12,6.0,0,0,1,4.4,4.4,0.0%,FA,17,2018
53,Nick Chubb,9,24,2.7,13,0,0,2,3,-4,-2.0,0,0,1,4.0,4.0,55.6%,CLE,17,2018
54,Carlos Hyde,10,13,1.3,5,0,0,2,3,6,3.0,0,0,1,3.9,3.9,0.0%,FA,17,2018
55,Anthony Sherman,0,0,0.0,0,0,0,2,2,19,9.5,0,0,1,3.9,3.9,0.0%,FA,17,2018
56,Kalen Ballage,12,47,3.9,16,0,0,1,1,1,1.0,0,1,1,3.8,3.8,0.0%,FA,17,2018
57,Chase Edmonds,6,14,2.3,4,0,0,2,2,4,2.0,0,0,1,3.8,3.8,0.8%,TB,17,2018
58,Jalen Richard,3,1,0.3,2,0,0,2,2,17,8.5,0,0,1,3.8,3.8,1.0%,FA,17,2018
59,Giovani Bernard,3,7,2.3,4,0,0,2,5,8,4.0,0,0,1,3.5,3.5,0.0%,FA,17,2018
60,Duke Johnson Jr.,4,21,5.3,8,0,0,1,4,3,3.0,0,0,1,3.4,3.4,0.0%,FA,17,2018
61,Jordan Wilkins,3,18,6.0,8,0,0,1,1,5,5.0,0,0,1,3.3,3.3,0.0%,FA,17,2018
62,Ty Montgomery II,2,13,6.5,11,0,0,1,3,9,9.0,0,0,1,3.2,3.2,0.0%,FA,17,2018
63,Travaris Cadet,11,17,1.5,5,0,0,1,1,5,5.0,0,0,1,3.2,3.2,0.0%,FA,17,2018
64,Darrel Williams,11,31,2.8,6,0,0,0,0,0,0.0,0,0,1,3.1,3.1,0.0%,FA,17,2018
65,DeAndre Washington,4,30,7.5,11,0,0,0,0,0,0.0,0,0,1,3.0,3.0,11.0%,FA,17,2018
66,Jeremy Langford,9,25,2.8,7,0,0,0,0,0,0.0,0,0,1,2.5,2.5,0.0%,FA,17,2018
67,Theo Riddick,4,24,6.0,8,0,0,0,0,0,0.0,0,0,1,2.4,2.4,0.0%,FA,17,2018
68,Zach Line,3,19,6.3,9,0,0,0,1,0,0.0,0,0,1,1.9,1.9,0.0%,FA,17,2018
69,Brandon Bolden,0,0,0.0,0,0,0,1,1,9,9.0,0,0,1,1.9,1.9,0.0%,FA,17,2018
70,Latavius Murray,2,18,9.0,20,1,0,0,0,0,0.0,0,0,1,1.8,1.8,7.6%,FA,17,2018
71,Darius Jackson,6,16,2.7,4,0,0,0,1,0,0.0,0,0,1,1.6,1.6,0.0%,FA,17,2018
72,Trenton Cannon,2,16,8.0,12,0,0,0,1,0,0.0,0,0,1,1.6,1.6,0.0%,FA,17,2018
73,Elijhaa Penny,0,0,0.0,0,0,0,1,1,6,6.0,0,0,1,1.6,1.6,0.0%,FA,17,2018
74,Alex Armah Jr.,1,1,1.0,1,0,0,1,1,5,5.0,0,0,1,1.6,1.6,0.0%,FA,17,2018
75,Jacquizz Rodgers,3,3,1.0,3,0,0,1,1,2,2.0,0,0,1,1.5,1.5,0.0%,FA,17,2018
76,LeGarrette Blount,11,15,1.4,6,0,0,0,0,0,0.0,0,0,1,1.5,1.5,0.1%,FA,17,2018
77,Kyle Juszczyk,2,9,4.5,9,0,0,1,2,15,15.0,0,1,1,1.4,1.4,1.0%,SF,17,2018
78,Benny Cunningham Jr.,6,13,2.2,6,0,0,0,0,0,0.0,0,0,1,1.3,1.3,0.0%,FA,17,2018
79,Roosevelt Nix,0,0,0.0,0,0,0,1,1,2,2.0,0,0,1,1.2,1.2,0.0%,FA,17,2018
80,James Develin,0,0,0.0,0,0,0,1,1,2,2.0,0,0,1,1.2,1.2,0.0%,FA,17,2018
81,Justin Jackson,6,10,1.7,5,0,0,0,0,0,0.0,0,0,1,1.0,1.0,0.0%,FA,17,2018
82,Jeff Wilson Jr.,3,9,3.0,7,0,0,0,0,0,0.0,0,0,1,0.9,0.9,6.8%,MIA,17,2018
83,Derek Watt,1,8,8.0,8,0,0,0,0,0,0.0,0,0,1,0.8,0.8,0.0%,FA,17,2018
84,Samaje Perine,3,7,2.3,6,0,0,0,0,0,0.0,0,0,1,0.7,0.7,12.7%,DEN,17,2018
85,Rashaad Penny,4,6,1.5,3,0,0,0,0,0,0.0,0,0,1,0.6,0.6,4.1%,CAR,17,2018
86,David Williams,2,2,1.0,3,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,17,2018
87,Nick Bellore,0,0,0.0,0,0,0,1,1,8,8.0,0,0,1,0.0,0.0,7.0%,FA,17,2018
88,Tommy Bohanon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2018
89,Derrick Coleman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,17,2018
90,Patrick DiMarco,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2018
91,Jamize Olawale,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2018
92,Adrian Peterson,4,0,0.0,4,0,0,0,0,0,0.0,0,0,1,0.0,0.0,2.4%,FA,17,2018
93,Godwin Igwebuike,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2018
94,Mark Walton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,2.0%,FA,17,2018
95,Ronald Jones II,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2018
96,Trey Edmunds,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2018
97,Taquan Mizzell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,NYG,17,2018
98,Ricky Ortiz,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2018
99,Tre Madden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,17,2018
100,J.D. McKissic,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2018
101,Justin Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2018
102,Matt Dayes,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2018
103,T.J. Logan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2018
104,Jason Cabinda,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2018
105,Donnie Ernsberger,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2018
106,Mike Boone,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CAR,17,2018
107,Buddy Howell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2018
108,Boston Scott,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,LAR,17,2018
109,Dontrell Hilliard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2018
110,Senorise Perry,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2018
111,Keith Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2018
112,Ameer Abdullah,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.7%,LV,17,2018
113,Byron Marshall,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,17,2018
114,Danny Vitale,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2018
115,De'Angelo Henderson Sr.,2,19,9.5,13,0,0,0,0,0,0.0,0,1,1,-0.1,-0.1,0.0%,FA,17,2018
116,Charcandrick West,1,-2,-2.0,0,0,0,0,0,0,0.0,0,0,1,-0.2,-0.2,0.0%,FA,17,2018
