Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
19,Melvin Gordon III,12,41,3.4,13,0,1,3,3,13,4.3,0,0,1,14.4,14.4,0.0%,FA,16,2018
20,Nyheim Hines,2,2,1.0,1,0,1,4,5,41,10.3,0,0,1,14.3,14.3,0.5%,CLE,16,2018
21,Dalvin Cook,16,73,4.6,18,0,0,3,3,35,11.7,0,0,1,13.8,13.8,9.5%,FA,16,2018
22,David Johnson,10,35,3.5,16,0,0,1,5,32,32.0,1,0,1,13.7,13.7,0.0%,FA,16,2018
23,Adrian Peterson,26,119,4.6,13,0,0,1,2,8,8.0,0,0,1,13.7,13.7,2.4%,FA,16,2018
24,Nick Chubb,19,112,5.9,22,2,0,2,3,3,1.5,0,0,1,13.5,13.5,55.6%,CLE,16,2018
25,James White,8,41,5.1,27,1,1,2,4,13,6.5,0,0,1,13.4,13.4,0.1%,FA,16,2018
26,Duke Johnson Jr.,2,12,6.0,7,0,0,6,6,54,9.0,0,0,1,12.6,12.6,0.0%,FA,16,2018
27,Charcandrick West,1,1,1.0,1,0,0,2,3,37,18.5,1,0,1,11.8,11.8,0.0%,FA,16,2018
28,Justin Jackson,1,-1,-1.0,0,0,0,7,10,47,6.7,0,0,1,11.6,11.6,0.0%,FA,16,2018
29,Gus Edwards,14,92,6.6,43,4,0,1,1,13,13.0,0,0,1,11.5,11.5,80.8%,LAC,16,2018
30,Mark Ingram II,11,35,3.2,8,0,1,1,2,8,8.0,0,0,1,11.3,11.3,0.1%,FA,16,2018
31,Marlon Mack,12,34,2.8,11,0,1,1,3,4,4.0,0,0,1,10.8,10.8,0.0%,FA,16,2018
32,D'Onta Foreman,7,-1,-0.1,2,0,0,2,2,28,14.0,1,0,1,10.7,10.7,19.4%,CLE,16,2018
33,Rex Burkhead,13,39,3.0,10,0,0,4,5,40,10.0,0,1,1,9.9,9.9,10.0%,FA,16,2018
34,Joe Mixon,17,68,4.0,20,1,0,2,2,10,5.0,0,0,1,9.8,9.8,99.1%,HOU,16,2018
35,Brian Hill,8,115,14.4,60,6,0,0,1,0,0.0,0,1,1,9.5,9.5,0.0%,FA,16,2018
36,Kenyan Drake,6,23,3.8,9,0,0,4,5,31,7.8,0,0,1,9.4,9.4,0.0%,FA,16,2018
37,Zach Zenner,8,45,5.6,29,1,0,2,3,22,11.0,0,0,1,8.7,8.7,0.0%,FA,16,2018
38,Peyton Barber,17,43,2.5,8,0,0,3,3,13,4.3,0,0,1,8.6,8.6,1.0%,FA,16,2018
39,Alfred Blue,4,14,3.5,5,0,0,4,5,26,6.5,0,0,1,8.0,8.0,0.0%,FA,16,2018
40,Phillip Lindsay,10,46,4.6,11,0,0,2,2,11,5.5,0,0,1,7.7,7.7,0.0%,FA,16,2018
41,Devontae Booker,3,21,7.0,9,0,0,3,5,21,7.0,0,0,1,7.2,7.2,0.0%,FA,16,2018
42,Kalen Ballage,4,10,2.5,6,0,0,2,4,39,19.5,0,0,1,6.9,6.9,0.0%,FA,16,2018
43,Wendell Smallwood,1,3,3.0,3,0,0,4,4,24,6.0,0,0,1,6.7,6.7,0.0%,FA,16,2018
44,Keith Ford,7,33,4.7,11,0,0,2,4,14,7.0,0,0,1,6.7,6.7,0.1%,FA,16,2018
45,Brandon Bolden,4,9,2.3,7,0,0,1,1,4,4.0,1,1,1,6.3,6.3,0.0%,FA,16,2018
46,John Kelly Jr.,10,40,4.0,7,0,0,1,1,9,9.0,0,0,1,5.9,5.9,0.0%,CLE,16,2018
47,Jeff Wilson Jr.,11,27,2.5,8,0,0,2,2,11,5.5,0,0,1,5.8,5.8,6.8%,MIA,16,2018
48,Dion Lewis,3,5,1.7,3,0,0,3,4,20,6.7,0,0,1,5.5,5.5,2.0%,FA,16,2018
49,Tevin Coleman,10,51,5.1,20,1,0,0,1,0,0.0,0,0,1,5.1,5.1,0.0%,FA,16,2018
50,LeSean McCoy,6,9,1.5,5,0,0,3,3,10,3.3,0,0,1,4.9,4.9,2.0%,FA,16,2018
51,Taquan Mizzell,1,1,1.0,1,0,0,2,2,27,13.5,0,0,1,4.8,4.8,0.0%,NYG,16,2018
52,Kenneth Dixon,8,28,3.5,19,0,0,2,3,20,10.0,0,1,1,4.8,4.8,0.1%,FA,16,2018
53,Latavius Murray,9,22,2.4,11,0,0,2,2,6,3.0,0,0,1,4.8,4.8,7.6%,FA,16,2018
54,Carlos Hyde,8,47,5.9,19,0,0,0,0,0,0.0,0,0,1,4.7,4.7,0.0%,FA,16,2018
55,Theo Riddick,3,-2,-0.7,2,0,0,4,5,7,1.8,0,0,1,4.5,4.5,0.0%,FA,16,2018
56,LeGarrette Blount,11,29,2.6,10,0,0,2,4,-5,-2.5,0,0,1,4.4,4.4,0.1%,FA,16,2018
57,Chris Thompson,4,20,5.0,15,0,0,1,1,8,8.0,0,0,1,3.8,3.8,0.0%,FA,16,2018
58,Matt Breida,4,20,5.0,11,0,0,1,1,6,6.0,0,0,1,3.6,3.6,1.1%,FA,16,2018
59,Chase Edmonds,4,20,5.0,20,1,0,1,2,1,1.0,0,0,1,3.1,3.1,0.8%,TB,16,2018
60,Mike Davis,7,31,4.4,10,0,0,0,1,0,0.0,0,0,1,3.1,3.1,1.0%,FA,16,2018
61,Cameron Artis-Payne,1,7,7.0,7,0,0,1,2,13,13.0,0,0,1,3.0,3.0,0.0%,FA,16,2018
62,Tarik Cohen,6,12,2.0,9,0,0,1,1,7,7.0,0,0,1,2.9,2.9,0.0%,NYJ,16,2018
63,Dontrell Hilliard,0,0,0.0,0,0,0,1,1,15,15.0,0,0,1,2.5,2.5,0.0%,FA,16,2018
64,Royce Freeman,7,21,3.0,4,0,0,0,1,0,0.0,0,0,1,2.1,2.1,3.2%,DAL,16,2018
65,Andy Janovich,0,0,0.0,0,0,0,1,1,11,11.0,0,0,1,2.1,2.1,0.0%,FA,16,2018
66,Giovani Bernard,0,0,0.0,0,0,0,2,2,0,0.0,0,0,1,2.0,2.0,0.0%,FA,16,2018
67,Trenton Cannon,2,4,2.0,2,0,0,1,2,5,5.0,0,0,1,1.9,1.9,0.0%,FA,16,2018
68,Tommy Bohanon,0,0,0.0,0,0,0,1,1,7,7.0,0,0,1,1.7,1.7,0.0%,FA,16,2018
69,Elijhaa Penny,0,0,0.0,0,0,0,1,1,5,5.0,0,0,1,1.5,1.5,0.0%,FA,16,2018
70,Ricky Ortiz,0,0,0.0,0,0,0,1,1,4,4.0,0,0,1,1.4,1.4,0.0%,FA,16,2018
71,Kenjon Barner,0,0,0.0,0,0,0,1,1,3,3.0,0,0,1,1.3,1.3,0.0%,FA,16,2018
72,Danny Vitale,0,0,0.0,0,0,0,1,2,2,2.0,0,0,1,1.2,1.2,0.0%,FA,16,2018
73,Wayne Gallman Jr.,2,12,6.0,8,0,0,0,0,0,0.0,0,0,1,1.2,1.2,0.0%,FA,16,2018
74,Keith Smith,0,0,0.0,0,0,0,1,1,1,1.0,0,0,1,1.1,1.1,0.0%,FA,16,2018
75,J.D. McKissic,1,6,6.0,6,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.0%,FA,16,2018
76,Roosevelt Nix,1,4,4.0,4,0,0,0,1,0,0.0,0,0,1,0.4,0.4,0.0%,FA,16,2018
77,C.J. Ham,1,1,1.0,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.1%,MIN,16,2018
78,Josh Adams,11,21,1.9,6,0,0,0,1,0,0.0,0,1,1,0.1,0.1,0.0%,FA,16,2018
79,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,FA,16,2018
80,Anthony Sherman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2018
81,Kyle Juszczyk,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.0%,SF,16,2018
82,Benny Cunningham Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2018
83,Zach Line,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2018
84,Patrick DiMarco,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2018
85,Derrick Coleman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,16,2018
86,James Develin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2018
87,Jamize Olawale,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2018
88,Cordarrelle Patterson,4,66,16.5,27,1,0,1,2,3,3.0,0,0,1,0.0,0.0,1.4%,PIT,16,2018
89,Lavon Coleman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2018
90,Ronald Jones II,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2018
91,Trey Edmunds,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2018
92,Alex Armah Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2018
93,Mark Walton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,2.0%,FA,16,2018
94,Tre Madden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,16,2018
95,De'Angelo Henderson Sr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2018
96,Matt Dayes,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2018
97,T.J. Logan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2018
98,Godwin Igwebuike,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2018
99,Boston Scott,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,LAR,16,2018
100,Detrez Newsome,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2018
101,Buddy Howell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2018
102,David Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2018
103,Darrel Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2018
104,Jordan Wilkins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2018
105,Jason Cabinda,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2018
106,Donnie Ernsberger,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2018
107,Senorise Perry,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2018
108,Ameer Abdullah,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.7%,LV,16,2018
109,Kapri Bibbs,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,16,2018
110,Ryan Hewitt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2018
111,Dwayne Washington,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,DEN,16,2018
112,Byron Marshall,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.1%,FA,16,2018
113,Darius Jackson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2018
114,Derek Watt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2018
115,Michael Burton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,DEN,16,2018
116,Ty Montgomery II,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2018
117,DeAndre Washington,1,-1,-1.0,0,0,0,0,0,0,0.0,0,0,1,-0.1,-0.1,11.0%,FA,16,2018
118,Rod Smith,2,-7,-3.5,0,0,0,0,0,0,0.0,0,0,1,-0.7,-0.7,0.0%,FA,16,2018
119,Stevan Ridley,3,4,1.3,6,0,0,0,0,0,0.0,0,1,1,-1.6,-1.6,0.0%,FA,16,2018
