Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Maxx Crosby,7,3,2.0,0,0,0,0,0,1,28.3,28.3,69.0%,LV,14,2023
2,Jonathan Greenard,5,1,2.0,1,0,0,0,0,1,22.8,22.8,29.2%,MIN,14,2023
3,Derrick Brown,5,5,0.0,1,1,0,0,0,1,17.8,17.8,40.2%,CAR,14,2023
4,Trey Hendrickson,2,0,2.0,1,0,0,0,0,1,17.5,17.5,35.9%,CIN,14,2023
5,Nick Bosa,4,2,1.5,1,0,0,0,0,1,17.5,17.5,63.7%,SF,14,2023
6,Haason Reddick,2,1,2.0,0,0,0,0,0,1,16.8,16.8,17.4%,NYJ,14,2023
7,Zach Sieler,1,3,0.0,1,1,0,0,1,1,16.3,16.3,28.8%,MIA,14,2023
8,Justin Madubuike,5,2,1.0,0,0,0,0,0,1,15.5,15.5,24.8%,BAL,14,2023
9,Maurice Hurst II Jr.,4,0,1.0,0,0,0,0,0,1,15.0,15.0,0.2%,CLE,14,2023
10,Cameron Heyward,5,1,1.0,0,0,0,0,0,1,14.8,14.8,23.1%,PIT,14,2023
11,Kayvon Thibodeaux,1,7,0.5,1,0,1,0,0,1,14.3,14.3,23.7%,NYG,14,2023
12,Clelin Ferrell,3,1,1.0,0,0,0,0,0,1,14.3,14.3,1.7%,WAS,14,2023
13,John Cominsky,3,4,1.0,0,0,0,0,0,1,14.0,14.0,1.3%,DET,14,2023
14,Justin Jones,1,5,1.5,0,0,0,0,0,1,13.8,13.8,2.7%,ARI,14,2023
15,Carl Granderson,4,1,1.0,0,0,0,0,0,1,13.3,13.3,29.4%,NO,14,2023
16,A'Shawn Robinson,4,4,0.0,1,0,0,0,0,1,13.0,13.0,4.4%,CAR,14,2023
17,Leonard Williams,2,2,1.0,1,0,0,0,0,1,12.5,12.5,11.1%,SEA,14,2023
18,Josh Allen,5,0,0.0,0,0,0,0,0,1,12.5,12.5,44.0%,JAC,14,2023
19,D.J. Wonnum,3,2,1.0,0,0,0,0,0,1,12.5,12.5,13.8%,CAR,14,2023
20,Fletcher Cox,1,2,1.0,1,0,1,0,0,1,12.5,12.5,1.1%,FA,14,2023
21,Sheldon Rankins,2,0,1.0,0,0,0,0,0,1,12.0,12.0,2.0%,CIN,14,2023
22,Harrison Phillips,3,1,1.0,0,0,0,0,0,1,11.8,11.8,23.6%,MIN,14,2023
23,Tyree Wilson,3,1,1.0,0,0,0,0,0,1,11.8,11.8,7.8%,LV,14,2023
24,Montez Sweat,3,2,1.0,1,0,0,0,0,1,11.5,11.5,35.6%,CHI,14,2023
25,Jeremiah Ledbetter,2,2,0.0,0,0,0,1,0,1,11.0,11.0,0.2%,JAC,14,2023
26,Christian Wilkins,2,2,1.0,0,0,0,0,0,1,11.0,11.0,48.7%,LV,14,2023
27,Kentavius Street,3,0,1.0,0,0,0,0,0,1,11.0,11.0,0.0%,ATL,14,2023
28,Jalen Carter,0,1,0.0,0,0,0,1,1,1,10.8,10.8,14.6%,PHI,14,2023
29,George Karlaftis III,2,1,1.0,0,0,0,0,0,1,10.3,10.3,12.6%,KC,14,2023
30,Aidan Hutchinson,1,1,1.0,1,0,0,0,0,1,10.3,10.3,55.7%,DET,14,2023
31,Quinnen Williams,2,1,1.0,0,0,0,0,0,1,10.3,10.3,27.2%,NYJ,14,2023
32,Charles Omenihu,2,1,1.0,0,0,0,0,0,1,10.3,10.3,1.0%,KC,14,2023
33,Nathan Shepherd,4,3,0.5,0,0,0,0,0,1,10.3,10.3,1.9%,NO,14,2023
34,Maliek Collins,1,3,1.0,0,0,0,0,0,1,10.3,10.3,2.3%,SF,14,2023
35,Calijah Kancey,2,1,1.0,0,0,0,0,0,1,10.3,10.3,7.8%,TB,14,2023
