Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Danielle Hunter,6,1,2.0,1,0,0,0,0,1,24.3,24.3,52.9%,HOU,6,2023
2,Haason Reddick,4,1,2.5,0,0,0,0,0,1,21.8,21.8,17.4%,NYJ,6,2023
3,Justin Madubuike,4,1,2.0,0,0,0,0,0,1,19.8,19.8,24.8%,BAL,6,2023
4,Christian Wilkins,2,3,2.0,0,0,0,0,0,1,18.3,18.3,48.7%,LV,6,2023
5,Sheldon Rankins,5,1,1.0,0,0,0,0,0,1,17.3,17.3,2.0%,CIN,6,2023
6,Trey Hendrickson,3,1,1.0,0,0,0,0,0,1,16.8,16.8,35.9%,CIN,6,2023
7,Morgan Fox,2,0,2.0,0,0,0,0,0,1,16.0,16.0,2.3%,LAC,6,2023
8,Jadeveon Clowney,2,0,2.0,0,0,0,0,0,1,16.0,16.0,22.5%,CAR,6,2023
9,Josh Allen,3,1,1.0,0,0,1,0,0,1,15.8,15.8,44.0%,JAC,6,2023
10,Carl Granderson,3,3,1.0,0,0,0,0,0,1,15.8,15.8,29.4%,NO,6,2023
11,Byron Young,3,3,1.0,0,0,1,0,0,1,14.8,14.8,35.7%,LAR,6,2023
12,Jonah Williams,3,1,1.0,0,0,0,0,0,1,14.3,14.3,0.4%,MIN,6,2023
13,Vita Vea,4,2,0.0,0,0,1,0,0,1,14.0,14.0,5.8%,TB,6,2023
14,Sam Hubbard,4,2,1.0,0,0,0,0,0,1,14.0,14.0,21.9%,CIN,6,2023
15,Justin Jones,5,2,0.0,0,0,0,0,0,1,14.0,14.0,2.7%,ARI,6,2023
16,Randy Gregory,3,0,1.0,0,0,0,0,0,1,13.5,13.5,2.3%,TB,6,2023
17,Aaron Donald,3,2,0.0,0,0,0,0,0,1,13.5,13.5,11.6%,FA,6,2023
18,D.J. Wonnum,3,1,1.0,1,0,0,0,0,1,13.3,13.3,13.8%,CAR,6,2023
19,Nick Williams,2,1,1.0,0,0,0,0,0,1,12.8,12.8,3.0%,FA,6,2023
20,Nick Bosa,3,0,1.0,1,0,0,0,0,1,12.5,12.5,63.7%,SF,6,2023
21,Jonathon Cooper,3,0,1.0,1,0,0,0,0,1,12.5,12.5,17.6%,DEN,6,2023
22,Christian Barmore,4,1,0.0,2,0,0,0,0,1,12.3,12.3,15.6%,NE,6,2023
23,Bryce Huff,2,1,1.5,0,0,0,0,0,1,12.3,12.3,4.1%,PHI,6,2023
24,Josh Sweat,2,0,1.0,0,0,0,0,0,1,12.0,12.0,14.1%,PHI,6,2023
25,Maxx Crosby,4,3,0.5,1,0,0,0,0,1,11.8,11.8,69.0%,LV,6,2023
26,Calais Campbell,3,1,1.0,0,0,0,0,0,1,11.8,11.8,2.9%,MIA,6,2023
27,Osa Odighizuwa,5,2,0.0,0,0,0,0,0,1,11.5,11.5,6.1%,DAL,6,2023
28,Dre'Mont Jones,3,0,1.0,0,0,0,0,0,1,11.0,11.0,4.9%,SEA,6,2023
29,Zach Allen,2,2,1.0,0,0,0,0,0,1,11.0,11.0,11.0%,DEN,6,2023
30,Arnold Ebiketie,1,1,1.5,0,0,0,0,0,1,10.8,10.8,2.1%,ATL,6,2023
31,Greg Rousseau,3,1,0.0,0,0,0,0,0,1,10.3,10.3,15.3%,BUF,6,2023
32,John Jenkins,2,1,1.0,0,0,0,0,0,1,10.3,10.3,1.5%,LV,6,2023
33,Chris Jones,2,2,1.0,1,0,0,0,0,1,10.0,10.0,25.6%,KC,6,2023
34,Jarran Reed,1,2,1.0,0,0,0,0,0,1,9.5,9.5,5.8%,SEA,6,2023
35,B.J. Hill,3,2,0.5,1,0,0,0,0,1,9.5,9.5,5.8%,CIN,6,2023
36,Julian Okwara,1,0,1.0,1,0,0,0,0,1,9.5,9.5,0.0%,PHI,6,2023
37,Adam Butler,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.8%,LV,6,2023
38,A.J. Epenesa,1,2,1.0,0,0,0,0,0,1,9.5,9.5,3.2%,BUF,6,2023
39,Calijah Kancey,1,2,1.0,0,0,0,0,0,1,9.5,9.5,7.8%,TB,6,2023
40,DeForest Buckner,1,2,1.0,0,0,0,0,0,1,9.5,9.5,47.6%,IND,6,2023
41,Harrison Phillips,3,1,1.0,0,0,0,0,0,1,9.3,9.3,23.6%,MIN,6,2023
42,Shy Tuttle,3,0,0.0,3,0,0,0,0,1,9.0,9.0,2.3%,CAR,6,2023
43,Tyquan Lewis,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.4%,IND,6,2023
44,George Karlaftis III,2,1,0.5,2,0,0,0,0,1,8.8,8.8,12.6%,KC,6,2023
45,Grady Jarrett,1,1,1.0,0,0,0,0,0,1,8.8,8.8,5.7%,ATL,6,2023
46,Zach Sieler,1,1,1.0,0,0,0,0,0,1,8.8,8.8,28.8%,MIA,6,2023
47,Victor Dimukeje,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.4%,ARI,6,2023
48,Quinnen Williams,1,1,0.0,1,1,0,0,0,1,8.8,8.8,27.2%,NYJ,6,2023
49,Boye Mafe,1,1,1.0,0,0,0,0,0,1,8.8,8.8,8.5%,SEA,6,2023
50,Sebastian Joseph-Day,3,0,1.0,0,0,0,0,0,1,8.5,8.5,2.2%,TEN,6,2023
51,Jonathan Allen,5,1,0.0,0,0,0,0,0,1,8.3,8.3,14.9%,WAS,6,2023
52,Javon Hargrave,5,1,0.0,0,0,0,0,0,1,8.3,8.3,14.8%,SF,6,2023
53,Milton Williams,1,3,0.5,0,0,0,0,0,1,8.3,8.3,2.5%,PHI,6,2023
54,Kevin Strong,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,6,2023
55,Cam Sample,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.6%,CIN,6,2023
56,K'Lavon Chaisson,1,0,1.0,0,0,0,0,0,1,8.0,8.0,1.2%,CAR,6,2023
57,Leonard Williams,4,2,0.0,0,0,0,0,0,1,7.5,7.5,11.1%,SEA,6,2023
58,Jermaine Johnson II,2,0,0.0,3,0,0,0,0,1,7.5,7.5,9.2%,NYJ,6,2023
59,Austin Johnson,3,0,0.0,0,0,0,0,0,1,7.0,7.0,2.9%,BUF,6,2023
60,Arik Armstead,3,0,0.0,0,0,0,0,0,1,7.0,7.0,3.7%,JAC,6,2023
61,Denico Autry,2,2,0.0,0,0,0,0,0,1,7.0,7.0,10.5%,HOU,6,2023
62,Yannick Ngakoue,3,0,0.0,0,0,0,0,0,1,7.0,7.0,1.8%,FA,6,2023
