Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Myles Garrett,4,1,3.5,0,0,1,0,0,1,32.3,32.3,63.8%,CLE,3,2023
2,Aidan Hutchinson,3,1,2.0,2,0,1,1,0,1,26.8,26.8,55.7%,DET,3,2023
3,Jarran Reed,5,3,2.0,1,0,0,0,0,1,24.3,24.3,5.8%,SEA,3,2023
4,A.J. Epenesa,1,0,1.0,1,1,0,0,1,1,20.5,20.5,3.2%,BUF,3,2023
5,Danielle Hunter,3,1,1.0,0,0,1,0,0,1,18.3,18.3,52.9%,HOU,3,2023
6,Aaron Donald,5,2,1.0,0,0,0,0,0,1,18.0,18.0,11.6%,FA,3,2023
7,Brian Burns,3,1,1.0,0,0,0,0,0,1,16.8,16.8,41.8%,NYG,3,2023
8,Emmanuel Ogbah,1,2,1.0,1,1,0,0,0,1,16.0,16.0,2.0%,FA,3,2023
9,Trey Hendrickson,2,0,2.0,0,0,0,0,0,1,16.0,16.0,35.9%,CIN,3,2023
10,DeMarcus Lawrence,4,1,1.0,0,0,0,0,0,1,15.8,15.8,12.8%,DAL,3,2023
11,Ed Oliver,2,2,1.5,0,0,0,0,0,1,15.5,15.5,22.9%,BUF,3,2023
12,Kwity Paye,3,0,1.0,0,0,0,1,0,1,15.0,15.0,15.0%,IND,3,2023
13,Sam Hubbard,5,1,1.0,0,0,0,0,0,1,14.8,14.8,21.9%,CIN,3,2023
14,Sebastian Joseph-Day,2,2,1.0,0,0,0,0,0,1,13.5,13.5,2.2%,TEN,3,2023
15,Charles Harris,3,0,1.0,0,0,0,0,0,1,13.5,13.5,4.0%,FA,3,2023
16,Denico Autry,2,0,1.0,0,0,1,0,0,1,13.5,13.5,10.5%,HOU,3,2023
17,DaQuan Jones,1,4,1.5,0,0,0,0,0,1,13.0,13.0,0.8%,BUF,3,2023
18,Nik Bonitto,4,2,0.0,0,0,0,0,0,1,12.5,12.5,2.1%,DEN,3,2023
19,Tuli Tuipulotu,4,0,1.0,0,0,0,0,0,1,12.5,12.5,4.3%,LAC,3,2023
20,Zach Allen,3,4,0.0,0,0,0,0,0,1,12.5,12.5,11.0%,DEN,3,2023
21,Jalen Carter,1,1,0.5,0,0,2,0,0,1,12.3,12.3,14.6%,PHI,3,2023
22,Kenny Clark,3,1,1.0,0,0,0,0,0,1,11.8,11.8,9.2%,GB,3,2023
23,Alex Wright,3,1,1.0,0,0,0,0,0,1,11.8,11.8,0.8%,CLE,3,2023
24,Mike Danna,3,0,1.0,0,0,0,0,0,1,11.0,11.0,5.3%,KC,3,2023
25,Victor Dimukeje,3,0,1.0,0,0,0,0,0,1,11.0,11.0,0.4%,ARI,3,2023
26,Christian Barmore,1,1,1.0,1,0,0,0,0,1,10.3,10.3,15.6%,NE,3,2023
27,Nick Bosa,2,1,1.0,0,0,0,0,0,1,10.3,10.3,63.7%,SF,3,2023
28,Alim McNeill,2,1,1.0,0,0,0,0,0,1,10.3,10.3,2.8%,DET,3,2023
29,Yetur Gross-Matos,2,1,1.0,0,0,0,0,0,1,10.3,10.3,1.1%,SF,3,2023
30,Travon Walker,3,1,0.0,0,0,0,0,0,1,10.3,10.3,11.9%,JAC,3,2023
31,Taven Bryan,1,1,1.0,0,0,1,0,0,1,10.3,10.3,0.2%,IND,3,2023
32,Joey Bosa,1,0,1.0,1,0,0,0,0,1,9.5,9.5,16.3%,LAC,3,2023
