Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Jaelan Phillips,5,1,2.0,1,1,0,0,0,1,27.8,27.8,9.8%,MIA,11,2023
2,Chris Jones,5,0,2.0,0,0,0,0,0,1,25.5,25.5,25.6%,KC,11,2023
3,Yaya Diaby,4,0,2.0,0,0,0,0,0,1,21.5,21.5,9.1%,TB,11,2023
4,Kayvon Thibodeaux,3,2,2.0,1,0,0,0,0,1,20.5,20.5,23.7%,NYG,11,2023
5,Jonathan Allen,3,1,1.5,0,0,0,0,0,1,16.3,16.3,14.9%,WAS,11,2023
6,Myles Garrett,2,0,2.0,0,0,0,0,0,1,16.0,16.0,63.8%,CLE,11,2023
7,Dexter Lawrence II,4,0,1.0,2,0,0,0,0,1,15.5,15.5,12.5%,NYG,11,2023
8,Leki Fotu,4,0,1.0,0,0,0,0,0,1,15.0,15.0,0.4%,NYJ,11,2023
9,Vita Vea,4,0,1.0,0,0,0,0,0,1,15.0,15.0,5.8%,TB,11,2023
10,Quinnen Williams,2,4,1.0,0,0,0,0,0,1,15.0,15.0,27.2%,NYJ,11,2023
11,Maxx Crosby,3,3,1.0,1,0,0,0,0,1,14.8,14.8,69.0%,LV,11,2023
12,Jonathon Cooper,2,3,1.0,0,0,0,0,0,1,14.3,14.3,17.6%,DEN,11,2023
13,Aidan Hutchinson,2,4,1.0,0,0,1,0,0,1,14.0,14.0,55.7%,DET,11,2023
14,Danielle Hunter,2,1,1.0,0,0,0,0,0,1,12.8,12.8,52.9%,HOU,11,2023
15,Will Anderson Jr.,2,0,1.0,0,0,0,0,0,1,12.0,12.0,20.3%,HOU,11,2023
16,Trey Hendrickson,2,0,1.0,0,0,0,0,0,1,12.0,12.0,35.9%,CIN,11,2023
17,Odafe Oweh,3,0,1.0,0,0,0,0,0,1,11.0,11.0,6.4%,BAL,11,2023
18,Ed Oliver,3,0,1.0,0,0,0,0,0,1,11.0,11.0,22.9%,BUF,11,2023
19,Justin Madubuike,3,0,1.0,0,0,0,0,0,1,11.0,11.0,24.8%,BAL,11,2023
20,Haason Reddick,2,2,1.0,0,0,0,0,0,1,11.0,11.0,17.4%,NYJ,11,2023
21,Dante Stills,2,2,1.0,0,0,0,0,0,1,11.0,11.0,0.4%,ARI,11,2023
22,D.J. Wonnum,2,2,1.0,0,0,0,0,0,1,11.0,11.0,13.8%,CAR,11,2023
23,Michael Hoecht,5,1,0.0,0,0,0,0,0,1,10.8,10.8,16.3%,LAR,11,2023
24,Sebastian Joseph-Day,2,1,1.0,0,0,0,0,0,1,10.3,10.3,2.2%,TEN,11,2023
25,Tavius Robinson,2,1,1.0,0,0,0,0,0,1,10.3,10.3,0.4%,BAL,11,2023
26,Arik Armstead,2,1,1.0,0,0,0,0,0,1,10.3,10.3,3.7%,JAC,11,2023
27,Jonah Williams,1,3,1.0,0,0,0,0,0,1,10.3,10.3,0.4%,MIN,11,2023
28,Cameron Heyward,5,0,0.0,0,0,0,0,0,1,10.0,10.0,23.1%,PIT,11,2023
29,Derrick Brown,4,2,0.0,0,0,0,0,0,1,10.0,10.0,40.2%,CAR,11,2023
30,Alim McNeill,2,0,1.0,0,0,0,0,0,1,9.5,9.5,2.8%,DET,11,2023
31,Daron Payne,1,2,1.0,0,0,0,0,0,1,9.5,9.5,15.4%,WAS,11,2023
32,Chase Young,2,0,1.0,0,0,0,0,0,1,9.5,9.5,10.5%,NO,11,2023
33,DeMarcus Lawrence,1,2,1.0,0,0,0,0,0,1,9.5,9.5,12.8%,DAL,11,2023
34,Milton Williams,4,1,0.0,0,0,0,0,0,1,9.3,9.3,2.5%,PHI,11,2023
35,Nick Bosa,1,2,1.5,0,0,0,0,0,1,9.0,9.0,63.7%,SF,11,2023
36,Jadeveon Clowney,1,1,1.0,0,0,0,0,0,1,8.8,8.8,22.5%,CAR,11,2023
37,Montez Sweat,1,1,1.0,0,0,0,0,0,1,8.8,8.8,35.6%,CHI,11,2023
38,Zach Allen,3,2,0.0,0,0,0,0,0,1,8.5,8.5,11.0%,DEN,11,2023
39,Victor Dimukeje,4,0,0.0,0,0,0,0,0,1,8.5,8.5,0.4%,ARI,11,2023
40,Tuli Tuipulotu,3,0,0.0,1,0,0,0,0,1,8.5,8.5,4.3%,LAC,11,2023
41,Sam Williams,1,0,1.0,0,0,0,0,0,1,8.0,8.0,2.1%,DAL,11,2023
42,BJ Ojulari,1,0,1.0,0,0,0,0,0,1,8.0,8.0,2.7%,ARI,11,2023
43,Shaq Lawson,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,11,2023
44,Jihad Ward,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.2%,MIN,11,2023
45,Karl Brooks,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.6%,GB,11,2023
46,George Karlaftis III,2,1,1.0,0,0,0,0,0,1,7.8,7.8,12.6%,KC,11,2023
47,Josh Paschal,2,3,0.0,0,0,0,0,0,1,7.8,7.8,1.4%,DET,11,2023
48,D.J. Jones,2,1,0.0,0,0,1,0,0,1,7.8,7.8,4.4%,DEN,11,2023
49,Travon Walker,1,3,0.5,1,0,0,0,0,1,7.3,7.3,11.9%,JAC,11,2023
50,Kenny Clark,1,0,0.0,1,0,1,0,0,1,7.0,7.0,9.2%,GB,11,2023
51,Micheal Clemons,3,0,0.0,0,0,0,0,0,1,7.0,7.0,0.8%,NYJ,11,2023
52,Quinton Jefferson,1,2,0.0,0,0,1,0,0,1,7.0,7.0,3.4%,CLE,11,2023
53,Rashad Weaver,1,1,0.0,1,0,0,0,0,1,6.3,6.3,0.6%,TEN,11,2023
54,Brian Burns,2,1,0.0,0,0,0,0,0,1,6.3,6.3,41.8%,NYG,11,2023
55,Teair Tart,2,1,0.0,0,0,0,0,0,1,6.3,6.3,0.2%,MIA,11,2023
56,Harrison Phillips,1,3,0.0,0,0,0,0,0,1,6.3,6.3,23.6%,MIN,11,2023
57,Roy Lopez,3,2,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,ARI,11,2023
58,Jermaine Johnson II,3,2,0.0,0,0,0,0,0,1,6.0,6.0,9.2%,NYJ,11,2023
59,Jeffery Simmons,2,0,0.0,0,0,0,0,0,1,5.5,5.5,28.2%,TEN,11,2023
60,Aaron Donald,1,0,0.0,1,0,0,0,0,1,5.5,5.5,11.6%,FA,11,2023
61,Clelin Ferrell,1,0,0.0,0,0,0,1,0,1,5.5,5.5,1.7%,WAS,11,2023
62,Christian Wilkins,2,0,0.0,0,0,0,0,0,1,5.5,5.5,48.7%,LV,11,2023
