Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Danielle Hunter,6,3,1.5,0,0,1,0,0,1,26.3,26.3,52.9%,HOU,12,2023
2,Jeffery Simmons,5,0,1.0,0,0,0,1,0,1,23.0,23.0,28.2%,TEN,12,2023
3,Josh Allen,4,1,2.5,0,0,0,0,0,1,21.8,21.8,44.0%,JAC,12,2023
4,Denico Autry,3,0,2.0,0,0,0,0,0,1,20.0,20.0,10.5%,HOU,12,2023
5,Nick Bosa,3,2,2.0,0,0,0,0,0,1,19.0,19.0,63.7%,SF,12,2023
6,Johnathan Hankins,3,1,2.0,0,0,0,0,0,1,18.3,18.3,0.0%,SEA,12,2023
7,Jaelan Phillips,3,1,1.0,1,0,0,0,0,1,18.3,18.3,9.8%,MIA,12,2023
8,Kobie Turner,3,1,2.0,0,0,0,0,0,1,18.3,18.3,9.3%,LAR,12,2023
9,Kayvon Thibodeaux,4,1,0.5,0,0,1,0,0,1,17.8,17.8,23.7%,NYG,12,2023
10,Christian Wilkins,3,0,2.0,0,0,0,0,0,1,17.5,17.5,48.7%,LV,12,2023
11,Greg Rousseau,3,1,0.0,0,0,0,1,0,1,16.8,16.8,15.3%,BUF,12,2023
12,Jadeveon Clowney,2,1,1.0,0,0,1,1,0,1,15.8,15.8,22.5%,CAR,12,2023
13,Javon Hargrave,2,5,1.5,0,0,0,0,0,1,15.3,15.3,14.8%,SF,12,2023
14,Brian Burns,2,2,1.0,1,0,0,0,0,1,15.0,15.0,41.8%,NYG,12,2023
15,Calijah Kancey,2,1,1.0,1,0,0,0,0,1,14.3,14.3,7.8%,TB,12,2023
16,Jihad Ward,2,3,1.5,0,0,0,0,0,1,13.8,13.8,0.2%,MIN,12,2023
17,Michael Hoecht,4,1,1.0,0,0,0,0,0,1,13.3,13.3,16.3%,LAR,12,2023
18,Keion White,3,2,1.0,0,0,0,0,0,1,12.5,12.5,2.3%,NE,12,2023
19,Montez Sweat,2,1,1.5,0,0,0,0,0,1,12.3,12.3,35.6%,CHI,12,2023
20,DeForest Buckner,5,1,0.0,1,0,0,0,0,1,12.3,12.3,47.6%,IND,12,2023
21,Nik Bonitto,1,1,1.5,1,0,0,0,0,1,12.3,12.3,2.1%,DEN,12,2023
22,Cameron Heyward,3,1,1.0,0,0,0,0,0,1,11.8,11.8,23.1%,PIT,12,2023
23,Christian Barmore,2,0,1.0,1,0,0,0,0,1,11.0,11.0,15.6%,NE,12,2023
24,Arden Key,2,0,1.0,0,0,1,0,0,1,11.0,11.0,2.5%,TEN,12,2023
25,Daron Payne,3,0,0.0,1,0,0,0,0,1,11.0,11.0,15.4%,WAS,12,2023
26,George Karlaftis III,3,0,1.0,0,0,0,0,0,1,11.0,11.0,12.6%,KC,12,2023
27,Da'Shawn Hand,3,0,1.0,0,0,0,0,0,1,11.0,11.0,0.6%,MIA,12,2023
28,Carl Granderson,4,6,0.0,0,0,0,0,0,1,10.5,10.5,29.4%,NO,12,2023
29,Sheldon Day,2,1,0.0,0,0,0,1,0,1,10.3,10.3,0.0%,FA,12,2023
30,Karl Brooks,1,1,0.0,0,0,1,1,0,1,10.3,10.3,0.6%,GB,12,2023
31,Austin Johnson,2,2,0.0,1,0,1,0,0,1,10.0,10.0,2.9%,BUF,12,2023
32,Christian Elliss,4,2,0.0,0,0,0,0,0,1,10.0,10.0,0.6%,NE,12,2023
33,Desjuan Johnson,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.4%,LAR,12,2023
34,Brandon Graham,2,0,1.0,0,0,0,0,0,1,9.5,9.5,2.3%,PHI,12,2023
35,Trey Hendrickson,2,0,1.0,0,0,0,0,0,1,9.5,9.5,35.9%,CIN,12,2023
36,Raekwon Davis,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.2%,IND,12,2023
37,Myles Murphy,1,2,1.0,0,0,0,0,0,1,9.5,9.5,4.3%,CIN,12,2023
38,Emmanuel Ogbah,1,0,1.0,0,0,1,0,0,1,9.5,9.5,2.0%,FA,12,2023
39,Arik Armstead,2,3,1.0,0,0,0,0,0,1,9.3,9.3,3.7%,JAC,12,2023
40,Derrick Brown,2,3,0.0,1,0,0,0,0,1,9.3,9.3,40.2%,CAR,12,2023
41,Osa Odighizuwa,4,1,0.0,0,0,0,0,0,1,9.3,9.3,6.1%,DAL,12,2023
42,D.J. Wonnum,3,2,0.0,2,0,0,0,0,1,9.0,9.0,13.8%,CAR,12,2023
43,Kwity Paye,1,1,1.0,0,0,0,0,0,1,8.8,8.8,15.0%,IND,12,2023
44,Zach Sieler,1,1,1.0,0,0,0,0,0,1,8.8,8.8,28.8%,MIA,12,2023
45,Michael Pierce,2,2,0.0,0,0,0,1,0,1,8.5,8.5,1.9%,BAL,12,2023
46,Bryce Huff,1,0,1.0,0,0,0,0,0,1,8.0,8.0,4.1%,PHI,12,2023
47,Broderick Washington Jr.,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.2%,BAL,12,2023
48,Tim Settle,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.4%,HOU,12,2023
49,Maxx Crosby,1,0,1.0,0,0,0,0,0,1,8.0,8.0,69.0%,LV,12,2023
50,Roy Robertson-Harris,1,0,1.0,0,0,0,0,0,1,8.0,8.0,1.2%,JAC,12,2023
51,Linval Joseph,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,12,2023
52,Darrell Taylor,1,0,1.0,0,0,0,0,0,1,8.0,8.0,1.1%,SEA,12,2023
53,Arnold Ebiketie,1,0,1.0,0,0,0,0,0,1,8.0,8.0,2.1%,ATL,12,2023
54,Jalen Carter,3,1,0.0,0,0,0,0,0,1,7.8,7.8,14.6%,PHI,12,2023
55,David Onyemata,2,0,0.0,0,0,1,0,0,1,7.0,7.0,5.8%,ATL,12,2023
56,Will Anderson Jr.,2,2,0.0,0,0,0,0,0,1,7.0,7.0,20.3%,HOU,12,2023
57,Lukas Van Ness,3,0,0.0,0,0,0,0,0,1,7.0,7.0,5.6%,GB,12,2023
58,Brent Urban,2,0,0.0,0,0,0,1,0,1,7.0,7.0,0.4%,BAL,12,2023
59,Zach Carter,0,4,0.0,0,0,1,0,0,1,7.0,7.0,0.6%,FA,12,2023
60,Sam Hubbard,2,2,0.0,0,0,0,0,0,1,7.0,7.0,21.9%,CIN,12,2023
61,Leonard Williams,2,2,0.0,0,0,0,0,0,1,7.0,7.0,11.1%,SEA,12,2023
62,Jonathan Harris,3,0,0.0,0,0,0,0,0,1,7.0,7.0,1.0%,MIA,12,2023
63,Tyquan Lewis,0,2,1.0,1,0,0,0,0,1,7.0,7.0,0.4%,IND,12,2023
64,Myles Garrett,2,0,0.0,1,0,0,0,0,1,7.0,7.0,63.8%,CLE,12,2023
65,Rashad Weaver,2,2,0.0,0,0,0,0,0,1,7.0,7.0,0.6%,TEN,12,2023
66,A'Shawn Robinson,4,1,0.0,0,0,0,0,0,1,6.8,6.8,4.4%,CAR,12,2023
67,Malcolm Roach,1,5,0.0,1,0,0,0,0,1,6.8,6.8,1.0%,DEN,12,2023
68,Quinnen Williams,3,3,0.0,0,0,0,0,0,1,6.8,6.8,27.2%,NYJ,12,2023
69,Dayo Odeyingbo,0,1,0.5,0,0,0,1,0,1,6.8,6.8,1.8%,IND,12,2023
70,Jonathon Cooper,4,1,0.0,0,0,0,0,0,1,6.8,6.8,17.6%,DEN,12,2023
71,Ed Oliver,3,2,0.0,0,0,0,0,0,1,6.0,6.0,22.9%,BUF,12,2023
