Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Christian Barmore,5,3,3.0,0,0,1,0,0,1,30.8,30.8,15.6%,NE,16,2023
2,Malcolm Koonce,5,1,3.0,0,0,0,0,0,1,30.3,30.3,3.8%,LV,16,2023
3,Yaya Diaby,4,1,1.5,0,0,1,1,0,1,25.8,25.8,9.1%,TB,16,2023
4,Boye Mafe,5,1,2.0,1,0,0,0,0,1,22.8,22.8,8.5%,SEA,16,2023
5,Pat Jones II,5,1,1.0,0,0,0,0,0,1,19.8,19.8,0.4%,MIN,16,2023
6,Ed Oliver,3,1,2.0,0,0,0,0,0,1,18.3,18.3,22.9%,BUF,16,2023
7,Zach Harrison,3,0,2.0,1,0,0,0,0,1,16.5,16.5,2.1%,ATL,16,2023
8,D.J. Jones,2,2,1.0,0,0,1,1,0,1,16.5,16.5,4.4%,DEN,16,2023
9,Brent Urban,2,0,2.0,0,0,0,0,0,1,16.0,16.0,0.4%,BAL,16,2023
10,Arden Key,3,1,1.0,0,0,1,0,0,1,15.8,15.8,2.5%,TEN,16,2023
11,Carl Granderson,3,5,1.0,0,0,0,0,0,1,14.8,14.8,29.4%,NO,16,2023
12,Zach Sieler,2,3,1.0,1,0,0,0,0,1,13.3,13.3,28.8%,MIA,16,2023
13,Bilal Nichols,1,2,0.0,0,0,0,1,1,1,13.0,13.0,1.3%,ARI,16,2023
14,Tuli Tuipulotu,4,1,0.5,0,0,1,0,0,1,12.8,12.8,4.3%,LAC,16,2023
15,Travon Walker,3,2,1.0,0,0,0,0,0,1,12.5,12.5,11.9%,JAC,16,2023
16,Jonathon Cooper,4,0,1.0,0,0,0,0,0,1,12.5,12.5,17.6%,DEN,16,2023
17,Jerry Hughes,3,2,1.0,0,0,0,0,0,1,12.5,12.5,1.0%,FA,16,2023
18,Nick Bosa,3,0,0.0,0,0,0,0,0,1,12.0,12.0,63.7%,SF,16,2023
19,Roy Robertson-Harris,3,1,1.0,0,0,0,0,0,1,11.8,11.8,1.2%,JAC,16,2023
20,Calais Campbell,1,2,1.5,0,0,0,0,0,1,11.5,11.5,2.9%,MIA,16,2023
21,Grover Stewart,3,2,0.0,0,0,0,0,0,1,11.0,11.0,3.6%,IND,16,2023
22,Dexter Lawrence II,4,0,0.0,0,0,0,0,0,1,11.0,11.0,12.5%,NYG,16,2023
23,Jarran Reed,2,0,1.0,0,0,1,0,0,1,11.0,11.0,5.8%,SEA,16,2023
24,Adam Butler,2,0,1.0,0,0,1,0,0,1,11.0,11.0,0.8%,LV,16,2023
25,Javon Hargrave,2,1,1.0,0,0,0,0,0,1,10.3,10.3,14.8%,SF,16,2023
26,Trey Hendrickson,2,1,1.0,0,0,0,0,0,1,10.3,10.3,35.9%,CIN,16,2023
27,Dre'Mont Jones,2,1,1.0,0,0,0,0,0,1,10.3,10.3,4.9%,SEA,16,2023
28,Kobie Turner,2,1,1.0,0,0,0,0,0,1,10.3,10.3,9.3%,LAR,16,2023
29,Derek Barnett,2,1,0.0,1,0,0,0,0,1,10.3,10.3,0.4%,HOU,16,2023
30,Myjai Sanders,4,2,0.0,0,0,0,0,0,1,10.0,10.0,0.0%,FA,16,2023
31,Derrick Brown,4,5,0.0,0,0,0,0,0,1,9.8,9.8,40.2%,CAR,16,2023
32,Mario Edwards Jr.,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.0%,HOU,16,2023
33,Justin Jones,2,0,1.0,0,0,0,0,0,1,9.5,9.5,2.7%,ARI,16,2023
34,Myles Garrett,3,0,0.0,0,0,0,0,0,1,9.5,9.5,63.8%,CLE,16,2023
35,Alex Wright,1,0,1.0,1,0,0,0,0,1,9.5,9.5,0.8%,CLE,16,2023
36,Jadeveon Clowney,1,0,1.0,1,0,0,0,0,1,9.5,9.5,22.5%,CAR,16,2023
37,Poona Ford,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.8%,LAC,16,2023
38,Romeo Okwara,1,0,1.0,0,0,1,0,0,1,9.5,9.5,0.0%,FA,16,2023
39,Nick Williams,2,3,0.0,0,0,0,1,0,1,9.3,9.3,3.0%,FA,16,2023
40,Austin Johnson,4,1,0.0,0,0,0,0,0,1,9.3,9.3,2.9%,BUF,16,2023
41,John Franklin-Myers,2,2,0.5,0,0,0,0,0,1,9.0,9.0,1.0%,DEN,16,2023
